GEO_ID,B23007_001E,B23007_001M,B23007_002E,B23007_002M,B23007_003E,B23007_003M,B23007_004E,B23007_004M,B23007_005E,B23007_005M,B23007_006E,B23007_006M,B23007_007E,B23007_007M,B23007_008E,B23007_008M,B23007_009E,B23007_009M,B23007_010E,B23007_010M,B23007_011E,B23007_011M,B23007_012E,B23007_012M,B23007_013E,B23007_013M,B23007_014E,B23007_014M,B23007_015E,B23007_015M,B23007_016E,B23007_016M,B23007_017E,B23007_017M,B23007_018E,B23007_018M,B23007_019E,B23007_019M,B23007_020E,B23007_020M,B23007_021E,B23007_021M,B23007_022E,B23007_022M,B23007_023E,B23007_023M,B23007_024E,B23007_024M,B23007_025E,B23007_025M,B23007_026E,B23007_026M,B23007_027E,B23007_027M,B23007_028E,B23007_028M,B23007_029E,B23007_029M,B23007_030E,B23007_030M,B23007_031E,B23007_031M,B23007_032E,B23007_032M,B23007_033E,B23007_033M,B23007_034E,B23007_034M,B23007_035E,B23007_035M,B23007_036E,B23007_036M,B23007_037E,B23007_037M,B23007_038E,B23007_038M,B23007_039E,B23007_039M,B23007_040E,B23007_040M,B23007_041E,B23007_041M,B23007_042E,B23007_042M,B23007_043E,B23007_043M,B23007_044E,B23007_044M,B23007_045E,B23007_045M,B23007_046E,B23007_046M,B23007_047E,B23007_047M,B23007_048E,B23007_048M,B23007_049E,B23007_049M,B23007_050E,B23007_050M,B23007_051E,B23007_051M,B23007_052E,B23007_052M,B23007_053E,B23007_053M,B23007_054E,B23007_054M,B23007_055E,B23007_055M,B23007_056E,B23007_056M,B23007_057E,B23007_057M,B23007_058E,B23007_058M,B23007_059E,B23007_059M,NAME,B23007_001EA,B23007_001MA,B23007_002MA,B23007_002EA,B23007_003EA,B23007_003MA,B23007_004EA,B23007_004MA,B23007_005EA,B23007_005MA,B23007_006EA,B23007_006MA,B23007_007EA,B23007_007MA,B23007_008EA,B23007_008MA,B23007_009EA,B23007_009MA,B23007_010EA,B23007_010MA,B23007_011EA,B23007_011MA,B23007_012EA,B23007_012MA,B23007_013MA,B23007_013EA,B23007_014EA,B23007_014MA,B23007_015EA,B23007_015MA,B23007_016EA,B23007_016MA,B23007_017EA,B23007_017MA,B23007_018EA,B23007_018MA,B23007_019EA,B23007_019MA,B23007_020MA,B23007_020EA,B23007_021MA,B23007_021EA,B23007_022EA,B23007_022MA,B23007_023EA,B23007_023MA,B23007_024EA,B23007_024MA,B23007_025MA,B23007_025EA,B23007_026MA,B23007_026EA,B23007_027EA,B23007_027MA,B23007_028EA,B23007_028MA,B23007_029EA,B23007_029MA,B23007_030MA,B23007_030EA,B23007_031MA,B23007_031EA,B23007_032MA,B23007_032EA,B23007_033EA,B23007_033MA,B23007_034EA,B23007_034MA,B23007_035MA,B23007_035EA,B23007_036MA,B23007_036EA,B23007_037MA,B23007_037EA,B23007_038EA,B23007_038MA,B23007_039EA,B23007_039MA,B23007_040EA,B23007_040MA,B23007_041MA,B23007_041EA,B23007_042MA,B23007_042EA,B23007_043EA,B23007_043MA,B23007_044EA,B23007_044MA,B23007_045EA,B23007_045MA,B23007_046MA,B23007_046EA,B23007_047MA,B23007_047EA,B23007_048EA,B23007_048MA,B23007_049EA,B23007_049MA,B23007_050EA,B23007_050MA,B23007_051EA,B23007_051MA,B23007_052MA,B23007_052EA,B23007_053EA,B23007_053MA,B23007_054EA,B23007_054MA,B23007_055EA,B23007_055MA,B23007_056EA,B23007_056MA,B23007_057MA,B23007_057EA,B23007_058EA,B23007_058MA,B23007_059EA,B23007_059MA,state
0400000US13,2285356,15485,1139649,14331,764519,12851,709265,12118,687052,11968,458683,9818,436561,9927,22122,2577,228369,7267,22213,2404,15944,2059,13734,2084,2210,712,6269,1363,55254,3730,32099,3065,29341,2988,2758,649,23155,2386,375130,8413,75860,4326,67155,3856,64772,3702,2383,914,8705,1772,299270,7989,243260,7677,214797,7583,28463,3053,56010,4633,1145707,15611,879388,14294,583733,11657,564240,11083,390828,9387,376983,9314,13845,1859,173412,5749,19493,2048,13670,1872,12399,1791,1271,526,5823,1195,295655,8409,86111,4410,82722,4243,3389,978,209544,6897,266319,8224,80744,6266,55946,5149,49714,4559,6232,1875,24798,2967,185575,6255,102518,5240,94689,5089,7829,1756,83057,4815,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,126305,4167,94000,3893,84951,3942,82975,3996,58978,3741,57265,3734,1713,665,23997,2538,1976,884,1784,870,1744,849,40,68,192,159,9049,1276,4873,954,4736,943,137,134,4176,946,32305,3093,8044,1616,7324,1539,7002,1467,322,310,720,469,24261,2749,19749,2385,19115,2355,634,348,4512,1071,179484,4390,135666,4165,76801,3896,74446,3865,53648,3368,52210,3321,1438,553,20798,1811,2355,655,1092,431,1065,424,27,46,1263,466,58865,2576,15849,1821,15256,1802,593,279,43016,2351,43818,2688,14232,1473,9281,1290,9139,1284,142,207,4951,838,29586,2092,14293,1592,13437,1501,856,574,15293,1678,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,184204,4068,137219,5072,127142,4765,123519,4641,81578,3817,78344,3943,3234,812,41941,2691,3623,852,2156,704,1744,595,412,354,1467,535,10077,1651,6184,1366,5334,1135,850,759,3893,930,46985,3776,13282,1907,11619,1697,11285,1682,334,341,1663,620,33703,3245,27589,2910,25316,2715,2273,807,6114,1633,188026,4337,162248,4624,101746,3982,98392,4094,72361,3509,70233,3375,2128,910,26031,2159,3354,879,2483,780,2235,738,248,189,871,387,60502,2716,14067,1593,13424,1587,643,422,46435,2576,25778,2739,7888,1259,6053,1169,5793,1164,260,178,1835,532,17890,2119,9618,1485,9097,1464,521,364,8272,1716,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,1508676,13158,1073018,13925,1000439,14192,965919,13675,657930,10236,624573,9783,33357,3065,307989,9591,34520,3780,25892,3311,22922,3208,2970,778,8628,1362,72579,4105,40138,2964,36426,2908,3712,880,32441,2822,435658,10995,91058,5660,80254,5535,75115,5315,5139,1444,10804,1635,344600,9527,285247,8340,248127,7476,37120,3620,59353,3820,1617455,16856,1257100,13655,803878,11027,772588,11288,561986,10618,540517,10115,21469,2327,210602,6523,31290,2291,23285,2115,21530,2091,1755,552,8005,1085,453222,9721,120351,5070,116374,4966,3977,808,332871,7907,360355,9988,111854,5462,78134,4933,72677,4647,5457,1284,33720,2915,248501,8082,136749,5639,128175,5487,8574,1531,111752,5558,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,764563,10289,528393,11067,491413,10464,475193,10104,337197,8979,323484,8853,13713,1721,137996,5960,16220,1795,11727,1645,10211,1591,1516,508,4493,1064,36980,3006,19409,2265,17708,2202,1701,531,17571,2139,236170,8965,58682,3874,52191,3943,48314,3766,3877,1118,6491,1342,177488,8007,142832,6302,124634,6137,18198,2402,34656,3325,875386,11128,733384,10818,469227,8837,452574,8567,327176,7583,316343,7438,10833,1657,125398,4980,16653,2184,11543,1862,10513,1784,1030,532,5110,1377,264157,5851,70061,3597,66949,3456,3112,717,194096,4834,142002,5688,41726,2876,29692,2735,27893,2639,1799,659,12034,1461,100276,5080,55453,3523,52044,3478,3409,859,44823,3514,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,359769,5650,259889,5900,245046,5906,239536,5650,191396,5167,186303,5143,5093,896,48140,2817,5510,1180,4191,985,3585,825,606,487,1319,594,14843,1507,10089,1144,9325,1067,764,354,4754,951,99880,4405,24395,2335,21493,2286,20018,2125,1475,636,2902,1018,75485,3813,62330,3335,56863,3241,5467,1080,13155,1766,430363,7298,378911,6920,242344,5898,235029,5940,182598,5492,179231,5389,3367,695,52431,2750,7315,1181,5305,1050,4018,919,1287,559,2010,601,136567,3999,35912,2418,34921,2415,991,419,100655,3275,51452,2575,13636,1536,9190,1323,8807,1313,383,218,4446,936,37816,2218,23733,1906,22839,1826,894,421,14083,1338,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,340729,5601,241504,6027,227911,5831,222763,5843,162392,5390,157067,5386,5325,1105,60371,3491,5148,1015,3923,978,3453,895,470,320,1225,445,13593,1717,8764,1404,7935,1324,829,361,4829,875,99225,4515,24613,2923,22360,2720,21048,2566,1312,602,2253,746,74612,4165,62803,4119,56840,3976,5963,1261,11809,1823,375112,6415,323200,6091,218098,5445,211924,5362,154596,5339,149185,5208,5411,1070,57328,2931,6174,1134,4946,1091,4381,1043,565,404,1228,446,105102,3393,28049,2131,27125,2145,924,396,77053,3262,51912,3211,16031,1741,10713,1568,10171,1487,542,260,5318,1089,35881,2613,20038,1779,19398,1739,640,312,15843,1656,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,505479,8398,348859,8179,311714,7813,300215,7669,206067,6600,195393,6446,10674,1765,94148,4659,11499,1738,7331,1215,6711,1195,620,376,4168,1157,37145,3220,20710,2133,19203,2044,1507,603,16435,2393,156620,6585,32030,3036,26282,3025,24595,2743,1687,687,5748,1134,124590,5398,95534,5163,82614,4835,12920,2079,29056,3441,613764,8190,502992,8434,292182,7633,281030,7529,191936,6778,183986,6506,7950,1588,89094,4547,11152,1769,6816,1212,6262,1061,554,367,4336,1102,210810,5427,55985,2848,54496,2901,1489,681,154825,5257,110772,5094,33084,3178,19598,2298,18304,2271,1294,549,13486,2106,77688,4849,38714,3736,35612,3599,3102,926,38974,2951,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,533956,8452,324420,9178,295074,8903,285834,8587,194850,6893,186205,6628,8645,1767,90984,4607,9240,1684,6267,1388,5702,1382,565,289,2973,904,29346,2598,15688,2004,13791,1812,1897,642,13658,2003,209536,8291,35546,3335,29577,2916,27496,2862,2081,737,5969,1514,173990,7377,137970,6912,121684,6319,16286,2867,36020,3443,603049,10754,444331,10065,271174,8658,260687,8424,168111,7618,162111,7282,6000,1256,92576,4600,10487,1814,6801,1472,5553,1283,1248,560,3686,917,173157,7256,45839,3485,43809,3313,2030,730,127318,6138,158718,6074,39831,3975,24289,3217,22406,2967,1883,825,15542,2551,118887,5241,64433,4884,59036,4467,5397,1733,54454,3616,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,150548,4824,100195,4127,91970,3455,89384,3356,67726,2975,65640,2971,2086,578,21658,2012,2586,639,1624,510,1359,479,265,244,962,453,8225,1611,6006,1396,5505,1095,501,609,2219,711,50353,3960,15844,1958,14194,1789,12637,1593,1557,832,1650,721,34509,3181,26780,2966,24292,2881,2488,778,7729,1672,204921,5260,177880,5289,112357,5001,107807,4899,81754,4279,79387,4188,2367,804,26053,1944,4550,1041,3713,930,2965,724,748,599,837,413,65523,3318,17104,2072,16633,1970,471,346,48419,2682,27041,2356,9744,1549,6465,1310,6066,1277,399,226,3279,743,17297,2008,9458,1656,9270,1666,188,135,7839,1131,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,666636,10232,459655,9323,432859,9308,424425,9263,306433,8222,295091,8040,11342,2308,117992,6296,8434,1431,6521,1396,6009,1316,512,423,1913,627,26796,2223,14641,1477,13447,1389,1194,533,12155,1760,206981,7794,41825,4191,37320,4201,35376,4112,1944,756,4505,1236,165156,6793,143551,6313,131542,6091,12009,2612,21605,2711,731335,10738,562194,9839,372226,9608,363260,9502,268685,8558,259614,8130,9071,1622,94575,4570,8966,1746,6777,1693,5416,1190,1361,1181,2189,697,189968,5778,54583,3525,53187,3427,1396,485,135385,4742,169141,7086,48080,3968,35468,3570,33442,3512,2026,990,12612,1680,121061,5646,74540,4775,71716,4603,2824,860,46521,3225,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,749771,10974,529330,10200,493502,10007,477482,9700,341130,7931,325680,7841,15450,2624,136352,5651,16020,2294,11849,2136,10921,2085,928,509,4171,1347,35828,2630,19996,1970,18406,1958,1590,429,15832,1890,220441,7542,44822,4295,38350,4110,36210,4058,2140,994,6472,1696,175619,6368,131996,5930,118940,5846,13056,1761,43623,3612,819901,12454,636879,11769,413258,10309,398404,10693,303963,8599,292491,8421,11472,1416,94441,4926,14854,2019,11403,1785,9884,1590,1519,642,3451,901,223621,7313,60461,4050,57773,3923,2688,1143,163160,6093,183022,7019,57209,5116,38937,4241,35032,3708,3905,1444,18272,2316,125813,5694,71253,4819,66796,4479,4457,1585,54560,4308,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,1214787,12649,835163,9857,770826,10085,734091,9742,511233,8897,484454,7872,26779,2570,222858,7222,36735,3510,26688,2524,22895,2268,3793,1043,10047,1858,64337,3528,38694,2662,35363,2655,3331,690,25643,2247,379624,11145,88546,5355,77156,4966,69306,4826,7850,1612,11390,1604,291078,9217,232457,8370,201549,7317,30908,3563,58621,4272,1379441,13834,1111609,13532,657364,11250,627202,10696,453515,9996,433798,9894,19717,1922,173687,5307,30162,2180,20529,1828,17941,1835,2588,560,9633,1183,454245,6674,108097,3558,103310,3695,4787,1037,346148,5619,267832,6845,80280,4519,53409,3993,48619,4040,4790,1336,26871,2179,187552,5642,100891,4951,94473,4782,6418,1115,86661,3768,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,643222,7273,473255,7761,445540,7539,432771,7455,335398,7244,327283,7038,8115,1218,97373,4171,12769,1395,10632,1294,9430,1180,1202,504,2137,575,27715,1890,16791,1742,15886,1652,905,406,10924,1358,169967,6441,47397,3182,42828,2959,40105,2841,2723,839,4569,936,122570,5408,101471,4574,92375,4282,9096,1724,21099,2858,685824,9857,590973,8174,385348,7243,373660,7375,300285,6741,292537,6508,7748,1124,73375,3361,11688,1243,8826,1003,8279,920,547,272,2862,740,205625,4518,54741,2496,52400,2382,2341,711,150884,3988,94851,4419,33753,2956,24894,2681,23857,2657,1037,412,8859,1472,61098,3674,39868,2948,37354,2844,2514,864,21230,1828,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,353863,7261,204895,6716,186987,6458,182409,6452,133466,5434,126230,5531,7236,1549,48943,3142,4578,1288,2873,909,2530,858,343,269,1705,769,17908,1929,11724,1703,10190,1650,1534,664,6184,1296,148968,6529,26185,3294,21561,3097,19306,3012,2255,863,4624,1148,122783,5695,95171,4876,81804,4788,13367,1835,27612,3017,406136,8253,298737,8083,178720,6689,172382,6522,115544,4670,111354,4656,4190,1174,56838,4435,6338,1317,4330,1223,3688,1177,642,363,2008,629,120017,4786,32543,2709,31434,2693,1109,453,87474,4144,107399,4939,25718,2660,17004,2498,15470,2473,1534,719,8714,1333,81681,4277,40325,2602,37269,2398,3056,904,41356,3250,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,700215,8954,475959,8722,443540,8247,429332,8132,313378,7041,302498,7068,10880,1574,115954,4817,14208,2335,10265,1856,8094,1567,2171,1254,3943,1499,32419,2435,19403,2042,17884,1972,1519,550,13016,1776,224256,6754,54603,4079,48789,4154,46232,4017,2557,873,5814,1140,169653,6163,135974,5398,118954,5228,17020,2331,33679,3346,820344,10218,674480,9063,413241,7664,401084,7909,289886,7552,281766,7356,8120,1242,111198,4381,12157,1597,9203,1451,8427,1360,776,331,2954,674,261239,6083,66983,3280,64181,3135,2802,1028,194256,5274,145864,5480,41185,3468,27470,2918,25895,2838,1575,619,13715,1514,104679,4703,58152,3858,55676,3723,2476,792,46527,3041,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,101959,2780,72594,2515,66822,2605,65321,2601,46927,2262,45424,2199,1503,769,18394,1819,1501,487,1196,431,724,294,472,350,305,235,5772,992,3507,761,3399,788,108,124,2265,576,29365,2211,7403,1194,6699,1169,6339,1122,360,263,704,441,21962,2135,17212,1815,15884,1769,1328,452,4750,1239,134834,4285,119367,4355,74102,3729,71693,3615,54828,3219,53376,3161,1452,509,16865,1654,2409,578,1533,523,1153,451,380,305,876,371,45265,2369,11591,1365,11308,1355,283,177,33674,2122,15467,1904,5772,1213,4496,1052,4282,1048,214,185,1276,503,9695,1280,5602,1013,5447,1016,155,121,4093,743,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,221168,4040,162703,4357,154197,4218,151341,4082,116600,4259,113763,4262,2837,774,34741,2632,2856,829,1922,582,1563,483,359,247,934,508,8506,1360,5311,1147,4975,1126,336,190,3195,800,58465,2976,13067,1195,11296,1080,10878,1083,418,293,1771,627,45398,2682,36537,2866,33941,2594,2596,987,8861,1229,233961,6023,201587,5348,139025,4448,135769,4389,103229,3830,101464,3819,1765,428,32540,2097,3256,683,2723,648,2489,633,234,226,533,349,62562,2522,16930,1501,16435,1438,495,321,45632,2262,32374,2305,11341,1318,8372,1153,7740,1184,632,352,2969,823,21033,1928,12823,1520,11836,1389,987,512,8210,1133,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,277842,6497,184995,6012,172364,5988,167511,5952,107490,4424,102412,4715,5078,1660,60021,4466,4853,1176,3003,784,2652,749,351,282,1850,963,12631,1382,6909,1136,6477,1115,432,398,5722,1050,92847,5644,25639,3502,22731,3334,22210,3312,521,373,2908,955,67208,4537,54508,4106,51032,3918,3476,1260,12700,1911,311449,7455,245803,6784,158512,6337,153055,6332,106214,4910,102249,5124,3965,998,46841,4095,5457,1085,3785,972,3284,913,501,363,1672,538,87291,3489,23660,2599,22837,2447,823,356,63631,3288,65646,4239,25676,2825,18801,2743,17729,2677,1072,484,6875,1563,39970,3070,24211,2853,23648,2893,563,306,15759,2104,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,162496,4070,120247,3870,112940,4085,110760,3949,81959,3692,79078,3556,2881,965,28801,2252,2180,673,1870,648,1784,641,86,102,310,211,7307,1266,3977,824,3643,796,334,288,3330,986,42249,2884,11773,1801,10858,1864,10340,1848,518,474,915,402,30476,2486,24026,2282,21183,2135,2843,1250,6450,1182,175119,4858,149745,4776,99171,3759,95515,3790,73079,3569,70531,3618,2548,920,22436,2268,3656,1008,2684,788,2670,792,14,23,972,467,50574,2918,13754,1498,13648,1505,106,123,36820,2457,25374,2425,8185,1275,5933,1012,5297,987,636,463,2252,777,17189,1908,10279,1563,10013,1581,266,209,6910,1366,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
