GEO_ID,B02013_001E,B02013_001M,NAME,B02013_001EA,B02013_001MA,state
0400000US01,39048,4747,Alabama,null,null,01
0400000US02,10871,2257,Alaska,null,null,02
0400000US04,711539,22660,Arizona,null,null,04
0400000US05,70579,7463,Arkansas,null,null,05
0400000US06,6160177,78968,California,null,null,06
0400000US08,344066,15341,Colorado,null,null,08
0400000US09,164235,9409,Connecticut,null,null,09
0400000US10,17839,3398,Delaware,null,null,10
0400000US11,31951,2935,District of Columbia,null,null,11
0400000US12,794390,24280,Florida,null,null,12
0400000US13,374482,16045,Georgia,null,null,13
0400000US15,32569,4553,Hawaii,null,null,15
0400000US16,54851,4934,Idaho,null,null,16
0400000US17,983961,26767,Illinois,null,null,17
0400000US18,161964,8777,Indiana,null,null,18
0400000US19,50325,5434,Iowa,null,null,19
0400000US20,119904,7085,Kansas,null,null,20
0400000US21,32971,4447,Kentucky,null,null,21
0400000US22,43782,4235,Louisiana,null,null,22
0400000US23,6168,2016,Maine,null,null,23
0400000US24,183524,11148,Maryland,null,null,24
0400000US25,292976,20377,Massachusetts,null,null,25
0400000US26,178331,10539,Michigan,null,null,26
0400000US27,96974,7782,Minnesota,null,null,27
0400000US28,20769,3214,Mississippi,null,null,28
0400000US29,65152,6711,Missouri,null,null,29
0400000US30,5993,1282,Montana,null,null,30
0400000US31,49219,4244,Nebraska,null,null,31
0400000US32,165647,14307,Nevada,null,null,32
0400000US33,8658,2303,New Hampshire,null,null,33
0400000US34,706045,21632,New Jersey,null,null,34
0400000US35,304357,12730,New Mexico,null,null,35
0400000US36,1770499,38888,New York,null,null,36
0400000US37,275641,13447,North Carolina,null,null,37
0400000US38,4107,899,North Dakota,null,null,38
0400000US39,130607,7273,Ohio,null,null,39
0400000US40,107646,7098,Oklahoma,null,null,40
0400000US41,139707,11472,Oregon,null,null,41
0400000US42,248989,12417,Pennsylvania,null,null,42
0400000US44,75642,7266,Rhode Island,null,null,44
0400000US45,66269,5906,South Carolina,null,null,45
0400000US46,5215,1333,South Dakota,null,null,46
0400000US47,82986,5415,Tennessee,null,null,47
0400000US48,2732255,50427,Texas,null,null,48
0400000US49,110872,8602,Utah,null,null,49
0400000US50,1475,711,Vermont,null,null,50
0400000US51,189567,12554,Virginia,null,null,51
0400000US53,257176,13353,Washington,null,null,53
0400000US54,4418,1402,West Virginia,null,null,54
0400000US55,129289,7573,Wisconsin,null,null,55
0400000US56,13722,2386,Wyoming,null,null,56
0400000US72,453021,14919,Puerto Rico,null,null,72
