GEO_ID,B19301H_001E,B19301H_001M,NAME,B19301H_001MA,B19301H_001EA,state
0400000US01,24427,368,Alabama,null,null,01
0400000US02,31695,1088,Alaska,null,null,02
0400000US04,29493,420,Arizona,null,null,04
0400000US05,21435,255,Arkansas,null,null,05
0400000US06,38083,251,California,null,null,06
0400000US08,31276,379,Colorado,null,null,08
0400000US09,38277,622,Connecticut,null,null,09
0400000US10,31282,928,Delaware,null,null,10
0400000US11,72123,4032,District of Columbia,null,null,11
0400000US12,29418,243,Florida,null,null,12
0400000US13,28862,287,Georgia,null,null,13
0400000US15,36149,1191,Hawaii,null,null,15
0400000US16,21480,419,Idaho,null,null,16
0400000US17,31130,272,Illinois,null,null,17
0400000US18,23775,215,Indiana,null,null,18
0400000US19,24187,259,Iowa,null,null,19
0400000US20,25139,322,Kansas,null,null,20
0400000US21,21150,231,Kentucky,null,null,21
0400000US22,24453,304,Louisiana,null,null,22
0400000US23,23966,426,Maine,null,null,23
0400000US24,36356,448,Maryland,null,null,24
0400000US25,33807,385,Massachusetts,null,null,25
0400000US26,26241,197,Michigan,null,null,26
0400000US27,29041,256,Minnesota,null,null,27
0400000US28,22368,367,Mississippi,null,null,28
0400000US29,24433,209,Missouri,null,null,29
0400000US30,22641,524,Montana,null,null,30
0400000US31,24508,346,Nebraska,null,null,31
0400000US32,30840,633,Nevada,null,null,32
0400000US33,28535,405,New Hampshire,null,null,33
0400000US34,37114,383,New Jersey,null,null,34
0400000US35,29082,667,New Mexico,null,null,35
0400000US36,34065,302,New York,null,null,36
0400000US37,26290,242,North Carolina,null,null,37
0400000US38,23919,476,North Dakota,null,null,38
0400000US39,24778,145,Ohio,null,null,39
0400000US40,23103,305,Oklahoma,null,null,40
0400000US41,25894,447,Oregon,null,null,41
0400000US42,26355,171,Pennsylvania,null,null,42
0400000US44,30156,621,Rhode Island,null,null,44
0400000US45,25824,343,South Carolina,null,null,45
0400000US46,23718,619,South Dakota,null,null,46
0400000US47,23994,286,Tennessee,null,null,47
0400000US48,30398,182,Texas,null,null,48
0400000US49,22278,330,Utah,null,null,49
0400000US50,25733,722,Vermont,null,null,50
0400000US51,32948,352,Virginia,null,null,51
0400000US53,29221,322,Washington,null,null,53
0400000US54,19414,401,West Virginia,null,null,54
0400000US55,26430,202,Wisconsin,null,null,55
0400000US56,25008,624,Wyoming,null,null,56
0400000US72,19850,4002,Puerto Rico,null,null,72
