GEO_ID,B24032_001E,B24032_001M,B24032_002E,B24032_002M,B24032_003E,B24032_003M,B24032_004E,B24032_004M,B24032_005E,B24032_005M,B24032_006E,B24032_006M,B24032_007E,B24032_007M,B24032_008E,B24032_008M,B24032_009E,B24032_009M,B24032_010E,B24032_010M,B24032_011E,B24032_011M,B24032_012E,B24032_012M,B24032_013E,B24032_013M,B24032_014E,B24032_014M,B24032_015E,B24032_015M,B24032_016E,B24032_016M,B24032_017E,B24032_017M,B24032_018E,B24032_018M,B24032_019E,B24032_019M,B24032_020E,B24032_020M,B24032_021E,B24032_021M,B24032_022E,B24032_022M,B24032_023E,B24032_023M,B24032_024E,B24032_024M,B24032_025E,B24032_025M,B24032_026E,B24032_026M,B24032_027E,B24032_027M,B24032_028E,B24032_028M,B24032_029E,B24032_029M,B24032_030E,B24032_030M,B24032_031E,B24032_031M,B24032_032E,B24032_032M,B24032_033E,B24032_033M,B24032_034E,B24032_034M,B24032_035E,B24032_035M,B24032_036E,B24032_036M,B24032_037E,B24032_037M,B24032_038E,B24032_038M,B24032_039E,B24032_039M,B24032_040E,B24032_040M,B24032_041E,B24032_041M,B24032_042E,B24032_042M,B24032_043E,B24032_043M,B24032_044E,B24032_044M,B24032_045E,B24032_045M,B24032_046E,B24032_046M,B24032_047E,B24032_047M,B24032_048E,B24032_048M,B24032_049E,B24032_049M,B24032_050E,B24032_050M,B24032_051E,B24032_051M,B24032_052E,B24032_052M,B24032_053E,B24032_053M,B24032_054E,B24032_054M,NAME,B24032_001MA,B24032_001EA,B24032_002EA,B24032_002MA,B24032_003EA,B24032_003MA,B24032_004EA,B24032_004MA,B24032_005MA,B24032_005EA,B24032_006MA,B24032_006EA,B24032_007MA,B24032_007EA,B24032_008MA,B24032_008EA,B24032_009EA,B24032_009MA,B24032_010MA,B24032_010EA,B24032_011MA,B24032_011EA,B24032_012MA,B24032_012EA,B24032_013MA,B24032_013EA,B24032_014EA,B24032_014MA,B24032_015EA,B24032_015MA,B24032_016EA,B24032_016MA,B24032_017MA,B24032_017EA,B24032_018MA,B24032_018EA,B24032_019MA,B24032_019EA,B24032_020EA,B24032_020MA,B24032_021EA,B24032_021MA,B24032_022EA,B24032_022MA,B24032_023MA,B24032_023EA,B24032_024MA,B24032_024EA,B24032_025EA,B24032_025MA,B24032_026EA,B24032_026MA,B24032_027EA,B24032_027MA,B24032_028MA,B24032_028EA,B24032_029MA,B24032_029EA,B24032_030MA,B24032_030EA,B24032_031EA,B24032_031MA,B24032_032EA,B24032_032MA,B24032_033EA,B24032_033MA,B24032_034MA,B24032_034EA,B24032_035MA,B24032_035EA,B24032_036EA,B24032_036MA,B24032_037EA,B24032_037MA,B24032_038EA,B24032_038MA,B24032_039MA,B24032_039EA,B24032_040MA,B24032_040EA,B24032_041MA,B24032_041EA,B24032_042EA,B24032_042MA,B24032_043EA,B24032_043MA,B24032_044EA,B24032_044MA,B24032_045MA,B24032_045EA,B24032_046MA,B24032_046EA,B24032_047EA,B24032_047MA,B24032_048EA,B24032_048MA,B24032_049EA,B24032_049MA,B24032_050MA,B24032_050EA,B24032_051MA,B24032_051EA,B24032_052EA,B24032_052MA,B24032_053EA,B24032_053MA,B24032_054EA,B24032_054MA,state
0400000US01,31907,370,31181,2188,25825,2982,42619,3121,26625,793,35345,848,33881,2840,23987,1741,41298,1145,38347,2345,52063,3161,41774,5339,40962,1507,49115,5412,31118,3304,36208,1512,52440,6270,52431,44392,21464,1189,39454,1668,36627,1789,43306,3661,13170,1735,16277,6030,12512,1440,26928,1385,43241,3709,20615,343,12333,4342,11972,2133,31037,15591,23880,1574,21713,852,26013,1469,15040,618,27599,2426,21606,2674,40366,2402,29038,2733,25292,967,25847,922,23238,2450,25258,1557,30693,1247,27323,65638,16389,2072,23002,987,28021,1546,21508,793,9446,692,9404,3100,9449,744,11837,690,34628,1763,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,41346,781,60215,13575,40371,7094,78715,18437,41387,2324,39688,5279,37893,8775,30296,3349,42372,3276,41299,2607,61819,7569,41939,8208,46344,5439,57950,15595,40324,12984,47966,4479,68284,10594,-666666666,0,37275,9382,45926,2769,44396,4313,50385,11792,18999,1784,16216,9633,19439,1964,29617,7566,51521,2017,27476,1631,31282,23397,14640,15434,55548,10495,28930,8790,16617,9892,24516,6639,17748,2519,31825,4014,26163,9070,40472,9365,42300,5265,33335,4768,34361,4555,31506,8963,32017,3557,42184,9823,61250,0,20439,4856,31598,1375,32069,4132,31351,1660,16046,3321,24346,8744,14393,2955,19428,2319,39009,2502,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,32325,339,27067,6263,21446,2229,43492,4588,27615,1096,42778,2919,37381,2870,26869,827,43564,2680,40582,1249,61296,3067,41024,5118,42103,1761,48723,5450,36199,2968,30690,1938,54062,4170,41203,322,18584,1016,36319,1040,33207,1641,41100,1749,17363,1279,22582,4159,15516,1311,26395,1402,43355,2043,25232,364,17920,8217,14146,5815,30982,6176,31349,2666,29998,2234,28903,3788,17615,830,31328,1373,30645,1435,41366,4840,31541,2039,33272,1013,34239,1020,29445,2653,27656,1449,34666,2251,37103,45086,20235,1774,27380,677,27904,1809,27224,593,12798,949,17898,3313,12135,669,15746,1171,33002,1531,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,28218,695,23211,2350,22063,1409,39127,10451,23602,1568,30059,1033,31308,1109,23471,1564,37395,1901,35956,1428,49091,5608,40727,4222,35103,5897,48624,4564,24817,3340,30192,2407,45920,4499,41395,1539,17711,1929,32948,2360,33133,2390,32540,4393,12194,1124,18581,4944,11746,939,25625,1824,36676,1520,20511,358,15751,5693,15677,5691,26161,35346,21035,1776,22454,846,21301,1406,14736,1045,26703,1869,26558,2028,30008,8877,25809,2918,25683,939,26217,967,21316,4004,21333,1339,25610,1819,39894,11688,14253,2008,23452,1032,28891,2133,21487,851,9430,922,11527,3703,9040,1120,12144,1184,25916,884,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37089,156,20696,562,19782,1028,49461,4631,31891,440,42202,601,39668,1507,27628,869,41860,559,39766,1269,65667,2326,53600,2324,51097,733,61083,1213,38556,2967,45642,1278,70296,1307,69932,32610,23006,894,44965,1006,44114,1420,45882,1280,19292,512,26599,1013,17399,390,26963,731,61874,694,26874,211,11979,586,11739,585,48859,12631,31714,1140,28337,1263,29784,1244,17299,380,36413,967,34131,2244,52601,4814,42437,1828,36829,729,38504,1488,31935,876,32926,1061,41213,619,42429,8635,20339,898,30678,295,32291,598,29806,535,12596,394,17123,868,11946,253,16061,428,42956,1099,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,36890,451,29654,3273,21064,1444,48380,5920,31612,720,46059,1939,43558,3353,28952,1986,44043,2718,41923,1518,50554,4134,51733,2316,45655,2965,52468,7559,38136,5035,45831,1391,61878,2062,100001,0,25892,2166,39740,1894,38206,2728,41579,2664,17215,1183,22015,3129,16505,1161,29044,2566,51762,1625,26140,335,18963,3021,15218,2241,47594,21965,30608,2554,30976,1553,32905,2251,18219,1271,32601,3107,30566,2121,50458,5850,35501,1809,33253,1476,35572,1641,29533,2553,30639,953,36125,1627,40489,17351,21504,2114,27510,869,28030,1802,27288,913,12200,755,16477,3508,11820,673,19648,1487,39011,2121,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,45648,634,27102,8816,26451,3214,52202,7636,39618,2339,51566,1103,48160,3825,31079,1427,48317,3540,43232,3630,75973,4974,56582,5176,76701,4108,87925,6006,45016,6235,54038,4464,72142,4342,100001,0,31620,2432,48607,4011,47314,4778,49795,5258,21983,1916,28073,3458,19422,2264,32735,2536,61733,1176,31195,439,11473,5194,9850,4064,55301,40470,35966,3116,34989,2963,35794,1761,17617,1705,33153,3886,29702,5254,47150,7032,36156,2582,42784,2141,44992,2252,36048,2828,34309,3294,40684,1315,67525,22794,21460,1175,33344,1279,37687,1832,31794,705,14626,1485,20115,2495,12357,1320,20490,1697,45566,3091,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,39500,1751,21197,1814,21197,1814,-666666666,0,34670,4137,51207,2298,40609,6285,30046,2352,43217,4342,40434,6468,62404,20704,50924,10873,48553,3494,48731,3370,47083,15131,41112,5636,55931,7588,100001,0,26101,5658,44529,3187,43141,4439,46300,5972,19478,3592,22477,6527,18357,4221,32119,8246,46819,6133,27695,1013,12469,23661,12469,23661,-666666666,0,30435,5595,32201,5966,30215,6612,16723,1848,35574,3705,33612,5647,44429,39383,28500,6413,35066,2370,35837,2060,25159,10454,30626,1346,32128,3639,48026,2804,23575,5344,31428,1463,32610,4609,31207,1603,11136,1001,13525,7683,10969,957,21322,1650,35331,2959,Delaware,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,42660,2616,41250,0,41250,0,-666666666,0,27294,3965,56569,32679,33726,7826,27608,4489,41136,13659,37212,14546,59097,86496,64608,12313,50331,22727,65476,7677,25938,1679,53653,6446,71848,16152,-666666666,0,25132,5484,37968,2726,37352,2853,39127,6100,25945,4287,40215,7174,22471,3678,44055,11911,67336,16997,39782,1490,100001,0,-666666666,0,100001,0,34834,2928,41429,20134,75105,95955,22140,7133,37217,9645,40946,9773,21412,27459,45925,3805,45201,6273,46921,10555,30556,24603,46725,4919,56256,6294,-666666666,0,20851,4237,30840,2390,30358,5101,31035,2576,24303,3253,35134,7649,19959,2785,41640,3531,55338,4237,District of Columbia,null,null,null,*,null,*,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",**,-,"100,000+",***,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,31743,172,19010,2974,16900,1561,50513,4015,27116,405,36221,682,36765,1107,26174,643,38839,2003,36713,910,50740,1626,42355,2790,41846,782,51219,1307,31861,1373,34416,1793,52374,1693,100001,0,22926,1072,37603,1261,34122,961,42248,1902,20820,642,25769,1095,19077,779,26060,902,45464,1237,23879,233,14913,1256,14460,1328,32983,13695,26487,1103,24107,1007,26677,1535,16755,422,30403,925,29241,1914,38339,4975,29569,1277,31084,544,31846,676,29818,1653,26853,672,32191,754,30148,3955,20493,857,27178,369,30596,486,25875,395,13126,728,18112,1730,12290,360,15707,521,33713,875,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
