GEO_ID,B14006_001E,B14006_001M,B14006_002E,B14006_002M,B14006_003E,B14006_003M,B14006_004E,B14006_004M,B14006_005E,B14006_005M,B14006_006E,B14006_006M,B14006_007E,B14006_007M,B14006_008E,B14006_008M,B14006_009E,B14006_009M,B14006_010E,B14006_010M,B14006_011E,B14006_011M,B14006_012E,B14006_012M,B14006_013E,B14006_013M,B14006_014E,B14006_014M,B14006_015E,B14006_015M,B14006_016E,B14006_016M,B14006_017E,B14006_017M,B14006_018E,B14006_018M,B14006_019E,B14006_019M,B14006_020E,B14006_020M,B14006_021E,B14006_021M,NAME,B14006_001MA,B14006_001EA,B14006_002MA,B14006_002EA,B14006_003MA,B14006_003EA,B14006_004EA,B14006_004MA,B14006_005EA,B14006_005MA,B14006_006EA,B14006_006MA,B14006_007MA,B14006_007EA,B14006_008MA,B14006_008EA,B14006_009EA,B14006_009MA,B14006_010EA,B14006_010MA,B14006_011EA,B14006_011MA,B14006_012MA,B14006_012EA,B14006_013MA,B14006_013EA,B14006_014EA,B14006_014MA,B14006_015EA,B14006_015MA,B14006_016EA,B14006_016MA,B14006_017EA,B14006_017MA,B14006_018EA,B14006_018MA,B14006_019EA,B14006_019MA,B14006_020EA,B14006_020MA,B14006_021EA,B14006_021MA,state
0400000US13,8377593,9151,1169281,30054,447917,17157,30848,4012,27724,3252,99673,6585,97313,7136,86050,5917,96298,7102,10011,2023,721364,18391,7208312,30906,1902670,23255,149448,6239,101271,5169,383066,8783,413062,11609,431290,8578,335784,11311,88749,5187,5305642,23358,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1182441,2899,115667,8750,42948,5364,1723,662,1807,609,6591,1486,8520,1961,10167,1760,12582,2204,1558,799,72719,5022,1066774,8423,266121,7269,19554,2416,12284,1696,52180,3428,56933,3362,59054,2912,54412,3115,11704,1600,800653,6217,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1328532,2786,178937,9403,67113,5338,2920,802,4009,906,13711,2144,12417,2337,12050,1545,21180,2447,826,419,111824,6201,1149595,9810,294944,7274,14693,1795,15072,1713,60562,3159,68486,3153,73585,2858,51080,3407,11466,1650,854651,8194,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11866208,8986,1372487,33795,532116,18245,35300,3632,26484,3212,109691,7261,112751,7639,103396,5769,121902,8002,22592,2224,840371,22720,10493721,33776,2849359,22816,200982,6713,147018,6147,565644,10804,613086,10760,624693,8969,537787,12836,160149,6624,7644362,23885,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5811929,5699,688452,24182,265256,12247,14028,3186,14884,2165,58309,5329,53623,4407,43615,3005,71815,4607,8982,1448,423196,15957,5123477,24619,1300076,16318,83962,4747,68221,4154,287110,6938,298560,7440,297606,6219,214801,6938,49816,3574,3823401,16552,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2745649,3078,289726,11565,115549,6318,7583,1754,5712,1156,17210,2234,18006,2140,21605,2592,40130,3448,5303,1497,174177,7159,2455923,11766,583355,8646,39409,2585,29168,1871,117621,4465,128566,3488,146316,3295,94983,4945,27292,2951,1872568,8723,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2541052,3427,287463,12890,111625,7178,8968,1537,7810,1656,19824,2259,17301,2300,17156,2025,35313,3277,5253,1539,175838,8086,2253589,13073,594029,9263,37621,2743,29014,2019,118972,3745,128848,4177,138089,3635,108574,4264,32911,3287,1659560,9570,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3883442,5568,638671,17925,211698,9900,12616,1846,13152,1957,49817,3764,45016,3725,40287,3232,44263,4079,6547,1912,426973,13033,3244771,18940,765804,12179,45714,3795,41409,3111,155758,5884,168996,4935,178332,4849,142242,7590,33353,2865,2478967,14612,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4186969,5549,805496,26169,313171,15642,24507,3478,21173,2970,73841,5778,66475,5424,62034,5449,59227,4579,5914,1428,492325,16146,3381473,26010,853575,17624,58531,4495,44367,3440,166371,7126,186219,7400,197364,6514,165469,7745,35254,3405,2527898,16455,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1235631,2608,152415,7923,49405,3522,2737,954,1750,490,9330,1445,11078,1818,9957,1400,12760,1798,1793,740,103010,5976,1083216,8224,240596,5954,11201,1486,12092,1472,44943,2505,52508,2595,63413,2237,43753,2776,12686,1883,842620,6650,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5214792,5721,420840,23731,157010,12215,9676,2209,7403,2574,30641,4103,33797,6016,33589,4502,35172,4102,6732,1631,263830,14668,4793952,24288,1310272,16813,81853,4298,60666,4329,246814,6062,288064,8352,296925,6348,247870,9278,88080,5879,3483680,18137,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5932429,5725,599899,18082,222568,11031,11331,2520,12368,2207,41908,4494,41952,4703,41066,4358,53910,5119,20033,3070,377331,13692,5332530,18002,1338501,15789,98564,4220,63873,4023,259452,5969,282190,7221,310223,5790,226181,10246,98018,6174,3994029,17267,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9455153,7497,1217964,28239,498534,17433,24393,3164,26560,2829,99742,6511,101897,7279,103340,7208,123397,7721,19205,2612,719430,16057,8237189,27922,2187511,19336,127743,5212,104498,4610,432667,7979,478482,8311,510812,8444,425185,10289,108124,6082,6049678,18589,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4776319,4471,429157,16223,169931,9511,9328,1803,7457,1708,28780,2715,28008,2933,34458,3198,55879,4709,6021,1486,259226,9516,4347162,17137,1107110,11993,73230,3460,54465,2717,222626,4799,243337,5917,268093,4884,193310,7281,52049,3213,3240052,13535,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2696801,5511,561143,16397,212981,8905,19752,2441,12924,2000,48656,3607,50035,3705,43436,3503,34168,3604,4010,1476,348162,10467,2135658,16258,530786,11672,37568,3854,32204,2786,104866,5364,115974,5277,123766,4699,95562,5132,20846,2240,1604872,11543,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5386637,5157,697916,22035,251306,11044,15124,2515,13041,1943,53577,4421,52961,4565,48669,3683,59891,4607,8043,1355,446610,15039,4688721,22124,1125588,13347,75410,4270,55248,3885,229592,7717,248862,7744,266560,5770,196092,7569,53824,3376,3563133,16539,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,874956,1784,123494,8141,45226,4057,2361,840,2188,676,8333,1347,7731,1593,9022,1483,14452,2113,1139,507,78268,5868,751462,8318,161856,4931,9250,1417,6916,1321,31741,1797,38407,2117,41948,2280,26795,2692,6799,1205,589606,6809,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1629935,2605,172107,8493,66495,4921,2530,658,3496,730,12808,1892,12024,1949,12148,1589,20285,2608,3204,1031,105612,5995,1457828,8784,375779,6952,26875,2676,19979,1381,75834,2782,77625,2926,88369,2659,67047,3502,20050,2546,1082049,7507,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2264467,5018,243870,15252,76999,7085,1395,531,6402,1683,19884,2824,17269,2810,16036,3031,13319,2268,2694,1102,166871,10300,2020597,15884,498585,10598,20089,2494,25063,2616,111711,5727,121772,4865,111886,3924,88356,6090,19708,2553,1522012,13345,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1225001,2225,89339,7388,30225,4574,1559,765,1684,685,5096,1227,6825,1773,5704,1123,7553,1963,1804,887,59114,5151,1135662,7599,284450,5420,16554,1862,11305,1275,59481,3099,67220,2984,69760,2419,47230,3541,12900,1864,851212,6831,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8161395,8211,695347,26700,248700,13727,24705,3304,14425,2442,53600,5217,51154,4169,55011,5719,40605,4585,9200,2434,446647,18689,7466048,26945,2010167,18166,159582,6564,100388,4807,401969,9308,434435,9250,453397,8926,357501,9307,102895,4962,5455881,18142,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1800940,3490,323635,13682,126178,7669,6708,1514,7209,1540,27562,3101,25710,2850,25168,3244,31010,3735,2811,1127,197457,9721,1477305,14066,388791,10667,19791,2029,20399,2197,68122,4368,85040,4600,93061,4449,82341,5229,20037,2355,1088514,9583,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17856379,10968,2415064,44186,879347,24238,49397,4960,49989,4117,180508,10413,191381,8756,206719,9000,159230,7646,42123,4022,1535717,27873,15441315,44578,3908856,31286,255645,8861,183285,7692,754681,13941,821403,13767,900242,12834,760434,14928,233166,8502,11532459,32574,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8038530,6824,1179532,29158,439504,15492,21392,2547,26178,2561,103259,7072,95785,6360,84171,4868,98105,5594,10614,1727,740028,18264,6858998,30258,1722414,20097,116195,6131,88926,5186,346582,8621,381893,9406,388501,8671,323731,10006,76586,5398,5136584,22400,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,584589,1403,63737,4767,24581,2828,707,334,1230,461,3361,748,3291,819,3999,843,11287,1631,706,437,39156,2794,520852,5110,119605,3603,6158,967,6075,959,24513,1529,26204,1384,28785,1359,21432,1597,6438,989,401247,3866,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10688863,7345,1350900,31489,505592,16164,32022,4588,27847,2990,102814,5576,102551,6809,100378,5929,121359,8601,18621,2129,845308,21299,9337963,32887,2310139,20203,142006,5564,115963,5629,474352,10145,511232,10083,545586,8474,411875,10289,109125,5169,7027824,22393,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3279662,3871,525539,17029,191977,8823,13277,2148,11131,1317,41024,3653,36004,3356,34660,2706,51256,4542,4625,1865,333562,11279,2754123,16598,668861,9924,41388,2995,36296,2848,137211,4953,143741,5475,154349,4178,128343,5502,27533,2879,2085262,13916,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3406116,5198,468831,16262,171718,9901,7418,1689,8519,1663,34883,3657,28157,3315,30594,2799,56107,5155,6040,1300,297113,10852,2937285,17179,689669,12180,37119,3187,34265,2914,145136,5838,148102,4115,167962,4688,126099,6028,30986,2789,2247616,12257,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11512399,7691,1333433,26996,489496,16101,23405,2690,24538,2833,91422,5208,102922,6150,100464,6160,123903,8608,22842,2954,843937,17768,10178966,29102,2399278,16955,150669,5158,110608,5061,478517,8822,545902,8774,577130,8651,411356,9586,125096,5488,7779688,22283,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,990087,2696,117244,9339,48453,5653,2099,808,1905,742,11243,2236,11557,2258,8251,1495,11474,2823,1924,884,68791,5595,872843,9624,212102,6640,11058,1495,10333,1917,37562,2821,46771,2976,49795,2368,42141,3439,14442,1923,660741,6852,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3936591,4652,592706,17317,213845,9640,11656,1735,15393,2458,48801,3996,48906,4226,44000,3869,39706,3760,5383,1451,378861,10727,3343885,17077,802080,14238,47920,3121,46965,3789,163593,5590,187195,6439,188865,5918,133629,6393,33913,2668,2541805,14286,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,711659,1947,93296,6599,34164,3630,2748,792,1612,613,5824,1173,5262,1100,6103,1605,11544,1847,1071,356,59132,4490,618363,6845,148532,4517,9417,1273,8198,924,31601,1666,35677,2309,35304,1735,22248,2115,6087,1143,469831,4807,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5564134,7419,845664,27452,266348,13109,14802,2379,17427,2584,63012,5391,56967,4634,55492,4848,51328,4719,7320,1347,579316,19248,4718470,27245,1071443,17618,64029,4061,49684,3772,223772,6508,248204,8723,254602,6439,184609,7719,46543,3643,3647027,19088,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21095220,15582,3581860,58663,1405705,31656,93320,7561,96847,7160,340725,10688,309710,12534,277188,11614,254715,10080,33200,3183,2176155,36656,17513360,56508,4779899,33329,312646,11239,260492,8456,1003702,17275,1039323,16058,1095995,14773,878268,16901,189473,8302,12733461,40378,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2278543,3237,227388,12907,95707,7280,4758,1030,4687,1013,17059,2501,14329,1908,13867,2236,38106,3592,2901,803,131681,8373,2051155,13421,650712,9621,42595,2707,37935,2824,134290,3692,131441,4113,140406,3182,139851,5924,24194,2830,1400443,11028,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,582268,1220,65085,5595,24408,2880,633,302,844,364,4881,1571,4293,1100,4224,882,8578,1667,955,476,40677,3664,517183,5431,118888,4209,7446,988,4326,801,22321,1683,27129,1516,30860,1708,19161,2224,7645,1337,398295,4323,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7014931,6494,682621,20595,255556,11070,11888,2251,15526,2211,50358,4414,51355,5016,46265,3826,66192,4826,13972,2758,427065,14284,6332310,22338,1624521,19066,112572,6152,84046,5329,324557,7910,347961,8436,370422,6586,289973,9034,94990,4905,4707789,18566,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5891008,6616,689218,20992,252119,10723,12094,2015,11411,1752,44438,3558,45331,4252,50495,3793,77783,5185,10567,2083,437099,14817,5201790,21457,1271247,16114,70598,3760,64680,4370,256834,7009,282883,6883,306542,6724,232706,8869,57004,4339,3930543,18482,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1706955,3421,301025,13855,99386,6768,3772,1042,4464,1093,20530,2311,23682,2948,19701,2431,23881,3016,3356,1126,201639,9778,1405930,14730,285032,7818,14328,1867,13285,1567,59205,3316,65358,4080,68110,3460,52431,3293,12315,1890,1120898,10431,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5156111,4699,511196,14844,207912,8411,8830,1627,12574,1796,34831,3681,36240,3073,40459,3445,67649,4700,7329,1539,303284,10080,4644915,14732,1157527,12963,61722,3073,62452,2784,231349,5181,250612,6128,284083,4593,214801,7297,52508,3361,3487388,12371,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,474622,1506,44024,4026,14276,1980,942,418,717,376,1904,683,2283,682,2398,648,5804,1048,228,146,29748,3128,430598,4246,102033,3618,6137,1022,5079,992,18936,1681,23311,1944,26277,1463,18855,2669,3438,933,328565,3552,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3689385,6633,1641950,28166,549169,13276,33091,3130,27037,2437,131528,4865,129274,6448,126485,5178,95923,5496,5831,1358,1092781,20576,2047435,27973,559060,12745,35017,3327,23373,2362,96796,4529,104100,5936,113846,4682,149942,5860,35986,2738,1488375,20681,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
