GEO_ID,B25013_001E,B25013_001M,B25013_002E,B25013_002M,B25013_003E,B25013_003M,B25013_004E,B25013_004M,B25013_005E,B25013_005M,B25013_006E,B25013_006M,B25013_007E,B25013_007M,B25013_008E,B25013_008M,B25013_009E,B25013_009M,B25013_010E,B25013_010M,B25013_011E,B25013_011M,NAME,B25013_001MA,B25013_001EA,B25013_002MA,B25013_002EA,B25013_003EA,B25013_003MA,B25013_004EA,B25013_004MA,B25013_005MA,B25013_005EA,B25013_006MA,B25013_006EA,B25013_007MA,B25013_007EA,B25013_008EA,B25013_008MA,B25013_009MA,B25013_009EA,B25013_010EA,B25013_010MA,B25013_011MA,B25013_011EA,state
0400000US13,3320278,14891,2218217,18944,296361,8645,596823,11001,596795,10754,728238,12456,1102061,16638,253861,8875,332895,12266,314596,10449,200709,8210,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,256578,4620,24313,2006,65238,3580,76986,3527,90041,3491,173429,5114,18286,1926,52346,4032,59137,4424,43660,3019,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,379948,6577,40845,3146,100172,4287,130592,5080,108339,4143,152187,5032,27082,2779,45742,3789,55728,3458,23635,2662,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3277573,19759,353767,8422,860663,12515,960385,13761,1102758,11655,1413447,16614,278932,9866,393696,11539,422298,10466,318521,9971,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,1759089,16467,215973,6176,630910,9460,484814,10486,427392,9282,683921,13453,132951,5964,241987,9146,211767,8922,97216,4992,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,877796,9351,82848,3079,309602,5486,259955,6457,225391,5556,323037,6427,42438,3300,108854,4537,107524,5203,64221,3922,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,744580,9549,66418,3000,209272,4963,230111,5222,238779,6527,327358,8076,49939,3336,100709,5642,113592,5303,63118,3745,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1167973,12668,225747,5458,384784,9190,296730,8531,260712,6843,485925,9577,125526,5848,157860,5658,137356,6953,65183,3620,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1136873,14727,196609,7516,374756,9038,299586,7976,265922,7936,539726,13040,133367,8265,175675,7644,150733,8239,79951,5640,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,389203,6053,36046,2385,133271,4513,108684,4339,111202,4648,152955,5619,22823,2487,56672,3630,44724,3550,28736,2432,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1438614,13207,136189,6275,330997,7842,377334,8379,594094,10444,647033,13028,110785,5189,183210,9189,186096,9568,166942,6606,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1567885,15921,122559,4803,375457,9000,397206,10876,672663,10885,880147,14720,163865,7527,256972,10974,210917,8715,248393,8205,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,2903328,19112,315964,7535,836951,13455,943914,11663,806499,11625,984666,14105,180354,7091,308228,9022,325825,10189,170259,6191,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1530659,9897,109224,3637,402525,7095,502614,8155,516296,8636,489485,9638,75018,4478,135612,6246,169998,6205,108857,4019,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,757446,10943,149202,4980,233707,6925,212613,7456,161924,5706,326588,7944,86285,4716,100578,6289,96361,4748,43364,3796,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1614217,14314,199792,7388,511360,10142,454791,10136,448274,9014,671063,13073,135102,5736,221041,8016,201145,6860,113775,5396,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,254458,4764,21353,1820,76359,3558,81643,3614,75103,3279,113810,4404,12517,1925,36638,2611,40128,2859,24527,2363,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,474682,6469,41546,2250,138273,4185,151172,4858,143691,4239,220910,5577,29655,2692,64286,3599,82551,3853,44418,2948,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,550125,8469,69438,4272,139260,6460,193230,6612,148197,5422,356594,7890,69039,5435,113210,5950,118705,5750,55640,3836,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,362854,5819,28876,2221,97884,4518,103853,4332,132241,4367,134200,4792,19202,2198,46505,3556,37856,2876,30637,3162,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2114072,15341,200521,6701,558750,10578,499868,9317,854933,11963,1027884,13709,219490,8668,320221,12684,236778,8716,251395,8864,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,504354,8037,77787,3884,131929,4832,142820,6225,151818,5358,223466,7239,45966,4533,62950,5195,74748,4564,39802,3172,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,3936378,24667,392832,10886,1088501,15362,1014981,16958,1440064,15752,3178053,20688,688782,13889,874673,19779,743346,15079,871252,13559,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2325140,18958,334434,8288,636287,12734,661741,13958,692678,12460,1084700,16006,244809,8097,317469,10038,324183,10346,198239,7348,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,182490,3399,22723,1577,51376,2446,59650,2651,48741,2566,87947,3417,10832,1467,25452,2415,33487,2751,18176,1701,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,3152610,19830,351320,7702,1088892,12232,864131,12764,848267,11340,1355211,15969,264975,8006,485544,11787,389348,10407,215344,6786,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,937051,10825,126817,4761,277404,7389,290104,8323,242726,6136,443544,6948,84042,4641,141223,5636,149512,5530,68767,3897,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,909113,10907,81104,4149,209075,6472,310079,6958,308855,7464,516227,9154,86060,5009,139066,6774,192901,7600,98200,4640,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3474048,20820,393382,8671,1274624,16820,801653,11383,1004389,13532,1386092,17657,249833,7992,513299,12928,342639,8908,280321,8616,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,254639,4769,29544,2803,66429,3751,64502,3651,94164,4098,151450,4785,36865,3107,46802,3502,42005,3417,25778,2264,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1146620,13840,180785,6287,335818,8788,321494,9396,308523,6539,489287,10310,119093,6864,153225,7126,140453,6588,76516,4098,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,214246,3793,20403,1522,68715,2380,68716,3078,56412,2605,96085,3191,15589,1787,30518,2252,33166,2217,16812,1559,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1638837,16782,273923,7329,531371,11604,418638,9634,414905,9777,727293,13475,169875,6374,248142,9176,193771,8253,115505,5208,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5162604,28008,891325,14491,1220874,16961,1476371,17767,1574034,18675,2815491,25661,672296,15336,744061,15935,868813,14953,530321,13291,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,558769,7876,40686,2861,128503,4316,204174,5845,185406,4964,233160,6586,31973,3140,64007,4933,93952,3913,43228,3134,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,176860,3377,15011,1462,51166,2601,45309,2931,65374,3061,71965,3084,10731,1541,24014,2125,20698,1860,16522,1574,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,2012391,18661,248135,6695,475453,11005,519348,11821,769455,11591,877297,13767,164926,6989,248420,8943,244497,8755,219454,7455,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,1584549,14207,117786,4871,352037,9195,548039,9173,566687,10340,865925,11710,125656,6682,231315,9010,319661,9475,189293,7947,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,558289,7108,103770,4058,223070,6299,128168,5039,103281,4395,182413,6083,37302,3266,68747,4266,51390,3988,24974,2776,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,1556441,11920,146175,4356,509567,7114,468738,7842,431961,7414,663130,10387,102761,4339,221284,7468,215676,7284,123409,5310,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,146504,3363,11382,1371,45850,2510,52160,3432,37112,2406,58431,3013,7186,1332,18152,1803,21870,2629,11223,1790,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,934479,10320,342615,6849,201046,5611,182161,5714,208657,5583,319839,7515,110775,4409,90343,4653,77472,3799,41249,3273,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
