GEO_ID,B24022_001E,B24022_001M,B24022_002E,B24022_002M,B24022_003E,B24022_003M,B24022_004E,B24022_004M,B24022_005E,B24022_005M,B24022_006E,B24022_006M,B24022_007E,B24022_007M,B24022_008E,B24022_008M,B24022_009E,B24022_009M,B24022_010E,B24022_010M,B24022_011E,B24022_011M,B24022_012E,B24022_012M,B24022_013E,B24022_013M,B24022_014E,B24022_014M,B24022_015E,B24022_015M,B24022_016E,B24022_016M,B24022_017E,B24022_017M,B24022_018E,B24022_018M,B24022_019E,B24022_019M,B24022_020E,B24022_020M,B24022_021E,B24022_021M,B24022_022E,B24022_022M,B24022_023E,B24022_023M,B24022_024E,B24022_024M,B24022_025E,B24022_025M,B24022_026E,B24022_026M,B24022_027E,B24022_027M,B24022_028E,B24022_028M,B24022_029E,B24022_029M,B24022_030E,B24022_030M,B24022_031E,B24022_031M,B24022_032E,B24022_032M,B24022_033E,B24022_033M,B24022_034E,B24022_034M,B24022_035E,B24022_035M,B24022_036E,B24022_036M,B24022_037E,B24022_037M,B24022_038E,B24022_038M,B24022_039E,B24022_039M,B24022_040E,B24022_040M,B24022_041E,B24022_041M,B24022_042E,B24022_042M,B24022_043E,B24022_043M,B24022_044E,B24022_044M,B24022_045E,B24022_045M,B24022_046E,B24022_046M,B24022_047E,B24022_047M,B24022_048E,B24022_048M,B24022_049E,B24022_049M,B24022_050E,B24022_050M,B24022_051E,B24022_051M,B24022_052E,B24022_052M,B24022_053E,B24022_053M,B24022_054E,B24022_054M,B24022_055E,B24022_055M,B24022_056E,B24022_056M,B24022_057E,B24022_057M,B24022_058E,B24022_058M,B24022_059E,B24022_059M,B24022_060E,B24022_060M,B24022_061E,B24022_061M,B24022_062E,B24022_062M,B24022_063E,B24022_063M,B24022_064E,B24022_064M,B24022_065E,B24022_065M,B24022_066E,B24022_066M,B24022_067E,B24022_067M,B24022_068E,B24022_068M,B24022_069E,B24022_069M,B24022_070E,B24022_070M,B24022_071E,B24022_071M,B24022_072E,B24022_072M,B24022_073E,B24022_073M,B24022_074E,B24022_074M,NAME,B24022_001MA,B24022_001EA,B24022_002MA,B24022_002EA,B24022_003MA,B24022_003EA,B24022_004MA,B24022_004EA,B24022_005MA,B24022_005EA,B24022_006MA,B24022_006EA,B24022_007EA,B24022_007MA,B24022_008MA,B24022_008EA,B24022_009MA,B24022_009EA,B24022_010MA,B24022_010EA,B24022_011MA,B24022_011EA,B24022_012MA,B24022_012EA,B24022_013MA,B24022_013EA,B24022_014MA,B24022_014EA,B24022_015MA,B24022_015EA,B24022_016MA,B24022_016EA,B24022_017MA,B24022_017EA,B24022_018EA,B24022_018MA,B24022_019MA,B24022_019EA,B24022_020MA,B24022_020EA,B24022_021MA,B24022_021EA,B24022_022EA,B24022_022MA,B24022_023EA,B24022_023MA,B24022_024MA,B24022_024EA,B24022_025MA,B24022_025EA,B24022_026MA,B24022_026EA,B24022_027MA,B24022_027EA,B24022_028MA,B24022_028EA,B24022_029EA,B24022_029MA,B24022_030EA,B24022_030MA,B24022_031EA,B24022_031MA,B24022_032MA,B24022_032EA,B24022_033MA,B24022_033EA,B24022_034MA,B24022_034EA,B24022_035EA,B24022_035MA,B24022_036EA,B24022_036MA,B24022_037MA,B24022_037EA,B24022_038MA,B24022_038EA,B24022_039MA,B24022_039EA,B24022_040EA,B24022_040MA,B24022_041EA,B24022_041MA,B24022_042MA,B24022_042EA,B24022_043MA,B24022_043EA,B24022_044MA,B24022_044EA,B24022_045MA,B24022_045EA,B24022_046EA,B24022_046MA,B24022_047MA,B24022_047EA,B24022_048MA,B24022_048EA,B24022_049MA,B24022_049EA,B24022_050MA,B24022_050EA,B24022_051EA,B24022_051MA,B24022_052MA,B24022_052EA,B24022_053MA,B24022_053EA,B24022_054MA,B24022_054EA,B24022_055MA,B24022_055EA,B24022_056MA,B24022_056EA,B24022_057MA,B24022_057EA,B24022_058MA,B24022_058EA,B24022_059MA,B24022_059EA,B24022_060MA,B24022_060EA,B24022_061MA,B24022_061EA,B24022_062EA,B24022_062MA,B24022_063MA,B24022_063EA,B24022_064MA,B24022_064EA,B24022_065MA,B24022_065EA,B24022_066MA,B24022_066EA,B24022_067MA,B24022_067EA,B24022_068MA,B24022_068EA,B24022_069MA,B24022_069EA,B24022_070MA,B24022_070EA,B24022_071MA,B24022_071EA,B24022_072EA,B24022_072MA,B24022_073EA,B24022_073MA,B24022_074MA,B24022_074EA,state
0400000US01,37368,680,58963,1933,61679,1501,63330,4328,56108,9025,55519,1672,61692,2519,61015,2082,54242,3285,32849,3161,88219,14799,50421,4527,42650,4792,75124,12532,100001,0,38876,2586,26414,924,18689,4163,35989,1434,34265,3510,36820,2237,20001,2197,24959,1572,25798,3040,36655,956,41785,1281,28761,3140,26108,3282,32116,723,30365,965,36476,1100,31487,685,32571,1551,30433,990,40738,8232,33457,3396,24755,1797,26730,410,39402,818,40661,1044,41794,1221,38405,2018,38610,1045,52900,5924,51764,11127,41499,5983,32725,3556,42695,4786,35196,1371,32004,6776,41632,1095,48482,2325,27648,1773,15986,505,19211,1199,31203,5894,28446,9596,37162,6194,13810,716,15333,1292,14501,1333,25127,567,24122,1612,25352,544,22379,15952,28137,9075,24624,8084,33046,3341,20382,827,20434,886,20113,2266,27579,5957,18099,4199,19306,2571,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,50625,959,67209,3941,67487,4630,68323,5108,65381,8474,66209,8802,68220,10615,90992,17202,55009,5373,39902,5011,81721,15653,52898,3225,45524,26384,83535,40478,100001,0,60057,35206,34067,3498,28080,2605,55501,7538,52081,8987,60714,5960,22096,2885,24665,8193,26538,16556,45761,1889,46256,1911,44361,6926,37039,15119,50195,3158,48704,7638,50603,2870,40566,2277,41878,3941,39002,3425,60451,19933,37593,8625,35929,12224,37683,1567,47962,2595,47858,2957,50926,4213,44497,4443,48075,3812,55526,16948,59192,7365,31925,11620,38520,2210,62790,10942,43562,5854,42527,14034,60414,11649,66602,2078,35000,9352,26647,3158,26022,5441,50114,28658,52023,20091,37667,26850,25252,3135,21745,2801,27047,9016,32337,1296,30240,4639,33835,1957,80194,109350,45167,15494,55377,22040,41946,11108,30900,4627,25625,7607,32929,3418,33035,1936,29730,17432,39485,30790,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,40084,462,60057,1804,61551,1102,65565,2107,52098,2783,56326,1306,57294,5089,64770,4362,49233,5727,34291,2849,100001,0,46004,2238,49575,3205,71599,13038,100001,0,37173,5828,25490,1075,28112,3459,41553,1060,35610,4994,45859,3669,20051,2176,19749,1144,26586,4115,40565,852,43752,2794,33414,2300,24610,2684,31866,739,30099,1144,37478,2733,32101,810,32093,1697,32105,956,53932,8558,33867,2964,26740,1842,32431,452,45093,856,46804,803,52189,1710,42150,1411,42166,935,53426,5427,53750,7194,50947,6663,33778,1457,51792,3996,35071,1363,36633,6537,50060,2656,56688,3169,34404,3229,21151,664,26159,711,33224,2726,30191,4176,36378,4895,16093,948,16688,1073,22398,1128,30230,472,31907,1285,29696,565,21622,17280,38270,6585,31603,3092,45060,9395,23748,2349,23520,2185,25076,4654,33660,7605,25706,1830,20529,2361,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,33436,890,50018,1372,50456,1551,50310,2363,51246,4219,49124,2348,51939,5856,55976,3836,50033,10404,33843,7156,68141,17655,42320,3554,38358,8385,61728,19633,95328,23868,37687,5922,24107,1095,21959,3473,34217,1827,36056,7962,33968,1550,15320,2348,21688,1582,26600,2924,34062,2456,37755,4028,29623,1954,22052,1448,30621,867,27880,1646,34059,2082,30152,880,30059,1193,30229,1169,42086,12166,32750,2761,24651,1786,26114,393,36167,747,36990,1616,38895,4141,36141,1361,35652,1001,54068,7721,36477,6113,40078,6854,29982,2401,37212,9331,31852,1566,30526,5006,40682,1821,50938,1480,28240,2855,16156,679,17048,910,26931,1376,28663,13253,26835,1167,14281,1250,15767,1217,15356,1547,24515,663,22485,1992,24888,592,24329,13170,27359,7650,30321,10473,27099,8310,21908,661,22150,778,20897,1781,26463,58916,22265,9541,19490,2282,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,45377,279,72090,415,75686,1160,80477,1165,64998,2294,70745,547,76830,2282,77318,2061,70575,2712,43305,2948,100001,0,55300,1433,54408,2588,77797,4061,100001,0,44802,4088,27412,673,30419,1098,60895,1103,39594,3991,71018,970,20607,623,24304,816,27389,1743,42337,414,50054,1181,36594,520,20859,604,37417,479,35772,505,41299,574,31767,414,31374,549,32146,594,50222,2181,35913,977,25378,884,37267,244,53630,903,55099,940,60366,833,50348,640,52415,677,65199,2358,65769,3312,56962,4386,40963,1017,69139,4415,44812,1427,47184,2342,60137,1137,69005,2803,37832,2265,21487,359,26576,859,49533,3526,37264,6423,59746,4690,18212,892,17424,500,21173,511,34096,497,35022,1362,33901,498,14271,1035,39436,7096,31470,3010,45776,4844,20883,530,20721,584,21490,1201,30281,2935,29008,4736,17025,624,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,44724,896,62244,927,61991,1636,62481,4250,59707,5077,62534,1907,71497,1671,73050,3123,52442,9401,41991,3078,87384,5636,46878,3470,41215,1844,63998,7896,90893,22754,37742,3384,28661,2204,28138,3337,47447,3218,39141,2930,51117,1223,19611,2084,24735,1679,33374,4532,42135,888,47011,1973,36720,2018,20904,2753,36172,1055,32451,2243,40754,1423,33996,1341,34907,1713,33458,1488,52396,7319,33498,1843,29037,4451,34745,558,45517,941,46184,1344,48385,3283,43836,2868,44946,1292,61843,2634,60913,4412,52006,7962,35887,2741,47133,3738,36630,1619,45551,3399,49771,3206,55189,2626,32999,2904,22823,707,26614,1455,34397,4665,28817,4782,42781,11225,17503,1374,22027,1866,22592,1522,31696,440,35141,1401,31015,437,19271,8961,31899,6678,29092,8615,32500,18520,24290,1578,23635,1539,26548,3210,28939,13696,30015,6554,21636,7281,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,52795,1179,76459,1917,83103,2540,90397,5267,72524,5086,70830,1494,76601,3322,69973,2575,70035,7861,44957,7753,100001,0,60162,8105,57105,4847,96436,8156,100001,0,56416,12530,37462,1947,36621,12559,60284,3716,52900,11410,61352,3919,26728,2258,34235,2180,40270,3454,51606,1029,60797,2599,42393,2903,40496,7176,42428,1475,41876,759,44768,2897,40038,1400,40891,902,37260,2195,52412,16034,38424,2906,29943,4229,40760,422,54535,1660,56537,2164,61555,3810,52239,2020,52409,1467,64345,4921,49878,8749,52263,5805,42148,4040,61216,12111,49547,3960,36600,2904,60348,3022,65341,4219,50671,2739,27294,1580,31097,790,47274,14902,37202,6862,60483,2992,20967,2207,21391,965,27122,4018,36248,587,37589,2750,35916,651,21048,3370,41163,8424,41458,28560,41037,10460,26319,1165,25815,1082,31429,7412,42321,17271,38918,8317,21290,10019,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,45868,1092,62077,3471,61949,4604,66764,7587,54054,7369,62238,4862,66033,6912,70864,7284,62647,9361,40511,4313,100001,0,50964,5149,62140,14144,78638,32215,100001,0,51025,9092,30888,4378,34203,25568,34890,2998,26278,3301,52577,13794,27796,3616,29427,5603,26764,10454,47096,3717,60285,8411,38610,3668,21978,1996,38622,2278,37325,3097,40387,2311,37070,3005,38808,4200,35870,3048,46768,19809,34401,5664,36026,5399,35425,1126,46983,1878,49363,3706,51510,4429,45245,5770,46181,2122,52036,8350,56581,16253,50621,12755,34993,3614,42127,17089,41333,3043,31330,4778,55353,4696,61197,1790,41705,3130,23904,1904,25357,3092,40811,12040,36529,15930,70765,44548,15115,4146,21602,2449,25839,3560,30875,1046,26844,4192,31400,1030,18659,26698,34485,9839,30533,2639,39926,30558,23388,6285,22544,5182,30360,15924,49976,2143,36964,31203,20984,4405,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,51728,1748,76197,5773,81167,7447,83622,10468,76934,15998,70581,9345,74100,19679,68927,9856,84947,9710,37774,3343,100001,0,52950,8749,67311,9595,39026,38960,89750,92294,21780,19595,26280,2650,22263,7060,41671,21905,31927,25326,87491,60401,21909,2952,30664,12392,31429,8358,39603,2657,41618,6184,38152,3080,-666666666,0,33624,3776,33476,4476,33901,6230,39607,8099,27223,15441,41869,15855,27060,24775,51424,11150,30912,12483,47470,2105,57332,2130,60780,4072,60402,6155,61694,8003,56083,1818,61728,9171,55167,13689,56092,12023,54871,3910,100001,0,45689,11924,55314,8257,51606,4990,55467,11175,50468,26846,24729,2234,38977,15639,32449,11470,29898,4289,56403,8771,22979,3754,19989,3039,24021,3316,36108,1855,34829,4629,36573,2750,80488,0,36572,985,36250,0,36776,1967,26857,11831,26645,7577,33571,26726,-666666666,0,23376,18189,43750,0,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*,null,null,null,*,null,null,null,null,null,null,null,null,null,-,**,null,null,*,null,11
0400000US12,37084,265,57473,1683,61048,602,62153,779,52272,1672,54261,1689,60636,1559,59816,3292,43735,3023,35165,2246,100001,0,44467,2379,40677,1098,71084,4035,92185,5269,41563,1657,25810,558,23683,1496,41004,1217,34001,2968,47765,2205,22161,914,21800,554,27203,1226,38358,1140,43657,2081,31314,628,16437,1566,31091,370,28494,1110,35716,672,30458,421,31150,618,29913,893,47258,9752,31731,814,22686,1115,30605,197,41348,322,43406,1399,45895,955,40586,889,40448,423,47712,3641,44708,4830,41183,2370,32632,1288,43185,2269,34938,818,32265,1361,45522,859,52062,679,33768,2309,20523,350,22767,787,34431,3004,28674,2210,37562,3874,17495,638,16244,499,21458,835,28217,337,28230,970,28214,340,12782,2756,28442,2860,24851,3104,34384,3443,20673,639,20902,926,20284,1091,31523,8120,21041,1423,17838,1792,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
