GEO_ID,B18025_001E,B18025_001M,B18025_002E,B18025_002M,B18025_003E,B18025_003M,B18025_004E,B18025_004M,B18025_005E,B18025_005M,B18025_006E,B18025_006M,B18025_007E,B18025_007M,B18025_008E,B18025_008M,B18025_009E,B18025_009M,B18025_010E,B18025_010M,B18025_011E,B18025_011M,B18025_012E,B18025_012M,B18025_013E,B18025_013M,B18025_014E,B18025_014M,B18025_015E,B18025_015M,B18025_016E,B18025_016M,B18025_017E,B18025_017M,B18025_018E,B18025_018M,B18025_019E,B18025_019M,B18025_020E,B18025_020M,B18025_021E,B18025_021M,B18025_022E,B18025_022M,B18025_023E,B18025_023M,B18025_024E,B18025_024M,B18025_025E,B18025_025M,B18025_026E,B18025_026M,B18025_027E,B18025_027M,B18025_028E,B18025_028M,B18025_029E,B18025_029M,B18025_030E,B18025_030M,B18025_031E,B18025_031M,NAME,B18025_001MA,B18025_001EA,B18025_002MA,B18025_002EA,B18025_003MA,B18025_003EA,B18025_004MA,B18025_004EA,B18025_005MA,B18025_005EA,B18025_006MA,B18025_006EA,B18025_007MA,B18025_007EA,B18025_008MA,B18025_008EA,B18025_009MA,B18025_009EA,B18025_010MA,B18025_010EA,B18025_011MA,B18025_011EA,B18025_012EA,B18025_012MA,B18025_013EA,B18025_013MA,B18025_014MA,B18025_014EA,B18025_015MA,B18025_015EA,B18025_016MA,B18025_016EA,B18025_017EA,B18025_017MA,B18025_018EA,B18025_018MA,B18025_019MA,B18025_019EA,B18025_020MA,B18025_020EA,B18025_021MA,B18025_021EA,B18025_022EA,B18025_022MA,B18025_023EA,B18025_023MA,B18025_024EA,B18025_024MA,B18025_025MA,B18025_025EA,B18025_026MA,B18025_026EA,B18025_027EA,B18025_027MA,B18025_028EA,B18025_028MA,B18025_029EA,B18025_029MA,B18025_030MA,B18025_030EA,B18025_031MA,B18025_031EA,state
0400000US13,5874074,7456,186267,8606,78197,4676,17266,2307,4034,1037,13232,2180,60931,3971,9650,1659,51281,3665,108070,6670,19257,2637,2945,989,16312,2271,88813,5967,12147,2475,76666,4905,5687807,12716,2801173,7726,1174084,6244,849338,9628,324746,10138,1627089,6865,1326526,9481,300563,9110,2886634,9380,1180033,6884,703323,10667,476710,11197,1706601,7672,1156130,10468,550471,10886,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,781052,2984,18909,2216,9561,1600,2084,764,318,319,1766,673,7477,1375,1353,575,6124,1266,9348,1343,1591,724,261,228,1330,689,7757,1141,1240,517,6517,1230,762143,3876,376070,2936,139908,2466,100761,3319,39147,3444,236162,1988,190418,2925,45744,2685,386073,2320,137328,2151,85770,2932,51558,3246,248745,1602,179294,3270,69451,3063,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,905424,2769,25865,2570,12363,1771,3667,991,935,489,2732,883,8696,1435,883,389,7813,1360,13502,1804,3211,928,1343,573,1868,731,10291,1459,913,429,9378,1360,879559,3503,437928,2482,182478,2404,141437,2847,41041,2597,255450,1844,209725,3304,45725,2933,441631,2682,183353,2162,115118,4064,68235,3737,258278,2200,179841,3626,78437,3733,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8122312,6484,199192,7133,83975,5052,23121,2275,6280,1126,16841,1983,60854,4258,10831,1684,50023,3666,115217,5329,20494,2473,5478,1153,15016,2291,94723,4454,17037,2022,77686,4086,7923120,10070,3931822,6878,1604368,5178,1146308,10164,458060,9770,2327454,5106,1899483,9494,427971,8947,3991298,7578,1580681,5469,988429,10264,592252,9963,2410617,5118,1661063,11975,749554,12542,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3944502,4886,123493,4918,52722,3915,13546,1993,3746,894,9800,1698,39176,3474,7033,1258,32143,3084,70771,3642,14910,1800,4329,991,10581,1657,55861,3540,8598,1929,47263,2983,3821009,6940,1905200,5332,758133,4730,551907,5920,206226,6540,1147067,4494,937262,6828,209805,6428,1915809,5604,744744,3822,473263,7134,271481,6898,1171065,4594,824355,8420,346710,7723,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1870317,3085,43128,2855,18786,1870,4826,992,1346,552,3480,949,13960,1629,2914,714,11046,1473,24342,2154,5012,1109,1262,563,3750,882,19330,1755,4708,1113,14622,1430,1827189,4260,919936,3182,357049,2779,275480,4388,81569,4234,562887,2431,474357,4173,88530,3599,907253,3264,344532,3032,247611,3997,96921,4233,562721,2425,433481,4225,129240,4263,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1727251,3397,44338,3329,19052,1752,4406,971,1787,706,2619,773,14646,1576,2571,652,12075,1378,25286,2343,6129,1295,2022,568,4107,1088,19157,1794,3223,717,15934,1574,1682913,4726,840039,3652,341834,3327,259343,4925,82491,4281,498205,2919,427056,4058,71149,3300,842874,3673,336043,3541,231270,4725,104773,4805,506831,3275,370094,5288,136737,4805,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2685570,4242,132608,6327,58365,3892,13477,2004,1218,622,12259,2016,44888,3487,4387,1007,40501,3416,74243,4275,13242,1987,1584,672,11658,2056,61001,3515,6071,1174,54930,3507,2552962,7127,1260400,5608,494787,3760,347598,6464,147189,6356,765613,4653,574539,5925,191074,4595,1292562,5376,493247,3866,299752,6442,193495,6190,799315,4691,517396,6368,281919,5633,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2868273,5317,112480,5204,50960,3574,11552,1993,1131,483,10421,1846,39408,3264,6208,1653,33200,2997,61520,3809,11504,1913,2408,791,9096,1569,50016,3355,5436,1173,44580,3256,2755793,7940,1328033,6892,550459,5537,362323,7325,188136,7422,777574,4872,591756,7807,185818,6265,1427760,5332,581336,4123,334321,7474,247015,7302,846424,4877,545742,8255,300682,8156,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,858753,2077,28681,2590,12846,1746,3105,819,1114,597,1991,602,9741,1559,1963,594,7778,1398,15835,1867,4261,1138,1133,496,3128,939,11574,1541,1826,694,9748,1441,830072,3369,407514,2733,137122,2073,102208,2365,34914,2761,270392,1910,217144,3368,53248,3220,422558,2082,139264,1856,96988,2633,42276,2664,283294,1673,207882,3831,75412,3407,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3592127,5481,83251,5268,32560,3138,7667,1459,1742,689,5925,1341,24893,2666,5205,1367,19688,2391,50691,3633,9019,1366,2446,668,6573,1224,41672,3121,6608,1486,35064,3089,3508876,7440,1691698,5104,636782,4525,464190,7039,172592,5727,1054916,4140,890682,6226,164234,6163,1817178,5077,659027,4006,442636,7090,216391,7564,1158151,4255,844481,8922,313670,8064,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4099748,4904,108756,7711,44971,4908,11140,2037,3421,1294,7719,1557,33831,4335,6829,1325,27002,3837,63785,4959,12571,1767,2781,848,9790,1793,51214,4514,8620,1912,42594,4130,3990992,8179,1962144,5527,739175,3692,530867,6950,208308,6921,1222969,4613,1017957,8330,205012,7796,2028848,5955,737366,3445,497437,7532,239929,6489,1291482,4874,928967,9725,362515,8945,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6449302,5452,207287,7166,87340,4142,21568,2412,4432,893,17136,2402,65772,3632,10607,1594,55165,3292,119947,5793,22378,2691,4601,992,17777,2450,97569,4748,12892,1487,84677,4472,6242015,9709,3092880,6097,1196944,4539,823010,9181,373934,9411,1895936,4110,1485172,8793,410764,8183,3149135,6719,1199369,5273,747478,8442,451891,8622,1949766,5458,1313949,10416,635817,10807,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3328870,3599,68962,3740,30051,2197,8908,1435,3545,820,5363,1116,21143,1852,5620,1078,15523,1526,38911,2805,9328,1687,2910,836,6418,1400,29583,2222,6708,1234,22875,2040,3259908,5537,1640564,4326,643430,3516,493930,4913,149500,4424,997134,2998,841615,5362,155519,4727,1619344,4380,624944,3487,457509,5467,167435,5691,994400,2776,761435,6337,232965,5914,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1818313,4065,87405,4768,35781,2724,7161,1428,1096,627,6065,1241,28620,2658,2206,722,26414,2628,51624,3736,9131,1512,980,503,8151,1447,42493,3328,4915,1319,37578,3047,1730908,6060,837813,4642,344927,4274,223757,5768,121170,5631,492886,4695,382564,5685,110322,5243,893095,4907,366930,4361,208813,5969,158117,5276,526165,4296,345622,6576,180543,5548,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3687040,4633,134389,5976,56098,4037,12245,1661,3089,945,9156,1401,43853,3613,7090,1150,36763,3395,78291,4020,15420,2349,4003,1235,11417,1992,62871,3228,9586,1295,53285,3027,3552651,7413,1749877,5404,693546,4216,511345,6428,182201,6130,1056331,4420,860183,6691,196148,5727,1802774,5474,695823,4240,461092,7348,234731,6339,1106951,3827,783207,8653,323744,8009,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,609212,1842,14915,1725,6945,1300,1543,679,730,621,813,466,5402,1105,906,445,4496,1006,7970,1425,1152,497,255,185,897,443,6818,1419,1040,423,5778,1314,594297,2561,297302,2227,110759,1811,82902,2565,27857,2030,186543,1940,154057,2732,32486,2600,296995,2366,106853,1488,73576,2694,33277,2444,190142,2088,136612,2985,53530,2763,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1101899,2675,22875,2477,9690,1763,3102,1137,728,380,2374,1038,6588,1145,2058,689,4530,862,13185,1562,2573,613,979,400,1594,543,10612,1344,1567,505,9045,1175,1079024,3325,540980,2677,221475,2343,173681,3048,47794,2980,319505,2379,274631,3312,44874,2484,538044,2644,213045,2142,153532,3302,59513,3174,324999,2018,244991,3567,80008,3539,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1551999,2875,36986,2999,14687,1814,2119,771,518,439,1601,646,12568,1510,2009,557,10559,1489,22299,2541,3548,1335,784,1036,2764,738,18751,2138,2718,750,16033,2067,1515013,4340,774793,2762,316225,2613,244529,4275,71696,4225,458568,2637,374154,4534,84414,3798,740220,3501,303383,3308,187205,6159,116178,5743,436837,2536,301230,5443,135607,5023,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,854287,2007,20720,2250,9379,1526,2965,939,938,614,2027,745,6414,1310,1666,650,4748,1173,11341,1640,2426,661,846,345,1580,572,8915,1505,1665,554,7250,1372,833567,2948,413506,2373,139225,2153,110047,2951,29178,2509,274281,1722,235228,3067,39053,2655,420061,2265,139381,1837,98628,2904,40753,3113,280680,1979,210003,3705,70677,3367,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5536531,4641,134118,6099,54933,3232,13915,2055,2643,797,11272,1955,41018,2983,10155,1790,30863,2450,79185,5222,15059,2010,3981,1115,11078,1678,64126,4710,11868,2160,52258,3791,5402413,8545,2661635,5304,976732,4279,678433,7546,298299,7702,1684903,3686,1420165,7464,264738,7165,2740778,6051,966106,4384,596757,8566,369349,8701,1774672,4847,1227881,11379,546791,11317,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1225270,3242,45436,3269,20054,2352,3918,1085,716,536,3202,1036,16136,2328,1824,747,14312,2129,25382,2628,4655,1354,1055,555,3600,1173,20727,2271,3299,973,17428,2083,1179834,4409,577492,4227,236019,3484,163108,5338,72911,4045,341473,3773,266917,4397,74556,3667,602342,3927,236465,3262,136613,4510,99852,5070,365877,3161,247310,5277,118567,4946,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12269828,7849,353521,10896,147365,7167,36486,2814,7827,1816,28659,2263,110879,6361,19544,2943,91335,5237,206156,7511,33486,2701,6347,1394,27139,2538,172670,7082,22481,2601,150189,6870,11916307,13377,5810315,9733,2253620,7329,1513060,12532,740560,12875,3556695,6424,2858850,16249,697845,14132,6105992,9316,2290986,5885,1357788,14119,933198,15021,3815006,7621,2585396,16434,1229610,15819,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5485373,7055,187495,6974,78764,4428,17665,1837,2980,930,14685,1657,61099,3945,7712,1497,53387,3499,108731,4927,16370,2051,3278,815,13092,1845,92361,4540,9947,1709,82414,4311,5297878,10113,2605981,8811,1042770,7872,773164,9188,269606,8110,1563211,6082,1269510,9303,293701,7553,2691897,5970,1040916,4838,649049,8437,391867,9396,1650981,6196,1132938,10978,518043,10497,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,400862,1524,9081,1298,3556,865,868,380,275,187,593,340,2688,746,411,247,2277,698,5525,911,1073,412,295,234,778,338,4452,811,1135,448,3317,605,391781,1870,198664,1611,78044,1284,61449,1793,16595,1524,120620,1253,105798,1650,14822,1210,193117,1363,75177,1204,55697,1617,19480,1297,117940,1036,91726,1765,26214,1584,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7284244,6066,240688,7814,101943,4815,23878,2688,6312,1361,17566,2222,78065,4435,12825,1590,65240,4096,138745,5902,24206,2832,6628,1328,17578,2407,114539,5241,18370,2021,96169,4612,7043556,10001,3472134,6334,1335295,5175,959662,8412,375633,9503,2136839,5437,1712301,9886,424538,8677,3571422,7547,1350377,6181,870195,9909,480182,10457,2221045,6150,1542331,11707,678714,11579,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2227286,4530,88147,4931,38318,3581,8462,1399,2392,683,6070,1087,29856,3380,3655,1026,26201,3170,49829,3150,9491,1298,2164,674,7327,1241,40338,3031,4438,820,35900,2842,2139139,6800,1053083,4983,434195,3542,318045,5011,116150,5334,618888,4075,502182,4600,116706,4353,1086056,5125,435422,3952,259366,6830,176056,6428,650634,4225,436963,6439,213671,6199,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
