GEO_ID,C18013_001E,C18013_001M,C18013_002E,C18013_002M,C18013_003E,C18013_003M,C18013_004E,C18013_004M,C18013_005E,C18013_005M,C18013_006E,C18013_006M,C18013_007E,C18013_007M,C18013_008E,C18013_008M,C18013_009E,C18013_009M,C18013_010E,C18013_010M,C18013_011E,C18013_011M,C18013_012E,C18013_012M,C18013_013E,C18013_013M,C18013_014E,C18013_014M,C18013_015E,C18013_015M,C18013_016E,C18013_016M,C18013_017E,C18013_017M,C18013_018E,C18013_018M,C18013_019E,C18013_019M,NAME,C18013_001MA,C18013_001EA,C18013_002MA,C18013_002EA,C18013_003EA,C18013_003MA,C18013_004EA,C18013_004MA,C18013_005EA,C18013_005MA,C18013_006MA,C18013_006EA,C18013_007MA,C18013_007EA,C18013_008EA,C18013_008MA,C18013_009EA,C18013_009MA,C18013_010EA,C18013_010MA,C18013_011MA,C18013_011EA,C18013_012MA,C18013_012EA,C18013_013EA,C18013_013MA,C18013_014EA,C18013_014MA,C18013_015EA,C18013_015MA,C18013_016EA,C18013_016MA,C18013_017MA,C18013_017EA,C18013_018MA,C18013_018EA,C18013_019MA,C18013_019EA,state
0400000US21,906383,3720,43808,3530,7956,1435,3145,962,4811,1199,35852,3498,13638,2129,15299,2459,5719,1507,1196,483,862575,4819,206705,7511,33402,2849,173303,7291,655870,8688,106552,7128,256661,8553,177129,7226,115528,4835,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1022664,4523,46006,4031,9646,1621,5050,1285,4596,1013,36360,3720,16003,2242,14693,2453,4122,1075,1542,603,976658,6060,259977,9133,47330,4459,212647,8258,716681,10774,126820,8088,275246,12128,193868,8650,120747,5092,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,247034,1838,14989,1946,2643,852,992,433,1651,679,12346,1808,2884,676,6868,1413,2247,914,347,261,232045,2670,57168,3025,10918,1173,46250,2950,174877,3398,14541,2049,71257,3781,52601,3303,36478,2657,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1149278,3114,33437,3607,9354,1874,3484,1251,5870,1463,24083,3219,7777,1588,9887,2164,4778,1692,1641,707,1115841,4846,304468,10623,38928,4009,265540,10207,811373,10540,113922,7929,259823,10241,198906,8433,238722,7474,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1329616,2639,46002,4168,10247,1713,4786,1122,5461,1269,35755,3835,9366,2339,15841,2119,7963,1737,2585,928,1283614,4631,350994,10516,53261,2997,297733,9409,932620,12075,98518,6503,271628,10680,204185,7962,358289,9013,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2144191,3519,95420,5432,25107,3351,12809,2462,12298,1878,70313,4104,24659,2929,29755,2810,13750,1691,2149,778,2048771,6527,601794,10680,88065,3204,513729,10424,1446977,12697,197800,8502,491628,11580,438050,10098,319499,8612,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1140135,2821,40560,3818,11694,1930,4466,947,7228,1648,28866,2895,5943,1197,13126,1947,7963,1323,1834,511,1099575,5069,290544,8098,55781,3217,234763,7428,809031,7790,76985,4685,217896,7000,274165,8250,239985,7083,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,643270,3903,30700,3136,5404,1297,3052,1045,2352,748,25296,2809,11707,1760,9643,1820,3336,1063,610,487,612570,4612,154829,6862,31819,2728,123010,6440,457741,7604,91606,5433,160686,8104,134222,5944,71227,4699,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1260195,3116,55745,3945,10131,1607,5293,1126,4838,1038,45614,3512,16988,2218,17153,2181,9713,1717,1760,791,1204450,4876,297066,7792,53771,3532,243295,7500,907384,9093,129582,6288,333214,10313,248489,7815,196099,7046,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,194224,1920,7124,1509,2071,760,769,420,1302,649,5053,1363,1119,624,3023,1042,754,427,157,143,187100,2302,46114,2943,9508,1369,36606,2916,140986,3462,13429,2093,52363,3299,45893,3076,29301,2350,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,391267,2056,13058,1990,2528,715,1342,585,1186,469,10530,1804,2557,819,4734,1111,2577,790,662,349,378209,2979,102008,4367,16300,1499,85708,4354,276201,4864,35434,2927,81352,4164,89784,4409,69631,3819,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,562943,2845,10534,1908,1209,496,403,241,806,399,9325,1831,3530,1466,3975,1330,1517,690,303,253,552409,2964,103603,7137,16155,2469,87448,6661,448806,7654,109292,6778,167326,8243,108634,5137,63554,4440,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,245581,1824,11725,1747,2951,1037,1086,527,1865,884,8774,1417,2816,1050,3919,1028,1402,527,637,367,233856,2547,57866,3512,10825,1763,47041,3553,175990,4252,18316,2569,59055,4155,49795,3131,48824,3425,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1725790,2673,46948,4014,12230,1953,5084,1157,7146,1691,34718,3439,9648,2364,17551,2308,5092,1003,2427,875,1678842,4693,456791,11185,77617,5020,379174,10989,1222051,10223,155606,9167,369301,10386,281374,8128,415770,9641,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,420344,3496,14684,2256,3970,1198,1905,823,2065,714,10714,1737,3525,847,5403,1220,1516,605,270,237,405660,4470,114850,5769,21603,2779,93247,5254,290810,7061,66052,5428,109837,6569,76487,5059,38434,3064,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4092924,4411,122300,6383,31112,3160,14302,2002,16810,2617,91188,5900,30359,3057,36905,3599,16649,2237,7275,1482,3970624,7689,1074042,15491,160032,6365,914010,16163,2896582,16465,427008,12349,838923,18158,689646,13409,941005,14131,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1886976,7183,64399,5369,16727,2263,5992,1224,10735,1787,47672,4845,16600,2855,17058,2386,10312,1971,3702,1301,1822577,9297,434171,9562,75457,4720,358714,9829,1388406,12860,260694,9392,450150,12564,359590,10045,317972,9188,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,137843,1410,4137,896,1101,445,408,269,693,345,3036,720,239,224,1645,512,859,445,293,229,133706,1661,36435,1984,5700,827,30735,1910,97271,2494,7183,1266,30060,2058,35675,2350,24353,2153,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2409479,4691,107774,6886,25206,2657,11802,1773,13404,2093,82568,6101,29427,3867,37480,3442,12413,1915,3248,1058,2301705,8813,603054,12373,104831,4560,498223,11935,1698651,12281,218676,8192,644270,13181,453448,10088,382257,9444,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,791268,3980,34100,3066,7435,1477,2703,829,4732,1172,26665,2663,9225,1727,12474,2021,4026,1060,940,442,757168,4811,198121,5815,38122,2883,159999,5527,559047,7625,94963,5425,209632,7788,155933,6648,98519,5617,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,821815,3291,31843,3325,7894,1666,3376,1016,4518,1230,23949,3002,6535,1413,11767,2118,4224,1164,1423,612,789972,4780,187614,7795,29287,2452,158327,7530,602358,8376,104077,6455,191117,7319,173946,7359,133218,5391,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2421119,3292,98468,5895,22280,2071,9193,1522,13087,1488,76188,5361,20274,2087,37884,4051,13276,2121,4754,986,2322651,6693,617419,10963,96079,4473,521340,10554,1705232,12462,190314,8102,640736,13243,415014,10262,459168,11671,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,218100,1461,7601,1291,1771,612,803,365,968,477,5830,1231,1519,595,2547,858,1585,777,179,174,210499,1982,57573,3538,6437,1159,51136,3539,152926,3941,22945,3023,45926,3531,39901,3437,44154,3778,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,906398,4405,34285,3863,6573,1514,3744,1089,2829,1134,27712,3194,11950,2345,9337,1509,5037,1437,1388,521,872113,5629,190485,6920,34840,3252,155645,6675,681628,9280,117788,6803,249554,9294,183830,8312,130456,5115,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,166384,1701,5792,1159,878,420,318,211,560,346,4914,1082,1511,570,2195,800,1042,501,166,174,160592,2142,39070,2562,8043,1442,31027,2458,121522,2981,13206,2066,40308,2649,39904,2709,28104,2493,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1311898,4685,64181,4746,11601,2159,5002,1349,6599,1875,52580,3915,18059,2492,25162,2896,8109,1677,1250,525,1247717,6482,267162,7952,46480,4092,220682,7287,980555,10170,146167,7473,409008,11633,237291,7948,188089,7327,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5412190,7790,164677,7472,37378,4243,15771,2267,21607,3456,127299,6293,41540,4071,58110,4223,22188,2614,5461,1042,5247513,9842,1282227,18388,251100,9304,1031127,19766,3965286,20208,957828,18589,1284474,23643,984351,18872,738633,15801,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,718036,2463,26240,2866,6131,1255,1702,684,4429,980,20109,2613,4665,1014,8732,1925,5234,1283,1478,742,691796,3733,193162,6399,23082,2609,170080,6086,498634,7637,66672,4199,166234,6543,164144,6085,101584,5458,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,119991,798,6533,1437,1980,710,788,418,1192,543,4553,1332,1795,1067,1785,518,874,498,99,137,113458,1616,28580,2339,3768,718,24812,2240,84878,2351,7947,1621,33569,2180,19685,1803,23677,2094,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1576460,6574,47644,4157,12576,1842,5556,1411,7020,1323,35068,3584,11451,1875,16061,2283,5769,1509,1787,577,1528816,7778,391463,10418,64989,4506,326474,9663,1137353,12616,153554,8247,376588,10850,272341,8808,334870,9305,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1411556,4195,62528,5221,13626,2145,4916,1143,8710,1637,48902,5103,15285,2733,21051,3288,10812,1730,1754,1030,1349028,6186,330518,8753,63212,3823,267306,8059,1018510,10031,154033,7855,318949,9938,307208,9110,238320,8231,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,368208,2264,19635,2360,2785,821,1099,452,1686,630,16850,2264,7023,1768,7652,1536,1796,708,379,232,348573,3082,84938,4020,13407,1935,71531,3902,263635,4684,33446,3658,118902,5833,68614,4387,42673,3582,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1182549,3112,43503,3147,9932,1689,4058,815,5874,1502,33571,2835,6650,1171,18743,2100,6362,1339,1816,666,1139046,3999,309637,6509,54460,3319,255177,6159,829409,8109,90620,4473,284533,7431,251670,7969,202586,6912,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,108959,1733,5269,1401,1468,658,624,329,844,577,3801,1169,924,566,1414,630,1389,782,74,125,103690,2246,25132,2203,5283,1093,19849,2051,78558,2862,9185,1721,29363,2362,26401,2163,13609,2049,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,936354,1763,36344,3324,6857,1415,3680,968,3177,869,29487,2876,18868,2251,6381,1100,3430,890,808,523,900010,3856,274142,7056,35396,3080,238746,6976,625868,8029,128426,5357,190005,7487,186621,7296,120816,5643,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
