GEO_ID,B05003H_001E,B05003H_001M,B05003H_002E,B05003H_002M,B05003H_003E,B05003H_003M,B05003H_004E,B05003H_004M,B05003H_005E,B05003H_005M,B05003H_006E,B05003H_006M,B05003H_007E,B05003H_007M,B05003H_008E,B05003H_008M,B05003H_009E,B05003H_009M,B05003H_010E,B05003H_010M,B05003H_011E,B05003H_011M,B05003H_012E,B05003H_012M,B05003H_013E,B05003H_013M,B05003H_014E,B05003H_014M,B05003H_015E,B05003H_015M,B05003H_016E,B05003H_016M,B05003H_017E,B05003H_017M,B05003H_018E,B05003H_018M,B05003H_019E,B05003H_019M,B05003H_020E,B05003H_020M,B05003H_021E,B05003H_021M,B05003H_022E,B05003H_022M,B05003H_023E,B05003H_023M,NAME,B05003H_001MA,B05003H_001EA,B05003H_002MA,B05003H_002EA,B05003H_003EA,B05003H_003MA,B05003H_004EA,B05003H_004MA,B05003H_005EA,B05003H_005MA,B05003H_006EA,B05003H_006MA,B05003H_007MA,B05003H_007EA,B05003H_008MA,B05003H_008EA,B05003H_009EA,B05003H_009MA,B05003H_010EA,B05003H_010MA,B05003H_011EA,B05003H_011MA,B05003H_012MA,B05003H_012EA,B05003H_013MA,B05003H_013EA,B05003H_014EA,B05003H_014MA,B05003H_015EA,B05003H_015MA,B05003H_016EA,B05003H_016MA,B05003H_017MA,B05003H_017EA,B05003H_018MA,B05003H_018EA,B05003H_019MA,B05003H_019EA,B05003H_020EA,B05003H_020MA,B05003H_021EA,B05003H_021MA,B05003H_022MA,B05003H_022EA,B05003H_023MA,B05003H_023EA,state
0400000US13,5264447,4386,2594876,3537,626849,2909,620942,3002,5907,1473,1532,812,4375,1211,1968027,2513,1914544,4893,53483,4838,23806,2817,29677,4168,2669571,4006,599518,3089,592668,3649,6850,1828,1732,643,5118,1702,2070053,1566,2006997,4456,63056,4178,29827,2957,33229,2748,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,284455,907,148508,799,24919,575,24398,710,521,480,0,264,521,480,123589,618,116964,1341,6625,1150,2591,705,4034,1046,135947,746,21929,635,21510,775,419,350,133,143,286,308,114018,294,104711,1429,9307,1305,4174,848,5133,1162,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1212911,1341,601723,1107,157221,915,155956,1458,1265,997,170,140,1095,969,444502,463,437675,1481,6827,1423,3087,771,3740,1346,611188,1135,148255,1010,147348,1198,907,614,136,160,771,618,462933,545,454781,1526,8152,1467,4485,980,3667,1127,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8165057,4399,3992570,2742,935159,1655,919206,3191,15953,2704,3806,1080,12147,2448,3057411,1780,2834744,9093,222667,9102,126769,6466,95898,8053,4172487,2743,891121,1525,875703,3113,15418,2727,4942,1242,10476,2433,3281366,1740,3046935,7865,234431,7872,145867,6816,88564,6169,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5131723,3276,2520786,1934,651022,1481,648532,1571,2490,763,1141,522,1349,580,1869764,1435,1845144,2769,24620,2420,12842,1780,11778,2156,2610937,2517,614570,1731,611633,2071,2937,996,1229,491,1708,907,1996367,1319,1968586,3027,27781,2699,16894,1993,10887,1686,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2619948,1656,1286651,1185,297387,919,295283,1181,2104,896,417,252,1687,904,989264,652,977234,2065,12030,1970,3918,817,8112,1678,1333297,987,282435,702,280828,953,1607,504,656,333,951,430,1050862,530,1038372,1660,12490,1682,5592,1003,6898,1573,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2172803,2321,1068452,1357,257887,1134,256311,1298,1576,668,235,175,1341,651,810565,678,799953,1969,10612,1831,4582,1044,6030,1561,1104351,1793,245407,1521,244503,1596,904,388,119,129,785,360,858944,618,846564,1639,12380,1562,6485,1049,5895,1165,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3608732,1821,1765357,2249,428132,2074,426090,2123,2042,838,824,474,1218,659,1337225,764,1324200,2259,13025,2081,6514,1329,6511,1654,1843375,2197,403738,2041,401224,2171,2514,889,1017,520,1497,749,1439637,599,1425026,2177,14611,2015,7466,1357,7145,1489,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2716471,2412,1336142,2164,315240,1657,314116,1919,1124,630,347,293,777,444,1020902,938,1007982,3340,12920,3121,6274,1613,6646,2011,1380329,1742,296926,1499,296338,1530,588,400,62,79,526,362,1083403,741,1070054,1855,13349,1725,8236,1350,5113,1076,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1231743,1226,600630,771,132260,763,131723,841,537,316,147,125,390,286,468370,125,459390,1375,8980,1341,5592,977,3388,924,631113,553,125919,445,125694,472,225,156,117,117,108,104,505194,316,489245,1954,15949,1881,10186,1361,5763,1154,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3228401,2216,1575152,1627,376074,1275,370471,1832,5603,1473,1839,684,3764,1282,1199078,706,1146229,3365,52849,3357,30648,2342,22201,2942,1653249,1370,359031,880,354459,1293,4572,969,1383,472,3189,873,1294218,942,1231414,3692,62804,3601,38777,2736,24027,2296,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4929550,7913,2385683,4647,544263,1705,532247,2997,12016,2322,2503,785,9513,2254,1841420,3888,1672379,9757,169041,9737,85814,5157,83227,6938,2543867,3789,515669,1554,503816,2863,11853,2120,3786,1155,8067,1803,2028198,2811,1850663,7981,177535,7870,96077,5061,81458,6438,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7699573,4609,3792789,2254,921761,2074,907112,3054,14649,2186,5742,1396,8907,1632,2871028,1073,2742724,5810,128304,5901,74310,4472,53994,4340,3906784,2683,875195,2520,863657,2801,11538,1618,3975,980,7563,1268,3031589,906,2898329,6326,133260,6356,80876,4606,52384,4362,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4301409,4082,2127263,2441,497424,791,493919,1346,3505,1128,1442,568,2063,1030,1629839,2272,1603261,3467,26578,3108,15016,2540,11562,1770,2174146,1844,472454,1023,469368,1404,3086,821,1364,495,1722,672,1701692,1463,1671847,2807,29845,2379,16827,1813,13018,1839,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1695319,830,833245,2156,195534,2083,194931,2099,603,356,259,214,344,261,637711,279,633889,909,3822,876,1708,595,2114,756,862074,2112,185696,2122,185505,2160,191,175,31,52,160,160,676378,161,671046,1207,5332,1211,3124,855,2208,803,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4675423,2144,2291938,1593,546420,1360,541561,1913,4859,1495,1238,447,3621,1476,1745518,561,1721012,3314,24506,3285,12044,1774,12462,2635,2383485,1349,518265,1181,513849,1961,4416,1474,1979,802,2437,1159,1865220,469,1834456,3419,30764,3411,15647,1822,15117,2653,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,812226,628,404518,652,86560,599,86275,642,285,210,87,135,198,154,317958,245,314637,838,3321,820,1835,614,1486,643,407708,766,82600,653,82174,676,426,291,258,236,168,207,325108,295,318000,1297,7108,1206,4479,965,2629,762,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1457549,1223,716608,852,172243,651,171152,907,1091,578,631,436,460,340,544365,461,537914,1439,6451,1326,3977,1140,2474,729,740941,690,165302,412,164288,688,1014,536,517,426,497,317,575639,503,567038,1430,8601,1258,4924,905,3677,1005,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1423101,1954,718787,1386,152282,1138,149765,1488,2517,1076,1097,772,1420,675,566505,560,540168,2884,26337,2874,16766,2491,9571,1790,704314,1650,142954,1342,140940,1542,2014,985,321,300,1693,909,561360,685,525637,3113,35723,3063,22529,2223,13194,1901,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1195415,1239,589379,923,142683,250,141063,690,1620,663,774,463,846,434,446696,905,431936,2126,14760,2023,9256,1420,5504,1221,606036,657,134775,378,132475,1062,2300,990,1107,558,1193,632,471261,414,451074,2592,20187,2509,10595,1481,9592,2038,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5371394,4608,2605895,2675,624232,1273,608875,2945,15357,2741,5905,1577,9452,2352,1981663,2072,1776747,8570,204916,8338,129683,6831,75233,5357,2765499,2501,593789,1018,580999,2344,12790,2006,5769,1644,7021,1421,2171710,1883,1954843,7888,216867,7999,142696,6275,74171,4862,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,807552,1911,392378,2288,76144,1901,75547,1947,597,348,178,187,419,283,316234,896,309051,1735,7183,1358,3826,1023,3357,937,415174,2094,73689,1878,72864,1898,825,407,84,131,741,386,341485,709,328945,2212,12540,1988,7102,1457,5438,1383,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11315746,5380,5499025,2853,1240884,1796,1209832,4018,31052,3864,11242,1935,19810,3224,4258141,2093,3780711,11003,477430,11013,295186,8207,182244,8056,5816721,3466,1180437,1904,1153785,3595,26652,3576,11456,2301,15196,2692,4636284,2286,4115477,13675,520807,13234,337726,10030,183081,8613,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5753812,2098,2816323,3232,660787,3023,656252,3178,4535,1320,1250,525,3285,1193,2155536,1140,2112275,3599,43261,3444,19383,2544,23878,2781,2937489,2958,626869,2801,621387,3368,5482,1526,1868,744,3614,1240,2310620,943,2260769,3237,49851,3349,24531,2430,25320,2438,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,554110,577,276134,432,59607,342,59560,350,47,50,23,29,24,40,216527,198,214218,659,2309,634,1083,417,1226,439,277976,467,55985,373,55879,395,106,135,83,128,23,38,221991,229,218536,1027,3455,969,1879,581,1576,811,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9284543,2699,4538373,2128,1095559,1666,1090000,1863,5559,1131,2345,751,3214,1013,3442814,924,3376500,4075,66314,4035,43028,3168,23286,2629,4746170,1986,1045950,1520,1040036,1920,5914,1273,2528,809,3386,853,3700220,1056,3619956,3269,80264,3334,51163,2921,29101,2469,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2491692,1069,1218158,1481,277844,1369,276061,1675,1783,1112,281,212,1502,1099,940314,346,930756,1716,9558,1698,4307,906,5251,1503,1273534,1629,264222,1586,262929,1818,1293,614,342,247,951,541,1009312,304,997142,1690,12170,1688,5772,1103,6398,1411,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2897961,2349,1420085,1699,316726,1195,312242,1598,4484,1283,874,510,3610,1245,1103359,872,1068269,3667,35090,3610,17578,2277,17512,2622,1477876,1286,303049,833,298430,1716,4619,1344,961,500,3658,1279,1174827,872,1132925,3792,41902,3768,21980,2430,19922,2636,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9908913,3696,4819937,2291,1088741,1103,1079950,2353,8791,2003,3672,1252,5119,1584,3731196,1704,3634392,6316,96804,5762,60299,4027,36505,3474,5088976,2154,1037755,1414,1028574,2114,9181,1832,3517,966,5664,1801,4051221,1369,3937624,5678,113597,5406,75866,4379,37731,3596,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,817252,2906,393075,1582,87114,583,85923,891,1191,601,482,273,709,517,305961,1272,286401,2576,19560,2207,12618,1783,6942,1380,424177,1995,82065,1178,81046,1293,1019,595,375,259,644,590,342112,1143,320682,3166,21430,2930,14121,1700,7309,2227,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2704013,1910,1324054,1945,303375,1820,301676,1915,1699,683,567,325,1132,568,1020679,516,999732,3246,20947,3234,7961,1188,12986,3038,1379959,1845,288475,1671,285582,2089,2893,1280,737,575,2156,1160,1091484,664,1067068,3735,24416,3748,12452,1740,11964,3174,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,649303,967,321596,1043,74856,930,73530,1168,1326,707,232,319,1094,633,246740,511,244610,741,2130,654,787,284,1343,620,327707,871,71466,852,70227,1440,1239,1071,116,125,1123,1068,256241,370,253429,967,2812,1009,1162,441,1650,912,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4534901,1892,2224696,2194,510473,2071,506235,2620,4238,1469,882,523,3356,1417,1714223,907,1688440,3275,25783,3073,11768,2218,14015,2389,2310205,2413,475554,2241,472825,2424,2729,1004,649,427,2080,906,1834651,1010,1808060,3475,26591,3327,12689,1931,13902,2506,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10898613,5452,5351957,4134,1266357,3229,1252233,3478,14124,2166,3175,881,10949,1878,4085600,2682,3964604,6548,120996,5911,58318,4134,62678,4878,5546656,3819,1203410,2984,1189245,4091,14165,2578,3707,1172,10458,2291,4343246,2444,4209595,6953,133651,6508,68325,4782,65326,4542,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2028330,1108,1008539,736,305345,558,303616,837,1729,592,1097,444,632,442,703194,390,685895,2335,17299,2238,9393,1179,7906,1976,1019791,776,288737,580,287324,974,1413,777,708,617,705,416,731054,451,710136,2228,20918,2146,11540,1689,9378,1448,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,578212,270,284738,307,64537,305,64164,399,373,248,161,165,212,195,220201,46,213696,1092,6505,1086,2996,553,3509,898,293474,333,60710,312,60254,435,456,303,314,258,142,138,232764,91,225182,1207,7582,1219,4668,871,2914,697,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5011025,3690,2459745,4109,574891,3541,566172,3844,8719,1756,3361,937,5358,1331,1884854,1580,1818063,4093,66791,3769,33939,2772,32852,2968,2551280,3421,548493,3319,540725,3637,7768,1624,2263,707,5505,1611,2002787,1132,1915493,5191,87294,5047,48326,3601,38968,3754,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4723932,4677,2336680,2631,522016,1429,507390,3752,14626,3390,3175,980,11451,3279,1814664,1711,1727928,5699,86736,5159,38649,3199,48087,3872,2387252,2495,496703,1029,484409,2364,12294,2037,2138,909,10156,1705,1890549,2148,1785240,6207,105309,5808,50467,3180,54842,4503,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1676602,1839,819551,1837,181628,1758,181465,1757,163,162,17,31,146,161,637923,758,633737,1176,4186,1063,2793,851,1393,603,857051,2045,171344,1818,171283,1817,61,107,61,107,0,266,685707,885,680355,1532,5352,1192,3258,813,2094,814,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4622432,2297,2283487,1384,519882,630,517504,1017,2378,776,936,388,1442,599,1763605,1124,1734864,2807,28741,2855,15634,1375,13107,2608,2338945,1120,494272,590,492277,1021,1995,736,696,265,1299,636,1844673,958,1814611,2733,30062,2484,19271,1837,10791,1641,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,439924,1177,219997,661,48901,589,48704,623,197,199,89,111,108,172,171096,351,169326,684,1770,592,1012,374,758,419,219927,1228,46664,903,46570,903,94,116,41,69,53,91,173263,571,170709,1007,2554,692,1637,544,917,447,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,42542,4212,21968,2449,4246,945,4171,933,75,125,0,280,75,125,17722,2064,14686,1858,3036,900,1540,608,1496,577,20574,2623,4232,1177,3906,1175,326,336,0,280,326,336,16342,2262,14086,2135,2256,603,1314,479,942,416,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
