GEO_ID,B17001A_001E,B17001A_001M,B17001A_002E,B17001A_002M,B17001A_003E,B17001A_003M,B17001A_004E,B17001A_004M,B17001A_005E,B17001A_005M,B17001A_006E,B17001A_006M,B17001A_007E,B17001A_007M,B17001A_008E,B17001A_008M,B17001A_009E,B17001A_009M,B17001A_010E,B17001A_010M,B17001A_011E,B17001A_011M,B17001A_012E,B17001A_012M,B17001A_013E,B17001A_013M,B17001A_014E,B17001A_014M,B17001A_015E,B17001A_015M,B17001A_016E,B17001A_016M,B17001A_017E,B17001A_017M,B17001A_018E,B17001A_018M,B17001A_019E,B17001A_019M,B17001A_020E,B17001A_020M,B17001A_021E,B17001A_021M,B17001A_022E,B17001A_022M,B17001A_023E,B17001A_023M,B17001A_024E,B17001A_024M,B17001A_025E,B17001A_025M,B17001A_026E,B17001A_026M,B17001A_027E,B17001A_027M,B17001A_028E,B17001A_028M,B17001A_029E,B17001A_029M,B17001A_030E,B17001A_030M,B17001A_031E,B17001A_031M,B17001A_032E,B17001A_032M,B17001A_033E,B17001A_033M,B17001A_034E,B17001A_034M,B17001A_035E,B17001A_035M,B17001A_036E,B17001A_036M,B17001A_037E,B17001A_037M,B17001A_038E,B17001A_038M,B17001A_039E,B17001A_039M,B17001A_040E,B17001A_040M,B17001A_041E,B17001A_041M,B17001A_042E,B17001A_042M,B17001A_043E,B17001A_043M,B17001A_044E,B17001A_044M,B17001A_045E,B17001A_045M,B17001A_046E,B17001A_046M,B17001A_047E,B17001A_047M,B17001A_048E,B17001A_048M,B17001A_049E,B17001A_049M,B17001A_050E,B17001A_050M,B17001A_051E,B17001A_051M,B17001A_052E,B17001A_052M,B17001A_053E,B17001A_053M,B17001A_054E,B17001A_054M,B17001A_055E,B17001A_055M,B17001A_056E,B17001A_056M,B17001A_057E,B17001A_057M,B17001A_058E,B17001A_058M,B17001A_059E,B17001A_059M,NAME,B17001A_001MA,B17001A_001EA,B17001A_002MA,B17001A_002EA,B17001A_003EA,B17001A_003MA,B17001A_004EA,B17001A_004MA,B17001A_005MA,B17001A_005EA,B17001A_006MA,B17001A_006EA,B17001A_007MA,B17001A_007EA,B17001A_008EA,B17001A_008MA,B17001A_009EA,B17001A_009MA,B17001A_010MA,B17001A_010EA,B17001A_011MA,B17001A_011EA,B17001A_012MA,B17001A_012EA,B17001A_013EA,B17001A_013MA,B17001A_014EA,B17001A_014MA,B17001A_015MA,B17001A_015EA,B17001A_016MA,B17001A_016EA,B17001A_017MA,B17001A_017EA,B17001A_018EA,B17001A_018MA,B17001A_019EA,B17001A_019MA,B17001A_020EA,B17001A_020MA,B17001A_021MA,B17001A_021EA,B17001A_022MA,B17001A_022EA,B17001A_023EA,B17001A_023MA,B17001A_024EA,B17001A_024MA,B17001A_025EA,B17001A_025MA,B17001A_026EA,B17001A_026MA,B17001A_027EA,B17001A_027MA,B17001A_028EA,B17001A_028MA,B17001A_029EA,B17001A_029MA,B17001A_030EA,B17001A_030MA,B17001A_031EA,B17001A_031MA,B17001A_032EA,B17001A_032MA,B17001A_033EA,B17001A_033MA,B17001A_034MA,B17001A_034EA,B17001A_035MA,B17001A_035EA,B17001A_036EA,B17001A_036MA,B17001A_037EA,B17001A_037MA,B17001A_038EA,B17001A_038MA,B17001A_039EA,B17001A_039MA,B17001A_040MA,B17001A_040EA,B17001A_041MA,B17001A_041EA,B17001A_042EA,B17001A_042MA,B17001A_043EA,B17001A_043MA,B17001A_044EA,B17001A_044MA,B17001A_045MA,B17001A_045EA,B17001A_046MA,B17001A_046EA,B17001A_047EA,B17001A_047MA,B17001A_048EA,B17001A_048MA,B17001A_049EA,B17001A_049MA,B17001A_050MA,B17001A_050EA,B17001A_051MA,B17001A_051EA,B17001A_052MA,B17001A_052EA,B17001A_053EA,B17001A_053MA,B17001A_054EA,B17001A_054MA,B17001A_055MA,B17001A_055EA,B17001A_056MA,B17001A_056EA,B17001A_057MA,B17001A_057EA,B17001A_058EA,B17001A_058MA,B17001A_059EA,B17001A_059MA,state
0400000US13,5503728,16477,508929,20697,216155,10638,24443,2924,2780,955,20022,2699,10824,2184,2997,973,7539,1728,37600,3711,31031,3839,24509,3129,22242,2400,15543,1940,10551,1358,6074,1083,292774,12359,21204,3276,3354,963,23008,3109,10982,2205,3182,898,6927,1238,49018,3983,39774,3619,36932,3913,29396,2285,26267,2779,17183,1736,25547,2335,4994799,26711,2514147,14753,164815,3684,35056,3262,191970,5714,101114,5201,36209,2228,64558,2562,208595,4921,364227,5550,420828,4860,381820,2747,288684,1931,163498,1851,92773,1714,2480652,14160,160480,3906,27205,2726,181494,5678,97932,4959,34300,2458,62775,3129,186528,5009,341371,4243,398376,4796,382260,2587,291616,2901,178957,1973,137358,2672,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,307664,3812,25797,3402,11741,2104,479,360,167,157,502,273,292,241,259,307,306,269,1948,1218,1267,563,1859,680,1918,587,1902,741,473,219,369,216,14056,1956,674,428,117,174,596,391,523,357,162,219,114,122,2026,708,2668,782,2225,717,2145,658,1618,531,534,243,654,343,281867,4624,149753,2986,9163,1022,1896,560,7175,1210,4015,951,782,417,3207,602,13276,1721,20982,1257,22775,996,26326,616,22754,757,9508,321,7894,373,132114,2739,7338,634,1827,642,6990,941,2363,614,1459,375,1954,417,9560,847,16108,1024,19656,840,24458,824,19984,628,8712,307,11705,383,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1275304,5232,165848,9572,74956,5391,10151,1572,1956,666,8744,1523,4590,1195,1717,723,2467,609,12803,1996,9048,1431,7972,1757,5927,904,5171,1112,2593,699,1817,629,90892,5537,8315,1419,1162,390,7901,1329,4043,1152,1048,370,2293,652,21321,2470,14171,2076,9798,1554,6474,981,6237,1020,3016,723,5113,1080,1109456,9540,559660,5188,37576,1757,7169,1090,43628,2536,24600,1911,8840,1171,16827,1285,52602,2145,74770,1632,79256,2260,86671,1219,62757,1153,38034,894,26930,696,549796,6013,36451,1564,6730,913,42076,2359,23686,2111,8278,1039,16855,1089,46594,2389,68290,1891,77003,1523,87392,1195,62084,1094,39510,820,34847,1121,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8964535,27165,722415,25392,314109,12635,34653,3929,5092,1361,36545,3804,13840,1935,5577,1160,7999,1437,57405,4761,42674,4107,30469,2652,32639,3104,23988,2284,12087,2224,11141,1546,408306,15663,33089,3377,4958,1273,30060,3139,12911,1960,5608,1385,11274,2297,74201,4470,57445,4107,49242,3510,35932,2953,35953,3117,21524,2138,36109,3132,8242120,33055,4102333,17812,253938,4216,51297,3801,313429,7441,172004,5081,56647,2661,117774,3516,337758,6048,563546,6511,647165,5149,653414,4154,456010,2708,261170,2386,218181,1933,4139787,18427,241256,4492,51753,3661,299002,6166,163830,5155,55716,2811,110006,3616,300641,5690,520954,4584,629976,4711,657440,4206,470856,3196,310326,2590,328031,3555,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5221123,9434,530029,18156,225230,8751,26832,2467,4918,1212,27360,2847,11378,1830,3602,874,8212,1530,38537,3003,25480,2854,25994,2700,22778,2446,14942,1725,7698,1338,7499,1184,304799,12008,24920,3136,3996,990,25706,3079,13076,1906,4435,939,8804,1306,57436,3442,44473,3280,37934,3424,25151,2166,22246,1915,13939,1436,22683,1881,4691094,19157,2345436,10250,146186,2363,30330,2660,188718,4867,103540,3771,37705,2350,68546,2554,196264,3429,312018,3704,355563,2787,373583,2851,263741,1974,151774,1374,117468,1240,2345658,12086,139119,3331,30174,3198,176734,4621,95948,3810,34118,2110,62251,2651,167577,3654,291809,4041,348082,3722,374240,2386,273232,1922,176607,1466,175767,1827,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2668116,5812,259877,11006,108684,5621,13273,1751,2362,1091,9068,1387,4966,1151,1138,480,3133,761,26446,2731,13476,1937,8918,1365,10068,1175,7505,1023,3865,790,4466,844,151193,7383,11401,1609,1776,531,10598,1824,5603,1482,1787,788,4739,1002,34154,2712,20727,2183,15166,1899,14136,1531,9589,1326,7367,1033,14150,1262,2408239,11278,1206002,6264,68801,1810,12490,1605,87511,2889,50669,2516,15858,1406,36828,1535,98632,2877,154061,2257,180347,1637,200081,1271,141553,1106,84077,928,75094,938,1202237,7253,66706,1906,11930,1408,81667,3264,43792,2557,17598,1817,29567,1778,84574,2926,144161,2438,175695,2038,198280,1569,143629,1376,98889,1032,105749,1358,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2260900,7909,223493,11140,96337,6061,12149,1857,1999,611,9373,1436,3377,887,1660,429,3394,810,19098,2554,11902,2051,9062,1332,10822,1402,6976,1293,3041,1037,3484,727,127156,6464,12447,2047,1251,531,9709,1802,3799,1010,1415,547,2572,672,31656,2827,18386,2016,12626,1547,10129,1396,8575,1058,4510,913,10081,1089,2037407,13374,1015634,7146,61823,1966,12987,1382,77762,2585,42174,2233,14738,1322,28907,1591,90135,3181,135192,2980,148826,1621,162450,1712,113019,1326,68126,980,59495,1015,1021773,7631,59175,2458,11627,1258,74249,2659,40752,2305,15774,1461,28107,1618,76274,2844,123896,2554,149511,2092,167135,1527,114813,1139,78600,808,81860,1247,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3632907,5847,580143,18554,251596,10134,26718,2938,4883,1644,28849,3449,13969,2022,5384,1103,7039,1138,33998,2914,30075,3209,30957,3119,29242,2487,21019,2414,11338,1848,8125,1191,328547,11031,27953,3072,4691,1151,29594,2799,14144,1948,4926,1020,8784,1348,49315,3693,49214,3783,39223,2901,34542,2425,27149,2474,18779,1835,20233,2046,3052764,19330,1530082,10625,90822,3189,17643,2281,113373,4483,55406,3147,21431,1867,42916,2180,131209,3016,213982,3873,238012,3504,242336,2651,183186,2472,110397,1807,69369,1324,1522682,11278,82477,2903,16648,1718,99474,3699,56886,2970,19593,1999,36604,1819,110707,3998,194591,4198,239750,3135,248361,2467,190417,2551,122901,1801,104273,2095,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2785337,5001,324377,16105,136164,8224,12489,2121,2180,650,13185,2214,6442,1349,2338,752,5305,1305,26018,2781,14665,2169,15291,1994,14966,2284,13711,1943,5147,1123,4427,1108,188213,9465,12220,1819,1706,577,13148,1966,6401,1689,2027,773,3901,1087,34505,3321,26562,2825,19650,2488,21870,2190,18595,2215,12801,1355,14827,1757,2460960,16427,1234031,8486,74546,2234,13726,1885,90784,3661,46866,3258,17412,1864,34806,2201,111233,3102,166612,2579,186014,2493,197505,2660,143762,2073,88511,1358,62254,1139,1226929,9768,70437,2162,14254,1850,82034,3335,48992,2626,16216,1529,31405,1494,97072,3494,154619,3002,185456,2705,193092,2494,147589,2229,96491,1397,89272,1797,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232133,2210,148218,8320,60906,4137,5618,965,848,357,6668,1177,2951,927,1558,537,2196,543,7592,1368,6004,1349,8926,1394,7444,1263,5581,1112,3214,890,2306,578,87312,5255,7102,1525,830,420,6810,1250,3733,1164,994,427,2041,642,14113,1510,11539,1659,11871,1716,7814,1183,7343,1168,5057,976,8065,1076,1083915,8483,538861,4299,25793,1178,5621,894,34696,1906,19684,1699,8066,993,14745,1093,44846,1446,60372,1428,83673,1433,95862,1342,72496,1094,41055,912,31952,671,545054,5447,23631,1523,4817,1055,33322,1788,18752,1550,7117,1280,15419,1214,37278,1648,56387,1742,86595,1719,100630,1245,72948,1273,43829,1009,44329,1132,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3345566,12354,181298,14229,72536,6231,6896,1532,412,248,5843,1240,3242,1648,1500,596,2078,673,12103,2326,8381,1763,9175,1829,8354,1243,6779,1134,4419,1097,3354,827,108762,10092,7927,2296,1015,703,7836,2271,5634,2859,1425,591,2323,725,17772,2222,14341,2555,12872,1999,12060,1846,8019,1502,6263,1195,11275,1552,3164268,17109,1561400,8256,95282,2273,19793,1868,118871,3609,67285,3759,22709,2044,46313,2084,128319,2931,177117,2578,248750,1885,257646,1737,191451,1356,102406,1150,85458,932,1602868,10861,90416,2878,18014,2355,108123,4376,66100,3920,20787,1774,43864,1777,114912,2584,178580,2934,253156,1981,263877,2048,200270,1873,117225,1228,127544,1730,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5145117,16729,411669,16433,167449,9518,11752,2076,3773,963,21298,3767,6884,1197,3044,1059,5262,1284,25678,3572,18138,2876,18701,3515,19466,2352,14967,2232,8146,1511,10340,1620,244220,10697,16048,2481,4005,1552,15721,2493,10081,1779,2801,912,4993,1150,32753,3439,37712,4132,31845,3761,25322,2810,18803,2024,15240,1809,28896,2605,4733448,19774,2326975,10476,140288,2777,27412,2640,165809,4940,96123,3708,31034,2174,65761,2381,172103,4002,301220,4048,388966,4046,376704,2743,272332,2204,149193,1574,140030,1691,2406473,12506,129241,2807,25262,2402,160027,4219,88858,3822,30258,2262,59174,2485,151167,3948,300632,4761,389672,4362,394857,3781,292905,2290,174002,1815,210418,2569,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7866737,9277,774904,20569,339118,11398,34986,3169,7139,1136,34923,3089,17972,2068,6045,1303,11082,1365,65931,5100,40287,3288,35965,2894,36228,3326,26905,2582,9876,1168,11779,1591,435786,11807,33551,3366,6187,1111,35240,3276,16398,1661,8014,1356,13275,1582,83386,4585,60321,3589,53537,3403,41756,3416,32405,2069,19800,1909,31916,2484,7091833,20376,3540939,11502,208137,3489,42166,2792,276264,4732,148639,4551,54348,2474,103962,2821,291884,5064,440181,3835,554259,3711,585156,3634,410672,2785,228475,1309,196796,1682,3550894,11746,196140,3134,37896,2658,258938,6150,143070,4752,49569,2528,97540,2886,258534,4773,410898,3941,540646,3977,585428,3329,421365,2272,263603,1928,287267,2510,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4376397,8789,313305,11403,132417,5890,12048,1614,2084,595,11419,1555,5331,956,3509,1216,3482,779,27929,2855,16980,1919,13303,1667,13649,1521,10098,844,5428,869,7157,856,180888,7596,11682,1725,1752,525,11922,1805,6036,1211,2474,684,3923,690,41411,3267,23206,2661,17922,2187,17087,2128,11700,1361,9875,1259,21898,1500,4063092,14694,2033373,8328,122539,1885,22967,1921,151564,3979,82875,3298,27490,1576,61086,1950,177244,3224,266543,2866,327558,2510,339003,1864,225054,921,127909,939,101541,860,2029719,8474,116708,1912,20551,1661,142570,3173,80682,3204,27959,1794,56521,1950,154422,3285,254594,2906,324861,2179,337130,2133,230871,1490,140765,1242,142085,1628,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1710724,3781,207302,11024,86449,6204,9884,1760,1379,554,8587,1744,6012,1253,1214,610,2315,717,12428,1926,9596,1932,10755,2193,10767,1830,7170,1369,3987,798,2355,748,120853,6649,7972,1331,1229,651,9118,1746,5782,1451,1449,805,3251,1255,18473,2086,14525,1646,15721,2254,12601,2033,10889,1686,8247,1313,11596,1323,1503422,11348,757300,6501,45854,1988,9792,1959,54584,2904,26026,2284,9407,1501,20328,1666,67702,2765,98063,2677,114523,2876,115602,2120,93966,1321,62562,1198,38891,1168,746122,6183,42443,1707,7329,1161,49856,2906,28016,2628,9884,1394,18635,1787,55561,2044,92350,2364,108745,2930,114970,2616,95204,1752,69858,1343,53271,1406,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4741011,6537,524697,18399,229343,10153,28052,2742,4694,1288,26102,3281,11740,1984,5083,1105,8120,1562,37483,3264,29420,2860,24421,2804,21719,2146,17213,1972,8685,1248,6611,1032,295354,10340,21994,2161,3197,742,23981,2687,10558,1821,3639,838,9270,1410,51568,3369,45435,3624,35450,3352,29499,2574,21270,2233,14348,1682,25145,2200,4216314,19777,2095744,10883,122613,2842,25185,2264,150452,4509,80962,3663,30975,2202,57484,2210,183586,3827,273950,3631,319306,3158,336623,2358,244546,2175,154516,1467,115546,1180,2120570,10980,119307,2650,22415,2221,147025,4436,79706,4024,31716,2025,51401,2199,163151,3467,259453,3460,316453,3486,339388,2655,259278,2426,173473,1663,157804,2247,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,822305,1854,106645,7816,47001,4389,4399,1208,1064,540,5297,1028,2271,816,1045,458,1807,624,7671,1507,6067,1296,4675,903,5137,1237,4704,1029,1189,352,1675,495,59644,4705,3347,943,692,469,4598,1099,2893,956,1242,644,1431,546,12684,1513,6991,1345,6628,1006,6698,1101,5482,1091,2940,669,4018,722,715660,8118,361427,4819,18233,1280,3117,697,22708,1518,12563,1261,4758,905,9641,971,32015,1666,43705,1499,49959,1165,65447,1244,48828,1025,29727,482,20726,495,354233,4744,18350,1171,3420,926,21734,1809,12531,1387,4050,755,9959,959,25425,1592,39119,1266,50392,1266,66057,1152,47098,1188,29477,682,26621,743,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1525763,4353,135536,7637,57642,3977,6586,1012,1035,387,6151,1210,3177,1065,723,314,1969,577,10065,1886,7980,1240,6185,1368,5334,947,3859,755,2350,685,2228,478,77894,4995,7128,1297,886,446,6099,1235,2424,701,966,326,1825,513,16913,1795,8798,1318,7810,1140,6741,1249,4668,805,4277,698,9359,1174,1390227,8014,696211,4493,45614,1209,9120,1154,50507,1864,29695,1780,10513,1187,20750,1191,65896,2414,91451,1924,100009,1253,110753,1528,76595,912,45457,657,39851,536,694016,5088,42874,1200,8977,1282,52365,2347,25211,1562,9399,919,18571,992,54966,1760,88883,1698,97632,1518,111244,1357,78034,920,52886,879,52974,1089,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1799009,14092,171518,14019,79819,8139,9144,2249,1576,840,7898,2054,3041,1205,1170,537,2276,1049,9033,2173,12150,2130,9237,1717,7939,1840,8464,1772,4335,1195,3556,907,91699,7331,7516,1928,1687,912,9227,2216,1935,799,1251,663,1816,814,15031,2360,16547,2509,9919,1960,9884,1715,6382,1519,5036,1304,5468,1193,1627491,18435,840079,10997,51199,2742,9416,1588,63656,3314,36272,2741,10562,1473,20625,1633,70158,2603,124776,3483,136942,2738,121353,1909,95973,1921,62468,1242,36679,1004,787412,9662,46202,3089,9201,1806,61800,4021,33170,2818,10651,1594,19147,2207,58196,2686,111385,3308,118200,2558,112820,1955,97157,1517,61675,1561,47808,1233,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1210125,3198,86863,7578,36403,4357,5481,1513,844,511,2691,936,2794,1058,887,510,1503,708,4411,1249,2636,897,4049,1154,4784,1359,2810,719,1496,531,2017,723,50460,4325,2650,952,381,405,4096,1156,1673,627,402,286,1386,591,9180,1694,6684,1342,6136,1172,5744,1263,4569,1104,2935,742,4624,999,1123262,7804,560162,4500,29126,1390,4406,978,44256,2373,25913,1897,9209,1301,17089,1092,45860,1642,63333,1839,93056,1324,97801,1540,67746,733,36319,548,26048,739,563100,4805,29075,1332,5919,1202,41750,2232,22640,1808,8466,1130,16951,1132,38281,1702,61654,1478,95619,1320,98380,1361,67948,1003,38848,739,37569,967,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
