GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001MA,B21005_001EA,B21005_002EA,B21005_002MA,B21005_003MA,B21005_003EA,B21005_004EA,B21005_004MA,B21005_005EA,B21005_005MA,B21005_006MA,B21005_006EA,B21005_007EA,B21005_007MA,B21005_008MA,B21005_008EA,B21005_009MA,B21005_009EA,B21005_010EA,B21005_010MA,B21005_011EA,B21005_011MA,B21005_012MA,B21005_012EA,B21005_013MA,B21005_013EA,B21005_014MA,B21005_014EA,B21005_015EA,B21005_015MA,B21005_016EA,B21005_016MA,B21005_017MA,B21005_017EA,B21005_018MA,B21005_018EA,B21005_019MA,B21005_019EA,B21005_020EA,B21005_020MA,B21005_021EA,B21005_021MA,B21005_022EA,B21005_022MA,B21005_023MA,B21005_023EA,B21005_024MA,B21005_024EA,B21005_025EA,B21005_025MA,B21005_026EA,B21005_026MA,B21005_027EA,B21005_027MA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030MA,B21005_030EA,B21005_031EA,B21005_031MA,B21005_032EA,B21005_032MA,B21005_033MA,B21005_033EA,B21005_034MA,B21005_034EA,state
0400000US13,5626092,5803,2142658,5635,82087,6300,71657,5496,66873,5201,4784,1311,10430,2190,2060571,8172,1604495,12841,1439134,14029,165361,8743,456076,10115,2630856,6192,262183,9390,224586,8470,213335,8296,11251,2014,37597,4131,2368673,10270,1901377,14837,1802992,16252,98385,4963,467296,10381,852578,3588,179643,5308,119597,5142,114502,4904,5095,1356,60046,3414,672935,6230,389621,7976,373624,8030,15997,2137,283314,7408,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,748751,2521,248610,2418,12961,2109,9527,1816,8894,1726,633,465,3434,1063,235649,2804,184328,4678,172072,4637,12256,1766,51321,3519,354403,1583,33654,2921,27750,2852,26947,2831,803,429,5904,1191,320749,3268,262065,4341,254514,4436,7551,1441,58684,3377,145738,663,29227,2031,19673,1755,19243,1701,430,249,9554,1317,116511,2087,74242,2585,71601,2790,2641,721,42269,2399,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,862341,1852,329626,2270,10571,1542,9899,1539,9079,1478,820,556,672,307,319055,2832,253770,4696,236049,4954,17721,2574,65285,4088,390343,2160,38944,2766,32322,2621,30837,2639,1485,613,6622,1330,351399,3531,288723,4717,275621,5235,13102,1889,62676,3272,142372,958,33984,1817,21514,1807,20305,1800,1209,452,12470,1630,108388,2141,65940,2967,64599,2972,1341,506,42448,2362,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7761371,3087,2867723,3878,70322,4881,62620,4830,55304,4669,7316,1718,7702,1465,2797401,5722,2222610,13153,1989941,13430,232669,9403,574791,12734,3649356,3320,206485,6573,178645,6497,165304,6121,13341,1753,27840,2739,3442871,7717,2838848,12408,2666875,13705,171973,6949,604023,11084,1244292,2310,225915,5486,156635,5135,148200,5028,8435,1252,69280,3604,1018377,5851,638145,8656,608035,9115,30110,2300,380232,7758,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3769014,2576,1355845,4048,35758,3322,32725,3231,28784,2971,3941,1252,3033,941,1320087,4010,1055193,7680,951578,7526,103615,5127,264894,6878,1781349,3530,146500,6444,125252,5736,116610,5418,8642,1715,21248,2600,1634849,6998,1343948,9620,1278515,10476,65433,3757,290901,7737,631820,1910,133343,4232,89772,3809,85849,3657,3923,826,43571,3102,498477,4526,306398,5631,296274,5473,10124,1322,192079,4714,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1790378,1693,631480,2834,16026,2064,14271,1825,13314,1705,957,501,1755,678,615454,3679,515964,5482,478849,5646,37115,3228,99490,4848,845495,2859,64608,3547,55903,3066,53122,3014,2781,705,8705,1394,780887,3723,678737,5292,654699,6026,24038,2251,102150,4170,313403,1460,64896,2647,46798,2193,44771,2140,2027,726,18098,1547,248507,3103,168275,3640,162868,3423,5407,962,80232,3116,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1651841,2478,613002,3627,22900,2721,20349,2569,19461,2646,888,390,2551,823,590102,4195,487949,6255,448589,7115,39360,3342,102153,5002,771047,3178,64879,3740,56145,3298,53141,3251,3004,865,8734,1328,706168,4472,593523,6497,573034,6764,20489,1918,112645,4961,267792,1975,59716,2599,43831,2342,42657,2387,1174,524,15885,1358,208076,2935,139160,3781,134112,3846,5048,1037,68916,2785,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2577200,2817,906383,3720,27782,2831,24096,2846,21833,2793,2263,747,3686,927,878601,4774,676669,10421,599734,10017,76935,5379,201932,10220,1217552,3615,99548,4655,80333,4348,76293,4348,4040,792,19215,2312,1118004,5116,848093,7926,804204,7692,43889,3664,269911,6913,453265,2091,93285,4056,55124,3290,52574,3127,2550,1202,38161,2611,359980,4322,175985,4482,169322,4569,6663,1483,183995,5331,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2736086,3784,1022664,4523,38617,2979,31336,2592,28080,2478,3256,988,7281,1795,984047,5293,744655,9080,649905,10008,94750,7255,239392,8387,1257239,4516,89005,5100,72791,4563,68476,4472,4315,993,16214,2352,1168234,6404,901731,8018,841322,8443,60409,4673,266503,6843,456183,2542,88954,3712,53953,3039,51213,3019,2740,807,35001,2918,367229,4251,199342,6179,188131,5939,11211,2042,167887,5973,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,822035,1328,247034,1838,10711,1809,8640,1518,7934,1498,706,418,2071,757,236323,2484,195256,3813,180484,3921,14772,1850,41067,3326,414483,1380,41483,2569,35175,2407,34062,2477,1113,458,6308,1060,373000,2845,310918,4159,296106,4449,14812,1935,62082,3199,160518,533,38484,1723,25194,2056,23746,1918,1448,517,13290,1580,122034,1662,77052,2529,74901,2506,2151,800,44982,2634,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3428910,3820,1149278,3114,45800,4342,40099,4155,38851,4150,1248,448,5701,1461,1103478,6000,901641,9846,824081,10029,77560,6196,201837,8179,1688097,3589,153437,6003,136028,6174,130761,6228,5267,1208,17409,2227,1534660,7261,1285894,10472,1231707,9963,54187,4613,248766,8627,591535,2247,118884,3981,86792,3690,84148,3632,2644,789,32092,2576,472651,4384,309935,5647,300360,5897,9575,1408,162716,5951,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3929112,2395,1329616,2639,28975,3064,24713,2850,22797,2841,1916,586,4262,1393,1300641,4190,1043866,8891,962099,9419,81767,5221,256775,8009,1933289,2813,95697,4663,82827,4324,78870,4249,3957,881,12870,1891,1837592,5844,1521767,11879,1442429,12536,79338,4918,315825,11329,666207,1436,116068,3954,85217,3365,80212,3405,5005,1305,30851,2809,550139,3701,378279,5505,360862,5928,17417,2074,171860,5078,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6153234,2478,2144191,3519,50064,3793,44280,3706,39232,3324,5048,1219,5784,963,2094127,5397,1671045,9905,1462379,11397,208666,8108,423082,9484,2961977,3198,209386,6263,179405,6152,165039,5778,14366,1951,29981,2248,2752591,7278,2228454,12801,2086871,12836,141583,5171,524137,10925,1047066,1968,216418,4866,133371,4095,124151,4215,9220,1292,83047,3623,830648,5111,469327,6784,446559,6576,22768,2132,361321,6232,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3182395,1989,1140135,2821,22652,2357,21330,2370,19295,2138,2035,746,1322,415,1117483,3735,951196,6320,878272,7073,72924,4508,166287,5616,1537327,2965,106997,4784,94328,4382,89558,4147,4770,956,12669,1569,1430330,5004,1238832,7063,1191124,7295,47708,3401,191498,5470,504933,1438,113894,3205,81897,2900,78768,2865,3129,770,31997,2268,391039,3718,265430,4374,255928,4626,9502,1134,125609,4404,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1733434,3046,643270,3903,21453,3204,19294,2972,16699,2781,2595,1137,2159,851,621817,4594,469096,8092,402123,8831,66973,4806,152721,5902,799152,4394,68227,4330,55542,3685,51671,3474,3871,1158,12685,2304,730925,5699,562936,6894,529597,7556,33339,3223,167989,6116,291012,2165,53242,3417,33578,2740,32475,2720,1103,494,19664,2063,237770,3823,126608,4155,121564,4121,5044,1100,111162,3606,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3530201,2768,1260195,3116,42679,3623,37777,3292,33824,3078,3953,1182,4902,1282,1217516,4537,991395,10094,896336,9898,95059,4996,226121,8767,1658176,2924,146075,5587,126131,5288,118404,5197,7727,1591,19944,2143,1512101,6400,1242597,8925,1183790,10306,58807,4362,269504,7653,611830,2458,139760,4786,93825,4148,90405,4190,3420,875,45935,2604,472070,5197,277980,5847,267467,6029,10513,1376,194090,4998,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,583129,1338,194224,1920,9026,1795,7938,1654,7686,1633,252,252,1088,553,185198,2625,151421,4078,139437,3632,11984,1850,33777,2953,276459,1716,25890,2079,22322,1845,21213,1816,1109,449,3568,955,250569,2948,207696,3417,201142,3704,6554,1301,42873,2790,112446,941,28295,1609,19468,1735,18703,1718,765,369,8827,1266,84151,1855,54014,2583,51557,2580,2457,731,30137,2358,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1052971,1864,391267,2056,14502,2132,12847,1919,12258,1892,589,355,1655,613,376765,2755,316254,4411,296358,4319,19896,2576,60511,3864,487764,2218,41032,2688,37088,2526,35978,2543,1110,420,3944,918,446732,3667,381617,4550,368312,4729,13305,1423,65115,3340,173940,1377,38762,1932,29909,1808,28956,1775,953,363,8853,1004,135178,2416,92760,2788,90001,2718,2759,807,42418,2352,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1489667,1680,562943,2845,19174,2352,17275,2326,15803,2086,1472,1110,1899,676,543769,3539,434305,6905,402194,6751,32111,3578,109464,6103,678006,2681,68351,3758,59221,3678,56631,3663,2590,854,9130,1475,609655,4636,498929,5423,475820,5532,23109,2828,110726,4326,248718,1159,61927,3079,42701,2845,41047,2743,1654,615,19226,2128,186791,3262,111256,4217,106613,4380,4643,977,75535,3632,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,815871,1235,245581,1824,8929,1555,8165,1499,7858,1540,307,161,764,383,236652,2169,200123,3278,185018,3520,15105,1873,36529,2793,424934,2052,38119,2650,34810,2409,34194,2390,616,333,3309,886,386815,3270,328265,4595,315968,4514,12297,1832,58550,3658,145356,1215,35471,2351,26454,2056,25332,2070,1122,598,9017,1395,109885,2590,74866,2777,73068,2909,1798,562,35019,2458,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5290509,2745,1725790,2673,32169,3094,28294,2920,25827,2848,2467,808,3875,801,1693621,4176,1319741,10973,1196256,11313,123485,5331,373880,10253,2656419,2699,114577,5105,102187,5115,96421,4738,5766,1414,12390,1904,2541842,6062,2093164,11634,2002512,12122,90652,5478,448678,11661,908300,2278,142380,4029,101751,3946,96152,3798,5599,1111,40629,2799,765920,4593,498211,7901,474984,7436,23227,2536,267709,6878,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1164557,2483,420344,3496,17166,2764,14996,2710,14190,2622,806,723,2170,729,403178,3785,306002,6663,272626,6810,33376,3757,97176,5439,534255,3321,53413,4436,43858,3740,42475,3702,1383,691,9555,1807,480842,5133,376456,6522,356164,6619,20292,2534,104386,5265,209958,1809,44076,2815,26687,2373,25999,2386,688,292,17389,1915,165882,3103,98436,3641,94712,3646,3724,1118,67446,3162,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11748174,3837,4092924,4411,71618,5566,61303,5346,54627,4773,6676,1989,10315,1949,4021306,7191,3035792,18118,2730508,19633,305284,10300,985514,17170,5640650,3985,246507,7105,207369,6649,194814,6758,12555,1464,39138,2893,5394143,7736,4342284,15640,4113463,17613,228821,9849,1051859,15331,2014600,2474,278920,6201,175189,5253,167103,5066,8086,1192,103731,4762,1735680,6743,1056337,13046,1010891,13263,45446,3320,679343,12298,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
