GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,C08124_043E,C08124_043M,C08124_044E,C08124_044M,C08124_045E,C08124_045M,C08124_046E,C08124_046M,C08124_047E,C08124_047M,C08124_048E,C08124_048M,NAME,C08124_001EA,C08124_001MA,C08124_002MA,C08124_002EA,C08124_003MA,C08124_003EA,C08124_004EA,C08124_004MA,C08124_005EA,C08124_005MA,C08124_006EA,C08124_006MA,C08124_007EA,C08124_007MA,C08124_008MA,C08124_008EA,C08124_009MA,C08124_009EA,C08124_010MA,C08124_010EA,C08124_011EA,C08124_011MA,C08124_012EA,C08124_012MA,C08124_013MA,C08124_013EA,C08124_014EA,C08124_014MA,C08124_015EA,C08124_015MA,C08124_016EA,C08124_016MA,C08124_017EA,C08124_017MA,C08124_018EA,C08124_018MA,C08124_019MA,C08124_019EA,C08124_020MA,C08124_020EA,C08124_021EA,C08124_021MA,C08124_022EA,C08124_022MA,C08124_023EA,C08124_023MA,C08124_024MA,C08124_024EA,C08124_025EA,C08124_025MA,C08124_026EA,C08124_026MA,C08124_027EA,C08124_027MA,C08124_028EA,C08124_028MA,C08124_029MA,C08124_029EA,C08124_030MA,C08124_030EA,C08124_031EA,C08124_031MA,C08124_032EA,C08124_032MA,C08124_033EA,C08124_033MA,C08124_034EA,C08124_034MA,C08124_035MA,C08124_035EA,C08124_036EA,C08124_036MA,C08124_037EA,C08124_037MA,C08124_038EA,C08124_038MA,C08124_039MA,C08124_039EA,C08124_040MA,C08124_040EA,C08124_041MA,C08124_041EA,C08124_042MA,C08124_042EA,C08124_043MA,C08124_043EA,C08124_044MA,C08124_044EA,C08124_045MA,C08124_045EA,C08124_046MA,C08124_046EA,C08124_047MA,C08124_047EA,C08124_048MA,C08124_048EA,state
0400000US13,4098555,20586,1372392,20005,599713,12728,1067877,18389,26500,3730,453603,11140,561441,15360,17029,2172,3279567,22738,1144180,17173,444641,11885,900082,16229,13822,2963,316358,9490,447351,12084,13133,2200,462238,14992,112280,6490,80941,5816,84235,5312,7318,1969,102627,7473,72938,6512,1899,754,91625,6242,17496,2465,29578,4156,22389,3636,150,242,8310,2488,13650,3067,52,92,119137,6238,28582,2898,26561,3044,19197,2879,3924,1345,16158,2855,22795,2574,1920,617,145988,6413,69854,4629,17992,2358,41974,3183,1286,631,10150,2297,4707,1283,25,42,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,584015,6971,185800,5508,122597,5153,155659,5384,3994,1105,57879,4193,46669,3325,11417,1779,399526,7578,128680,4921,78786,4184,106208,4627,1932,580,42841,3517,31470,2635,9609,1715,91371,4321,28609,2583,18938,2509,24838,2445,1353,907,10787,2202,5804,1411,1042,451,33337,3078,5686,1273,11564,1704,10181,1488,155,154,1423,739,4223,1387,105,148,33105,3111,10258,1916,8736,1691,8164,1502,241,176,1556,562,3528,959,622,314,26676,2873,12567,1791,4573,1097,6268,1148,313,244,1272,599,1644,756,39,65,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,655732,8026,203471,6338,107978,5770,167536,5516,17931,1824,74167,4069,82993,4289,1656,583,499659,8665,154555,5846,77350,4513,136758,5295,11253,1695,54788,3409,63433,3648,1522,557,80176,4206,21805,2313,13481,2043,13801,1853,3636,999,14353,2067,13013,1732,87,116,6172,1376,1894,569,2325,1102,1150,497,0,256,123,150,633,319,47,78,37386,3728,11352,1761,7821,1459,7975,1741,2280,850,3368,1222,4590,1238,0,256,32339,2911,13865,1598,7001,1929,7852,1374,762,438,1535,721,1324,470,0,256,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5794059,21993,1988648,19977,920006,17955,1533428,18412,18453,2641,489502,13816,838262,18623,5760,902,4343232,25397,1484508,17655,645011,14015,1168171,13581,12850,1996,387499,11600,641339,14590,3854,809,544427,14103,133411,6607,96707,6261,121132,6244,2769,1289,67206,5159,122801,8532,401,318,477103,13254,203656,7747,87299,7109,138668,7760,307,382,13131,2153,33582,3648,460,417,234467,10988,78759,5926,54224,4848,53154,4405,1449,711,13371,2031,32465,3377,1045,376,194830,7714,88314,4459,36765,3683,52303,3804,1078,476,8295,1925,8075,1384,0,266,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2835411,15789,836435,12669,447629,10470,702389,12581,13837,2176,278322,8138,554766,10429,2033,758,2357220,17632,712136,11769,350609,9570,605389,11564,8017,1514,225155,7762,454545,9670,1369,679,267109,8005,57294,3471,50479,3523,49712,3179,2968,1262,38966,3092,67518,3774,172,124,26111,3341,5928,1220,6019,1755,5655,1129,70,118,847,453,7508,1891,84,142,98404,6121,25935,3921,25663,3116,17782,2395,1292,593,7972,1384,19399,2139,361,247,86567,5021,35142,2744,14859,1566,23851,3002,1490,729,5382,1318,5796,1205,47,79,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1471452,9812,470710,8238,220586,6054,375148,7897,15560,1747,137718,5376,250355,6756,1375,459,1178599,11899,378346,8164,167228,5543,317345,7375,10192,1435,107608,4952,196847,6266,1033,418,148227,5890,37260,2359,23720,2507,28670,2396,1573,475,22717,2430,34240,2821,47,79,11568,1776,4290,1066,1814,604,3212,1032,26,35,491,327,1735,558,0,221,69424,4147,19830,2319,14581,1700,14474,1926,1585,676,5140,1036,13519,1981,295,227,63634,3067,30984,2307,13243,1667,11447,1341,2184,661,1762,589,4014,804,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1329738,9734,449182,8715,208671,6827,335670,7937,13150,1320,135479,5212,182113,6246,5473,1031,1097819,10813,377599,8560,163813,6212,288380,7807,8971,1189,110147,4628,144634,5846,4275,805,120959,5535,31614,2454,20479,2304,24256,2101,2306,571,16458,1967,25114,2726,732,506,5138,1122,695,366,532,267,1656,606,0,240,74,87,2181,830,0,240,53128,3967,17208,2750,12556,1617,9250,1450,808,387,5032,1059,7853,1388,421,316,52694,4116,22066,2261,11291,1799,12128,1748,1065,505,3768,1141,2331,681,45,75,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1766010,14030,522614,10337,275044,9696,443363,8629,13583,2042,189895,8065,316309,9317,5202,1196,1461604,13220,444302,9992,217687,8717,381562,6941,8048,1663,145017,6252,260412,8254,4576,1131,192723,7118,42299,3524,33242,3413,36058,3558,3147,1094,36089,3524,41793,3771,95,95,15605,2369,2332,834,5633,1122,4158,982,0,270,794,582,2688,888,0,270,47076,3763,12623,2043,11316,1610,10626,1744,1206,815,2952,916,7822,1428,531,340,49002,3169,21058,2192,7166,1201,10959,1552,1182,443,5043,1292,3594,926,0,270,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1857938,14169,557333,11914,335363,10986,492572,12418,12467,2158,219036,8218,232419,9015,8748,1671,1505724,15747,474493,11764,249298,8962,414115,10096,7423,1443,168445,7307,183946,8440,8004,1656,204878,9482,46181,4852,44516,4353,44638,4773,2856,986,37241,3265,28981,3337,465,354,35763,4765,4253,1207,15622,2809,9960,2658,169,271,1340,774,4419,985,0,278,69112,4968,14657,2476,18971,2805,12905,2075,1233,534,9395,2030,11672,1828,279,223,42461,3382,17749,2533,6956,1265,10954,1595,786,510,2615,871,3401,903,0,278,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,640895,5899,204429,5738,110005,4988,162083,4903,8776,1290,74197,3429,80054,3697,1351,484,511509,7546,165254,4765,84515,3996,135230,4884,5709,1002,56476,2976,63155,2978,1170,481,64846,4194,15465,1933,12470,2003,14074,1874,1434,494,11863,1848,9457,1409,83,100,4197,892,1101,531,948,536,661,355,272,337,174,211,1041,445,0,229,31040,3124,9925,1947,6319,1212,6488,1442,912,538,2873,791,4425,989,98,139,29303,2788,12684,1548,5753,1156,5630,1188,449,311,2811,1004,1976,607,0,229,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2706453,15958,1116730,14905,411470,10668,694504,12002,6646,1583,244112,7578,221258,9013,11733,1900,1991786,14920,854050,13246,263460,9663,524854,11041,3520,967,171376,6776,166307,7428,8219,1471,294056,11491,91444,5837,54012,5980,65371,4700,1625,1138,53071,4409,27291,3254,1242,492,229137,9361,93056,5283,51498,4896,58280,5097,150,240,8374,1819,17124,3595,655,391,90982,5817,28793,2526,24762,3219,20467,2431,625,397,6972,2049,8070,1352,1293,945,100492,6490,49387,3343,17738,2495,25532,2972,726,553,4319,1323,2466,691,324,425,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3030720,17055,1243619,17505,469870,14690,755237,16586,5301,1578,254466,9865,299993,10259,2234,671,2272445,20433,932317,14548,340774,12512,564177,13595,3134,878,196277,8271,234153,9309,1613,595,256657,10592,77454,4570,47690,4856,56934,5026,1395,902,37633,4302,35388,3550,163,157,246856,8964,118195,6469,38926,3623,68304,4658,149,182,7970,1892,13211,2270,101,124,152039,9154,59465,4447,28630,3783,40386,4962,434,293,8869,1954,13979,2700,276,233,102723,5345,56188,3623,13850,1747,25436,2805,189,179,3717,984,3262,773,81,137,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4398500,19331,1417430,17233,721270,12874,1117439,13907,21071,1991,404357,10293,714233,14752,2700,611,3706894,19906,1232979,17432,564574,11191,970584,13030,11981,1353,321050,8809,604328,13741,1398,458,381136,11086,88686,4890,73658,4406,77153,5210,4899,1246,61463,4529,74803,6275,474,244,50227,4528,10665,2128,17656,3103,11523,1726,118,143,1414,714,8851,2179,0,238,123464,4925,33317,2742,31958,2820,25986,2909,1719,497,10394,1339,19310,2092,780,295,136779,5919,51783,3431,33424,3076,32193,2641,2354,832,10036,1789,6941,1411,48,81,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
