GEO_ID,B18033_001E,B18033_001M,B18033_002E,B18033_002M,B18033_003E,B18033_003M,B18033_004E,B18033_004M,B18033_005E,B18033_005M,B18033_006E,B18033_006M,B18033_007E,B18033_007M,B18033_008E,B18033_008M,B18033_009E,B18033_009M,B18033_010E,B18033_010M,B18033_011E,B18033_011M,B18033_012E,B18033_012M,B18033_013E,B18033_013M,B18033_014E,B18033_014M,B18033_015E,B18033_015M,B18033_016E,B18033_016M,B18033_017E,B18033_017M,B18033_018E,B18033_018M,B18033_019E,B18033_019M,B18033_020E,B18033_020M,B18033_021E,B18033_021M,B18033_022E,B18033_022M,B18033_023E,B18033_023M,B18033_024E,B18033_024M,B18033_025E,B18033_025M,B18033_026E,B18033_026M,B18033_027E,B18033_027M,B18033_028E,B18033_028M,B18033_029E,B18033_029M,B18033_030E,B18033_030M,B18033_031E,B18033_031M,B18033_032E,B18033_032M,B18033_033E,B18033_033M,B18033_034E,B18033_034M,B18033_035E,B18033_035M,B18033_036E,B18033_036M,B18033_037E,B18033_037M,B18033_038E,B18033_038M,B18033_039E,B18033_039M,B18033_040E,B18033_040M,B18033_041E,B18033_041M,B18033_042E,B18033_042M,B18033_043E,B18033_043M,B18033_044E,B18033_044M,B18033_045E,B18033_045M,B18033_046E,B18033_046M,B18033_047E,B18033_047M,B18033_048E,B18033_048M,B18033_049E,B18033_049M,B18033_050E,B18033_050M,B18033_051E,B18033_051M,B18033_052E,B18033_052M,B18033_053E,B18033_053M,B18033_054E,B18033_054M,B18033_055E,B18033_055M,NAME,B18033_001MA,B18033_001EA,B18033_002EA,B18033_002MA,B18033_003EA,B18033_003MA,B18033_004EA,B18033_004MA,B18033_005EA,B18033_005MA,B18033_006EA,B18033_006MA,B18033_007MA,B18033_007EA,B18033_008EA,B18033_008MA,B18033_009EA,B18033_009MA,B18033_010EA,B18033_010MA,B18033_011EA,B18033_011MA,B18033_012MA,B18033_012EA,B18033_013EA,B18033_013MA,B18033_014EA,B18033_014MA,B18033_015EA,B18033_015MA,B18033_016EA,B18033_016MA,B18033_017EA,B18033_017MA,B18033_018MA,B18033_018EA,B18033_019EA,B18033_019MA,B18033_020EA,B18033_020MA,B18033_021EA,B18033_021MA,B18033_022EA,B18033_022MA,B18033_023MA,B18033_023EA,B18033_024EA,B18033_024MA,B18033_025EA,B18033_025MA,B18033_026EA,B18033_026MA,B18033_027EA,B18033_027MA,B18033_028MA,B18033_028EA,B18033_029MA,B18033_029EA,B18033_030EA,B18033_030MA,B18033_031EA,B18033_031MA,B18033_032EA,B18033_032MA,B18033_033MA,B18033_033EA,B18033_034MA,B18033_034EA,B18033_035EA,B18033_035MA,B18033_036EA,B18033_036MA,B18033_037EA,B18033_037MA,B18033_038MA,B18033_038EA,B18033_039MA,B18033_039EA,B18033_040MA,B18033_040EA,B18033_041EA,B18033_041MA,B18033_042EA,B18033_042MA,B18033_043MA,B18033_043EA,B18033_044MA,B18033_044EA,B18033_045MA,B18033_045EA,B18033_046EA,B18033_046MA,B18033_047EA,B18033_047MA,B18033_048MA,B18033_048EA,B18033_049MA,B18033_049EA,B18033_050MA,B18033_050EA,B18033_051MA,B18033_051EA,B18033_052EA,B18033_052MA,B18033_053EA,B18033_053MA,B18033_054MA,B18033_054EA,B18033_055MA,B18033_055EA,state
0400000US01,4128322,3736,313561,9649,160665,6606,30603,3177,13118,2257,17485,2435,11227,1791,2554,885,8673,1590,84744,5280,26209,3285,58535,4229,34091,1989,5474,1053,28617,1912,152896,6082,12709,1991,4881,1387,7828,1488,5209,1121,2381,840,2828,748,79749,4290,29009,2491,50740,3580,55229,3313,14261,1704,40968,2739,3814761,9643,1820108,6454,309377,5220,66516,5372,242861,6569,143224,4861,29556,3369,113668,5639,1161535,6182,105551,6464,1055984,8378,205972,2508,15141,2222,190831,2996,1994653,7066,308773,4315,72138,5075,236635,5716,140018,4848,37613,3122,102405,4082,1268470,5580,202052,7477,1066418,7906,277392,3892,40613,2450,236779,4368,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,582471,1870,31893,2774,16690,1892,3654,1008,662,475,2992,883,1714,604,319,262,1395,550,9090,1499,2642,905,6448,1243,2232,538,214,164,2018,515,15203,1743,1099,467,177,167,922,413,1624,572,255,242,1369,504,9498,1531,2701,827,6797,1225,2982,604,288,183,2694,603,550578,3045,276053,2669,53936,1745,8079,1471,45857,2075,25408,1696,3551,1295,21857,1797,178866,2425,14814,1969,164052,2748,17843,769,1177,441,16666,787,274525,2219,54636,1441,8498,1607,46138,1877,23995,1574,3410,873,20585,1618,176795,2243,16588,1953,160207,2757,19099,884,1276,354,17823,970,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5332488,5579,270274,8619,136833,5780,30120,2883,7311,1540,22809,2587,8408,1646,1626,721,6782,1328,67528,4438,14692,1703,52836,4218,30777,2429,3081,723,27696,2265,133441,6028,14091,2104,3680,1187,10411,1626,7841,1517,1790,709,6051,1432,69803,4494,19910,2333,49893,3772,41706,2711,7362,1219,34344,2582,5062214,9517,2506850,5954,449514,4650,84084,6132,365430,7881,184816,4759,36067,3136,148749,5265,1572639,6275,150308,7174,1422331,8375,299881,2568,17533,1710,282348,2748,2555364,7746,435539,5032,83327,5831,352212,6522,180168,5189,42258,4371,137910,5057,1576624,5942,209649,9280,1366975,9895,363033,3001,32542,2974,330491,3810,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2501447,3200,202649,8333,100881,5287,20410,1931,7148,1639,13262,1761,7372,1433,1874,830,5498,1234,51066,4102,14991,2446,36075,3323,22033,1651,2576,725,19457,1578,101768,4913,10456,1518,4138,1157,6318,1303,4203,910,1733,773,2470,714,55043,3716,20064,2328,34979,2725,32066,2164,8098,1067,23968,1817,2298798,8626,1111874,6223,184294,3072,42238,3251,142056,3525,92774,4124,19982,3170,72792,4262,700535,5394,74463,4366,626072,6201,134271,2014,11207,1376,123064,2258,1186924,5952,184422,3312,42997,3595,141425,3922,85646,3790,22273,2291,63373,3171,741585,5104,110084,4950,631501,7007,175271,2494,26677,2092,148594,2853,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,32405596,10568,1520987,24560,717002,17301,138644,6857,30025,3269,108619,5810,54494,5061,11692,2160,42802,4351,345362,12605,81334,6096,264028,10823,178502,6413,16719,2007,161783,6035,803985,15148,72574,4633,17908,2796,54666,3640,33281,3820,7510,1882,25771,3009,410321,10233,115700,6296,294621,8489,287809,7241,36277,2931,251532,7448,30884609,26057,15273697,18615,2823864,12474,510055,20087,2313809,20713,1198454,14670,219265,10234,979189,15124,9834801,17104,899754,20255,8935047,28121,1416578,6899,91116,6962,1325462,8292,15610912,16383,2763103,10657,506182,19028,2256921,21103,1172608,12469,238587,10223,934021,13595,9856986,13986,1216377,25449,8640609,26886,1818215,7408,156116,7022,1662099,8654,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4201306,3189,178831,6687,89151,5343,18079,1774,3944,862,14135,1596,7544,1619,1300,697,6244,1328,47276,4031,12513,2018,34763,3177,16252,1764,1176,416,15076,1750,89680,4164,8983,1311,1133,439,7850,1233,3687,989,672,355,3015,906,50797,3400,15336,2274,35461,2905,26213,2161,4968,1026,21245,1969,4022475,7997,2007152,6813,339944,3846,43925,3792,296019,4913,143762,3860,26004,3168,117758,3872,1345376,5674,101266,5859,1244110,7675,178070,1974,10701,1686,167369,2248,2015323,5553,337899,3986,43829,4247,294070,5769,133650,4480,22851,2541,110799,4338,1321412,5225,135445,6846,1185967,7674,222362,2289,21237,2405,201125,3264,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3171028,2325,139386,6614,68774,4558,15059,2039,2869,1111,12190,1705,5898,1202,637,326,5261,1183,33298,2793,6474,1605,26824,2673,14519,1742,2027,680,12492,1510,70612,4343,9057,2241,1969,1335,7088,1765,4083,1033,750,315,3333,1063,33657,2822,10591,1831,23066,2494,23815,2164,3598,1106,20217,2117,3031642,7051,1460669,5194,246534,3478,23590,3277,222944,4486,103042,3706,11495,2204,91547,3534,941662,3769,49609,5320,892053,6363,169431,1919,7160,1295,162271,2221,1570973,4828,242361,3402,26130,3550,216231,3925,94478,3267,11092,2000,83386,3224,999320,3921,74457,5337,924863,6454,234814,2280,20629,2296,214185,2838,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,758376,1366,36691,3304,19799,2536,5656,1140,987,568,4669,1171,1315,493,156,217,1159,463,8692,1609,2268,1246,6424,1090,4136,986,384,289,3752,952,16892,1856,2044,653,132,118,1912,657,691,350,259,240,432,270,9598,1604,2297,854,7301,1279,4559,949,544,402,4015,755,721685,3816,346114,2719,53709,1433,5742,1380,47967,1705,24375,1857,3975,1174,20400,1782,225184,2356,14945,2377,210239,3174,42846,944,2193,663,40653,1209,375571,2286,54906,1467,8065,1690,46841,2015,24834,2543,6828,2355,18006,2037,240581,2498,21859,2220,218722,3140,55250,1021,4585,961,50665,1316,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,475387,808,25373,2483,12207,1669,2862,669,1678,563,1184,448,812,465,197,205,615,425,5616,1255,1580,803,4036,991,2917,793,663,353,2254,776,13166,1833,917,572,344,278,573,509,680,377,158,157,522,357,7066,1400,3334,946,3732,944,4503,849,1487,553,3016,799,450014,2598,209889,1802,28571,965,7697,1630,20874,1919,9433,1357,3155,839,6278,1097,150138,1497,16362,2362,133776,2605,21747,811,2989,802,18758,1064,240125,2065,30875,1261,10517,1719,20358,1724,7054,802,1834,515,5220,851,168869,1412,27344,2368,141525,2759,33327,912,5742,1288,27585,1659,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16172060,7467,915680,15274,446616,10442,85150,5753,22666,3156,62484,4618,28711,2893,6606,1546,22105,2613,211081,7955,52112,4677,158969,6932,121674,4991,17467,2548,104207,4457,469064,10932,41045,3478,10816,2194,30229,3175,18484,2332,5163,1423,13321,1826,227383,7628,71290,5092,156093,6600,182152,6822,33883,2968,148269,6232,15256380,17430,7386063,15104,1147160,8457,186206,8984,960954,11352,529582,8786,92520,6530,437062,8470,4556292,12217,369791,14162,4186501,19739,1153029,5423,80693,4698,1072336,6059,7870317,14525,1138447,6868,189527,9763,948920,10106,508941,8915,104527,7356,404414,8764,4798571,11635,588944,15161,4209627,17325,1424358,7106,157570,6187,1266788,8033,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
