GEO_ID,B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,NAME,B24041_001EA,B24041_001MA,B24041_002EA,B24041_002MA,B24041_003EA,B24041_003MA,B24041_004EA,B24041_004MA,B24041_005MA,B24041_005EA,B24041_006MA,B24041_006EA,B24041_007MA,B24041_007EA,B24041_008EA,B24041_008MA,B24041_009EA,B24041_009MA,B24041_010EA,B24041_010MA,B24041_011EA,B24041_011MA,B24041_012MA,B24041_012EA,B24041_013EA,B24041_013MA,B24041_014EA,B24041_014MA,B24041_015MA,B24041_015EA,B24041_016MA,B24041_016EA,B24041_017MA,B24041_017EA,B24041_018MA,B24041_018EA,B24041_019EA,B24041_019MA,B24041_020EA,B24041_020MA,B24041_021EA,B24041_021MA,B24041_022MA,B24041_022EA,B24041_023MA,B24041_023EA,B24041_024EA,B24041_024MA,B24041_025MA,B24041_025EA,B24041_026MA,B24041_026EA,B24041_027MA,B24041_027EA,state
0400000US13,36556,267,26789,2484,25617,1756,45056,9128,31919,650,36577,639,41734,918,30571,561,42154,990,41669,880,48217,3208,51632,1902,42048,975,43295,2160,39823,4789,47136,1863,58150,3053,75144,18167,30730,1302,35672,590,38100,1108,32647,1427,24086,1335,32232,2588,22066,709,30654,1009,39477,1205,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,37030,521,25870,2455,25781,2620,36250,0,45046,5199,40180,6704,35959,3403,30085,1898,41334,2071,37770,4000,55793,7536,40298,9056,41765,2992,44597,5112,37495,7281,40246,3552,51454,4285,100001,0,27448,2445,38696,2345,41613,2130,36019,2366,30426,1197,33302,3361,29778,1873,33291,3489,46218,1790,Hawaii,null,null,null,null,null,null,null,*,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,32172,411,27158,1505,26830,1476,40088,10835,32195,1238,36211,1251,34659,2429,27972,2338,37249,3234,34550,3938,50020,8112,31947,5333,32409,2447,32126,2231,35585,11051,38633,2133,46773,4804,37883,5022,29553,4089,32053,1397,36099,2513,29930,2368,21395,1696,25506,2055,18627,3455,24543,2219,37665,1779,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,41049,210,32904,2958,31237,932,54960,6411,46118,1155,40864,422,42124,981,32390,611,45043,1016,42490,1245,60899,1444,51790,1352,50092,1176,51084,979,43449,4254,50058,1492,60234,1415,59337,15616,31131,1063,38022,787,41630,592,35658,658,24400,1065,32091,1501,22130,666,31483,769,50937,766,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,36107,226,32462,4161,28565,3227,55983,5808,39950,1262,40198,546,39578,1568,28438,784,43103,1282,42129,1050,50397,3511,42485,2222,36812,749,37641,1753,33652,2562,40304,1628,50198,2153,53640,27037,27223,1888,33840,858,37337,928,31585,740,22337,918,31243,1750,20764,826,30017,1651,37335,1051,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,34619,449,29168,2120,28213,2195,38535,3313,36079,982,35444,688,38229,1699,28938,1034,41982,1066,40956,1101,50987,4360,34988,2082,39361,1737,39745,1417,36380,5054,37209,1811,45626,4776,48821,18870,26696,2582,32798,1113,37041,1625,31090,744,24300,1259,28714,2342,22365,1665,28182,1506,42837,1026,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,34875,501,29310,1372,25633,1465,39107,2629,33662,1845,37124,671,38371,3353,28417,1298,43611,1912,42541,1940,47091,5506,48260,3795,36679,1980,38378,2808,31965,3632,42465,1646,51472,1266,46713,24484,26744,2075,33019,1007,34997,966,31265,1298,22186,1658,28268,4032,20408,2125,28618,1906,36814,1351,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,34116,475,33487,1953,26287,1542,47277,3550,33531,1691,37136,974,37577,1923,26466,1015,41395,784,40543,940,50926,1811,36239,1272,34514,1362,34833,1621,33596,2875,37239,2277,45614,2370,37406,18900,27491,2426,34291,1058,36513,911,32369,1022,21460,848,29829,4161,20093,1363,26788,1614,37189,1279,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32988,522,44529,4539,29035,5081,51422,1251,32481,1396,46285,1970,37436,3029,23825,1198,40529,1188,39792,2468,44113,5146,39669,5304,34760,1461,35064,1600,33825,2709,35305,1629,42857,3784,66329,77639,26729,1781,32006,692,33026,1087,31378,885,20584,1286,25306,2110,18498,1275,26482,1881,35547,1248,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,34598,725,32253,3303,32116,3170,40960,38090,34945,2035,38600,2422,39033,3654,27702,1400,44202,1656,42892,1930,51327,1273,37964,3674,40428,4109,40487,4421,40217,9142,38757,2416,42809,4036,57848,19438,26297,3212,32695,1139,35035,2125,31688,995,24659,1682,29452,4664,23476,1938,26883,1751,40782,1462,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46431,401,29239,4177,26527,3684,50405,14212,40574,839,48372,2717,43544,2768,34328,1785,46791,1127,45783,1068,60441,8931,55676,2977,50497,657,51007,1099,48624,4021,59275,2586,67838,2750,62813,20995,33350,2172,41703,671,46171,871,39425,1454,29563,1932,37145,3187,26545,1285,38597,2836,61714,972,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,46537,369,36236,6358,34559,3925,46921,6140,46196,1651,48520,2159,46759,1677,37293,1373,48722,2126,46570,1031,60107,4255,57705,4232,52628,2028,55836,2091,44890,3602,58050,2675,68361,2757,66969,18962,34850,2787,44340,1215,48806,2232,41315,599,30346,1500,41264,4212,27481,2076,33912,2498,54053,1968,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,41169,210,30491,1524,26285,1945,47855,3870,40741,558,50652,400,42153,1126,30422,482,46329,634,44179,1294,57926,1919,46222,2511,40915,800,41868,973,36800,1582,46136,1019,55992,1797,70237,17001,31393,1119,38404,840,44350,1136,35481,572,23418,1001,30598,1257,21483,884,30153,1032,48629,1394,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40721,207,30823,880,28363,2098,52212,4516,42235,1023,41298,428,42254,985,33408,772,47171,1023,45561,853,58632,5169,45903,1784,46561,1017,47454,1670,41207,2962,48931,1878,55570,1989,75176,18484,32379,2821,37780,896,41608,771,36330,498,25961,1228,35224,2339,22838,1202,32804,1625,48336,1529,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,30046,321,30673,2978,23811,2089,42308,9722,29297,1621,29940,923,32861,2601,25188,997,37617,3128,36443,2455,44856,7326,36587,2616,31635,1396,31896,1933,30672,3867,34016,2314,42326,2410,26588,30490,25244,1590,31003,788,32525,1017,29411,1471,21261,1531,24010,1495,17503,1526,24618,2395,30771,1130,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,34660,432,25876,1098,24480,2329,38018,4773,37432,1458,36598,573,37955,1862,27527,736,43920,2086,41548,979,54198,3714,45078,3637,37739,1976,39037,2314,35277,2355,41368,1096,50560,1422,64650,5948,29434,1611,31610,609,34949,1121,29882,765,22487,1130,29721,2034,20826,799,28553,1443,36527,870,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,31093,540,28252,3003,25540,1706,45026,4996,35086,2530,34189,3116,34842,2470,25411,1472,41846,2486,40960,1729,50551,7946,30879,6485,31223,1764,30686,2680,32357,6727,36989,3192,40750,2262,46250,0,29441,3820,31061,1573,33399,3340,29828,2353,18135,2249,21536,5247,17392,1641,23053,3027,33891,1910,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,32568,520,26002,869,25514,950,41231,3278,34225,1410,31556,819,36922,2690,30155,1010,44712,1825,42353,1697,52320,4044,37688,4075,36381,1077,36886,1315,31727,3023,37668,3394,44899,4317,60498,32259,26973,2551,32116,658,35674,861,30629,918,20858,1023,28994,2668,19779,1667,26867,1741,35969,1137,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35597,548,51433,3576,26186,7548,56080,3279,37662,2605,40232,3633,38056,4295,29932,1614,42757,1710,40796,1053,64391,4909,39171,4669,41393,1912,43404,3181,35808,6031,41972,1474,50386,2924,57011,9523,29299,5051,39531,1840,41709,2059,37286,2548,27397,713,28330,1428,27002,801,30488,2486,51211,1489,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41270,485,35638,12982,35041,17171,37301,66905,41550,1515,45807,1771,42121,2592,35119,1602,48383,3616,44976,2240,61430,3703,50119,4054,41969,3452,43479,5647,40179,4351,53178,4578,63250,4099,51625,59217,36551,2672,39683,2035,43410,2813,36904,1626,28379,3352,33555,5476,26069,2064,30254,2148,44118,3174,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,47081,328,33859,5723,31316,5367,65707,29666,45433,1481,49122,1817,46967,1791,37196,969,47583,1700,45871,973,63407,5643,66788,3146,61899,1254,69107,3540,41781,2839,57813,2292,66856,1601,57434,14822,37009,1817,42687,959,46202,1128,41306,751,29166,1384,37560,2571,25616,996,35060,1786,58783,2840,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32052,513,36667,4098,24091,3067,43104,3894,28387,2853,34138,4294,34506,3017,24933,1487,45232,4178,41738,3507,53425,11143,37596,4736,33267,3049,32056,2232,38299,6312,46449,3962,55750,3500,100001,0,26197,3433,31199,1289,36195,1706,27496,1837,19901,1496,23916,4504,17332,1379,26440,3012,39430,2621,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,41410,185,27120,1658,25871,1275,47178,4354,40398,656,41479,454,42160,1026,31277,518,45234,696,42397,896,61771,2161,55812,1263,51015,428,57067,1758,40172,985,51248,500,61116,592,65144,10785,32005,806,39883,628,45944,812,35776,433,28408,1196,36866,2204,26045,688,31008,605,51247,670,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,33856,302,26114,1542,24696,1990,48470,5444,29700,797,34725,847,39330,2063,28603,891,41575,757,40814,734,50174,4278,43608,3477,40711,639,41872,716,36094,1437,41068,872,52225,1881,61027,19522,27333,982,33370,622,35198,919,32359,657,20420,1057,30832,1574,18803,945,28102,1725,37489,866,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31554,456,35665,2157,30952,1511,50610,7170,32155,2363,33818,2790,35530,2291,27160,1522,45299,2918,41715,1677,55000,5370,31499,4034,29359,2859,29506,3143,28019,6439,32883,3601,37087,3464,34000,16597,28370,7654,29740,1055,33815,2913,27700,1420,18966,2095,28568,3503,15900,3052,28045,2437,35646,1673,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,37597,304,32054,1279,30295,1628,44969,3762,37070,760,40712,425,40084,967,29705,742,43848,1099,42372,691,50965,1358,42275,1661,40632,804,41709,971,36012,1032,42838,1233,52044,991,49948,3733,30280,928,36273,462,41311,652,33841,830,23167,987,36050,1809,21542,559,30334,809,45016,1257,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,31738,265,36811,1129,24058,2112,46933,2096,30498,1156,34933,997,37191,1820,24222,1097,41730,876,41178,1003,44767,3812,37238,5447,32363,1387,34051,2530,30370,1574,35338,1618,43655,3190,69312,95233,24702,1736,30417,472,32389,799,27772,1333,18976,1642,21841,2208,17607,1907,25477,1399,38358,1419,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,36817,384,30586,2242,30352,2517,41033,12840,39254,3139,38990,1826,41914,1519,30590,860,46133,1521,43101,1799,60369,5740,41885,3023,40119,2174,41512,1136,35483,2405,40950,1712,51349,2105,46609,6693,27631,2419,35679,1238,40463,1905,32489,1541,21839,1345,30863,2352,19293,1548,30124,1372,46512,1427,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,37892,333,33443,2738,29629,2455,42047,1279,39392,1376,40613,417,40460,771,29631,728,45643,652,43757,884,54983,2846,44625,2133,40911,609,41585,756,36761,1252,46111,794,52991,1682,67387,8208,31113,881,36500,441,41203,735,34268,659,23447,824,30827,2046,21776,537,30170,686,45400,922,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,41242,600,30496,8558,28160,8119,51599,16613,45025,3292,39649,1676,43092,3918,32927,2378,51127,1413,50197,2623,57631,5689,46421,5037,45027,6183,45000,5900,47576,15414,48003,3718,63579,6986,41754,823,32557,4082,41523,1304,50166,3695,38441,2909,27910,3364,35369,7379,23300,1746,31475,5188,54517,3376,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,32141,280,26194,3508,24688,2322,36495,4664,30706,870,35893,805,36078,1233,26555,775,40901,990,36373,2018,51192,3016,37234,3943,34248,1764,33715,1852,35682,2521,36981,1640,46186,2375,62221,37171,27732,2434,31757,742,32067,786,31469,1340,21622,1340,27719,2391,20433,1349,27105,1299,34650,940,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30692,420,25994,1538,24876,1974,35971,3239,30975,925,29922,1192,39221,3031,27609,2391,41146,1626,39410,4251,43224,4426,30124,2613,31049,1874,31195,2059,30394,4371,33577,2877,37229,2951,29063,56733,24896,5565,31335,1203,30491,1742,31818,1574,20417,1097,24126,3506,18767,1280,25467,1719,35862,1638,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,32766,355,24934,1952,23751,1269,38731,5778,31081,641,34079,808,34483,1715,26583,725,42591,1378,41831,1064,47105,4099,36885,1993,36305,1382,36998,1715,34513,2180,39051,2125,47099,1779,46171,15781,28366,1857,33393,817,35648,921,32085,713,22259,1182,31507,1753,19727,1180,29987,1494,37551,1294,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,34897,266,42773,2628,24494,1139,55927,2256,29080,753,41072,483,40017,1001,27264,513,41650,419,41189,463,47634,2400,45760,1292,38753,1306,40803,570,33569,2516,42843,1160,56608,1219,61894,17849,26144,892,34307,478,36173,417,31969,417,19823,739,28220,2834,18249,774,25166,638,38675,1276,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
