GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001MA,B19037A_001EA,B19037A_002EA,B19037A_002MA,B19037A_003EA,B19037A_003MA,B19037A_004EA,B19037A_004MA,B19037A_005MA,B19037A_005EA,B19037A_006MA,B19037A_006EA,B19037A_007MA,B19037A_007EA,B19037A_008EA,B19037A_008MA,B19037A_009EA,B19037A_009MA,B19037A_010MA,B19037A_010EA,B19037A_011MA,B19037A_011EA,B19037A_012MA,B19037A_012EA,B19037A_013EA,B19037A_013MA,B19037A_014EA,B19037A_014MA,B19037A_015MA,B19037A_015EA,B19037A_016MA,B19037A_016EA,B19037A_017MA,B19037A_017EA,B19037A_018MA,B19037A_018EA,B19037A_019EA,B19037A_019MA,B19037A_020EA,B19037A_020MA,B19037A_021MA,B19037A_021EA,B19037A_022MA,B19037A_022EA,B19037A_023MA,B19037A_023EA,B19037A_024MA,B19037A_024EA,B19037A_025EA,B19037A_025MA,B19037A_026MA,B19037A_026EA,B19037A_027MA,B19037A_027EA,B19037A_028MA,B19037A_028EA,B19037A_029MA,B19037A_029EA,B19037A_030MA,B19037A_030EA,B19037A_031MA,B19037A_031EA,B19037A_032EA,B19037A_032MA,B19037A_033EA,B19037A_033MA,B19037A_034MA,B19037A_034EA,B19037A_035MA,B19037A_035EA,B19037A_036MA,B19037A_036EA,B19037A_037EA,B19037A_037MA,B19037A_038EA,B19037A_038MA,B19037A_039EA,B19037A_039MA,B19037A_040MA,B19037A_040EA,B19037A_041MA,B19037A_041EA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044EA,B19037A_044MA,B19037A_045MA,B19037A_045EA,B19037A_046MA,B19037A_046EA,B19037A_047EA,B19037A_047MA,B19037A_048EA,B19037A_048MA,B19037A_049EA,B19037A_049MA,B19037A_050MA,B19037A_050EA,B19037A_051MA,B19037A_051EA,B19037A_052EA,B19037A_052MA,B19037A_053EA,B19037A_053MA,B19037A_054EA,B19037A_054MA,B19037A_055MA,B19037A_055EA,B19037A_056MA,B19037A_056EA,B19037A_057EA,B19037A_057MA,B19037A_058EA,B19037A_058MA,B19037A_059EA,B19037A_059MA,B19037A_060MA,B19037A_060EA,B19037A_061MA,B19037A_061EA,B19037A_062MA,B19037A_062EA,B19037A_063EA,B19037A_063MA,B19037A_064EA,B19037A_064MA,B19037A_065MA,B19037A_065EA,B19037A_066MA,B19037A_066EA,B19037A_067MA,B19037A_067EA,B19037A_068EA,B19037A_068MA,B19037A_069EA,B19037A_069MA,state
0400000US13,2167974,11402,110026,5112,22455,2820,6480,1439,11481,1921,11253,1724,9823,1628,7955,1544,5195,1212,8460,2090,5362,1382,8273,1521,6042,1171,5476,1383,976,574,508,477,196,210,91,163,836955,8589,33754,3109,22725,2990,22827,2618,38145,3233,38275,4057,47035,4416,44086,3883,50629,4433,41233,3824,91681,4869,112482,5278,127063,6005,71376,4283,31952,2727,34227,3000,29465,2741,814491,7646,44350,3190,27130,2937,23274,1989,30442,2700,32871,3086,36526,3028,36619,3222,40049,2754,36111,3007,71063,3907,98186,4755,119831,5263,80175,4512,44055,2564,44489,2881,49320,2977,406502,5278,48604,3342,47473,2993,42881,2453,37062,2522,31185,2267,26707,2527,22923,2257,21644,2240,18329,2124,26651,2429,27490,2074,24283,1765,12846,1410,5687,895,5932,1199,6805,1129,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,141724,3294,8085,1157,683,424,886,509,299,239,644,454,863,506,496,305,934,597,290,191,495,346,419,318,979,522,656,432,441,587,0,264,0,264,0,264,47327,2000,1730,596,1959,788,828,438,1468,664,1984,564,3356,903,3038,999,2730,1019,1899,674,4219,1102,6625,1308,6937,1162,5401,1157,2148,767,1886,568,1119,533,59300,2218,3673,842,1179,477,1845,580,1377,479,2108,663,2846,845,2225,553,2510,687,2037,753,4806,896,6993,1354,8259,1067,6757,1308,3920,767,4848,887,3917,816,27012,1418,1360,475,2692,676,1469,583,1306,570,1181,416,1938,538,1193,484,1378,518,1792,539,1798,513,2882,604,2997,656,1728,482,842,324,1442,499,1014,465,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,496311,3827,37198,2383,5785,1141,4183,1116,4284,1028,5043,1228,4790,1315,2103,670,3425,1115,1250,724,1136,528,1666,632,2272,1007,755,466,120,179,0,256,140,170,246,322,177927,3170,11551,1807,6806,1408,11390,2028,11004,1676,9619,1341,11734,1496,10932,1384,12228,1536,12344,1866,20506,1975,22956,2100,21023,2264,8061,1264,3018,782,2436,699,2319,726,180080,3027,10943,1805,8117,1268,7654,1243,9235,1298,9407,1344,11271,1609,8886,1149,10309,1580,9688,1439,20071,2404,22497,2057,25245,1978,11900,1443,6354,1039,4301,896,4202,749,101106,2354,9916,1413,13002,1603,10282,1355,10367,1339,8542,1055,7683,1106,6743,1006,5716,940,4595,719,6630,1037,6802,1354,6179,1088,2262,622,643,315,824,367,920,399,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3585624,12091,155636,5284,32906,3104,13756,1914,13236,1926,12861,2143,12947,2079,11339,1964,10039,1710,7844,1459,7467,1447,10455,1851,11465,1900,7956,1945,2293,1077,454,281,381,210,237,229,1299871,9843,50492,3925,36717,3485,37730,3073,49867,3847,52645,5186,60237,4523,58764,4076,72599,4634,66391,3864,134298,6139,181910,6684,210145,7050,121872,4445,61565,3976,53585,3676,51054,3535,1332151,8825,61268,4093,38597,2914,41213,2822,46362,3446,46125,2806,60664,4279,52888,3197,59073,3694,58947,3721,124098,5569,158056,5929,202933,7222,145879,6779,78566,3473,81563,3935,75919,4092,797966,5981,63740,3770,96435,4315,85640,3510,78666,3682,69416,3741,58512,2888,48569,2554,39187,2431,35009,2887,54182,3790,56015,2988,50806,2968,24022,1883,11408,1442,12100,1335,14259,1796,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2136189,10969,119728,3952,24709,2106,12231,1879,10678,1719,11168,1657,11638,1911,8931,1835,8798,1287,8196,1482,4849,1093,7920,1560,6094,1577,3325,1347,650,367,205,264,336,301,0,264,766027,6689,42006,3719,26898,2232,30578,3601,36524,3293,43185,3376,45813,3638,44004,3180,46377,3186,43949,3264,88726,5103,114063,5016,109225,5494,46649,3255,19890,1747,17265,2116,10875,1562,792765,6098,41265,2885,28386,2747,29065,2146,37229,2946,36166,2660,43516,3329,42415,2867,41490,2615,38445,2713,76685,3787,98121,3759,123234,4546,68947,3282,37901,2862,26523,2383,23377,1894,457669,4712,43422,2985,58135,3180,52335,2829,49182,3083,40829,3124,37632,2458,29331,2066,24152,1824,20807,1945,32297,2219,28003,1936,21486,1609,9403,1081,3870,708,2797,656,3988,888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1139101,6799,76902,2896,14222,1678,9042,1646,7543,1250,9026,1555,6713,1281,5884,1237,3736,876,4680,1026,3340,728,6274,1503,4472,1027,1869,677,0,221,33,55,68,89,0,221,382117,4917,16710,1865,13367,1762,14809,1901,22140,2422,21865,2341,24010,2278,22273,2333,27492,2418,20860,2101,46311,3178,56161,3172,54232,3349,20832,1820,8658,1224,6761,1290,5636,1664,414144,4722,20375,1764,14652,1553,16436,1819,18921,1660,18840,1539,22569,2016,22824,1519,25357,2140,21685,1776,44976,2241,52657,2641,62452,3075,32248,2215,15882,1691,12987,1705,11283,1272,265938,3435,25669,1616,35546,2047,33377,2222,26344,1903,21935,1822,21159,1948,17858,1474,14511,1517,12942,1184,17394,1242,16297,1703,11491,1305,4973,872,2458,659,1674,478,2310,604,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,937878,7090,68252,3466,14982,2195,7616,1228,6701,1512,7702,1860,7060,1361,5133,1088,4429,1376,2942,824,3887,1415,3227,830,2502,713,1559,598,323,330,54,91,60,100,75,92,324544,4762,16306,1849,10481,1666,13702,1773,20078,2809,18171,2166,22124,2446,19487,2312,23117,2040,17279,1991,36950,3118,41956,2645,43491,2997,20367,1856,9157,1115,6964,1241,4914,839,339670,4450,18130,2045,13188,1362,11573,1462,15529,1807,15254,1440,16161,1621,16690,1824,17452,2073,17124,1652,31904,2156,42582,2568,51645,2937,31111,2586,16375,1708,13328,1556,11624,1280,205412,2949,18468,1847,26600,1835,22202,1556,23014,1840,17782,1610,14571,1573,12942,1302,10740,1377,9531,1237,14356,1559,11892,1265,10366,1219,5387,848,2788,673,1670,537,3103,996,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1495911,8552,81348,3453,20752,2653,9643,1600,8546,2157,8104,1616,7198,1454,5835,1444,4621,1072,4455,1234,2226,695,4521,1175,2919,840,1979,934,387,300,162,240,0,270,0,270,538490,6255,49491,3835,30338,3278,28016,2747,31783,3536,34731,4081,32565,2968,29957,2925,31640,2518,33207,3060,52826,3753,66379,3855,64233,3964,29143,2806,10411,1693,7576,1315,6194,1352,566409,5695,55063,3347,34249,3197,28662,2311,32660,2764,30480,2704,33273,2647,28924,2919,29053,2809,28228,2612,52698,3427,59743,3125,68032,3130,38531,2440,17830,1695,16463,1897,12520,1464,309664,4268,47538,3150,48230,2753,35866,2540,31078,2302,25485,2089,21204,2137,16054,1986,14472,1596,11701,1491,17843,1731,15035,1445,12044,1462,6578,1149,1635,500,2227,609,2674,650,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118932,8527,63284,2996,16303,2104,7549,1534,5668,1561,5790,1333,4072,1404,5496,1465,3403,1024,4570,1440,2588,682,3407,864,2505,819,892,517,987,477,0,278,0,278,54,91,385951,5865,22587,2576,13829,2081,14479,2485,18589,2552,19497,3060,22967,2418,25582,3202,20921,2241,20358,2715,38839,3232,56802,4339,55466,3662,28095,2409,11311,1850,8127,1301,8502,1712,423735,4928,34288,2914,20837,2535,18499,2108,21246,2418,18621,2193,20537,2099,21315,2420,21282,2140,20134,1980,35769,3042,46612,3246,57772,3602,36313,2403,19412,2423,15333,1880,15765,1745,245962,4187,32141,2662,35822,3352,29120,2285,23497,1981,18313,1915,16201,1634,12861,1398,11501,1173,9158,1191,14156,1554,13696,1525,13014,1472,7593,1484,2759,668,2975,701,3155,820,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,526815,4567,24927,1826,4037,1036,2000,765,2382,847,2036,749,2557,718,2675,799,1603,645,1529,756,1376,666,2491,933,1433,566,568,335,226,295,0,229,14,24,0,229,171507,3560,11941,1756,9365,1628,7479,1479,9645,1705,10063,1475,10530,1651,8590,1376,10870,1468,9972,1616,19428,1832,24117,2369,20074,1789,9064,1696,4579,1118,2744,895,3046,738,212556,3073,14276,1754,9848,1368,9308,1267,10112,1150,11349,1987,11832,1389,10429,1484,10766,1285,11530,1560,19450,1604,27973,1907,29504,2011,15090,1703,7757,1310,6927,1073,6405,1219,117825,1779,15666,1829,16091,1419,14173,1470,9958,1109,10015,1232,8876,1385,6973,984,6472,1152,4757,845,7298,1273,7399,955,4955,846,2520,610,679,312,1086,565,907,337,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1348512,7527,53254,2855,5216,1232,2896,944,3397,1122,4403,1214,4976,1357,3707,1483,2866,977,4484,1226,4298,1482,5641,1480,4204,1133,3975,1099,1212,676,355,271,833,496,791,487,456708,6236,11701,1716,9203,2337,6337,1457,9107,1521,12910,2170,15449,1782,18458,2622,22825,2699,20081,3046,40618,3911,60978,3827,87177,4135,59021,3576,33261,2898,27621,2500,21961,2135,539842,5901,18468,2279,11442,1767,10604,1552,14269,2006,15547,1895,15378,2139,14822,1578,17113,1855,17914,1842,37357,3062,59524,3316,80997,3553,71684,4041,48995,2598,51252,3510,54476,3241,298708,3930,19459,1909,28650,2356,23903,2181,22890,1899,19915,2019,17860,1504,16801,2134,16728,1849,14445,1868,23984,2126,25467,2363,29671,2004,15529,1908,7707,1023,7150,1105,8549,1121,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2106324,11015,66357,4278,12763,1754,4549,1167,3844,1063,5143,1331,5030,1484,4380,1550,3563,1052,3973,1193,1990,772,5495,1515,6413,1676,5392,1659,2543,1050,329,274,909,574,41,68,740561,8124,38130,4477,18611,3284,19588,3070,19771,2983,20470,2547,25376,3216,30040,3759,28508,3189,30447,3941,70716,4815,93739,5271,130784,5965,93816,4192,46233,3409,40785,2370,33547,2754,816158,6710,43629,4062,23323,2876,23451,2702,22728,2226,22809,2140,28166,2707,29776,3075,32886,3284,30844,3028,65801,4383,89938,4832,127053,5184,94543,4396,57724,4164,63459,3834,60028,3462,483248,5186,53546,3760,61367,3813,44827,2659,45768,3028,34525,2680,32658,2429,26893,2309,23629,2054,17750,1905,34147,2783,31574,2409,32399,2639,15894,2140,9492,1225,7648,1275,11131,1298,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3183474,11251,154734,4980,33708,3259,17580,2361,14875,2338,15130,1850,12057,1805,12460,2065,8439,1395,9263,1839,6210,1463,9273,1640,7507,1071,5863,1403,1498,685,406,350,423,326,42,70,1099906,8006,53035,3255,41528,3268,35616,2784,51540,3893,51269,3789,59932,3486,58258,3926,62138,3867,54775,3623,115804,5558,156810,5458,172681,5983,91901,3673,40560,2794,31219,2643,22840,2036,1228209,8123,64485,3998,42251,3491,43720,3291,46829,3534,55517,2929,60638,3473,55037,3322,61618,3878,54259,3403,107837,3725,155917,5166,187074,5391,119803,4737,64654,2864,59943,3378,48627,3010,700625,4551,58253,3111,83513,3148,80740,3824,75216,2933,65531,3189,53997,2825,47163,2667,40247,2784,32322,1832,46165,2495,41661,2577,35911,2204,16429,1748,7576,1068,7014,1082,8887,1217,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1840463,7834,103171,3761,14862,2018,8718,1492,9391,1260,9047,1345,9398,1629,8307,1426,5940,1079,7051,1540,6075,1099,9644,1544,7239,1506,5352,1226,1276,472,414,269,322,331,135,154,669197,6165,21846,2670,15037,1921,18461,1926,23331,2055,25381,2211,35379,3305,35200,2815,37560,2849,35799,2985,70118,3907,99102,3449,116915,4985,63681,3722,28907,2319,23863,2143,18617,1802,694990,5539,27656,2542,20246,1879,18689,1917,23830,2204,26080,1852,29400,2162,30941,2025,34684,2719,31403,1951,68904,3422,89787,3610,111346,3782,73139,3151,42045,3301,34966,2517,31874,2338,373105,3649,36387,2220,47173,2563,39688,2354,37310,2296,27794,1615,29024,1782,24065,1733,21873,1699,15164,1367,26945,1538,23257,1520,21201,1545,9694,1179,4679,865,4333,865,4518,779,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,688530,6393,37230,3134,7754,1323,4425,1238,4013,1297,3422,1234,3632,1102,2802,935,2761,893,668,340,1952,878,2456,881,1926,643,1009,553,162,159,158,262,90,155,0,288,228512,5858,15153,2064,9933,1705,9865,2200,11623,1996,15571,2309,17980,2792,13395,1971,15870,2498,14586,1926,26120,3080,26814,2401,27799,2313,11873,1608,4432,932,4296,956,3202,922,257116,4784,19961,2196,13327,1970,10415,1713,12490,2039,12699,1729,14067,1934,13910,1886,12658,1522,13065,1902,24649,2142,29998,2484,33367,3132,22252,2175,8212,1336,8435,1692,7611,1170,165672,3167,22796,2198,23413,2337,18959,1942,16463,1840,13004,1490,11935,1637,8660,1105,6113,942,5592,1090,10459,1281,10123,1348,8451,1224,4113,1025,2175,603,1860,648,1556,523,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1958121,10057,116717,4210,20601,2277,11941,1817,12761,1887,13674,1967,11807,1414,7813,1559,7352,1436,7061,1258,6654,1360,7153,1314,5183,1091,2877,985,851,460,130,144,316,347,543,461,680413,6428,40852,3779,26650,2661,27615,2827,34742,2380,37280,3556,40680,3365,36444,2934,46392,3045,34844,2262,75811,4034,96153,4725,92231,5610,42299,3033,19338,2196,15270,1774,13812,1522,723933,7456,44554,3066,30641,2564,30510,3089,35382,3024,36560,3016,41457,3313,36613,2859,37227,2660,37518,3025,66906,3522,88280,4273,101718,4854,57805,3440,30116,2310,25645,1941,23001,1749,437058,5018,46482,2689,54222,2805,49760,3006,47589,2535,36663,2539,33777,2558,26436,2057,23236,2047,19050,1885,29036,2450,26137,1808,20053,1675,11292,1384,4704,994,4488,911,4133,807,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,341181,3183,24170,1757,3932,895,3466,1011,2815,855,2670,658,2429,790,1718,682,1241,518,926,476,1160,529,1529,708,1619,767,476,288,152,186,37,64,0,231,0,231,105846,2690,7011,1178,5016,1192,6352,1177,6284,1275,7393,1275,7687,1393,6790,1189,7471,1509,6879,1155,13362,1689,13489,1407,10286,1333,4509,1188,1257,559,1073,449,987,397,136841,2552,10467,1460,7263,1165,6093,919,8063,1288,8428,1176,6506,1011,5880,846,7444,1189,7712,1133,13968,1329,18446,1759,17784,1900,8629,1147,4156,1032,2746,691,3256,802,74324,1601,8288,1286,9634,1107,9028,1051,7467,901,5973,865,5465,824,5563,863,4293,758,2905,652,4592,865,4929,810,2434,619,1728,570,854,344,600,366,571,248,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
