GEO_ID,C08501_001E,C08501_001M,C08501_002E,C08501_002M,C08501_003E,C08501_003M,C08501_004E,C08501_004M,C08501_005E,C08501_005M,C08501_006E,C08501_006M,C08501_007E,C08501_007M,C08501_008E,C08501_008M,C08501_009E,C08501_009M,C08501_010E,C08501_010M,C08501_011E,C08501_011M,C08501_012E,C08501_012M,C08501_013E,C08501_013M,C08501_014E,C08501_014M,C08501_015E,C08501_015M,C08501_016E,C08501_016M,C08501_017E,C08501_017M,C08501_018E,C08501_018M,C08501_019E,C08501_019M,C08501_020E,C08501_020M,C08501_021E,C08501_021M,C08501_022E,C08501_022M,C08501_023E,C08501_023M,C08501_024E,C08501_024M,C08501_025E,C08501_025M,C08501_026E,C08501_026M,C08501_027E,C08501_027M,C08501_028E,C08501_028M,C08501_029E,C08501_029M,C08501_030E,C08501_030M,C08501_031E,C08501_031M,C08501_032E,C08501_032M,C08501_033E,C08501_033M,C08501_034E,C08501_034M,C08501_035E,C08501_035M,C08501_036E,C08501_036M,C08501_037E,C08501_037M,C08501_038E,C08501_038M,C08501_039E,C08501_039M,C08501_040E,C08501_040M,C08501_041E,C08501_041M,C08501_042E,C08501_042M,C08501_043E,C08501_043M,C08501_044E,C08501_044M,C08501_045E,C08501_045M,C08501_046E,C08501_046M,C08501_047E,C08501_047M,C08501_048E,C08501_048M,C08501_049E,C08501_049M,C08501_050E,C08501_050M,C08501_051E,C08501_051M,C08501_052E,C08501_052M,C08501_053E,C08501_053M,C08501_054E,C08501_054M,NAME,C08501_001EA,C08501_001MA,C08501_002EA,C08501_002MA,C08501_003EA,C08501_003MA,C08501_004MA,C08501_004EA,C08501_005EA,C08501_005MA,C08501_006EA,C08501_006MA,C08501_007EA,C08501_007MA,C08501_008EA,C08501_008MA,C08501_009EA,C08501_009MA,C08501_010EA,C08501_010MA,C08501_011EA,C08501_011MA,C08501_012EA,C08501_012MA,C08501_013MA,C08501_013EA,C08501_014MA,C08501_014EA,C08501_015MA,C08501_015EA,C08501_016EA,C08501_016MA,C08501_017EA,C08501_017MA,C08501_018EA,C08501_018MA,C08501_019EA,C08501_019MA,C08501_020EA,C08501_020MA,C08501_021MA,C08501_021EA,C08501_022MA,C08501_022EA,C08501_023EA,C08501_023MA,C08501_024EA,C08501_024MA,C08501_025EA,C08501_025MA,C08501_026MA,C08501_026EA,C08501_027MA,C08501_027EA,C08501_028EA,C08501_028MA,C08501_029EA,C08501_029MA,C08501_030EA,C08501_030MA,C08501_031EA,C08501_031MA,C08501_032MA,C08501_032EA,C08501_033EA,C08501_033MA,C08501_034EA,C08501_034MA,C08501_035EA,C08501_035MA,C08501_036EA,C08501_036MA,C08501_037MA,C08501_037EA,C08501_038EA,C08501_038MA,C08501_039EA,C08501_039MA,C08501_040EA,C08501_040MA,C08501_041EA,C08501_041MA,C08501_042EA,C08501_042MA,C08501_043EA,C08501_043MA,C08501_044EA,C08501_044MA,C08501_045EA,C08501_045MA,C08501_046EA,C08501_046MA,C08501_047EA,C08501_047MA,C08501_048MA,C08501_048EA,C08501_049EA,C08501_049MA,C08501_050EA,C08501_050MA,C08501_051EA,C08501_051MA,C08501_052EA,C08501_052MA,C08501_053EA,C08501_053MA,C08501_054EA,C08501_054MA,state
0400000US13,4096689,20052,149609,5530,401760,9491,2062008,14086,890217,8227,310956,6926,81529,4566,83380,4344,117230,5138,3286627,21694,103910,4705,305449,8976,1658935,15315,731209,8989,258941,7169,67065,4118,68017,4184,93101,4437,458753,14342,31036,3215,59248,5380,235489,10859,83274,5454,25123,2710,7334,1252,7448,1103,9801,1596,91139,6343,6376,1838,13981,3279,45495,4399,16124,2641,5861,2072,973,514,1064,498,1265,540,114182,6046,7782,1537,17387,2944,55168,4266,19966,2252,6297,1219,2225,825,2270,743,3087,872,145988,6413,505,347,5695,1615,66921,4368,39644,3437,14734,1951,3932,984,4581,1051,9976,1435,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,585016,7207,21067,2025,56848,3498,253609,4346,144457,3178,55877,3037,15893,1666,15263,1654,22002,2046,400334,7857,12891,1788,37841,2970,178766,4783,100724,3583,38180,2633,9454,1291,9693,1395,12785,1575,91739,4305,3954,980,10918,2244,41780,3069,20718,2101,6498,1308,2245,837,2125,725,3501,924,33096,3109,2083,772,3418,1242,10860,2100,8385,1463,3985,790,1440,579,1279,686,1646,563,33171,3117,2044,670,4323,1171,13488,1775,7281,1159,3029,737,924,378,741,306,1341,458,26676,2873,95,147,348,288,8715,1772,7349,1211,4185,867,1830,779,1425,496,2729,906,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,640463,8582,37026,2575,74880,3175,279352,5705,148928,3731,50977,2588,14684,1730,14762,1866,19854,1691,489270,8530,25841,2136,56195,2977,213611,4747,115743,3806,40628,2335,11284,1443,11647,1744,14321,1483,77734,4290,6786,1728,10802,1851,36567,3035,15374,1766,4566,1168,1526,619,966,441,1147,494,5579,1274,241,185,1146,628,2141,716,1147,485,580,319,114,125,86,104,124,129,35541,3843,3656,1223,5703,1340,12645,2383,8055,1208,1912,507,594,305,1502,928,1474,577,32339,2911,502,270,1034,544,14388,1556,8609,2056,3291,695,1166,432,561,258,2788,801,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5777753,24231,235075,7603,541425,10138,2714903,14460,1342933,8879,471032,8989,122585,6313,141262,5555,208538,6435,4324440,27526,166269,6088,380898,9061,2015389,16806,1043669,11620,366118,7766,94035,5018,106536,4690,151526,4929,543256,13820,34194,3033,68297,4902,270973,9969,101129,4979,32788,3536,9392,2109,10156,2006,16327,2478,479584,13143,14917,2357,55261,5475,243786,7944,97398,5690,37619,3646,8155,1308,10035,2390,12413,2211,235643,10822,16877,2251,30551,3330,104137,7437,47631,3620,16409,2133,5170,1076,5045,1183,9823,1570,194830,7714,2818,816,6418,1774,80618,5055,53106,4032,18098,1991,5833,1006,9490,1479,18449,1648,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2794139,16998,122953,4381,268510,6192,1257069,11122,672822,7368,242500,5879,63114,3396,63301,2742,103870,3826,2324810,18148,91168,3923,218002,6010,1045112,11847,572983,7605,207494,5634,53651,2998,53500,2659,82900,3242,264456,8352,20394,2072,31185,3218,125254,5071,54063,3711,17161,2149,4301,842,4683,1060,7415,1152,20881,3364,1447,886,2821,816,8794,1915,4454,1590,1344,547,693,481,141,142,1187,560,97425,5987,8274,1509,13974,2032,41491,4218,18822,2152,6945,1341,1949,514,1984,550,3986,1183,86567,5021,1670,733,2528,738,36418,3673,22500,2422,9556,1447,2520,610,2993,754,8382,1194,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1470173,10519,74619,3019,150628,4723,624668,6396,356587,4687,127603,3455,34773,2257,37125,2494,64170,2840,1178182,12459,58539,2895,117135,4730,505130,7852,291066,5137,102974,3245,27994,2165,29184,2357,46160,2224,147233,5541,9092,1220,18561,2395,68118,4277,31655,2140,10636,1249,2303,563,2200,678,4668,986,11327,1733,644,321,1978,889,5560,1285,1757,508,591,288,0,268,243,183,554,316,69797,4413,5142,981,10859,2021,22795,2624,16342,1851,5563,974,2238,592,2065,517,4793,819,63634,3067,1202,385,2095,713,23065,1764,15767,1802,7839,1093,2238,545,3433,700,7995,1140,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1343607,10976,65750,3119,147957,5738,581971,6763,318405,4971,111125,3967,29455,2304,32322,2317,56622,3069,1110172,12208,53225,3120,121039,5479,480451,7304,268822,5083,93247,3959,24289,1855,26217,2045,42882,2445,122320,5726,8026,1628,15354,2079,59237,3875,23485,2213,7836,1282,2326,673,2469,708,3587,794,5122,1166,351,268,322,243,2465,788,1402,653,150,137,45,74,11,20,376,237,53299,3974,3185,732,9349,2079,19982,2044,11823,1474,4178,933,1328,458,1334,460,2120,628,52694,4116,963,446,1893,869,19836,2260,12873,1474,5714,1050,1467,488,2291,738,7657,1400,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1770840,13867,75625,3733,170169,5935,832422,10175,417749,6131,139179,4523,36832,2536,37111,2904,61753,3526,1468709,13082,54916,3523,136500,5308,690176,10306,354367,5889,120240,4471,31728,2484,30969,2569,49813,3029,192218,6715,14513,1792,24256,2583,100013,5821,34443,2636,10285,1446,2007,564,2520,715,4181,899,14417,2377,933,557,1145,565,6748,1794,3160,779,885,366,651,424,456,253,439,264,46494,3911,4159,976,6065,1510,17463,2252,11830,2193,3135,697,1015,518,1318,614,1509,563,49002,3169,1104,573,2203,772,18022,2035,13949,1567,4634,879,1431,445,1848,531,5811,1179,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1870598,14803,74890,4159,203865,6159,861610,11515,434502,6703,149181,6055,42219,4062,40726,3506,63605,3079,1514556,16158,51524,3638,156122,5809,708900,11421,354454,8108,125892,5410,34761,3698,33842,3170,49061,2924,209395,9711,14921,2057,31671,3648,93211,5412,45728,4356,12272,1887,3738,857,2915,815,4939,920,35458,4699,2338,1266,6990,2238,13634,2791,7654,1795,2049,752,1052,1397,719,430,1022,440,68728,5576,5466,1556,7927,1489,29095,3752,16819,3084,3845,773,1024,462,1361,616,3191,959,42461,3382,641,318,1155,584,16770,2407,9847,1507,5123,1070,1644,587,1889,574,5392,1161,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627734,6467,29914,1884,57500,2215,258152,4283,164081,3256,61242,3556,15684,1629,17623,1952,23538,1743,500153,7913,20991,1607,43522,2385,206922,4670,133829,3947,51235,3452,12887,1500,13286,1449,17481,1392,64017,4291,6098,1297,8646,1751,28329,2665,13943,1566,3413,786,829,355,1479,535,1280,442,3929,876,425,371,473,291,1625,690,858,444,296,244,0,268,169,191,83,102,30332,3290,1884,504,4231,1130,11052,1874,6740,1558,2517,670,842,398,1328,656,1738,701,29303,2788,516,328,628,396,10224,1536,8711,1418,3781,943,1126,339,1361,513,2956,677,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
