GEO_ID,C08515_001E,C08515_001M,C08515_002E,C08515_002M,C08515_003E,C08515_003M,C08515_004E,C08515_004M,C08515_005E,C08515_005M,C08515_006E,C08515_006M,C08515_007E,C08515_007M,C08515_008E,C08515_008M,C08515_009E,C08515_009M,C08515_010E,C08515_010M,C08515_011E,C08515_011M,C08515_012E,C08515_012M,C08515_013E,C08515_013M,C08515_014E,C08515_014M,C08515_015E,C08515_015M,C08515_016E,C08515_016M,C08515_017E,C08515_017M,C08515_018E,C08515_018M,C08515_019E,C08515_019M,C08515_020E,C08515_020M,C08515_021E,C08515_021M,C08515_022E,C08515_022M,C08515_023E,C08515_023M,C08515_024E,C08515_024M,C08515_025E,C08515_025M,C08515_026E,C08515_026M,C08515_027E,C08515_027M,C08515_028E,C08515_028M,C08515_029E,C08515_029M,C08515_030E,C08515_030M,NAME,C08515_001EA,C08515_001MA,C08515_002EA,C08515_002MA,C08515_003EA,C08515_003MA,C08515_004EA,C08515_004MA,C08515_005EA,C08515_005MA,C08515_006MA,C08515_006EA,C08515_007MA,C08515_007EA,C08515_008MA,C08515_008EA,C08515_009EA,C08515_009MA,C08515_010EA,C08515_010MA,C08515_011MA,C08515_011EA,C08515_012MA,C08515_012EA,C08515_013MA,C08515_013EA,C08515_014EA,C08515_014MA,C08515_015EA,C08515_015MA,C08515_016EA,C08515_016MA,C08515_017MA,C08515_017EA,C08515_018MA,C08515_018EA,C08515_019EA,C08515_019MA,C08515_020EA,C08515_020MA,C08515_021EA,C08515_021MA,C08515_022MA,C08515_022EA,C08515_023MA,C08515_023EA,C08515_024EA,C08515_024MA,C08515_025EA,C08515_025MA,C08515_026EA,C08515_026MA,C08515_027EA,C08515_027MA,C08515_028MA,C08515_028EA,C08515_029EA,C08515_029MA,C08515_030EA,C08515_030MA,state
0400000US13,4096689,20052,1074232,18225,2371496,27634,572561,13074,78400,4658,3286627,21694,816578,17019,1936298,24573,467204,11440,66547,4143,458753,14342,140363,8081,257021,10467,55702,4375,5667,1266,91139,6343,47322,4953,27673,3862,14693,2914,1451,609,114182,6046,49351,4114,47178,3655,15176,2113,2477,784,145988,6413,20618,2833,103326,5490,19786,2744,2258,711,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,585016,7207,173388,6391,331261,9084,69041,4423,11326,1519,400334,7857,119665,5622,223037,7695,50708,3871,6924,1194,91739,4305,23378,2855,58893,3677,8193,1605,1275,485,33096,3109,13388,1757,14005,2117,4005,875,1698,759,33171,3117,12948,1887,16055,2188,3503,929,665,321,26676,2873,4009,1187,19271,2372,2632,860,764,314,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,640463,8582,142379,6234,400300,8935,88669,5601,9115,1512,489270,8530,107788,5516,303970,8859,70030,4765,7482,1404,77734,4290,19533,2332,49517,3602,7906,1441,778,361,5579,1274,1685,720,3051,824,818,400,25,43,35541,3843,10924,2169,18170,2588,5958,1601,489,254,32339,2911,2449,736,25592,3030,3957,972,341,227,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5777753,24231,1641948,20370,3333156,24075,685493,14948,117156,5006,4324440,27526,1134072,17403,2568155,23058,534852,13532,87361,4026,543256,13820,169999,7936,315608,10775,48949,3785,8700,1793,479584,13143,210095,9815,208923,8181,49825,4243,10741,1757,235643,10822,98455,6699,102882,6028,28755,3102,5551,1141,194830,7714,29327,3263,137588,5854,23112,2765,4803,1045,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2794139,16998,676582,13281,1665375,17871,396236,10284,55946,3385,2324810,18148,539694,12870,1403487,18075,333912,9991,47717,3109,264456,8352,77221,4699,149549,5846,34309,3291,3377,790,20881,3364,10879,2179,5438,1555,3721,1049,843,614,97425,5987,40078,4903,39749,2763,15746,1846,1852,938,86567,5021,8710,1678,67152,4649,8548,1298,2157,626,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1470173,10519,362797,10189,906378,12633,175250,6705,25748,1826,1178182,12459,284608,9347,728349,11972,145159,5874,20066,1601,147233,5541,38455,3139,90788,4695,16396,2103,1594,509,11327,1733,5984,1418,3494,852,1547,733,302,242,69797,4413,26548,3203,33538,2547,7601,1205,2110,633,63634,3067,7202,1108,50209,2899,4547,937,1676,490,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1343607,10976,319679,8559,817929,11419,183810,7197,22189,2129,1110172,12208,263340,7514,674120,11313,153910,6613,18802,1856,122320,5726,30376,2654,74786,4345,16023,2063,1135,577,5122,1166,2472,780,1717,689,874,506,59,61,53299,3974,18342,2262,26168,2682,7550,1422,1239,465,52694,4116,5149,1329,41138,3347,5453,1235,954,375,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1770840,13867,390623,10075,1090036,13842,255423,8896,34758,2903,1468709,13082,308633,8884,912098,12520,218582,8513,29396,2946,192218,6715,51459,3656,117045,5860,21649,2537,2065,520,14417,2377,6869,1823,4425,1006,2854,890,269,198,46494,3911,17984,2286,20191,2591,6809,1269,1510,597,49002,3169,5678,1402,36277,3007,5529,1072,1518,489,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1870598,14803,509704,14492,1033565,15944,283366,11491,43963,3789,1514556,16158,381502,13022,863420,14818,235563,11282,34071,3441,209395,9711,71040,5577,107731,6701,26380,2943,4244,1303,35458,4699,19931,3079,7462,2445,5853,1549,2212,1513,68728,5576,31499,3574,25337,3549,10470,1745,1422,541,42461,3382,5732,1159,29615,2674,5100,1251,2014,720,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627734,6467,158694,5774,365778,8399,93181,5109,10081,1522,500153,7913,121612,6003,296826,8666,73496,4482,8219,1377,64017,4291,20348,2417,34011,3003,9017,1549,641,367,3929,876,1658,553,1086,397,1135,568,50,92,30332,3290,11017,1592,14275,2221,4473,1054,567,433,29303,2788,4059,994,19580,2346,5060,1121,604,274,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2454466,16186,721061,15842,1361969,16657,323515,10738,47921,4194,1873304,14373,497701,13302,1083039,15514,255928,8833,36636,3429,262939,10074,97205,7344,134865,6695,26974,3025,3895,975,127146,7151,67457,5150,37631,3903,18918,2994,3140,898,90585,5662,44678,4211,32399,3208,11742,2124,1766,712,100492,6490,14020,2299,74035,5085,9953,1949,2484,853,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3105432,18785,954949,16525,1735993,18817,357800,11248,56690,3783,2335422,20782,645496,16360,1357218,15833,288325,10249,44383,3525,260776,10472,96830,6804,139708,6428,20874,2814,3364,863,252148,9210,114040,7122,110155,6114,23546,2733,4407,950,154363,9065,81388,6631,56086,4682,14449,2180,2440,782,102723,5345,17195,2503,72826,4371,10606,1970,2096,778,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4358915,19377,1196187,14628,2512695,20826,575658,12899,74375,3931,3673648,19357,970638,13334,2148120,21232,492902,12542,61988,3550,377830,11035,122438,6182,208890,7519,42034,3429,4468,1048,49186,4469,28565,3713,11318,2217,8284,1938,1019,484,121472,4643,53997,3435,49349,3280,15808,1826,2318,643,136779,5919,20549,2362,95018,4674,16630,1737,4582,1290,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2618412,12539,732701,12254,1556683,15899,290355,9294,38673,2405,2068695,13705,554421,11407,1244560,14895,239995,8205,29719,2065,250687,7999,83310,4991,143555,4719,21170,2631,2652,699,72965,5510,33747,4126,30349,2893,7639,1331,1230,517,104787,4825,44902,4172,47059,2908,11219,1723,1607,487,121278,4397,16321,1679,91160,3566,10332,1534,3465,745,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1143315,11454,282486,8552,654241,11449,180048,8009,26540,2224,943957,11774,221068,8036,553419,10424,148078,6929,21392,1974,139268,6946,44899,4379,70682,4299,20938,3023,2749,971,5074,1476,2616,1084,1208,600,954,450,296,270,32974,3572,11620,2246,13807,2381,6315,1746,1232,639,22042,2747,2283,842,15125,1961,3763,1136,871,504,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2731050,15826,683958,12946,1608146,17200,386541,11281,52405,2852,2232849,17295,540398,12283,1327153,15456,322119,10454,43179,2832,281936,9963,78395,6447,165979,7245,33390,3352,4172,947,38062,3357,19001,2634,11175,1767,6886,1341,1000,546,81027,4951,32115,3403,33706,2901,13216,2471,1990,630,97176,4559,14049,1919,70133,4292,10930,1835,2064,505,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,454500,5423,107047,4327,271382,6761,68543,4769,7528,1097,341194,5940,78378,3892,202555,6475,54723,3982,5538,921,50994,4263,12491,1975,32836,3358,5065,1143,602,324,2879,838,1278,637,1290,565,311,220,0,268,32285,2607,12482,1828,14504,1672,4595,1074,704,315,27148,2156,2418,652,20197,1844,3849,921,684,243,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,904925,7809,221924,6523,556428,8971,110181,4694,16392,1557,733581,7612,179236,5778,450479,8394,91275,4133,12591,1486,90595,4373,23785,2152,56341,3502,8934,1343,1535,635,5547,1170,1920,700,2332,771,1075,532,220,269,35713,2568,11742,1615,16944,1862,5881,958,1146,388,39489,2643,5241,1071,30332,2119,3016,765,900,276,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1153028,11712,308715,8978,627339,12220,194548,7782,22426,2533,901547,14257,223330,9046,499356,12290,160313,7356,18548,2358,134519,7817,43806,4114,75095,5317,14070,1985,1548,589,34905,3637,17531,3130,11578,1819,5165,1328,631,419,48156,4235,17757,2767,20259,2990,8995,2197,1145,597,33901,3831,6291,1889,21051,2621,6005,1594,554,344,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,624571,8310,159689,6369,364125,8876,90432,4894,10325,1508,511555,9474,122226,5662,302457,9066,78874,4440,7998,1271,57461,4437,20933,3279,29642,2562,5840,1424,1046,468,2549,809,1961,777,384,346,189,172,15,24,24793,2947,10948,2016,11169,1733,2280,733,396,284,28213,2657,3621,1099,20473,2245,3249,832,870,375,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3784016,26690,1089922,21402,2170340,20469,440113,12378,83641,5248,2897729,24824,771294,17706,1725873,16974,338861,10295,61701,4345,364530,13155,123022,7049,199360,10182,35420,3184,6728,1699,218483,10176,99769,6462,84424,6538,28471,3801,5819,1560,182484,9609,78864,6828,73304,4588,24185,2827,6131,1452,120790,5343,16973,2463,87379,4595,13176,2048,3262,995,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,823107,10986,224635,9176,454641,10490,127476,6297,16355,2489,630180,10715,169763,7304,350819,9805,97950,5557,11648,1775,111687,7526,33945,4613,62046,4633,13849,2581,1847,1091,6977,1574,2867,1234,2420,736,1690,652,0,268,34626,3637,12661,2156,14218,2031,6203,1456,1544,1189,39637,3274,5399,1473,25138,2707,7784,1434,1316,569,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8693739,33267,2688895,28535,4736970,33570,1092468,19895,175406,6089,4708597,28252,1213592,16288,2795782,23486,600902,13223,98321,5033,667134,17304,204476,9626,388522,12349,65158,4091,8978,1142,2389375,26000,936456,18509,1099907,20620,307792,10829,45220,3929,636832,18584,272492,11824,268755,10372,80294,6455,15291,2233,291801,11018,61879,5238,184004,8689,38322,3317,7596,1718,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3907957,20742,981687,17861,2286745,21089,558849,13297,80676,4891,3179452,22238,748956,15575,1895278,19117,466342,13021,68876,4126,463425,13363,155806,7454,245483,10314,56042,5116,6094,1586,32672,3220,16597,2409,10764,2018,4909,1174,402,283,108322,6144,43428,3760,44698,3925,18117,2613,2079,732,124086,6185,16900,2529,90522,5160,13439,2221,3225,846,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,345718,4469,90412,3958,212340,4468,35896,2346,7070,1058,271136,4435,69396,3454,166380,4200,29657,2159,5703,915,38142,2762,12096,2010,22672,1796,2983,708,391,168,1324,418,687,338,496,328,90,100,51,78,17872,1694,5721,1098,9907,1101,1867,520,377,230,17244,1533,2512,627,12885,1155,1299,464,548,292,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5195684,24512,1357840,18769,3027537,23223,710198,14567,100109,4919,4364679,25231,1078244,16579,2597525,22488,604200,14032,84710,4657,435316,11798,138308,6595,236344,8014,54816,4465,5848,1142,90851,6288,51788,5144,21745,2179,14290,2168,3028,1398,149300,7268,69512,4855,58012,4695,19300,2624,2476,809,155538,5349,19988,2274,113911,4630,17592,2104,4047,895,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1538895,13673,336260,10312,933224,12626,236597,7772,32814,2586,1261622,15036,266555,9226,770465,12120,197887,7198,26715,2022,167271,7691,41774,3928,100867,6165,22656,2259,1974,611,8698,1822,3960,1396,2731,714,1868,765,139,133,50691,4174,18583,2600,21676,2822,8374,1503,2058,1029,50613,3562,5388,1215,37485,3074,5812,1107,1928,645,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1716891,12393,446498,11627,981721,12956,262300,8099,26372,2290,1266194,14640,301222,8983,744585,11956,200381,7347,20006,2042,197459,8288,56872,5070,114260,6670,24528,3549,1799,690,70387,4402,33447,3362,24691,2949,11016,1968,1233,550,97083,5321,41797,4282,40996,3191,13157,1702,1133,634,85768,4724,13160,1920,57189,4035,13218,1853,2201,649,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5455635,25275,1524876,19612,3159899,25646,656058,13099,114802,5207,4212524,24848,1063409,16978,2542587,22169,517689,10654,88839,4433,526194,12736,171848,7730,294309,10363,52224,3900,7813,1331,284815,9914,138731,7277,98921,6959,39387,3270,7776,1478,260301,9711,124075,6730,100689,4974,29020,3204,6517,1466,171801,6570,26813,3356,123393,4990,17738,2191,3857,814,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
