GEO_ID,B08006_001E,B08006_001M,B08006_002E,B08006_002M,B08006_003E,B08006_003M,B08006_004E,B08006_004M,B08006_005E,B08006_005M,B08006_006E,B08006_006M,B08006_007E,B08006_007M,B08006_008E,B08006_008M,B08006_009E,B08006_009M,B08006_010E,B08006_010M,B08006_011E,B08006_011M,B08006_012E,B08006_012M,B08006_013E,B08006_013M,B08006_014E,B08006_014M,B08006_015E,B08006_015M,B08006_016E,B08006_016M,B08006_017E,B08006_017M,B08006_018E,B08006_018M,B08006_019E,B08006_019M,B08006_020E,B08006_020M,B08006_021E,B08006_021M,B08006_022E,B08006_022M,B08006_023E,B08006_023M,B08006_024E,B08006_024M,B08006_025E,B08006_025M,B08006_026E,B08006_026M,B08006_027E,B08006_027M,B08006_028E,B08006_028M,B08006_029E,B08006_029M,B08006_030E,B08006_030M,B08006_031E,B08006_031M,B08006_032E,B08006_032M,B08006_033E,B08006_033M,B08006_034E,B08006_034M,B08006_035E,B08006_035M,B08006_036E,B08006_036M,B08006_037E,B08006_037M,B08006_038E,B08006_038M,B08006_039E,B08006_039M,B08006_040E,B08006_040M,B08006_041E,B08006_041M,B08006_042E,B08006_042M,B08006_043E,B08006_043M,B08006_044E,B08006_044M,B08006_045E,B08006_045M,B08006_046E,B08006_046M,B08006_047E,B08006_047M,B08006_048E,B08006_048M,B08006_049E,B08006_049M,B08006_050E,B08006_050M,B08006_051E,B08006_051M,B08006_052E,B08006_052M,B08006_053E,B08006_053M,B08006_054E,B08006_054M,B08006_055E,B08006_055M,B08006_056E,B08006_056M,B08006_057E,B08006_057M,B08006_058E,B08006_058M,B08006_059E,B08006_059M,B08006_060E,B08006_060M,B08006_061E,B08006_061M,B08006_062E,B08006_062M,B08006_063E,B08006_063M,NAME,B08006_001MA,B08006_001EA,B08006_002EA,B08006_002MA,B08006_003EA,B08006_003MA,B08006_004MA,B08006_004EA,B08006_005MA,B08006_005EA,B08006_006MA,B08006_006EA,B08006_007EA,B08006_007MA,B08006_008EA,B08006_008MA,B08006_009MA,B08006_009EA,B08006_010MA,B08006_010EA,B08006_011MA,B08006_011EA,B08006_012EA,B08006_012MA,B08006_013EA,B08006_013MA,B08006_014MA,B08006_014EA,B08006_015MA,B08006_015EA,B08006_016MA,B08006_016EA,B08006_017EA,B08006_017MA,B08006_018EA,B08006_018MA,B08006_019MA,B08006_019EA,B08006_020MA,B08006_020EA,B08006_021MA,B08006_021EA,B08006_022EA,B08006_022MA,B08006_023EA,B08006_023MA,B08006_024EA,B08006_024MA,B08006_025MA,B08006_025EA,B08006_026MA,B08006_026EA,B08006_027MA,B08006_027EA,B08006_028MA,B08006_028EA,B08006_029EA,B08006_029MA,B08006_030MA,B08006_030EA,B08006_031MA,B08006_031EA,B08006_032MA,B08006_032EA,B08006_033MA,B08006_033EA,B08006_034MA,B08006_034EA,B08006_035EA,B08006_035MA,B08006_036MA,B08006_036EA,B08006_037MA,B08006_037EA,B08006_038MA,B08006_038EA,B08006_039MA,B08006_039EA,B08006_040EA,B08006_040MA,B08006_041MA,B08006_041EA,B08006_042MA,B08006_042EA,B08006_043MA,B08006_043EA,B08006_044MA,B08006_044EA,B08006_045MA,B08006_045EA,B08006_046EA,B08006_046MA,B08006_047MA,B08006_047EA,B08006_048MA,B08006_048EA,B08006_049MA,B08006_049EA,B08006_050MA,B08006_050EA,B08006_051EA,B08006_051MA,B08006_052MA,B08006_052EA,B08006_053MA,B08006_053EA,B08006_054MA,B08006_054EA,B08006_055MA,B08006_055EA,B08006_056MA,B08006_056EA,B08006_057EA,B08006_057MA,B08006_058MA,B08006_058EA,B08006_059MA,B08006_059EA,B08006_060MA,B08006_060EA,B08006_061MA,B08006_061EA,B08006_062EA,B08006_062MA,B08006_063MA,B08006_063EA,state
0400000US13,4098555,20586,3741805,20950,3279567,22738,462238,14992,342508,12570,71516,5467,22076,2952,14713,3394,11425,2986,91625,6242,74007,6204,936,734,15040,2173,1512,460,130,128,7005,2010,4521,1052,6543,1418,54467,5007,46601,4255,145988,6413,2238551,13218,2037855,15008,1769571,16782,268284,10981,188866,9622,44161,4252,15280,2594,11988,3275,7989,2913,46342,4254,36510,4211,297,316,8709,1536,696,374,130,128,2201,1093,4038,971,5265,1356,35423,3920,33226,3463,74201,5430,1860004,15789,1703950,15100,1509996,14563,193954,7777,153642,6310,27355,2830,6796,1330,2725,942,3436,970,45283,4650,37497,4354,639,631,6331,1354,816,373,0,297,4804,1550,483,339,1278,615,19044,2684,13375,2078,71787,4078,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,584015,6971,490897,6905,399526,7578,91371,4321,70886,4120,11725,1972,5622,1460,2370,996,768,382,33337,3078,32817,3041,0,264,0,264,99,166,421,393,850,731,3013,780,4057,1066,19369,2407,5816,1536,26676,2873,315322,4637,270704,4980,226614,5274,44090,3254,34839,3245,4925,1186,2680,1235,1087,645,559,335,13191,1825,12827,1752,0,264,0,264,49,82,315,372,483,480,2626,739,2983,929,9239,1623,3428,1121,12668,1609,268693,4599,220193,4175,172912,4705,47281,2392,36047,2158,6800,1249,2942,824,1283,625,209,154,20146,2296,19990,2321,0,264,0,264,50,84,106,135,367,348,387,329,1074,541,10130,1641,2388,880,14008,2035,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,655732,8026,579835,9157,499659,8665,80176,4206,59511,3840,13226,2116,4791,1560,1700,713,948,415,6172,1376,5771,1271,0,256,120,150,30,48,251,409,323,312,1732,621,6589,1706,21841,2991,6901,1496,32339,2911,360509,4557,315458,5646,268167,5379,47291,2864,33876,2644,8410,1650,3175,1319,1203,579,627,403,3736,974,3427,832,0,256,67,112,0,256,242,410,251,288,1466,543,5145,1589,12605,2391,5130,1277,16718,2184,295223,5964,264377,6021,231492,5750,32885,2626,25635,2350,4816,1113,1616,729,497,321,321,239,2436,950,2344,948,0,256,53,94,30,48,9,16,72,124,266,239,1444,633,9236,1620,1771,620,15621,1975,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5794059,21993,4887659,24773,4343232,25397,544427,14103,434684,13373,67260,5394,24273,3536,10705,2498,7505,1323,477103,13254,214174,9138,4037,1437,128735,6852,129994,5871,163,151,11945,2167,6596,1095,22126,2566,151285,8714,42515,4099,194830,7714,3119749,14643,2654426,15871,2352503,17442,301923,10541,240117,9480,35980,4575,15247,2798,5827,2287,4752,1015,235425,9086,95196,6205,2127,859,67418,4348,70570,4404,114,129,6220,1429,6409,1085,16723,2094,78406,5485,25549,2620,96591,4575,2674310,16346,2233233,15822,1990729,15237,242504,7551,194567,7291,31280,3036,9026,1535,4878,1226,2753,881,241678,8751,118978,6274,1910,1192,61317,5011,59424,3985,49,81,5725,1669,187,155,5403,1210,72879,5373,16966,2643,98239,5428,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2835411,15789,2624329,16808,2357220,17632,267109,8005,215805,8057,31487,2768,8945,1685,5483,1568,5389,1159,26111,3341,20269,3166,47,80,976,505,4742,1048,77,123,1738,746,4390,974,11363,1919,54512,4082,26401,3959,86567,5021,1524236,10172,1410224,10809,1259175,10750,151049,6289,118168,5891,18158,2049,6576,1480,4496,1440,3651,958,10593,1554,8195,1478,47,80,492,337,1859,563,0,264,800,429,4183,925,8582,1684,31538,3357,17601,3630,40715,3252,1311175,13402,1214105,13036,1098045,12762,116060,4594,97637,4388,13329,1532,2369,709,987,526,1738,638,15518,2788,12074,2653,0,264,484,380,2883,741,77,123,938,631,207,196,2781,891,22974,2423,8800,1598,45852,3529,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1471452,9812,1326826,11485,1178599,11899,148227,5890,120692,5594,17554,1725,5342,929,2691,816,1948,601,11568,1776,11323,1767,86,141,138,166,21,36,0,221,385,395,3397,673,7992,1353,46469,3465,11181,1699,63634,3067,776267,6861,697645,7493,617702,7711,79943,4209,65716,3880,9019,1213,2835,706,1409,553,964,413,5319,1085,5095,1083,86,141,138,166,0,221,0,221,66,75,3098,612,6467,1139,25341,2160,6421,1182,31910,2214,695185,5796,629181,6617,560897,7022,68284,3577,54976,3256,8535,1040,2507,661,1282,587,984,391,6249,1405,6228,1404,0,221,0,221,21,36,0,221,319,416,299,293,1525,498,21128,2145,4760,1321,31724,1969,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1329738,9734,1218778,10141,1097819,10813,120959,5535,93743,4713,15467,1993,6243,1389,3255,1073,2251,672,5138,1122,5004,1130,0,240,41,68,42,74,51,90,744,425,3967,948,3567,1169,33761,3400,11089,1647,52694,4116,716916,5987,655720,6997,589265,8113,66455,3959,51542,3165,8735,1426,3625,1124,1612,728,941,458,3154,982,3020,972,0,240,41,68,42,74,51,90,357,348,3605,875,2570,939,19680,2251,6867,1168,24963,2325,612822,6769,563058,6579,508554,6504,54504,3346,42201,2960,6732,1213,2618,724,1643,671,1310,511,1984,736,1984,736,0,240,0,240,0,240,0,240,387,290,362,248,997,466,14081,2186,4222,1138,27731,2735,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1766010,14030,1654327,14452,1461604,13220,192723,7118,150565,6566,26429,2754,9016,1921,3667,1097,3046,986,15605,2369,15287,2326,101,92,165,153,0,270,52,87,1193,632,2170,783,2062,721,30024,3485,11627,1522,49002,3169,944324,9325,881083,9212,777810,8161,103273,4816,78732,4485,13587,2150,5891,1387,2817,1076,2246,904,6693,1492,6535,1471,0,270,106,120,0,270,52,87,495,551,2031,761,1412,659,18291,2632,7456,1339,26863,2360,821686,8742,773244,8771,683794,8554,89450,4644,71833,4297,12842,1699,3125,925,850,396,800,361,8912,1421,8752,1407,101,92,59,97,0,270,0,270,698,410,139,115,650,398,11733,1941,4171,843,22139,2129,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1857938,14169,1710602,14296,1505724,15747,204878,9482,155366,9702,30096,3590,11273,1986,4259,999,3884,1056,35763,4765,34554,4673,737,475,165,142,0,278,307,330,3039,1105,2566,867,5064,1216,32101,3930,26342,3170,42461,3382,979871,11318,901839,11390,789711,11725,112128,5243,83160,4875,16479,2320,6519,1292,2967,796,3003,983,13499,2374,12565,2333,506,405,121,130,0,278,307,330,1316,766,2495,864,4071,1096,17507,3061,18505,2397,20639,2211,878067,10255,808763,9913,716013,10773,92750,7195,72206,7068,13617,2436,4754,1170,1292,538,881,467,22264,3609,21989,3593,231,231,44,71,0,278,0,278,1723,699,71,97,993,480,14594,2108,7837,1855,21822,2545,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,640895,5899,576355,6637,511509,7546,64846,4194,52405,3446,6982,1291,2854,948,1133,523,1472,570,4197,892,3181,792,0,229,191,152,0,229,825,457,473,253,414,255,1801,691,23204,2930,5148,984,29303,2788,333661,4476,298990,4577,262173,5231,36817,2998,28933,2522,4605,952,1626,682,564,299,1089,493,2072,635,1379,489,0,229,133,137,0,229,560,435,164,162,353,233,1470,618,13270,1910,3595,911,13747,1770,307234,4755,277365,5204,249336,5233,28029,2285,23472,1964,2377,685,1228,604,569,313,383,276,2125,754,1802,681,0,229,58,67,0,229,265,236,309,198,61,102,331,227,9934,1598,1553,573,15556,1935,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2706453,15958,2285842,15502,1991786,14920,294056,11491,226081,10028,40456,3963,14879,3030,7360,2228,5280,1119,229137,9361,111599,7557,1207,577,100106,5365,16170,2421,55,71,5880,1633,3496,1610,4744,1027,56401,5058,20461,2950,100492,6490,1405572,9574,1203550,10385,1042182,10739,161368,8513,119073,6590,22821,2966,10340,2581,6043,2113,3091,943,104789,5536,49181,4820,840,499,45748,3659,9007,1867,13,21,2262,927,3386,1605,4039,1006,30938,3545,12712,2476,43896,3697,1300881,12147,1082292,12740,949604,12555,132688,7043,107008,6810,17635,2317,4539,1583,1317,517,2189,651,124348,7520,62418,5728,367,277,54358,3837,7163,1392,42,68,3618,1210,110,116,705,339,25463,2988,7749,1663,56596,4321,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3030720,17055,2529102,17763,2272445,20433,256657,10592,200889,9032,36751,3923,9661,2401,4051,1016,5305,1374,246856,8964,82439,5697,10958,2032,102508,5692,48590,4526,2361,725,4269,1465,3040,880,11967,1896,114505,7959,18258,3113,102723,5345,1592333,12089,1339888,12164,1200402,13128,139486,7085,106445,5328,21632,3355,5688,1808,2440,972,3281,1144,121160,6690,38188,4108,5351,1305,49559,3968,26179,3101,1883,672,1801,769,2660,808,8397,1579,56323,5084,10788,2441,51316,3521,1438387,12207,1189214,12429,1072043,13043,117171,6410,94444,6127,15119,2063,3973,1197,1611,571,2024,630,125696,5186,44251,4227,5607,1476,52949,3958,22411,2366,478,252,2468,982,380,365,3570,933,58182,5403,7470,1647,51407,3261,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4398500,19331,4088030,19955,3706894,19906,381136,11086,309307,9588,46110,3364,15050,2247,4740,1043,5929,1032,50227,4528,49024,4438,132,192,286,252,308,236,477,279,3042,842,4950,928,12294,1588,79324,3976,23854,2606,136779,5919,2337656,14077,2173056,14575,1960527,16028,212529,7619,171727,6518,26414,2603,8782,1551,2525,832,3081,705,26317,3399,25561,3304,114,188,220,234,165,144,257,185,1176,586,4556,891,9626,1440,44597,2820,15757,1762,62571,3733,2060844,13457,1914974,13429,1746367,13200,168607,6264,137580,5127,19696,2577,6268,1296,2215,668,2848,704,23910,3073,23463,3063,18,32,66,98,143,207,220,210,1866,694,394,236,2668,649,34727,2673,8097,1534,74208,4047,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2595966,11693,2296917,13492,2050350,13084,246567,7707,200097,7302,28915,2259,8707,1554,4494,1067,4354,1346,73179,5531,69447,5430,650,434,1073,430,1894,870,115,142,1133,453,3787,787,13766,1932,70164,4271,15742,1967,121278,4397,1370210,8084,1212109,10572,1080034,10428,132075,5078,106388,4888,15124,1375,4929,1186,3221,992,2413,1281,32041,3575,29930,3544,185,132,684,281,1127,519,115,142,474,260,3141,727,11012,1769,42044,3031,10700,1473,58689,3234,1225756,8380,1084808,8439,970316,8945,114492,4857,93709,4156,13791,1748,3778,951,1273,444,1941,500,41138,3293,39517,3124,465,392,389,268,767,515,0,209,659,349,646,328,2754,726,28120,2679,5042,1118,62589,3033,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1182086,11632,1121036,11927,974121,12506,146915,7647,111379,6297,22250,2764,8837,1772,2945,809,1504,613,4944,1442,4654,1376,209,345,0,288,0,288,81,138,715,511,1167,499,1318,740,15274,2077,15590,2479,22042,2747,622621,8050,585754,8173,505387,8400,80367,5235,59897,3711,12180,2354,5521,1336,2042,760,727,438,2329,1031,2111,971,137,228,0,288,0,288,81,138,271,297,1167,499,1030,627,9606,1771,10178,1937,12286,1836,559465,8082,535282,8281,468734,8024,66548,4778,51482,4534,10070,1196,3316,1053,903,365,777,453,2615,801,2543,795,72,123,0,288,0,288,0,288,444,398,0,288,288,345,5668,1392,5412,1356,9756,1699,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2683452,13397,2470639,15610,2188621,15797,282018,9835,228044,8785,33670,3187,10849,1421,5284,1305,4171,1099,33889,3311,31644,3311,412,281,1345,570,415,293,73,93,1853,798,4465,937,5003,1231,48382,4094,22045,2683,97176,4559,1420395,7630,1302430,9423,1150588,9996,151842,6593,122557,5637,17297,2265,5924,1090,3317,1050,2747,841,15929,2400,14971,2387,264,204,525,321,123,146,46,80,1082,611,4269,887,3967,1087,29684,3089,13361,1758,49673,3755,1263057,11495,1168209,12818,1038033,12742,130176,5569,105487,5082,16373,2115,4925,946,1967,706,1424,513,17960,2156,16673,2079,148,251,820,471,292,255,27,44,771,408,196,178,1036,573,18698,2306,8684,1560,47503,2475,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,455268,4917,392656,5241,342374,5694,50282,3985,40308,3802,5768,1194,1819,537,2044,857,343,241,2663,735,2545,734,14,23,22,35,63,108,19,34,248,238,975,418,7296,1621,21160,2258,3122,907,27148,2156,246079,3180,208346,3453,180331,4405,28015,2620,22626,2549,2899,653,980,371,1199,644,311,239,1778,629,1679,633,14,23,22,35,63,108,0,231,127,154,841,411,4676,1252,13127,1524,2212,720,14972,1624,209189,4030,184310,4068,162043,3973,22267,2412,17682,2148,2869,876,839,357,845,551,32,40,885,410,866,408,0,231,0,231,0,231,19,34,121,142,134,163,2620,774,8033,1289,910,559,12176,1246,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,884076,6866,804741,7156,715973,7053,88768,4579,71303,4244,11944,1472,3541,1055,905,372,1075,358,5470,1149,5357,1145,0,216,59,98,0,216,54,88,315,272,1334,461,3558,868,23631,2106,5538,927,39489,2643,473510,4100,429389,4725,380821,5186,48568,3174,39154,2923,6400,1094,2033,807,449,292,532,206,2499,893,2499,893,0,216,0,216,0,216,0,216,261,250,1119,442,2739,754,12640,1592,3995,787,20868,1822,410566,5326,375352,4962,335152,4603,40200,2867,32149,2793,5544,1101,1508,504,456,256,543,311,2971,770,2858,784,0,216,59,98,0,216,54,88,54,94,215,196,819,400,10991,1168,1543,530,18621,1603,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1137733,9126,1021230,11697,888434,13037,132796,7815,103820,6634,15515,2925,6656,1737,4165,1678,2640,1540,34377,3603,33368,3691,331,316,549,481,70,116,59,98,1686,1197,3539,990,4533,1109,26044,3159,12423,2191,33901,3831,642217,6730,576691,7685,501831,8538,74860,5241,55421,4304,9484,2352,5273,1525,3559,1612,1123,574,18322,2486,17798,2453,141,169,254,400,70,116,59,98,909,874,3364,978,3390,833,13489,2405,6777,1582,19275,3016,495516,7769,444539,8148,386603,8253,57936,4349,48399,3810,6031,1475,1383,721,606,313,1517,1449,16055,2748,15570,2767,190,272,295,263,0,297,0,297,777,770,175,176,1143,644,12555,2324,5646,1418,14626,1991,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
