GEO_ID,B23009_001E,B23009_001M,B23009_002E,B23009_002M,B23009_003E,B23009_003M,B23009_004E,B23009_004M,B23009_005E,B23009_005M,B23009_006E,B23009_006M,B23009_007E,B23009_007M,B23009_008E,B23009_008M,B23009_009E,B23009_009M,B23009_010E,B23009_010M,B23009_011E,B23009_011M,B23009_012E,B23009_012M,B23009_013E,B23009_013M,B23009_014E,B23009_014M,B23009_015E,B23009_015M,B23009_016E,B23009_016M,B23009_017E,B23009_017M,B23009_018E,B23009_018M,B23009_019E,B23009_019M,B23009_020E,B23009_020M,B23009_021E,B23009_021M,B23009_022E,B23009_022M,B23009_023E,B23009_023M,B23009_024E,B23009_024M,B23009_025E,B23009_025M,B23009_026E,B23009_026M,B23009_027E,B23009_027M,B23009_028E,B23009_028M,B23009_029E,B23009_029M,B23009_030E,B23009_030M,B23009_031E,B23009_031M,B23009_032E,B23009_032M,B23009_033E,B23009_033M,B23009_034E,B23009_034M,B23009_035E,B23009_035M,B23009_036E,B23009_036M,B23009_037E,B23009_037M,B23009_038E,B23009_038M,B23009_039E,B23009_039M,B23009_040E,B23009_040M,B23009_041E,B23009_041M,B23009_042E,B23009_042M,B23009_043E,B23009_043M,NAME,B23009_001MA,B23009_001EA,B23009_002EA,B23009_002MA,B23009_003EA,B23009_003MA,B23009_004MA,B23009_004EA,B23009_005MA,B23009_005EA,B23009_006MA,B23009_006EA,B23009_007EA,B23009_007MA,B23009_008EA,B23009_008MA,B23009_009EA,B23009_009MA,B23009_010MA,B23009_010EA,B23009_011MA,B23009_011EA,B23009_012EA,B23009_012MA,B23009_013EA,B23009_013MA,B23009_014EA,B23009_014MA,B23009_015MA,B23009_015EA,B23009_016MA,B23009_016EA,B23009_017EA,B23009_017MA,B23009_018EA,B23009_018MA,B23009_019EA,B23009_019MA,B23009_020EA,B23009_020MA,B23009_021MA,B23009_021EA,B23009_022EA,B23009_022MA,B23009_023EA,B23009_023MA,B23009_024EA,B23009_024MA,B23009_025EA,B23009_025MA,B23009_026EA,B23009_026MA,B23009_027EA,B23009_027MA,B23009_028EA,B23009_028MA,B23009_029EA,B23009_029MA,B23009_030EA,B23009_030MA,B23009_031EA,B23009_031MA,B23009_032EA,B23009_032MA,B23009_033EA,B23009_033MA,B23009_034MA,B23009_034EA,B23009_035EA,B23009_035MA,B23009_036EA,B23009_036MA,B23009_037EA,B23009_037MA,B23009_038EA,B23009_038MA,B23009_039MA,B23009_039EA,B23009_040EA,B23009_040MA,B23009_041EA,B23009_041MA,B23009_042EA,B23009_042MA,B23009_043EA,B23009_043MA,state
0400000US13,2285356,15485,1139649,14331,764519,12851,8546,1550,191956,7086,469111,11541,446020,11993,23091,2545,94906,5280,87421,5284,7485,1725,375130,8413,75860,4326,5235,1251,55754,4169,11321,1975,3550,1254,299270,7989,36245,3479,218552,7601,36335,3097,8138,1468,1145707,15611,879388,14294,160763,5550,213495,6608,409008,10433,370739,9979,38269,3580,96122,5365,85671,4875,10451,1808,266319,8224,80744,6266,11378,1753,25316,3383,34377,4318,9673,1825,185575,6255,31513,2294,67626,4512,69466,4194,16970,2692,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,126305,4167,94000,3893,877,468,21493,2100,54130,3286,52346,3281,1784,507,17500,2237,16405,2168,1095,466,32305,3093,8044,1616,507,418,5867,1359,824,457,846,461,24261,2749,2716,896,17270,2400,3044,789,1231,535,179484,4390,135666,4165,28042,2186,28845,2477,54888,3142,45363,3139,9525,1432,23891,2100,17606,1870,6285,911,43818,2688,14232,1473,1410,535,4737,1124,5635,965,2450,855,29586,2092,5025,977,10090,1510,9123,1468,5348,1056,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,184204,4068,137219,5072,1559,708,31907,3026,77426,4367,71966,3875,5460,1248,26327,2557,25129,2508,1198,519,46985,3776,13282,1907,560,326,10542,1618,1630,612,550,557,33703,3245,3234,1179,24893,2457,4342,1176,1234,430,188026,4337,162248,4624,35417,2277,36604,2375,77436,3480,73581,3454,3855,833,12791,1714,11537,1501,1254,612,25778,2739,7888,1259,514,284,1920,619,4277,986,1177,505,17890,2119,3116,883,6422,1597,7061,1303,1291,639,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,1508676,13158,1073018,13925,8431,1405,255016,8421,623486,11507,584203,11048,39283,3679,186085,6172,172484,6053,13601,2064,435658,10995,91058,5660,4776,998,67297,5054,13732,2181,5253,1340,344600,9527,42578,4062,237125,8397,49424,4822,15473,2158,1617455,16856,1257100,13655,253016,5883,278621,6671,550595,11230,494783,10687,55812,3818,174868,5972,156027,5565,18841,2041,360355,9988,111854,5462,11964,1857,32129,2958,48091,3844,19670,3161,248501,8082,41772,3118,88361,4555,93745,5128,24623,2206,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,764563,10289,528393,11067,4883,1239,114433,5979,325648,9134,310200,9365,15448,1633,83429,4543,79240,4256,4189,831,236170,8965,58682,3874,3458,956,45359,3881,8566,1503,1299,535,177488,8007,23560,3225,127012,6269,21678,2355,5238,993,875386,11128,733384,10818,154507,3949,166225,6116,328557,7255,304913,7101,23644,1874,84095,4076,78034,3803,6061,1113,142002,5688,41726,2876,3998,849,14280,1754,19796,2584,3652,921,100276,5080,14611,1753,37488,3530,40546,3084,7631,1362,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,359769,5650,259889,5900,1177,612,36265,2078,170389,5129,164472,5080,5917,1082,52058,2647,50481,2608,1577,591,99880,4405,24395,2335,1360,837,18367,1850,3986,1455,682,362,75485,3813,7462,1495,53544,2899,12084,1848,2395,725,430363,7298,378911,6920,79781,3098,80237,3178,184689,5176,178218,5188,6471,1184,34204,2530,33201,2578,1003,351,51452,2575,13636,1536,1511,532,4651,923,6103,1040,1371,501,37816,2218,4660,859,12377,1383,17954,1733,2825,645,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,340729,5601,241504,6027,1087,422,46703,3168,152591,5012,145099,5040,7492,1266,41123,2562,39301,2610,1822,602,99225,4515,24613,2923,1405,648,19361,2663,2741,780,1106,512,74612,4165,7581,1541,54462,4087,9996,1539,2573,706,375112,6415,323200,6091,60515,3116,70717,3242,158107,5266,149008,5112,9099,1381,33861,2386,32519,2308,1342,358,51912,3211,16031,1741,2153,687,4613,916,7142,1251,2123,691,35881,2613,5566,934,11705,1430,15498,1515,3112,745,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,505479,8398,348859,8179,8980,1778,83908,4189,212116,7127,199090,6826,13026,1938,43855,3274,40873,3074,2982,819,156620,6585,32030,3036,4022,1014,23642,2635,3448,1060,918,447,124590,5398,21971,2887,87280,4465,13011,2324,2328,818,613764,8190,502992,8434,126418,5137,128528,4683,200016,6436,182448,6478,17568,2148,48030,3015,44394,2911,3636,837,110772,5094,33084,3178,4653,985,12337,2087,13868,2014,2226,803,77688,4849,16906,1757,28419,2801,27655,3221,4708,1077,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,533956,8452,324420,9178,5615,1580,78578,4313,195425,7688,184154,7537,11271,1664,44802,2628,42339,2593,2463,821,209536,8291,35546,3335,3499,1383,27432,2806,3486,1112,1129,513,173990,7377,24841,3505,121640,6062,22698,3070,4811,1105,603049,10754,444331,10065,95618,4441,121518,5307,179905,7184,155340,6982,24565,2826,47290,3014,40903,2637,6387,1417,158718,6074,39831,3975,6093,1439,12158,2138,18127,3050,3453,994,118887,5241,22390,2437,42113,3191,43168,3627,11216,2018,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,150548,4824,100195,4127,1207,458,18443,2060,61029,3139,58320,2938,2709,730,19516,1769,18487,1723,1029,405,50353,3960,15844,1958,858,448,11516,1573,3098,1065,372,270,34509,3181,5132,1258,23516,2419,4674,997,1187,549,204921,5260,177880,5289,38039,2209,38493,2406,83622,4026,79684,3913,3938,781,17726,2281,16895,2204,831,394,27041,2356,9744,1549,1160,411,3261,701,4819,1185,504,354,17297,2008,2653,724,6169,1136,7088,1347,1387,444,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,666636,10232,459655,9323,3247,861,90947,5154,278353,8218,263767,8023,14586,2131,87108,4382,82035,4331,5073,1231,206981,7794,41825,4191,2222,1064,30507,3451,7485,1685,1611,738,165156,6793,12467,2279,117787,6214,28154,3618,6748,1411,731335,10738,562194,9839,102044,4025,122144,6227,262456,7607,239910,7607,22546,1914,75550,3869,67790,3652,7760,1444,169141,7086,48080,3968,3788,853,13389,1741,23466,2560,7437,1668,121061,5646,12279,1621,40960,2941,53973,3961,13849,2137,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,749771,10974,529330,10200,5080,1189,115890,6137,318330,8442,302845,8141,15485,2298,90030,4586,84081,4444,5949,1068,220441,7542,44822,4295,2732,873,31150,3692,7600,1609,3340,1608,175619,6368,30381,2914,113586,5524,23329,3316,8323,1824,819901,12454,636879,11769,124689,5065,132269,5645,282331,8930,257042,8508,25289,2796,97590,5023,89278,4651,8312,1367,183022,7019,57209,5116,5951,945,19348,2675,24792,3354,7118,1395,125813,5694,20023,2732,41677,3480,49459,4338,14654,2014,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,1214787,12649,835163,9857,9484,1546,196277,6186,496247,9147,469601,9017,26646,2362,133155,5378,123358,5031,9797,1593,379624,11145,88546,5355,7389,1446,69008,4620,10298,1742,1851,539,291078,9217,38860,3369,206854,8064,35745,2921,9619,1893,1379441,13834,1111609,13532,275701,5642,251787,6318,454862,9458,411811,9016,43051,3157,129259,5623,117797,5143,11462,1531,267832,6845,80280,4519,10116,1321,28587,3130,35745,2852,5832,1266,187552,5642,32026,2606,66915,3584,70840,3849,17771,2613,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,643222,7273,473255,7761,2698,696,76016,3562,302310,6633,293720,6543,8590,1180,92231,3757,89098,3518,3133,701,169967,6441,47397,3182,1988,683,36011,2780,8047,1363,1351,404,122570,5408,12274,2284,87111,4458,17636,2221,5549,1355,685824,9857,590973,8174,118234,3584,109125,4126,292121,6582,278185,6348,13936,1511,71493,3325,68019,3329,3474,751,94851,4419,33753,2956,3125,762,8528,1192,17818,2339,4282,1164,61098,3674,6094,1015,18638,1938,29649,2497,6717,995,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,353863,7261,204895,6716,3614,950,43768,2990,128795,5949,122452,5881,6343,1478,28718,2488,27693,2516,1025,390,148968,6529,26185,3294,3400,1078,18705,2848,3462,1132,618,331,122783,5695,22441,2734,80653,4655,15716,1746,3973,1372,406136,8253,298737,8083,67022,3335,79893,4464,120998,4205,108949,4177,12049,1707,30824,2395,27504,2380,3320,905,107399,4939,25718,2660,3530,910,8957,1672,10968,2101,2263,750,81681,4277,20222,2239,28239,2747,25736,2571,7484,1418,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,700215,8954,475959,8722,4118,884,98485,4182,295295,7225,281689,7110,13606,1936,78061,4107,74059,3990,4002,927,224256,6754,54603,4079,3911,1120,42640,3817,6197,1272,1855,860,169653,6163,21251,2524,122434,5009,22637,2331,3331,941,820344,10218,674480,9063,156131,5650,156394,4948,289364,7495,268501,6918,20863,1736,72591,3505,66809,3435,5782,1199,145864,5480,41185,3468,4880,856,14508,2188,19252,2652,2545,728,104679,4703,15822,1712,37370,3203,41976,3125,9511,2131,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
