GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001MA,B17016_001EA,B17016_002MA,B17016_002EA,B17016_003MA,B17016_003EA,B17016_004EA,B17016_004MA,B17016_005EA,B17016_005MA,B17016_006EA,B17016_006MA,B17016_007MA,B17016_007EA,B17016_008MA,B17016_008EA,B17016_009EA,B17016_009MA,B17016_010EA,B17016_010MA,B17016_011EA,B17016_011MA,B17016_012MA,B17016_012EA,B17016_013MA,B17016_013EA,B17016_014EA,B17016_014MA,B17016_015EA,B17016_015MA,B17016_016EA,B17016_016MA,B17016_017MA,B17016_017EA,B17016_018MA,B17016_018EA,B17016_019EA,B17016_019MA,B17016_020EA,B17016_020MA,B17016_021EA,B17016_021MA,B17016_022MA,B17016_022EA,B17016_023MA,B17016_023EA,B17016_024MA,B17016_024EA,B17016_025EA,B17016_025MA,B17016_026EA,B17016_026MA,B17016_027MA,B17016_027EA,B17016_028MA,B17016_028EA,B17016_029MA,B17016_029EA,B17016_030EA,B17016_030MA,B17016_031EA,B17016_031MA,B17016_032MA,B17016_032EA,B17016_033MA,B17016_033EA,B17016_034MA,B17016_034EA,B17016_035MA,B17016_035EA,B17016_036EA,B17016_036MA,B17016_037EA,B17016_037MA,B17016_038MA,B17016_038EA,B17016_039MA,B17016_039EA,B17016_040MA,B17016_040EA,B17016_041EA,B17016_041MA,B17016_042EA,B17016_042MA,B17016_043MA,B17016_043EA,B17016_044MA,B17016_044EA,B17016_045MA,B17016_045EA,B17016_046MA,B17016_046EA,B17016_047EA,B17016_047MA,state
0400000US13,2285356,15485,264016,8042,79343,4630,16193,2194,895,502,3452,1075,11846,2015,25800,3195,2023,873,8768,1983,15009,2043,37350,2960,4248,1232,6346,1477,26756,2605,184673,6779,26840,3314,5245,1762,10566,2424,11029,1900,157833,6562,22835,2871,75943,5116,59055,4040,2021340,16632,1564564,16668,943622,13528,467702,11015,250335,8425,225585,6763,326979,9248,142791,6273,113885,6111,70303,3866,293963,7251,90547,4978,41728,3013,161688,5089,456776,10043,129764,6531,88635,5181,22907,3075,18222,2329,327012,8432,188827,7031,76231,4396,61954,4185,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,23445,2364,9595,1321,1495,710,54,90,217,312,1224,675,3150,736,272,251,1497,528,1381,513,4950,1154,514,442,780,448,3656,954,13850,2069,2573,784,178,136,1343,558,1052,574,11277,1994,1231,731,5403,1177,4643,1191,282344,5042,220071,4940,114575,4646,61714,3881,28828,2707,24033,2195,50047,3139,17285,1916,21853,2088,10909,1374,55449,3032,12456,1753,7359,1148,35634,2226,62273,3233,19703,1913,12902,1699,3114,795,3687,827,42570,2817,19283,2100,10574,1485,12713,1732,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,38217,2566,18154,1799,4424,1247,557,455,961,381,2906,1165,7996,1408,730,389,4215,1029,3051,800,5734,994,478,249,1643,678,3613,802,20063,2392,2637,771,659,452,1413,655,565,338,17426,2273,3120,973,9865,1630,4441,1157,334013,5371,281313,6461,145803,4372,63458,3238,51536,3284,30809,2382,77706,4171,27654,2373,33102,2770,16950,1836,57804,2846,13512,1682,8211,1255,36081,2328,52700,4228,18533,2297,12576,1871,4499,1192,1458,519,34167,3368,16919,2491,10088,1401,7160,1490,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,286603,8945,96041,5509,19858,2477,598,311,4436,899,14824,2293,33005,3039,2500,718,13995,1937,16510,2317,43178,3532,5022,1316,9614,1603,28542,2811,190562,8102,22471,2679,3887,980,11077,1997,7507,1437,168091,8036,21386,3035,76388,5351,70317,5060,2839528,17258,2234077,17344,1268286,14045,600959,10395,388839,9993,278488,7870,513851,10013,215215,7464,180955,6074,117681,5297,451940,9296,118168,5488,68881,4448,264891,6157,605451,11519,180441,7263,112858,5053,38957,3400,28626,2554,425010,9561,238804,7762,101860,5565,84346,4548,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,148206,6424,49853,3763,9110,1808,819,436,3149,1270,5142,1215,18715,2262,906,524,9836,1576,7973,1523,22028,1959,1751,815,3975,935,16302,1789,98353,6005,14102,1646,2305,755,6648,1275,5149,1159,84251,5740,9846,1903,44187,3448,30218,3380,1491743,15106,1211924,16458,692372,11979,334005,8847,215873,6556,142494,6310,266523,8130,113356,5590,94443,4735,58724,2990,253029,6335,62410,3696,33594,2487,157025,4396,279819,8313,86306,4741,58260,4210,17941,1927,10105,1292,193513,6592,109668,5433,46341,3002,37504,3413,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,59201,3204,22913,2000,4707,1147,916,455,1883,835,1908,546,8683,1306,651,314,3944,923,4088,919,9523,1379,713,290,2300,788,6510,1207,36288,2907,5506,1164,783,390,3067,778,1656,840,30782,2620,4349,1372,17205,2002,9228,1519,730931,8525,615887,9205,359806,6925,197670,5915,113310,4354,48826,2652,134186,4468,58663,3074,49335,2661,26188,1938,121895,3968,22822,1993,19637,1646,79436,3110,115044,4419,32525,2939,23226,2540,5944,939,3355,854,82519,3567,48582,2772,21715,2385,12222,1367,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,60394,3618,22420,1974,5668,906,602,355,1912,573,3154,796,7955,1298,1020,456,4036,1127,2899,626,8797,1547,2205,941,2222,648,4370,985,37974,3240,5893,1476,1324,975,2502,841,2067,677,32081,2801,5241,1131,17031,2147,9809,1596,655447,8112,542284,9566,324259,6960,169518,5546,97065,4432,57676,3511,115584,4800,50823,3305,40951,2896,23810,1823,102441,4381,27220,2575,14071,1631,61150,3258,113163,4831,34751,2636,23310,2248,7544,1376,3897,1017,78412,4360,46009,3381,19605,2032,12798,1510,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,149521,6061,65750,4404,7171,1521,785,506,1808,600,4578,1200,20709,2988,1766,776,9774,2296,9169,1505,37870,3028,2742,921,7830,1363,27298,2385,83771,4697,10271,1524,1129,518,4103,967,5039,1057,73500,4491,7626,1713,33537,3399,32337,3188,969722,11907,786101,11747,416826,8621,203629,6420,119070,4927,94127,4413,170703,6003,70472,3647,59501,3632,40730,3029,198572,6361,52537,3385,27434,2531,118601,5114,183621,6660,54843,4191,31327,3562,12317,1707,11199,1757,128778,5720,65585,4364,33684,3124,29509,2427,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,183193,7692,50281,3401,7763,1531,267,213,2470,920,5026,1125,17493,2423,2349,990,6782,1366,8362,1432,25025,2366,3326,1080,4945,1111,16754,2014,132912,6927,13362,2021,2298,900,5371,1313,5693,1453,119550,6524,26352,3978,50941,4191,42257,3974,953812,13268,718470,13862,382880,9770,189801,7502,100389,4903,92690,4186,161951,6961,58629,4187,62049,4080,41273,3236,173639,7029,47055,4163,26687,2400,99897,5258,235342,8418,62015,5057,36534,3942,13574,2011,11907,2314,173327,6723,96190,4792,38880,3632,38257,3005,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,32066,2640,12331,1823,1165,565,130,105,63,50,972,553,4036,1100,323,248,1139,513,2574,870,7130,1133,225,156,1921,568,4984,916,19735,2367,4338,1013,368,289,2597,820,1373,456,15397,2052,961,423,7872,1531,6564,1394,323403,5989,265744,6294,134490,5248,67035,3635,46883,2805,20572,2124,70434,3985,30501,2702,27312,2468,12621,1444,60820,3123,14066,1529,10220,1459,36534,2257,57659,3754,21250,2030,12430,1631,6286,1289,2534,637,36409,3275,20483,2571,9271,1576,6655,981,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,83703,5927,24255,2771,3802,1060,315,293,1205,534,2282,888,7499,1765,588,457,3892,1271,3019,1095,12954,2030,863,578,1949,693,10142,1804,59448,5119,6316,1483,291,273,2227,795,3798,1221,53132,4665,5428,1514,29514,3808,18190,2960,1314268,13510,997594,12424,598021,10462,308561,7530,168838,6334,120622,5678,214095,6944,94589,4936,75514,4455,43992,2938,185478,5448,50289,3048,25480,2417,109709,4369,316674,8666,83589,4439,55224,3914,18903,2558,9462,1481,233085,8064,139095,6521,54924,4178,39066,2958,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,118636,5983,34123,3214,3990,1140,254,211,1481,658,2255,863,11440,1944,295,246,4652,1133,6493,1580,18693,3073,2414,1510,3077,1037,13202,2203,84513,5593,10558,2477,843,553,5284,1954,4431,1151,73955,5063,5574,2141,30968,3035,37413,3565,1451036,12071,1132086,14616,616389,12066,287404,8686,207458,7749,121527,5370,281166,8408,132151,4500,99551,4937,49464,3642,234531,7324,64135,4137,36726,2492,133670,5511,318950,8350,91473,5707,54751,4419,21879,3041,14843,1946,227477,7787,114434,6064,63260,4419,49783,3953,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,257314,7987,81653,3799,12894,1779,925,499,4509,914,7460,1366,29840,2325,2578,729,12117,1571,15145,1853,38919,2910,3202,1360,9170,1450,26547,2376,175661,7155,27460,2968,4267,1272,12484,1785,10709,1915,148201,6859,17060,2328,77457,5091,53684,3491,2336914,16419,1865119,17496,969098,11841,423175,7938,333890,8189,212033,6646,445163,9219,173399,6176,171974,6168,99790,3690,450858,9609,97077,4978,68271,3818,285510,5853,471795,9373,141366,6082,85636,5089,33064,3027,22666,1945,330429,8196,175739,6371,83967,4546,70723,3970,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
