GEO_ID,B25119_001E,B25119_001M,B25119_002E,B25119_002M,B25119_003E,B25119_003M,NAME,B25119_001EA,B25119_001MA,B25119_002EA,B25119_002MA,B25119_003EA,B25119_003MA,state
0400000US01,36879,529,45927,731,20865,578,Alabama,null,null,null,null,null,null,01
0400000US02,56234,1807,71644,1508,37451,1688,Alaska,null,null,null,null,null,null,02
0400000US04,44282,646,53950,908,29175,786,Arizona,null,null,null,null,null,null,04
0400000US05,34999,599,43785,725,21810,612,Arkansas,null,null,null,null,null,null,05
0400000US06,53629,324,71855,341,35566,280,California,null,null,null,null,null,null,06
0400000US08,50652,553,63806,753,29658,968,Colorado,null,null,null,null,null,null,08
0400000US09,60941,812,77247,1051,31899,995,Connecticut,null,null,null,null,null,null,09
0400000US10,52499,1416,63361,1685,34380,2689,Delaware,null,null,null,null,null,null,10
0400000US11,47221,1934,77820,3345,31930,1171,District of Columbia,null,null,null,null,null,null,11
0400000US12,42433,272,50601,297,29646,466,Florida,null,null,null,null,null,null,12
0400000US13,45604,438,57841,636,27497,562,Georgia,null,null,null,null,null,null,13
0400000US15,58112,1969,72275,1860,40335,1490,Hawaii,null,null,null,null,null,null,15
0400000US16,41443,841,49712,1072,24185,1222,Idaho,null,null,null,null,null,null,16
0400000US17,50260,338,62061,405,27791,642,Illinois,null,null,null,null,null,null,17
0400000US18,43993,503,53459,546,24740,736,Indiana,null,null,null,null,null,null,18
0400000US19,43609,520,52237,497,24496,861,Iowa,null,null,null,null,null,null,19
0400000US20,42920,732,53667,815,25466,794,Kansas,null,null,null,null,null,null,20
0400000US21,37369,479,46390,520,21277,630,Kentucky,null,null,null,null,null,null,21
0400000US22,36729,575,46933,744,20218,719,Louisiana,null,null,null,null,null,null,22
0400000US23,42801,969,51692,847,25158,1010,Maine,null,null,null,null,null,null,23
0400000US24,61592,595,77349,856,35906,859,Maryland,null,null,null,null,null,null,24
0400000US25,57184,694,75213,808,31820,823,Massachusetts,null,null,null,null,null,null,25
0400000US26,46039,449,56029,448,23677,492,Michigan,null,null,null,null,null,null,26
0400000US27,52024,366,62118,353,26755,619,Minnesota,null,null,null,null,null,null,27
0400000US28,32938,615,40656,782,20473,1022,Mississippi,null,null,null,null,null,null,28
0400000US29,41974,360,51678,364,24198,601,Missouri,null,null,null,null,null,null,29
0400000US30,39301,965,46973,936,23690,1112,Montana,null,null,null,null,null,null,30
0400000US31,43849,762,54344,807,27244,928,Nebraska,null,null,null,null,null,null,31
0400000US32,49169,890,60890,889,33830,1373,Nevada,null,null,null,null,null,null,32
0400000US33,56768,999,66840,1443,34312,1691,New Hampshire,null,null,null,null,null,null,33
0400000US34,61672,526,79234,776,35846,615,New Jersey,null,null,null,null,null,null,34
0400000US35,37492,749,45435,903,23680,1091,New Mexico,null,null,null,null,null,null,35
0400000US36,49480,422,67029,428,31338,370,New York,null,null,null,null,null,null,36
0400000US37,40729,321,50656,372,25231,450,North Carolina,null,null,null,null,null,null,37
0400000US38,41030,705,50233,1038,25809,895,North Dakota,null,null,null,null,null,null,38
0400000US39,43493,340,54522,413,23839,469,Ohio,null,null,null,null,null,null,39
0400000US40,37063,566,46215,638,22923,809,Oklahoma,null,null,null,null,null,null,40
0400000US41,42944,582,55588,642,26385,658,Oregon,null,null,null,null,null,null,41
0400000US42,44537,392,54282,372,25543,407,Pennsylvania,null,null,null,null,null,null,42
0400000US44,51458,1374,68935,1949,27786,1430,Rhode Island,null,null,null,null,null,null,44
0400000US45,39316,614,48210,608,23928,856,South Carolina,null,null,null,null,null,null,45
0400000US46,40310,890,50317,814,22699,1292,South Dakota,null,null,null,null,null,null,46
0400000US47,38874,481,48689,644,22959,690,Tennessee,null,null,null,null,null,null,47
0400000US48,42139,247,54610,431,26782,341,Texas,null,null,null,null,null,null,48
0400000US49,47934,946,57529,865,29361,1025,Utah,null,null,null,null,null,null,49
0400000US50,45686,1196,55892,1584,25679,1969,Vermont,null,null,null,null,null,null,50
0400000US51,54240,540,66473,679,33411,677,Virginia,null,null,null,null,null,null,51
0400000US53,49262,644,63331,797,29544,822,Washington,null,null,null,null,null,null,53
0400000US54,33452,801,40088,709,18037,783,West Virginia,null,null,null,null,null,null,54
0400000US55,47105,394,57975,549,27295,452,Wisconsin,null,null,null,null,null,null,55
0400000US56,46202,1518,52829,1453,29569,2493,Wyoming,null,null,null,null,null,null,56
0400000US72,17184,309,20250,434,10321,496,Puerto Rico,null,null,null,null,null,null,72
