GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001EA,B25101_001MA,B25101_002MA,B25101_002EA,B25101_003MA,B25101_003EA,B25101_004MA,B25101_004EA,B25101_005MA,B25101_005EA,B25101_006EA,B25101_006MA,B25101_007EA,B25101_007MA,B25101_008MA,B25101_008EA,B25101_009MA,B25101_009EA,B25101_010EA,B25101_010MA,B25101_011EA,B25101_011MA,B25101_012EA,B25101_012MA,B25101_013EA,B25101_013MA,B25101_014MA,B25101_014EA,B25101_015MA,B25101_015EA,B25101_016MA,B25101_016EA,B25101_017EA,B25101_017MA,B25101_018EA,B25101_018MA,B25101_019MA,B25101_019EA,B25101_020MA,B25101_020EA,B25101_021MA,B25101_021EA,B25101_022MA,B25101_022EA,B25101_023EA,B25101_023MA,B25101_024EA,B25101_024MA,B25101_025MA,B25101_025EA,B25101_026MA,B25101_026EA,B25101_027MA,B25101_027EA,B25101_028EA,B25101_028MA,B25101_029EA,B25101_029MA,B25101_030MA,B25101_030EA,B25101_031MA,B25101_031EA,B25101_032EA,B25101_032MA,B25101_033MA,B25101_033EA,B25101_034EA,B25101_034MA,B25101_035MA,B25101_035EA,B25101_036EA,B25101_036MA,B25101_037EA,B25101_037MA,B25101_038MA,B25101_038EA,B25101_039EA,B25101_039MA,B25101_040EA,B25101_040MA,B25101_041MA,B25101_041EA,B25101_042MA,B25101_042EA,B25101_043MA,B25101_043EA,B25101_044MA,B25101_044EA,B25101_045EA,B25101_045MA,state
0400000US13,2218217,18944,1614736,16820,119186,5561,551,414,1805,475,116830,5480,191315,8659,10041,1726,37700,3008,143574,7749,237894,7732,36965,3074,85795,3959,115134,5220,380626,9170,134544,5033,156873,7140,89209,5520,678954,12374,454220,11182,176232,6714,48502,3725,6761,1672,603481,9189,161667,5771,49595,3165,40255,3093,71817,3606,125322,4220,103351,3948,16715,2085,5256,963,94314,4446,89281,4265,4178,898,855,506,98737,4722,96808,4686,1469,556,460,304,117322,5078,116870,5099,326,228,126,152,6119,1360,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,256578,4620,173911,4625,7497,1251,0,264,99,100,7398,1253,12544,1531,328,232,1515,657,10701,1395,18858,1996,1626,625,3802,737,13430,1734,36380,2551,6497,1054,11453,1544,18430,1906,97827,4233,42925,2861,35808,2592,19094,2038,805,364,82667,3529,13771,1910,4436,1024,2529,813,6806,1192,13678,1629,10637,1479,2052,600,989,405,13683,1563,13181,1532,234,174,268,227,16016,1661,15659,1684,305,190,52,96,24758,2075,24559,2072,153,136,46,79,761,384,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,379948,6577,264314,5961,23563,2471,225,162,805,454,22533,2435,39075,3032,2591,741,9395,1344,27089,2439,48313,2982,8599,1266,20830,1808,18884,2140,72349,4365,34126,2914,28240,2312,9983,1568,79662,3643,55797,3308,17819,1866,6046,1399,1352,625,115634,3841,29162,2384,10641,1396,8161,1096,10360,1430,29016,1924,24465,1733,3686,808,865,501,19854,1666,19251,1569,603,312,0,256,18670,1897,18512,1879,158,166,0,256,18099,1688,18099,1688,0,256,0,256,833,318,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3277573,19759,2265586,18653,131464,5508,522,329,2961,814,127981,5334,227835,8061,10254,1348,33443,2792,184138,7601,300126,8075,39127,2526,82104,4382,178895,7349,539742,11473,133244,5385,195040,6531,211458,7150,1059347,13128,570966,11883,348975,7689,139406,5600,7072,1796,1011987,11984,210493,5450,35159,2445,46912,2606,128422,4967,216529,5716,124276,4873,60305,3299,31948,2581,159067,4853,130978,4390,23098,2419,4991,1309,179470,5884,169706,5904,8193,1465,1571,590,236843,6095,234207,6044,2271,543,365,251,9585,1756,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1759089,16467,1221232,14115,81479,3817,551,331,2532,550,78396,3884,164589,6632,9953,1569,43071,2985,111565,5550,199476,6820,40630,3394,90616,4814,68230,3659,329359,8213,150057,5340,138178,5725,41124,2835,442720,10726,334153,7999,92029,5087,16538,1945,3609,800,537857,8635,131273,3673,34305,2629,36321,2277,60647,3053,133617,4821,103712,4188,23990,2373,5915,943,89770,3642,85684,3606,3303,812,783,366,89470,3803,88293,3793,1097,536,80,115,89522,3868,89287,3836,199,168,36,44,4205,1036,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,877796,9351,544219,6900,33649,2671,26,32,1897,675,31726,2591,69502,3673,6106,1213,20064,1820,43332,2863,92027,4111,21735,1948,40303,2554,29989,2107,156204,4959,73549,3403,62562,3524,20093,1833,191734,5192,141137,4962,43664,2799,6933,1275,1103,403,333577,5886,76029,2971,16812,1546,24592,1733,34625,2261,76856,3159,58586,3010,14613,1455,3657,649,62837,2412,59105,2449,3246,678,486,276,59475,3240,58595,3138,754,389,126,123,55945,2829,55945,2829,0,221,0,221,2435,605,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,744580,9549,483960,6967,31463,2996,282,239,2038,566,29143,2869,59684,3414,4522,763,16498,1653,38664,2985,79213,4107,20151,1787,33181,2923,25881,2405,124952,4637,55154,3434,50300,2987,19498,1952,187632,5453,133582,5459,44133,2912,9917,1494,1016,426,260620,5996,59134,2703,13359,1608,16373,1553,29402,1928,63229,3019,47481,2820,12303,1557,3445,739,43990,2659,42049,2634,1607,522,334,285,44058,2555,43527,2538,495,241,36,63,48713,2955,48713,2955,0,240,0,240,1496,612,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1167973,12668,738499,10563,76288,4297,828,447,4353,1086,71107,4071,109833,4564,13626,1956,33157,2909,63050,3440,125137,5728,36382,2763,53861,3563,34894,3289,188635,6234,97647,4007,68580,3334,22408,2074,234829,7054,182595,6155,43492,3032,8742,1702,3777,890,429474,8979,140164,5584,59581,2944,34776,2786,45807,3496,104805,4328,93587,4392,9131,1413,2087,501,61992,3384,60786,3393,1022,402,184,300,58628,3049,57925,2971,654,424,49,78,58747,3315,58630,3321,62,105,55,89,5138,1377,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1136873,14727,662139,11341,69749,4306,535,374,2805,838,66409,4292,93087,5010,7277,1250,26325,2820,59485,4087,107703,5321,28007,3069,45687,3962,34009,2637,150954,7037,81906,5133,50417,4020,18631,2850,237025,8062,183258,6884,43765,3432,10002,2105,3621,1020,474734,9671,146278,5829,52159,3539,37840,2723,56279,3979,102637,5512,90432,5047,11062,1445,1143,435,69987,4374,69011,4306,756,328,220,286,70422,3608,69619,3496,472,355,331,370,79063,4185,78949,4216,114,131,0,278,6347,1293,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,389203,6053,248269,5493,18880,1622,246,196,851,407,17783,1647,30689,1934,2243,618,7161,971,21285,1903,40519,3303,9152,1565,15218,1662,16149,1734,70166,3228,27595,2114,28199,2344,14372,1499,87357,4133,60824,3512,22196,2061,4337,929,658,345,140934,3497,37070,2563,8434,1002,9780,1310,18856,1847,34445,2183,24352,1957,7128,1046,2965,650,23066,1918,21483,1852,1220,437,363,239,23630,2058,23156,1995,340,228,134,171,21093,2001,20793,1977,255,326,45,76,1630,644,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1438614,13207,1100282,13463,42167,3657,256,219,863,319,41048,3569,76377,3934,2733,749,8185,1180,65459,3756,112159,5664,9979,1386,29177,2967,73003,4660,221626,8103,45693,3388,87552,5520,88381,4989,643841,11486,355879,8518,211734,8065,76228,3479,4112,1135,338332,6751,60112,3508,8389,1263,14879,1812,36844,3167,61115,3306,37258,2502,16837,1982,7020,1436,53381,3386,46073,2985,6132,1121,1176,482,60919,3702,59472,3712,1281,596,166,185,100466,4359,100238,4346,228,202,0,282,2339,659,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1567885,15921,1128667,14519,40527,3689,108,128,616,312,39803,3639,76335,4635,2125,659,6690,1237,67520,4195,110899,5376,7285,1184,20407,2488,83207,4335,233902,9088,33019,2744,76148,4798,124735,6601,661806,12284,310321,9093,245550,7468,105935,5037,5198,1537,439218,8983,81296,4455,3600,828,14130,1901,63566,3803,91031,3608,31373,2261,36287,2617,23371,2062,63975,3351,47983,3073,12944,1665,3048,897,73217,3686,66930,3434,4916,933,1371,519,124812,4625,123131,4661,1479,629,202,175,4887,1501,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2903328,19112,2006152,16869,145675,6324,967,451,2788,603,141920,6307,239186,6813,10670,1326,42485,2844,186031,5791,288076,8970,39138,2370,107926,5737,141012,6017,498341,11328,166639,5791,211563,7405,120139,5880,826812,11372,534961,9882,231275,6444,60576,4035,8062,1506,897176,11701,211488,6386,37009,2065,52253,3046,122226,4694,219577,6676,145116,5407,56720,2925,17741,1582,155137,4262,142706,4129,10675,1351,1756,516,144019,4763,141496,4756,1965,461,558,332,157778,5356,156986,5346,792,332,0,238,9177,1376,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1530659,9897,1092254,9864,51243,3160,275,167,1425,484,49543,3049,102806,4664,5257,916,17889,1798,79660,4065,154750,4804,21021,1722,47159,2472,86570,4257,281611,6191,75948,3258,121905,3796,83758,4037,499886,6190,293625,5680,163078,5681,43183,3385,1958,766,438405,6424,91828,3290,17753,1329,25928,2135,48147,2360,95518,3721,67719,2823,21476,1907,6323,1293,75386,3336,70478,3324,4234,783,674,318,79371,3292,78380,3276,811,348,180,134,93958,3503,93809,3505,132,128,17,29,2344,494,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,757446,10943,434214,10380,62571,3820,774,633,2349,712,59448,3710,77984,4429,5184,1211,25976,2938,46824,3515,68992,4696,19937,2437,32123,2795,16932,2171,100198,5071,55433,3344,34690,3036,10075,1509,121212,5414,96442,4828,20736,2405,4034,1046,3257,1029,323232,7693,108781,4987,33489,2892,30071,2604,45221,3468,76604,4164,65735,3642,9130,1691,1739,696,47410,3315,46038,3323,1235,545,137,137,46392,2951,46061,2939,331,279,0,288,40812,2924,40776,2933,36,68,0,288,3233,874,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
