GEO_ID,B18026_001E,B18026_001M,B18026_002E,B18026_002M,B18026_003E,B18026_003M,B18026_004E,B18026_004M,B18026_005E,B18026_005M,B18026_006E,B18026_006M,B18026_007E,B18026_007M,B18026_008E,B18026_008M,B18026_009E,B18026_009M,B18026_010E,B18026_010M,B18026_011E,B18026_011M,B18026_012E,B18026_012M,B18026_013E,B18026_013M,B18026_014E,B18026_014M,B18026_015E,B18026_015M,B18026_016E,B18026_016M,B18026_017E,B18026_017M,B18026_018E,B18026_018M,B18026_019E,B18026_019M,B18026_020E,B18026_020M,B18026_021E,B18026_021M,B18026_022E,B18026_022M,B18026_023E,B18026_023M,B18026_024E,B18026_024M,B18026_025E,B18026_025M,B18026_026E,B18026_026M,B18026_027E,B18026_027M,B18026_028E,B18026_028M,B18026_029E,B18026_029M,B18026_030E,B18026_030M,B18026_031E,B18026_031M,NAME,B18026_001EA,B18026_001MA,B18026_002EA,B18026_002MA,B18026_003EA,B18026_003MA,B18026_004MA,B18026_004EA,B18026_005MA,B18026_005EA,B18026_006EA,B18026_006MA,B18026_007EA,B18026_007MA,B18026_008EA,B18026_008MA,B18026_009MA,B18026_009EA,B18026_010MA,B18026_010EA,B18026_011EA,B18026_011MA,B18026_012EA,B18026_012MA,B18026_013EA,B18026_013MA,B18026_014MA,B18026_014EA,B18026_015MA,B18026_015EA,B18026_016MA,B18026_016EA,B18026_017EA,B18026_017MA,B18026_018EA,B18026_018MA,B18026_019MA,B18026_019EA,B18026_020MA,B18026_020EA,B18026_021MA,B18026_021EA,B18026_022EA,B18026_022MA,B18026_023EA,B18026_023MA,B18026_024MA,B18026_024EA,B18026_025MA,B18026_025EA,B18026_026MA,B18026_026EA,B18026_027MA,B18026_027EA,B18026_028EA,B18026_028MA,B18026_029EA,B18026_029MA,B18026_030EA,B18026_030MA,B18026_031EA,B18026_031MA,state
0400000US16,905424,2769,450291,1938,52583,3098,1545,624,228,220,1317,562,51038,3080,26923,2480,24115,2163,397708,2579,29780,2328,6963,1359,22817,2090,367928,3480,318866,4360,49062,3219,455133,2171,52070,2272,1265,485,173,129,1092,459,50805,2249,25548,1859,25257,2099,403063,2423,27835,2222,5282,959,22553,2117,375228,2944,266212,5451,109016,4865,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8122312,6484,4015797,4405,421567,7060,11919,2003,3040,926,8879,1677,409648,7071,175319,6963,234329,6196,3594230,6166,196489,8292,42734,4118,153755,6072,3397741,10604,2841809,14648,555932,12407,4106515,4778,405507,6385,9593,2390,2008,1092,7585,2173,395914,6704,166626,5437,229288,6845,3701008,6125,218360,7240,43300,3826,175060,7213,3482648,9740,2460073,16111,1022575,14596,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3944502,4886,1957922,3639,204957,3904,6664,1263,1243,546,5421,1080,198293,3886,91987,3686,106306,3735,1752965,3985,126165,5495,27183,2763,98982,4852,1626800,6813,1379535,8987,247265,8004,1986580,3967,192049,4550,5933,1188,1203,597,4730,1020,186116,4657,89335,3984,96781,3646,1794531,4061,149196,5368,25161,2652,124035,5500,1645335,6877,1194846,11599,450489,9593,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1870317,3085,938722,2602,97964,3029,2785,695,403,291,2382,626,95179,3029,52771,2753,42408,2334,840758,2931,51776,3056,13178,1521,38598,2689,788982,3993,687745,6024,101237,4694,931595,2607,85665,3629,1317,420,484,268,833,298,84348,3530,47878,2716,36470,2639,845930,3457,54599,2790,12203,1505,42396,2803,791331,3983,626497,5610,164834,5468,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1727251,3397,859091,3181,92600,3741,2223,747,375,254,1848,683,90377,3758,46758,3080,43619,2529,766491,3577,47065,2909,11126,1557,35939,2423,719426,4177,632498,5193,86928,4318,868160,2774,86000,2877,1631,608,287,286,1344,536,84369,3087,45804,2505,38565,2609,782160,3421,51489,3280,10944,1525,40545,3017,730671,5142,549574,6829,181097,5739,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2685570,4242,1318765,3733,132168,4925,4929,1307,258,192,4671,1215,127239,4912,56163,3425,71076,3690,1186597,4566,154966,5745,19337,2209,135629,5371,1031631,7369,851984,9097,179647,6731,1366805,3023,125722,3955,6134,1445,1418,737,4716,1139,119588,4005,52157,3672,67431,2993,1241083,4418,159529,5955,19071,2287,140458,5714,1081554,7382,752157,9226,329397,8437,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2868273,5317,1378993,5049,169366,5683,6409,1106,570,369,5839,1112,162957,5701,58386,3892,104571,5004,1209627,5866,120803,5316,18289,2562,102514,4711,1088824,8439,884173,9965,204651,7195,1489280,3373,159161,5427,4489,1065,742,370,3747,1032,154672,5560,55635,4085,99037,4926,1330119,4837,125773,5714,14760,1948,111013,5708,1204346,7778,816770,9724,387576,11030,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,858753,2077,420360,2027,40166,1855,1356,535,248,211,1108,482,38810,1968,18765,1487,20045,1646,380194,2044,36849,2808,7010,1455,29839,2244,343345,3384,296406,4550,46939,3367,438393,1516,39203,2037,792,354,85,108,707,335,38411,2032,20276,1692,18135,1783,399190,1647,35894,2977,6713,1396,29181,2574,363296,3120,280755,5173,82541,3903,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3592127,5481,1724258,4187,182266,4653,3945,950,732,406,3213,880,178321,4716,78640,3781,99681,4168,1541992,4591,84476,5630,19315,2271,65161,4818,1457516,6245,1263132,7968,194384,7261,1867869,3826,175093,4652,3708,1061,620,376,3088,999,171385,4727,77308,4651,94077,5027,1692776,4414,98447,4942,18071,2017,80376,4755,1594329,5968,1200172,9850,394157,9605,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4099748,4904,2007115,3892,191852,5534,5260,1100,1211,491,4049,1005,186592,5580,77989,4611,108603,4987,1815263,4567,110130,6678,24428,2364,85702,5886,1705133,8016,1455446,11345,249687,9371,2092633,3230,168285,4846,3484,1053,543,331,2941,1066,164801,4864,74342,3658,90459,4404,1924348,4161,134520,6668,22101,2719,112419,6094,1789828,7736,1340819,11471,449009,9404,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6449302,5452,3180220,3632,345134,5961,10755,1379,1617,578,9138,1265,334379,5955,142798,5462,191581,5645,2835086,4952,214520,6377,38398,2913,176122,6068,2620566,8063,2140408,12226,480158,11114,3269082,4009,332934,5697,7787,1633,1267,591,6520,1525,325147,5810,140776,4744,184371,5182,2936148,5085,246680,7317,38300,2811,208380,7041,2689468,8671,1898577,12356,790891,11815,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3328870,3599,1670615,3251,175209,3894,4094,726,1276,424,2818,668,171115,3967,88321,3336,82794,3202,1495406,3613,75112,3568,21129,1908,53983,2994,1420294,5164,1233984,7298,186310,5730,1658255,2949,161408,4257,3817,1361,692,338,3125,1288,157591,4061,93109,3896,64482,3076,1496847,3413,88459,4684,22969,2451,65490,3768,1408388,5523,1111792,7778,296596,6787,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1818313,4065,873594,4137,99845,4268,3171,836,264,317,2907,776,96674,4361,32952,2853,63722,3673,773749,4700,90369,4885,13300,2075,77069,4627,683380,6027,563107,6705,120273,5763,944719,2935,99962,3503,4063,1120,330,319,3733,1056,95899,3496,32070,3086,63829,3092,844757,3632,106790,5391,12379,1744,94411,5100,737967,6838,515551,8119,222416,6886,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3687040,4633,1805975,3913,194095,5291,5584,1184,838,445,4746,1174,188511,5248,90826,4511,97685,4191,1611880,4973,137994,5896,25036,2519,112958,5354,1473886,7434,1265007,8114,208879,6923,1881065,3677,177372,4853,4468,1139,1031,400,3437,1086,172904,5080,85310,4159,87594,4233,1703693,4564,153824,5236,25418,2376,128406,5150,1549869,7017,1146129,12063,403740,9051,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,609212,1842,304247,1835,29393,1498,980,524,523,452,457,232,28413,1465,12976,1553,15437,1389,274854,1567,18802,1850,4704,1338,14098,1666,256052,2274,220392,3494,35660,2799,304965,1596,28159,1579,810,429,101,111,709,425,27349,1645,15080,1697,12269,1460,276806,1714,20187,2177,4539,937,15648,1994,256619,2769,191763,3730,64856,3345,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1101899,2675,550670,2375,58625,2236,1638,595,223,173,1415,586,56987,2295,31623,1991,25364,1770,492045,2526,29090,2647,8018,1245,21072,2303,462955,3375,411234,4136,51721,3311,551229,2124,53645,2171,1593,570,649,499,944,408,52052,2251,31325,2106,20727,1722,497584,2157,31941,2221,6889,1053,25052,2033,465643,3109,362206,4388,103437,4067,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1551999,2875,789480,2219,77862,2903,880,490,0,297,880,490,76982,2940,37092,2738,39890,3176,711618,2441,34420,2764,6394,1052,28026,2678,677198,3664,577724,5511,99474,4488,762519,2212,69072,3357,988,514,90,73,898,510,68084,3437,30999,2795,37085,3028,693447,2675,42162,3249,6757,1654,35405,2786,651285,4206,454091,7047,197194,6963,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,854287,2007,422885,1766,40451,2043,1120,531,132,140,988,510,39331,2018,20643,1993,18688,1933,382434,1784,23719,2347,6940,1282,16779,1789,358715,2870,320164,4121,38551,2935,431402,1591,40093,2315,1197,589,254,240,943,543,38896,2186,23103,2074,15793,1760,391309,2313,27127,2557,5253,1000,21874,2397,364182,3319,282532,4759,81650,3770,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5536531,4641,2716568,4056,281962,4538,7230,1442,1038,509,6192,1276,274732,4618,102568,5102,172164,4861,2434606,4231,122014,5019,28002,2867,94012,5029,2312592,6818,1979788,9800,332804,9384,2819963,3577,264227,4855,5729,1360,918,364,4811,1247,258498,5054,103146,5182,155352,5124,2555736,4070,144583,6334,28415,3074,116168,5117,2411153,7451,1708008,13514,703145,13098,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1225270,3242,597546,3157,75549,3871,2391,839,809,553,1582,595,73158,3910,31338,3297,41820,3418,521997,4029,46920,3728,8084,1998,38836,2896,475077,5508,392334,6195,82743,5182,627724,2692,69887,3240,1260,656,493,427,767,491,68627,3235,26965,2681,41662,3019,557837,2599,44092,3318,7285,1446,36807,2949,513745,4126,353534,6680,160211,6476,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12269828,7849,5957680,6774,599491,8977,13440,1613,1352,572,12088,1616,586051,9083,195707,7328,390344,9341,5358189,6595,353710,11636,65641,5085,288069,10081,5004479,14763,4136581,21699,867898,16701,6312148,5749,572164,6724,13137,2373,1991,721,11146,2202,559027,6728,185604,6727,373423,7704,5739984,5915,393612,10315,58135,3731,335477,9578,5346372,10658,3726282,22315,1620090,19849,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5485373,7055,2684745,7174,268170,6875,7612,1477,1414,637,6198,1378,260558,6802,115160,5453,145398,5564,2416575,6823,190853,7857,30940,3161,159913,6769,2225722,9193,1905852,11434,319870,9378,2800628,4718,246470,6534,4323,973,639,352,3684,916,242147,6398,103004,5031,139143,5100,2554158,6441,233008,7308,34129,3044,198879,6589,2321150,9642,1657440,13563,663710,12287,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,400862,1524,202220,1178,20288,1305,476,318,101,102,375,308,19812,1319,11276,1215,8536,920,181932,1584,8942,1168,2705,777,6237,899,172990,2063,153851,2180,19139,1827,198642,1296,20142,1244,400,294,60,77,340,274,19742,1214,11766,1105,7976,887,178500,1516,10143,1133,2486,611,7657,933,168357,1872,134541,2122,33816,1975,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7284244,6066,3574077,4509,374003,5884,10591,1456,1328,546,9263,1293,363412,5853,167438,6478,195974,5494,3200074,6017,249728,7350,48043,3352,201685,6568,2950346,9743,2474291,13478,476055,11105,3710167,5174,359088,6250,8868,1877,1504,666,7364,1847,350220,6439,167812,5105,182408,6012,3351079,5461,286644,6826,47067,2792,239577,6258,3064435,8252,2221141,14851,843294,13067,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2227286,4530,1091401,3320,120162,4055,4940,1351,669,352,4271,1182,115222,4016,54394,3525,60828,3494,971239,3515,90630,4397,16636,1866,73994,4048,880609,5364,754575,6573,126034,5357,1135885,3997,117169,4565,3609,774,781,445,2828,650,113560,4395,51264,3186,62296,3514,1018716,4856,100583,4450,13467,1774,87116,4551,918133,6384,637419,9006,280714,7604,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
