GEO_ID,B19101A_001E,B19101A_001M,B19101A_002E,B19101A_002M,B19101A_003E,B19101A_003M,B19101A_004E,B19101A_004M,B19101A_005E,B19101A_005M,B19101A_006E,B19101A_006M,B19101A_007E,B19101A_007M,B19101A_008E,B19101A_008M,B19101A_009E,B19101A_009M,B19101A_010E,B19101A_010M,B19101A_011E,B19101A_011M,B19101A_012E,B19101A_012M,B19101A_013E,B19101A_013M,B19101A_014E,B19101A_014M,B19101A_015E,B19101A_015M,B19101A_016E,B19101A_016M,B19101A_017E,B19101A_017M,NAME,B19101A_001EA,B19101A_001MA,B19101A_002EA,B19101A_002MA,B19101A_003EA,B19101A_003MA,B19101A_004MA,B19101A_004EA,B19101A_005MA,B19101A_005EA,B19101A_006EA,B19101A_006MA,B19101A_007EA,B19101A_007MA,B19101A_008EA,B19101A_008MA,B19101A_009MA,B19101A_009EA,B19101A_010MA,B19101A_010EA,B19101A_011EA,B19101A_011MA,B19101A_012EA,B19101A_012MA,B19101A_013MA,B19101A_013EA,B19101A_014EA,B19101A_014MA,B19101A_015MA,B19101A_015EA,B19101A_016MA,B19101A_016EA,B19101A_017EA,B19101A_017MA,state
0400000US13,1507875,11333,53225,4015,43181,3738,49619,3888,64742,3890,66046,4809,75490,4427,71158,4691,83562,5457,71806,4645,142730,5342,191327,6561,229406,7144,142371,5904,71607,4000,74855,3919,76750,3990,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,90438,3792,1540,458,2634,897,1760,601,2273,729,3069,709,4528,988,4107,1101,5049,1263,3943,949,7777,1319,11628,1820,15071,1780,10367,1747,5758,1038,6215,967,4719,859,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,347410,5548,14316,1845,14689,2265,17569,2184,21918,2481,19261,1939,21856,1797,21195,1851,21557,1844,22131,2342,39185,3027,45057,3004,46543,2882,19008,1908,9268,1279,6852,1049,7005,1113,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2350267,15345,69762,4582,55093,4394,69530,4109,85680,4650,95809,5108,107361,5043,102964,4508,108375,5245,111945,5073,223889,7807,302884,7456,383840,9989,249519,6996,132360,4859,127939,4964,123317,5081,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1443380,12046,56703,4040,40611,2754,52109,3954,69570,4246,74128,3778,84043,4183,82638,3764,83794,4089,75004,4302,156818,6048,204302,5943,219459,6721,111223,4570,55435,3471,42550,2786,34993,2677,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,748104,8432,24456,2130,23515,2083,29807,2107,35912,2161,37713,2415,42105,2364,43463,2526,46521,3201,41274,2685,88744,3600,106896,3991,113730,4392,52535,3139,24571,1776,19719,2066,17143,2050,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,624740,7564,20873,2102,18983,1906,24306,2254,31199,2901,31384,2465,34056,2798,35429,3005,36735,2468,34447,2382,66792,2874,85478,3297,91031,4155,50948,3372,25107,1873,20294,2070,17678,1707,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1020504,10204,71966,4542,53621,4123,57659,4006,62907,3762,65430,4027,57716,3360,55639,3542,55476,3294,58268,4067,98439,4448,118950,4356,129427,4899,65619,3839,27641,2370,23396,2360,18350,1992,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,757677,9840,34710,3078,30314,3079,33251,2862,38440,3180,38018,3497,41984,2901,42755,3872,39747,2917,36825,3211,71122,4093,97926,4568,111177,4653,64728,3459,29883,2929,22164,2295,24633,2381,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344999,6350,15318,1900,14838,1828,16339,1790,15758,1653,20097,2123,19297,1844,18665,1958,21668,2019,18859,2055,36004,2381,49108,3135,47695,3115,22302,2234,11031,1700,9554,1324,8466,1420,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,901136,8682,15533,2195,14659,2483,16045,1982,21761,2011,26156,2452,28564,2374,31639,2886,33710,2329,34437,3030,67999,4248,105104,4844,155856,4729,121437,5199,76462,3459,76288,3384,75486,3526,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1331928,12840,41985,4195,32524,4170,33348,3241,41180,3809,43135,3371,48448,3737,47880,3543,49710,3557,50515,4081,112003,5202,157209,6315,224938,7010,166827,7216,95187,4938,94546,4346,92493,4188,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2137820,15481,78042,3698,63527,3915,75146,3433,91098,4032,103701,4261,110892,4479,108228,4686,114047,3991,103355,4625,207772,6810,281194,7800,334497,7118,200636,5900,102481,4196,90275,4269,72929,3755,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1210386,10222,30628,3146,26227,2571,34210,2587,42045,2478,45259,2557,54555,2935,55771,3398,58376,3307,58899,3210,124386,5088,168322,4773,213754,6834,127632,4263,65302,3723,55378,3095,49642,2707,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,487393,7951,21235,2640,20911,2071,25348,3224,27269,2521,28621,2778,31583,3628,28474,2831,26742,3052,28620,2565,51722,3960,59453,3755,62751,3825,35104,2669,14184,1649,14112,1835,11264,1640,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1313333,11256,52937,4379,48330,2956,58024,3488,69767,3221,72357,4350,77149,4692,71869,4542,78145,3524,69736,3691,132668,4933,174928,6337,183185,6778,96991,4475,49521,2968,41509,2795,36217,2110,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,218553,4408,9578,1578,9290,1472,10552,1302,12376,1359,15864,1842,12616,1405,13383,1259,13379,1676,13831,1663,25650,2222,30162,1892,26317,2086,12066,1290,5437,1112,3898,823,4154,921,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,414541,6025,14471,1719,10332,1332,16210,1502,17947,1735,21294,2138,23038,1858,23022,2356,21930,1725,24626,2054,49417,2853,60303,2756,64496,3158,31288,2105,16022,1581,10894,1131,9251,1334,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,460962,7918,15929,2216,11914,2319,14130,2423,23081,3197,22522,3055,22953,2551,22654,2273,26904,2757,23442,2244,44025,3353,61091,4414,70258,4961,44562,3373,24461,2834,16594,2261,16442,1887,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,324564,5440,8923,1669,7856,1643,8421,1582,9760,1624,13521,1907,11768,1322,16455,2011,15707,1680,14620,1670,30716,2594,46074,3105,57492,3408,34654,2391,19727,1833,15927,1920,12943,1645,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1566999,13567,33348,2906,26658,3184,37418,3101,43462,3319,44651,3454,50395,3623,54181,3571,52203,3372,59155,3898,117069,4811,175252,6538,253263,6978,204442,6254,136003,6057,134354,4767,145145,5640,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,355047,7011,22190,2524,16742,1942,22318,3203,20052,2536,19855,2362,22598,2704,19721,2682,22729,2798,17252,2042,29730,2996,43030,3203,42023,2991,23585,2387,12796,1513,10724,1431,9702,1302,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3194770,20185,116058,5362,91813,5135,108575,6043,128058,4968,132014,5658,139151,6302,129308,4999,145628,6555,135212,5494,273787,8637,375621,8478,474586,9699,334810,9611,199530,7792,186400,6898,224219,7565,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1683456,13867,64505,4901,58095,3949,74305,4667,83837,5653,91821,5240,96444,5023,87374,4753,96012,4826,87638,5472,164300,5182,217698,7955,237772,8449,134922,4859,68876,3987,62539,3908,57318,3409,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,155623,3559,5016,1087,5340,973,5872,881,6400,908,8369,998,8210,1118,10377,1441,10686,1311,9570,1443,19674,1787,21808,1623,22690,1496,10447,1084,4486,946,3028,697,3650,715,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2564177,16806,103923,4854,78037,4263,93695,5052,117801,5441,128765,5566,137944,5673,140806,5167,143771,5615,136306,5084,265761,6573,348603,8135,389410,7774,226181,5881,102704,4546,81644,3775,68826,3258,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,726200,9284,39422,2894,32062,3360,36990,2827,41842,2565,44207,3430,48379,3305,42791,2585,42615,2925,39855,3321,72786,4109,88095,4795,91863,4375,48431,2898,19597,1788,19549,2410,17716,1780,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,809421,8894,40080,3208,29731,2579,33787,2861,40334,3231,40809,3541,41819,2825,45055,3620,47215,3522,43448,3127,86461,4727,102166,4760,115276,4680,60912,3977,31445,2617,27957,2308,22926,2019,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2773009,17540,90769,4618,73072,3780,108281,4196,137174,6581,138887,4505,148406,5253,146413,5244,150044,6015,141739,5680,281958,6905,364738,9139,421358,8381,239064,6596,124950,5828,107914,4866,98242,4584,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,220233,4930,7391,1639,5584,1214,5241,1023,6918,1356,9013,1432,8152,1480,9339,1359,9401,1648,9943,1458,20652,2095,30304,2215,36791,2543,24938,2469,13477,1502,13955,1531,9134,1287,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,766893,9138,33071,3060,23039,2723,31947,2721,37601,3124,36916,3025,43662,3318,37796,3123,42666,3181,40612,2976,81873,4633,102349,4765,112996,5328,63474,3548,30162,2136,26292,2213,22437,1900,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,184581,3549,5697,990,7101,1226,7726,1173,9204,1304,10243,1314,10953,1302,11220,1303,12223,1337,11472,1312,20606,1837,27276,1892,25385,1934,12551,1340,4596,776,4006,888,4322,772,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1310007,12840,72903,5161,57682,4295,66330,3684,72249,4321,71109,3563,82774,5632,73842,4764,71296,4827,67414,4252,137521,5890,160049,6384,166701,6083,89078,4518,41680,2748,38436,3389,40943,2761,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4139473,24219,230148,8934,185568,8161,208954,7396,225817,8692,215796,7832,215705,8380,210253,7975,210054,7844,187600,7068,348936,9464,471420,11497,556451,11129,341010,7599,186163,6255,176815,6588,168783,5495,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,540912,7660,18520,2325,13922,1772,18695,2055,26413,2807,27801,2494,32963,2353,29358,2961,35386,3331,32354,2644,57505,3714,73546,3971,79514,4212,43685,2918,21346,1736,15782,1574,14122,1494,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152642,3520,5814,1185,5061,988,6361,1141,6258,887,7529,1119,7999,1078,7933,1239,8421,1127,7563,969,16650,1610,21609,1917,22002,1921,14043,1326,6150,1057,5172,846,4077,836,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1433547,13830,39946,3714,30501,2645,41424,3275,49251,3233,54061,3649,60843,3720,58315,4262,67785,3674,62845,3919,123428,4946,177044,6287,222055,5825,153135,5296,93718,5023,97346,4219,101850,4126,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1317121,12506,49310,4289,37280,3551,46548,3876,54946,4054,57334,3631,64456,3748,61321,3656,67941,4243,66164,3792,120119,4455,174459,6315,203686,6573,129059,5219,68334,3799,65370,4021,50794,3173,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479153,6642,35667,3230,27218,2795,32763,2948,31180,2464,31811,2466,34119,2664,29576,2715,27492,2571,27893,2636,48198,3325,55654,3775,50266,3315,23633,2461,9530,1306,7538,1235,6615,1381,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1297260,10498,33720,2706,31728,2619,41526,2652,53874,3396,58673,2985,64638,3112,65370,2807,71945,3149,68460,3680,142607,5150,190497,5258,231211,5278,115000,4739,51240,2579,39325,2449,37446,1780,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,126206,3311,4042,1061,2818,765,4551,1076,6212,1523,6769,1082,6930,1461,7447,1210,7667,1171,7394,1264,13612,1652,17632,1667,20096,1788,11079,1257,4000,792,3062,679,2895,804,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,727544,8235,190765,6136,93025,4393,74747,3684,65905,3939,50951,3221,45344,2819,36889,2632,28589,2393,23101,2234,34200,2433,31022,2432,26009,2304,12346,1603,5162,1026,4899,1024,4590,939,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
