GEO_ID,C18025_001E,C18025_001M,C18025_002E,C18025_002M,C18025_003E,C18025_003M,C18025_004E,C18025_004M,C18025_005E,C18025_005M,C18025_006E,C18025_006M,C18025_007E,C18025_007M,C18025_008E,C18025_008M,C18025_009E,C18025_009M,C18025_010E,C18025_010M,C18025_011E,C18025_011M,C18025_012E,C18025_012M,C18025_013E,C18025_013M,C18025_014E,C18025_014M,C18025_015E,C18025_015M,NAME,C18025_001EA,C18025_001MA,C18025_002EA,C18025_002MA,C18025_003MA,C18025_003EA,C18025_004MA,C18025_004EA,C18025_005MA,C18025_005EA,C18025_006MA,C18025_006EA,C18025_007EA,C18025_007MA,C18025_008EA,C18025_008MA,C18025_009EA,C18025_009MA,C18025_010EA,C18025_010MA,C18025_011MA,C18025_011EA,C18025_012EA,C18025_012MA,C18025_013EA,C18025_013MA,C18025_014EA,C18025_014MA,C18025_015EA,C18025_015MA,state
0400000US13,5874074,7456,186267,8606,36523,3397,6979,1466,29544,3107,149744,7536,21797,3024,127947,6289,5687807,12716,2354117,8432,1552661,13706,801456,14512,3333690,10968,2482656,15014,851034,16033,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,781052,2984,18909,2216,3675,1097,579,359,3096,1027,15234,1741,2593,819,12641,1765,762143,3876,277236,3332,186531,4508,90705,4937,484907,2483,369712,4741,115195,4379,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,905424,2769,25865,2570,6878,1388,2278,747,4600,1176,18987,1975,1796,618,17191,1894,879559,3503,365831,2857,256555,5211,109276,4939,513728,2653,389566,5068,124162,4957,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8122312,6484,199192,7133,43615,3223,11758,1663,31857,3073,155577,6125,27868,2801,127709,5565,7923120,10070,3185049,7914,2134737,13812,1050312,13451,4738071,6719,3560546,15737,1177525,15461,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3944502,4886,123493,4918,28456,2767,8075,1422,20381,2439,95037,4761,15631,2363,79406,4248,3821009,6940,1502877,6311,1025170,7262,477707,8258,2318132,6007,1761617,10854,556515,10218,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1870317,3085,43128,2855,9838,1441,2608,708,7230,1288,33290,2432,7622,1215,25668,2005,1827189,4260,701581,4103,523091,5852,178490,6025,1125608,3295,907838,6741,217770,5509,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1727251,3397,44338,3329,10535,1572,3809,982,6726,1188,33803,2513,5794,940,28009,2181,1682913,4726,677877,4289,490613,6935,187264,6824,1005036,4327,797150,7142,207886,6520,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2685570,4242,132608,6327,26719,2657,2802,983,23917,2736,105889,5616,10458,1649,95431,5624,2552962,7127,988034,4641,647350,10005,340684,10331,1564928,7101,1091935,9179,472993,7286,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2868273,5317,112480,5204,23056,2815,3539,1024,19517,2332,89424,5153,11644,2086,77780,4851,2755793,7940,1131795,6206,696644,10566,435151,10543,1623998,6924,1137498,10883,486500,9289,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,858753,2077,28681,2590,7366,1256,2247,785,5119,1131,21315,2237,3789,944,17526,2106,830072,3369,276386,2736,199196,3688,77190,4201,553686,2413,425026,5258,128660,5028,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3592127,5481,83251,5268,16686,2004,4188,893,12498,1956,66565,4423,11813,2247,54752,4010,3508876,7440,1295809,5958,906826,10268,388983,10077,2213067,6616,1735163,11339,477904,10274,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4099748,4904,108756,7711,23711,2798,6202,1515,17509,2690,85045,7056,15449,2328,69596,6446,3990992,8179,1476541,5080,1028304,9468,448237,8474,2514451,7128,1946924,14231,567527,12506,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6449302,5452,207287,7166,43946,3569,9033,1187,34913,3624,163341,6158,23499,2087,139842,5759,6242015,9709,2396313,7520,1570488,11884,825825,12611,3845702,7095,2799121,14312,1046581,12896,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3328870,3599,68962,3740,18236,2274,6455,1152,11781,1796,50726,2986,12328,1628,38398,2696,3259908,5537,1268374,4433,951439,7404,316935,7430,1991534,3978,1603050,8427,388484,7943,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1818313,4065,87405,4768,16292,1906,2076,879,14216,1731,71113,4600,7121,1397,63992,4081,1730908,6060,711857,5577,432570,8252,279287,7554,1019051,6291,728186,9281,290865,7996,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3687040,4633,134389,5976,27665,2995,7092,1452,20573,2608,106724,5020,16676,1748,90048,4649,3552651,7413,1389369,5836,972437,9961,416932,8988,2163282,6254,1643390,12136,519892,10595,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,609212,1842,14915,1725,2695,830,985,647,1710,658,12220,1699,1946,602,10274,1589,594297,2561,217612,2363,156478,3586,61134,3160,376685,2436,290669,4208,86016,3829,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1101899,2675,22875,2477,5675,1222,1707,535,3968,1068,17200,1885,3625,901,13575,1540,1079024,3325,434520,3173,327213,4255,107307,4216,644504,2567,519622,4850,124882,4601,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1551999,2875,36986,2999,5667,1592,1302,1137,4365,996,31319,2504,4727,979,26592,2450,1515013,4340,619608,4270,431734,6678,187874,6400,895405,3835,675384,6716,220021,5766,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,854287,2007,20720,2250,5391,1192,1784,745,3607,977,15329,1976,3331,975,11998,1803,833567,2948,278606,2900,208675,4048,69931,3389,554961,2669,445231,4838,109730,4299,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5536531,4641,134118,6099,28974,2700,6624,1259,22350,2435,105144,5554,22023,2750,83121,4541,5402413,8545,1942838,5637,1275190,11990,667648,10930,3459575,6207,2648046,14988,811529,14150,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1225270,3242,45436,3269,8573,1863,1771,765,6802,1693,36863,2725,5123,1174,31740,2439,1179834,4409,472484,4727,299721,7117,172763,6161,707350,4823,514227,7022,193123,6154,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12269828,7849,353521,10896,69972,4217,14174,2468,55798,3782,283549,9681,42025,3629,241524,9218,11916307,13377,4544606,9247,2870848,20148,1673758,21591,7371701,9631,5444246,21167,1927455,19949,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5485373,7055,187495,6974,34035,2744,6258,1396,27777,2430,153460,5955,17659,2191,135801,5717,5297878,10113,2083686,8913,1422213,12344,661473,12719,3214192,8924,2402448,15239,811744,13288,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,400862,1524,9081,1298,1941,618,570,334,1371,499,7140,1169,1546,549,5594,934,391781,1870,153221,1665,117146,2774,36075,2120,238560,1657,197524,2350,41036,2006,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7284244,6066,240688,7814,48084,4059,12940,1907,35144,3424,192604,7163,31195,2636,161409,6713,7043556,10001,2685672,8901,1829857,13657,855815,14937,4357884,8619,3254632,16140,1103252,15919,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2227286,4530,88147,4931,17953,2073,4556,1037,13397,1754,70194,4845,8093,1000,62101,4498,2139139,6800,869617,4971,577411,8637,292206,8903,1269522,6100,939145,8709,330377,7680,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2359978,3554,72460,4855,15919,2224,3806,1080,12113,2057,56541,4143,10180,1656,46361,3709,2287518,5873,903355,4417,614138,9713,289217,8882,1384163,5154,1032604,8497,351559,7989,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7760620,5727,243467,8518,48950,4174,9569,1392,39381,3506,194517,7933,27520,2875,166997,7635,7517153,10004,2717488,7599,1819805,15486,897683,14983,4799665,8935,3607914,16328,1191751,14332,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,674348,2575,20226,2161,4747,1092,1483,699,3264,931,15479,1789,2255,797,13224,1688,654122,3251,241818,2400,173665,4058,68153,4141,412304,2322,320684,4593,91620,4452,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2690402,4194,106244,6243,21132,3172,4446,1179,16686,2596,85112,4974,9356,1559,75756,4704,2584158,7339,1003777,5753,669122,9660,334655,9078,1580381,6944,1140873,11867,439508,9648,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,478509,1551,10119,1417,2677,770,990,427,1687,579,7442,1293,1449,557,5993,1110,468390,1983,185376,1966,139335,3190,46041,2832,283014,1975,229277,3174,53737,2725,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3857312,5535,173804,8365,33345,3898,5609,1299,27736,3511,140459,6890,13781,1838,126678,6388,3683508,10466,1431967,6771,959628,11028,472339,10620,2251541,8503,1647901,11922,603640,10060,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14417382,10884,410419,10168,81902,5109,14461,2225,67441,4537,328517,9102,48843,3729,279674,9048,14006963,15330,5996259,13179,3821397,26081,2174862,26376,8010704,12193,5960206,22267,2050498,20635,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1551680,2477,31601,2710,9422,1470,3414,895,6008,1263,22179,2464,4940,1126,17239,2070,1520079,3423,781886,2768,569531,5384,212355,5704,738193,3302,569488,5969,168705,5521,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,410222,1157,12065,1360,3066,911,688,368,2378,837,8999,1160,1161,439,7838,1109,398157,1649,134941,1426,96791,2875,38150,2833,263216,1410,212691,2856,50525,2627,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4823588,7718,125197,6165,24494,2851,6600,1429,17894,2579,100703,5298,17304,2169,83399,4769,4698391,9296,1756432,8185,1219771,12170,536661,11578,2941959,8141,2253946,12781,688013,11144,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4124279,5722,117954,5777,28753,3296,5334,1230,23419,2989,89201,5166,14572,1895,74629,4883,4006325,8746,1557041,6819,1041970,11055,515071,11140,2449284,6243,1823550,11025,625734,11815,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1168648,2715,64464,4728,11422,2137,1551,764,9871,1928,53042,3903,4122,936,48920,3799,1104184,4867,402093,3939,248141,5421,153952,5293,702091,4345,467909,6136,234182,5379,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3563399,3629,82901,3812,18528,2319,5663,1119,12865,1901,64373,3351,11934,1479,52439,3196,3480498,4980,1321789,4328,964219,9110,357570,8290,2158709,4681,1698356,9644,460353,8845,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,334774,2040,8916,1434,1731,682,661,409,1070,528,7185,1322,1472,601,5713,1154,325858,2432,121572,2248,88639,2946,32933,2836,204286,2176,163566,2907,40720,2472,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2473928,2665,166653,5919,27470,2981,3503,940,23967,2725,139183,5044,9641,1583,129542,4904,2307275,6566,1029488,4807,480726,8259,548762,8615,1277787,5466,687722,9306,590065,9121,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
