GEO_ID,C06007_001E,C06007_001M,C06007_002E,C06007_002M,C06007_003E,C06007_003M,C06007_004E,C06007_004M,C06007_005E,C06007_005M,C06007_006E,C06007_006M,C06007_007E,C06007_007M,C06007_008E,C06007_008M,C06007_009E,C06007_009M,C06007_010E,C06007_010M,C06007_011E,C06007_011M,C06007_012E,C06007_012M,C06007_013E,C06007_013M,C06007_014E,C06007_014M,C06007_015E,C06007_015M,C06007_016E,C06007_016M,C06007_017E,C06007_017M,C06007_018E,C06007_018M,C06007_019E,C06007_019M,C06007_020E,C06007_020M,C06007_021E,C06007_021M,C06007_022E,C06007_022M,C06007_023E,C06007_023M,C06007_024E,C06007_024M,C06007_025E,C06007_025M,NAME,C06007_001EA,C06007_001MA,C06007_002MA,C06007_002EA,C06007_003EA,C06007_003MA,C06007_004EA,C06007_004MA,C06007_005MA,C06007_005EA,C06007_006EA,C06007_006MA,C06007_007MA,C06007_007EA,C06007_008MA,C06007_008EA,C06007_009EA,C06007_009MA,C06007_010EA,C06007_010MA,C06007_011EA,C06007_011MA,C06007_012MA,C06007_012EA,C06007_013MA,C06007_013EA,C06007_014EA,C06007_014MA,C06007_015EA,C06007_015MA,C06007_016MA,C06007_016EA,C06007_017MA,C06007_017EA,C06007_018MA,C06007_018EA,C06007_019MA,C06007_019EA,C06007_020EA,C06007_020MA,C06007_021EA,C06007_021MA,C06007_022MA,C06007_022EA,C06007_023MA,C06007_023EA,C06007_024MA,C06007_024EA,C06007_025MA,C06007_025EA,state
0400000US13,8125787,3431,7184333,15604,941454,15827,472728,14273,468726,13461,4345510,31047,4219336,31507,126174,6967,93892,6237,32282,2937,2894311,27650,2750430,26896,143881,6822,115131,6382,28750,3186,101397,7559,73414,6296,27983,4199,19781,3117,8202,2460,784569,17192,141153,8451,643416,14802,243924,11556,399492,12690,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1148331,472,873202,10536,275129,10528,142539,7491,132590,7704,620665,11668,556982,11277,63683,4985,47908,4230,15775,2209,286065,6974,261725,6471,24340,2456,20700,2440,3640,1114,31135,3623,19064,2457,12071,2431,8405,1707,3666,1209,210466,9763,35431,3041,175035,9617,65526,4731,109509,7711,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1289728,1117,1164983,5250,124745,5398,71646,4474,53099,4055,567104,11078,539101,10831,28003,2558,23963,2396,4040,961,637323,10639,602835,9697,34488,3800,27761,3667,6727,1171,9953,1685,8556,1542,1397,588,908,457,489,330,75348,4984,14491,2457,60857,4533,19014,2876,41843,3788,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11541146,1763,9064202,29077,2476944,28946,1344068,22159,1132876,26220,7471798,33403,6752492,32012,719306,18080,587322,16028,131984,8303,2282875,24664,2106327,22784,176548,9389,130723,7439,45825,4705,105281,6441,40260,3385,65021,5429,37137,3528,27884,3585,1681192,26516,165123,7552,1516069,28578,588886,15940,927183,24936,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5663249,2027,5252185,9918,411064,10108,236116,9179,174948,7012,3815585,21321,3685848,22527,129737,7858,95632,6747,34105,3251,1577026,19975,1500196,20725,76830,4705,61062,4454,15768,1971,32475,3574,22251,2818,10224,2006,6711,1838,3513,1217,238163,7480,43890,4268,194273,7151,72711,4489,121562,5881,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2679362,1413,2514194,5665,165168,5418,95249,5655,69919,3954,1947799,10281,1894397,9690,53402,3943,40274,3824,13128,1722,619534,10203,590169,9460,29365,3161,23191,2589,6174,1385,10409,1381,8176,1157,2233,766,1600,621,633,431,101620,5357,21452,2876,80168,4540,30184,2813,49984,3489,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2474976,1383,2241869,7390,233107,7027,127279,6854,105828,5879,1409125,11163,1358856,11051,50269,3639,39117,3359,11152,1599,895151,10877,848073,10681,47078,4208,34870,3371,12208,1880,18132,2358,14277,1912,3855,1070,2348,847,1507,593,152568,5343,20663,2641,131905,5311,50944,4697,80961,4898,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3787480,1985,3639153,7791,148327,7367,85679,6165,62648,5015,2698939,17863,2663616,17958,35323,3013,24164,2643,11159,1460,969190,17410,935422,16769,33768,3410,23249,2872,10519,2821,22140,2654,16770,2002,5370,1643,4439,1519,931,463,97211,5004,23345,2851,73866,5149,33827,3737,40039,3805,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4070976,1871,3729356,10438,341620,10144,240692,7749,100928,6630,3202600,17888,3000018,19177,202582,8386,157966,6663,44616,4732,722433,17552,685010,17273,37423,3548,31536,3138,5887,1328,25639,2781,19938,2452,5701,1487,4502,1358,1199,535,120304,6405,24390,2659,95914,5608,46688,4052,49226,4250,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1216504,715,1124626,5146,91878,5247,68105,4233,23773,2987,776147,9350,726166,9340,49981,3186,40056,2508,9925,1616,389758,8982,373135,9293,16623,2322,13873,2208,2750,830,12052,1779,9311,1534,2741,996,2408,949,333,217,38547,3447,16014,1721,22533,2924,11768,1775,10765,2121,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5079545,1425,4344300,14613,735245,15035,436063,13920,299182,9933,2322263,23163,2218061,23715,104202,5620,83158,5219,21044,2358,2061017,22367,1939953,22449,121064,7260,99638,6666,21426,2685,61903,4331,44921,3823,16982,2358,12660,2326,4322,1358,634362,13918,141365,9846,492997,12997,240607,11105,252390,9076,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5787790,985,4611816,23766,1175974,23724,661235,18006,514739,18657,3639458,23237,3364234,23361,275224,11143,230678,10652,44546,4319,1132373,17454,1033081,16058,99292,6430,83303,6066,15989,2076,134580,7012,38472,4100,96108,6462,44550,4485,51558,5125,881379,19780,176029,9527,705350,19825,302704,13230,402646,16580,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9214148,1661,8396293,18969,817855,18723,499731,14330,318124,12084,6848976,22806,6596700,25914,252276,8723,202263,8090,50013,3904,1714566,19548,1619971,19298,94595,5097,71897,5047,22698,2485,55093,3437,38097,2928,16996,2236,10793,1717,6203,1378,595513,14405,141525,9031,453988,12421,214778,7590,239210,10425,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4652645,1843,4215396,9705,437249,9775,252135,8483,185114,6827,3147399,17041,3028021,16278,119378,5698,93110,5593,26268,2362,1169442,17033,1100839,17226,68603,4333,52023,3670,16580,2794,24368,2429,19593,2061,4775,1254,3647,1055,1128,528,311436,8791,66943,5069,244493,7749,103355,5074,141138,6550,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2613859,1661,2533693,4686,80166,4625,48587,3987,31579,3599,1862869,14524,1839701,14571,23168,2683,17495,2509,5673,1313,694712,13424,673734,13579,20978,2475,15912,2065,5066,1623,13599,2163,11307,2000,2292,818,1590,656,702,433,42679,4429,8951,1677,33728,3702,13590,2289,20138,2839,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5253164,2150,4973453,9821,279711,9662,173492,7369,106219,6862,3437745,21542,3370863,21251,66882,3510,49809,2993,17073,1888,1591031,19312,1535076,19574,55955,4152,45940,3967,10015,1489,33569,3201,28107,3038,5462,1414,3810,1031,1652,722,190819,10286,39407,4525,151412,8867,73933,5861,77479,6637,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,856752,866,821004,3531,35748,3384,29397,3031,6351,1265,452183,7476,435643,7307,16540,2164,14360,1970,2180,843,381423,7842,369778,7973,11645,1630,9871,1535,1774,554,6840,1391,6022,1348,818,520,709,424,109,175,16306,1953,9561,1543,6745,1327,4457,1073,2288,752,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1584316,984,1441065,5553,143251,5481,71676,4389,71575,3738,1025687,9488,993206,9069,32481,3179,24748,2735,7733,1050,451845,9334,423810,9248,28035,2430,21799,2068,6236,1457,11817,1765,10083,1577,1734,792,1108,405,626,550,94967,4210,13966,1983,81001,4068,24021,2751,56980,3425,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2208391,1108,1629756,10736,578635,10660,311086,12833,267549,10443,383895,13249,326922,11819,56973,4909,46376,4773,10597,1765,1381886,15899,1228153,15822,153733,8471,124055,8343,29678,3902,32092,3678,21289,2725,10803,2393,7095,1484,3708,1705,410518,10144,53392,4085,357126,9764,133560,7181,223566,8935,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1198995,1145,1094519,5949,104476,6068,74597,5109,29879,3317,476992,9299,452438,9138,24554,2142,19468,2022,5086,1277,638893,9878,613161,9234,25732,3336,22793,3196,2939,767,11985,2210,7917,1266,4068,1656,3388,1483,680,474,71125,4535,21003,2467,50122,4057,28948,2791,21174,3099,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7940313,1136,5765058,25101,2175255,25113,1265310,23309,909945,17633,3984990,28187,3547513,27226,437477,15010,372381,14090,65096,5202,2116502,26114,1898342,27422,218160,9249,185232,8670,32928,3146,190070,10146,46615,4176,143455,8990,74296,5864,69159,5843,1648751,22494,272588,12081,1376163,20263,633401,14567,742762,16761,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1755649,1718,1122141,11418,633508,11311,446734,10583,186774,9925,889700,13367,513149,11567,376551,10149,313266,10266,63285,5324,683601,12105,577348,10263,106253,6012,86855,5152,19398,2729,16672,2205,12928,1956,3744,899,3024,809,720,386,165676,8633,18716,2504,146960,8544,43589,3725,103371,7608,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17407992,1631,12496232,38283,4911760,38328,2709489,35082,2202271,27534,10911054,39292,9454442,39142,1456612,21946,1222586,21488,234026,12671,2074121,24873,1908155,23353,165966,8736,129529,7487,36437,4206,452255,13951,104657,6191,347598,11846,173499,7800,174099,9433,3970562,35564,1028978,27219,2941584,33079,1183875,22152,1757709,25995,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7810389,2904,7088262,14280,722127,14629,358828,10559,363299,12983,4591196,28624,4483629,28852,107567,6198,79420,5709,28147,3472,2597582,26990,2465105,25338,132477,6830,103198,6382,29279,3466,67651,4328,49757,3174,17894,2825,12364,2162,5530,1538,553960,12379,89771,6591,464189,11881,163846,6643,300343,10578,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,573060,642,540553,2943,32507,2965,24461,2478,8046,1224,405833,4573,386418,4951,19415,1826,15481,1737,3934,696,151991,4671,146059,4607,5932,1093,4906,870,1026,495,3512,731,3341,702,171,136,121,110,50,67,11724,1740,4735,1095,6989,1396,3953,1102,3036,750,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10420402,2054,9784074,16861,636328,17197,410496,14588,225832,8279,7715455,26066,7479425,29601,236030,12415,178268,10652,57762,4323,2252189,25109,2169632,25037,82557,5411,67124,4941,15433,1829,70718,4147,43237,3513,27481,2652,14912,1912,12569,1936,382040,10062,91780,4358,290260,9895,150192,7610,140068,6077,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3188478,1471,2931707,8219,256771,8383,144048,7237,112723,5771,1920211,14012,1857241,14212,62970,4825,49202,4755,13768,2049,1086584,12719,1032123,12260,54461,3709,43833,3515,10628,1775,27163,2420,20649,2188,6514,1379,3827,892,2687,1225,154520,6200,21694,2530,132826,6108,47186,3788,85640,5365,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3334045,1462,2870291,14253,463754,14194,231943,11317,231811,9905,1425906,16568,1340317,16371,85589,5995,64082,5123,21507,2422,1537001,18234,1451371,18095,85630,5684,68122,5436,17508,2359,29910,2825,24561,2625,5349,1202,4143,983,1206,501,341228,9901,54042,4270,287186,9700,95596,6200,191590,8704,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11253570,1604,10226287,19592,1027283,19478,635702,14114,391581,14724,8463578,33122,8115883,32075,347695,12047,269057,9871,78638,5697,2048169,30564,1913807,28281,134362,5984,112571,5476,21791,2478,146933,7374,47617,3403,99316,6376,48731,5309,50585,4331,594890,17602,148980,8729,445910,17000,205343,8951,240567,12469,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,968612,753,771993,7402,196619,7388,110556,6004,86063,5611,572639,8548,522270,9574,50369,3667,42646,3691,7723,2103,249003,8698,223539,7342,25464,3829,21419,3418,4045,1015,17197,2498,4562,1159,12635,2466,7166,2051,5469,1431,129773,6990,21622,2838,108151,6150,39325,3761,68826,4765,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3835500,1914,3610879,8771,224621,8742,114990,7233,109631,6769,2293509,20540,2258200,20475,35309,2812,25056,2465,10253,1599,1341474,19206,1289620,19292,51854,4197,38635,4008,13219,1970,32648,3322,26710,2795,5938,1511,4147,1116,1791,703,167869,8203,36349,3862,131520,7643,47152,4258,84368,6680,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,692220,891,650386,4676,41834,4742,27431,2861,14403,3053,455564,6218,435802,6282,19762,2311,15597,2061,4165,1058,216927,5828,208944,5710,7983,1432,6775,1344,1208,380,3158,790,3018,790,140,141,24,28,116,141,16571,3545,2622,652,13949,3488,5035,1324,8914,2706,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5422454,2406,5119021,12015,303433,11874,168711,9919,134722,7328,3292762,24848,3240172,25081,52590,5327,38713,4434,13877,2869,1875359,24259,1812017,22692,63342,5949,49364,5448,13978,2155,35413,3341,27287,2701,8126,1893,6126,1544,2000,668,218920,8513,39545,4067,179375,8860,74508,5459,104867,6544,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20403745,3358,13556986,33215,6846759,33238,3834669,38300,3012090,35844,11850595,47034,8808838,47654,3041757,31694,2371647,31316,670110,16058,4808848,39730,4311775,35756,497073,15858,388495,13449,108578,7204,236473,9441,136273,6656,100200,6998,64446,5315,35754,3960,3507829,36743,300100,11207,3207729,36299,1010081,21488,2197648,31408,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2191308,1072,1887062,9485,304246,9370,179236,8241,125010,6026,1309767,15940,1233968,16258,75799,5532,62716,5372,13083,2033,673395,16232,610765,14886,62630,4354,50032,3420,12598,2529,17295,2626,12401,1918,4894,1238,3708,953,1186,643,190851,6376,29928,3638,160923,6438,62780,5244,98143,4778,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570045,430,541001,2949,29044,2971,21540,2443,7504,1440,294750,4954,288201,4949,6549,1098,5084,1013,1465,476,249632,5073,240338,5150,9294,1201,7969,1132,1325,385,4059,1065,2861,716,1198,641,1014,615,184,217,21604,2295,9601,1310,12003,1980,7473,1406,4530,1179,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
