GEO_ID,B25116_001E,B25116_001M,B25116_002E,B25116_002M,B25116_003E,B25116_003M,B25116_004E,B25116_004M,B25116_005E,B25116_005M,B25116_006E,B25116_006M,B25116_007E,B25116_007M,B25116_008E,B25116_008M,B25116_009E,B25116_009M,B25116_010E,B25116_010M,B25116_011E,B25116_011M,B25116_012E,B25116_012M,B25116_013E,B25116_013M,B25116_014E,B25116_014M,B25116_015E,B25116_015M,B25116_016E,B25116_016M,B25116_017E,B25116_017M,B25116_018E,B25116_018M,B25116_019E,B25116_019M,B25116_020E,B25116_020M,B25116_021E,B25116_021M,B25116_022E,B25116_022M,B25116_023E,B25116_023M,NAME,B25116_001MA,B25116_001EA,B25116_002EA,B25116_002MA,B25116_003EA,B25116_003MA,B25116_004EA,B25116_004MA,B25116_005EA,B25116_005MA,B25116_006EA,B25116_006MA,B25116_007EA,B25116_007MA,B25116_008EA,B25116_008MA,B25116_009MA,B25116_009EA,B25116_010EA,B25116_010MA,B25116_011MA,B25116_011EA,B25116_012EA,B25116_012MA,B25116_013MA,B25116_013EA,B25116_014MA,B25116_014EA,B25116_015EA,B25116_015MA,B25116_016EA,B25116_016MA,B25116_017EA,B25116_017MA,B25116_018EA,B25116_018MA,B25116_019MA,B25116_019EA,B25116_020EA,B25116_020MA,B25116_021EA,B25116_021MA,B25116_022MA,B25116_022EA,B25116_023EA,B25116_023MA,state
0400000US13,3320278,14891,2218217,18944,469800,9497,214694,7671,93206,4074,78138,3836,83762,4220,1748417,16680,1177015,14126,306766,6995,171852,4681,92784,3908,1102061,16638,377735,10212,266005,9654,45615,3970,31210,2467,34905,2720,724326,14467,644548,13522,49695,4294,18059,1927,12024,1893,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,256578,4620,46005,2997,16055,1987,10618,1108,6000,882,13332,1610,210573,4189,106785,4072,47251,2705,28297,1744,28240,2109,173429,5114,50136,3617,30142,3043,8282,1521,4149,920,7563,1343,123293,4674,100470,4161,12902,1657,5503,1023,4418,968,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,379948,6577,74156,3619,27902,2403,15151,1644,11627,1358,19476,1749,305792,5864,195512,4443,52874,2434,35184,2297,22222,1791,152187,5032,52426,4348,34147,3483,7004,1303,4583,896,6692,1327,99761,3911,89665,3700,5611,1474,2825,928,1660,506,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3277573,19759,731714,12554,301999,8375,128958,5296,116591,4154,184166,5181,2545859,18480,1646361,16060,448767,7295,262892,6097,187839,4733,1413447,16614,579853,11783,358807,10178,74692,4626,56446,3502,89908,4820,833594,15407,718577,14399,63017,3894,28606,2906,23394,2657,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,1759089,16467,380590,7949,144823,5482,71239,3900,67350,3631,97178,3416,1378499,15686,891104,11403,245040,4955,146620,3908,95735,3023,683921,13453,280722,9971,175664,8004,36552,3074,24119,2006,44387,2540,403199,10083,359136,8847,24526,2448,9444,1346,10093,1459,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,877796,9351,196267,5744,75505,3794,33746,2213,31138,1935,55878,2559,681529,8586,425898,6468,121853,3241,77022,2485,56756,2506,323037,6427,140112,5732,85172,4686,15766,2115,11808,1256,27366,2012,182925,4469,159968,4298,11326,1488,5446,838,6185,1014,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,744580,9549,161839,4939,60345,3363,32205,2723,25597,1897,43692,2083,582741,9115,372810,7287,102723,3292,61801,2356,45407,2539,327358,8076,136871,5776,90130,5259,14614,1503,10542,1467,21585,1843,190487,6115,169575,5658,9932,1483,5325,1334,5655,937,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1167973,12668,269724,7588,106141,5690,51865,3319,49608,2743,62110,2688,898249,12498,566111,9533,170602,4779,101613,3843,59923,3425,485925,9577,190422,7147,118134,6241,28014,2576,19860,2108,24414,2244,295503,7896,259558,7336,21793,2438,8152,1123,6000,1035,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1136873,14727,254959,8428,95388,5644,48079,2851,48386,3105,63106,3083,881914,13958,561230,9873,159596,4947,99277,3763,61811,3248,539726,13040,204619,9252,130696,7164,30865,3184,18962,2178,24096,2490,335107,9699,290222,8904,27402,3032,11102,1723,6381,1149,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,389203,6053,82495,3626,30576,2598,15688,1470,15660,1478,20571,1645,306708,6089,187329,4551,63177,2272,34596,1653,21606,1614,152955,5619,64793,4015,35362,3247,9098,1453,6689,1205,13644,1425,88162,3761,76746,3115,5084,1148,3008,830,3324,782,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1438614,13207,308943,8587,137859,6388,61885,3437,42786,2918,66413,3435,1129671,12423,720125,10267,217707,6250,118767,4563,73072,3716,647033,13028,254858,9524,160095,8414,32625,3576,23023,2236,39115,2469,392175,9803,331489,9704,32374,3410,15509,2059,12803,1774,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1567885,15921,332018,8576,125047,5608,68549,3713,51311,3136,87111,3971,1235867,14557,778084,12052,229833,5830,127397,4814,100553,3924,880147,14720,368359,10474,198843,7951,55610,4353,42365,3238,71541,3313,511788,10813,433370,8956,40002,3294,18992,2270,19424,2312,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,2903328,19112,658756,11279,276460,8080,128453,5086,95610,3720,158233,4837,2244572,17354,1432769,14117,406592,6495,234229,5108,170982,4552,984666,14105,423848,12419,259883,10479,54441,3720,36963,2851,72561,3366,560818,11316,498685,10410,32746,2442,14239,1543,15148,1532,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1530659,9897,328270,7438,154967,5622,60436,3416,44759,2338,68108,2673,1202389,10644,814609,9398,201438,4037,110166,2822,76176,2336,489485,9638,226859,6715,135396,5947,25517,2252,18241,1815,47705,2267,262626,7969,230743,7542,13191,1459,7503,1250,11189,1202,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,757446,10943,168193,6545,56946,4057,33687,3054,35509,2804,42051,2912,589253,11287,368899,9159,106369,4114,70992,3221,42993,2572,326588,7944,113197,4693,72249,4399,17433,1933,12104,1649,11411,1435,213391,7389,187657,7024,14921,1926,6605,1285,4208,828,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1614217,14314,356943,7754,138857,6221,69939,3462,57236,2833,90911,3432,1257274,13961,784324,11453,231374,4683,149379,4415,92197,3018,671063,13073,277585,8011,171981,6965,37331,3025,24824,2059,43449,2182,393478,9274,347555,9289,22994,2297,12653,1656,10276,1299,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,254458,4764,60134,3016,21628,2303,14430,1456,10481,976,13595,1207,194324,4180,116867,3310,38909,1863,23729,1427,14819,1319,113810,4404,44952,3257,27495,2727,6468,1294,4054,920,6935,1034,68858,3388,59905,3133,5202,875,1842,455,1909,572,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,474682,6469,104786,4060,39369,2472,18541,1556,17007,1206,29869,1868,369896,6380,233856,5011,64608,2193,42540,2097,28892,1733,220910,5577,97025,4288,62640,3402,10813,1428,7574,1208,15998,1575,123885,4491,110045,4173,7894,1099,3414,641,2532,684,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,550125,8469,121938,4433,50797,3617,24467,2335,23323,2305,23351,2124,428187,7914,270338,6992,78010,3723,51829,2955,28010,2096,356594,7890,125071,6034,78081,4519,20904,2628,12230,2110,13856,2104,231523,8379,198225,7453,18544,2026,10157,1660,4597,1076,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,362854,5819,68983,3411,26873,2106,15767,1900,11067,1386,15276,1899,293871,5919,191092,4632,55242,2282,29148,2037,18389,1689,134200,4792,54367,3029,30424,2776,7030,1370,6780,1081,10133,1312,79833,4235,68717,3923,5280,1286,3112,941,2724,863,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2114072,15341,425441,10528,152048,6587,78738,3344,69559,3342,125096,4430,1688631,14178,1050215,12266,324514,7223,175949,5187,137953,4197,1027884,13709,390438,11508,216058,9367,58880,4235,45502,3714,69998,4006,637446,13202,526004,11721,59632,4375,28093,2845,23717,2684,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,504354,8037,120281,4839,45657,3242,25679,2299,23252,2325,25693,2060,384073,7993,229676,5991,76501,3544,48113,2708,29783,2291,223466,7239,80078,5018,52460,4252,11920,1940,6985,1587,8713,1375,143388,6179,126805,5651,9593,1709,4131,1174,2859,888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,3936378,24667,829284,15100,287148,9022,167291,5531,145617,5450,229228,6501,3107094,22467,1884133,17655,617135,8486,342266,6655,263560,6704,3178053,20688,1245353,18275,704678,14718,180612,6937,147637,6696,212426,6829,1932700,22515,1542154,17285,203040,6950,106560,5040,80946,4969,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2325140,18958,532540,10711,216854,7853,105179,4490,93284,4943,117223,4088,1792600,17732,1127674,13648,329291,6800,209814,5688,125821,4177,1084700,16006,398878,10993,272844,9538,50001,3402,31104,2699,44929,2754,685822,13462,609701,12814,42914,2939,18548,1979,14659,1691,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,182490,3399,43134,2404,17584,1837,7722,869,6280,882,11548,1019,139356,3695,86286,3081,25067,1334,15352,1083,12651,1184,87947,3417,44206,2824,28513,2886,4686,757,2858,633,8149,1025,43741,2666,37748,2424,2801,639,1639,537,1553,480,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,3152610,19830,705934,10313,267311,7504,134228,5332,114719,4164,189676,4487,2446676,18831,1532421,13236,454626,8324,270369,5761,189260,4770,1355211,15969,569323,11897,347546,11198,75761,4018,54202,2948,91814,3452,785888,12840,686838,12842,50573,3364,25674,2305,22803,1942,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,937051,10825,213303,6181,72979,3525,42447,2963,42758,2881,55119,2243,723748,9810,441339,7693,137249,4051,89225,3369,55935,2214,443544,6948,167191,5513,110127,5308,19613,2150,17296,1830,20155,1811,276353,6308,248040,6127,16228,2078,7990,1293,4095,702,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,909113,10907,202515,5854,76414,4243,44656,2874,33342,2636,48103,2701,706598,10341,425213,9304,141070,4627,83182,2945,57133,2885,516227,9154,196274,6716,125336,6329,24539,2166,15232,1696,31167,2450,319953,8323,283113,8302,17899,1974,8897,1308,10044,1297,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3474048,20820,779569,12479,270656,8076,150199,5371,125285,4337,233429,5947,2694479,18730,1643893,13892,509033,7626,303409,5638,238144,5778,1386092,17657,620891,11968,342071,9802,85865,4850,66136,3705,126819,4521,765201,15346,640739,13132,55786,3765,31455,2736,37221,2591,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,254639,4769,55186,3367,20457,2025,10636,1323,8566,1271,15527,1827,199453,5167,124941,4222,37887,2321,19408,1806,17217,1718,151450,4785,63270,3428,33146,2908,10926,1557,5513,992,13685,1649,88180,3694,74035,3572,6564,1279,2909,825,4672,1119,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1146620,13840,272459,8051,101711,5126,56283,3365,52763,3314,61702,3172,874161,13116,530420,9338,172080,5171,109869,4337,61792,2867,489287,10310,172629,7122,116775,6446,25199,2385,12651,1780,18004,1725,316658,9535,275150,8690,23000,1779,11782,1599,6726,1548,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,214246,3793,45625,2393,19718,1763,7723,912,7442,1104,10742,1027,168621,3600,107164,3155,28542,1540,18820,1321,14095,1335,96085,3191,43332,2835,24239,2331,5148,1048,4091,669,9854,1044,52753,2532,45837,2251,3013,782,1555,597,2348,662,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1638837,16782,371086,9220,142100,7484,76911,4406,66375,3723,85700,3342,1267751,15651,783176,12139,244346,5723,151909,3933,88320,4065,727293,13475,273758,8539,185713,8031,34945,3488,23673,2162,29427,2380,453535,12102,402979,11381,26688,2380,15512,2041,8356,1132,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5162604,28008,986567,13979,392390,9901,201215,6135,169812,5630,223150,6328,4176037,25558,2720922,22383,733491,11606,445304,8006,276320,6508,2815491,25661,986553,18718,700159,16996,123102,6353,70401,3588,92891,4643,1828938,22659,1638952,21630,111174,6204,47255,3551,31557,2619,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,558769,7876,89718,4602,39296,3630,15817,1754,13038,1295,21567,1788,469051,8671,325487,7168,68437,2673,44839,2211,30288,1947,233160,6586,66196,4351,46857,4113,8341,1274,4689,898,6309,1014,166964,5898,153921,5606,7282,1475,2977,850,2784,588,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,176860,3377,38222,2248,14799,1669,9283,1159,5523,777,8617,870,138638,3385,84779,2691,28353,1811,15509,1068,9997,1057,71965,3084,30828,2283,18348,1778,4168,1117,3130,766,5182,771,41137,2561,36958,2418,1948,509,1193,432,1038,402,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,2012391,18661,447242,10922,192440,7437,86643,4312,73410,4051,94749,3142,1565149,18058,997742,13011,302593,6601,165471,5036,99343,3879,877297,13767,327995,9855,214147,8251,43141,3440,28916,2652,41791,3107,549302,12598,479961,11567,38362,3156,17954,2247,13025,1522,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,1584549,14207,336090,8154,140154,6205,72717,2984,48570,3160,74649,3249,1248459,13604,795576,10195,229553,4858,130827,3853,92503,3919,865925,11710,341572,8796,219220,7983,52453,3751,26587,2324,43312,3041,524353,10965,469184,10768,29100,2931,15641,2314,10428,1343,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,558289,7108,133529,4278,40528,3028,25297,2285,26234,2051,41470,2156,424760,7008,248688,5313,87249,2724,53313,2611,35510,1955,182413,6083,71487,4289,41981,3713,11763,1595,7673,1249,10070,1310,110926,5004,95828,4717,8772,1331,3895,850,2431,767,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,1556441,11920,335124,7254,139632,5840,65227,3089,50307,2670,79958,2916,1221317,11341,788501,8754,214785,4869,132045,3761,85986,2988,663130,10387,299810,6648,175626,5817,38536,3051,27167,1993,58481,2934,363320,9255,317602,9177,21335,2174,10748,1279,13635,1402,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,146504,3363,33717,2280,13246,1825,7172,1231,5936,909,7363,1016,112787,3355,71102,2819,22339,1468,12112,1091,7234,868,58431,3013,23125,2429,14985,2113,3483,841,1676,454,2981,548,35306,2481,32076,2299,2230,628,629,264,371,219,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
