GEO_ID,B19025C_001E,B19025C_001M,NAME,B19025C_001EA,B19025C_001MA,state
0400000US01,511060100,94069717,Alabama,null,null,01
0400000US02,1360067300,152917769,Alaska,null,null,02
0400000US04,2594982500,152179254,Arizona,null,null,04
0400000US05,329932100,64861018,Arkansas,null,null,05
0400000US06,5505510800,413459251,California,null,null,06
0400000US08,983799800,156902477,Colorado,null,null,08
0400000US09,145464400,50137814,Connecticut,null,null,09
0400000US10,38317500,21485167,Delaware,null,null,10
0400000US11,43183500,21989511,District of Columbia,null,null,11
0400000US12,1119723400,117988020,Florida,null,null,12
0400000US13,373135400,72906249,Georgia,null,null,13
0400000US15,137764600,69277411,Hawaii,null,null,15
0400000US16,235630800,62262470,Idaho,null,null,16
0400000US17,497337400,117549400,Illinois,null,null,17
0400000US18,376884200,118453262,Indiana,null,null,18
0400000US19,93409300,29357981,Iowa,null,null,19
0400000US20,388989400,62441404,Kansas,null,null,20
0400000US21,156463800,45734984,Kentucky,null,null,21
0400000US22,399791600,66972778,Louisiana,null,null,22
0400000US23,104199700,26268455,Maine,null,null,23
0400000US24,374640100,84110646,Maryland,null,null,24
0400000US25,309550600,88522828,Massachusetts,null,null,25
0400000US26,1050949300,106687025,Michigan,null,null,26
0400000US27,887593700,103357192,Minnesota,null,null,27
0400000US28,123549100,33297994,Mississippi,null,null,28
0400000US29,427234700,78456240,Missouri,null,null,29
0400000US30,677394800,112830926,Montana,null,null,30
0400000US31,146880000,36634494,Nebraska,null,null,31
0400000US32,489798700,102707262,Nevada,null,null,32
0400000US33,79666500,27311697,New Hampshire,null,null,33
0400000US34,332264600,77737411,New Jersey,null,null,34
0400000US35,1791616700,122759459,New Mexico,null,null,35
0400000US36,1295347400,164826223,New York,null,null,36
0400000US37,1591465200,163204572,North Carolina,null,null,37
0400000US38,354628100,55112163,North Dakota,null,null,38
0400000US39,369430000,71441637,Ohio,null,null,39
0400000US40,3649411800,211174892,Oklahoma,null,null,40
0400000US41,738536400,108906376,Oregon,null,null,41
0400000US42,373040700,77832496,Pennsylvania,null,null,42
0400000US44,76383200,29931692,Rhode Island,null,null,44
0400000US45,242817500,52163530,South Carolina,null,null,45
0400000US46,542683300,59583445,South Dakota,null,null,46
0400000US47,308056600,100808775,Tennessee,null,null,47
0400000US48,2326091400,245185463,Texas,null,null,48
0400000US49,391510500,63345222,Utah,null,null,49
0400000US50,27811700,16245461,Vermont,null,null,50
0400000US51,647413200,116571096,Virginia,null,null,51
0400000US53,1284518300,115888312,Washington,null,null,53
0400000US54,24243000,13777568,West Virginia,null,null,54
0400000US55,699353100,77552763,Wisconsin,null,null,55
0400000US56,124391100,31446676,Wyoming,null,null,56
0400000US72,59258900,26316910,Puerto Rico,null,null,72
