GEO_ID,C25115_001E,C25115_001M,C25115_002E,C25115_002M,C25115_003E,C25115_003M,C25115_004E,C25115_004M,C25115_005E,C25115_005M,C25115_006E,C25115_006M,C25115_007E,C25115_007M,C25115_008E,C25115_008M,C25115_009E,C25115_009M,C25115_010E,C25115_010M,C25115_011E,C25115_011M,C25115_012E,C25115_012M,C25115_013E,C25115_013M,C25115_014E,C25115_014M,C25115_015E,C25115_015M,NAME,C25115_001EA,C25115_001MA,C25115_002MA,C25115_002EA,C25115_003MA,C25115_003EA,C25115_004MA,C25115_004EA,C25115_005EA,C25115_005MA,C25115_006EA,C25115_006MA,C25115_007MA,C25115_007EA,C25115_008MA,C25115_008EA,C25115_009MA,C25115_009EA,C25115_010MA,C25115_010EA,C25115_011MA,C25115_011EA,C25115_012EA,C25115_012MA,C25115_013EA,C25115_013MA,C25115_014EA,C25115_014MA,C25115_015MA,C25115_015EA,state
0400000US13,3320278,14891,2218217,18944,1677096,16874,1357406,16419,319690,8566,85670,4414,234020,7455,541121,10915,1102061,16638,608260,12455,286501,9368,321759,9315,70934,6360,250825,7426,493801,12096,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,256578,4620,200659,4429,159362,4447,41297,2769,13755,1567,27542,2367,55919,3318,173429,5114,105130,4216,70304,3345,34826,3083,8521,1471,26305,2851,68299,3903,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,379948,6577,291674,5858,250632,6431,41042,3337,12511,1720,28531,2696,88274,4282,152187,5032,80556,3647,48835,2792,31721,3342,8659,1696,23062,2846,71631,4419,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3277573,19759,2432320,18215,2009360,17149,422960,10912,126157,5652,296803,9335,845253,12906,1413447,16614,693811,15638,320758,11188,373053,11824,76755,5665,296298,10459,719636,13029,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,1759089,16467,1307525,16143,1102692,16166,204833,7014,61944,4251,142889,5400,451564,8942,683921,13453,332424,8589,159085,6939,173339,7099,38464,3216,134875,6787,351497,10912,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,877796,9351,649106,8811,564838,9072,84268,3862,23462,2166,60806,3057,228690,6215,323037,6427,141026,3823,73962,3188,67064,3540,14569,1695,52495,3334,182011,6112,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,744580,9549,561057,8757,481583,8807,79474,3770,24056,2149,55418,3284,183523,5326,327358,8076,154784,5130,83121,4758,71663,4258,16588,2355,55075,3783,172574,6425,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1167973,12668,864613,12354,719130,12013,145483,5829,43491,3287,101992,5006,303360,7511,485925,9577,254630,7292,132721,4808,121909,5946,21623,2487,100286,5463,231295,7375,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1136873,14727,847061,13357,656638,12980,190423,8283,47050,4130,143373,6753,289812,8852,539726,13040,289944,9299,112113,6042,177831,8265,28327,3604,149504,7020,249782,9923,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,389203,6053,286905,6175,241506,5986,45399,2752,16065,1898,29334,2260,102298,4274,152955,5619,68564,3969,36569,2791,31995,3140,9523,1686,22472,2665,84391,4882,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1438614,13207,1073053,11988,871125,11372,201928,6926,52526,3632,149402,5922,365561,8998,647033,13028,324918,8878,150724,6421,174194,7014,37379,3668,136815,6298,322115,11122,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1567885,15921,1167160,14281,968240,14610,198920,6287,57584,4295,141336,5206,400725,9768,880147,14720,402512,10273,197969,8287,204543,7475,44447,4662,160096,5981,477635,11960,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,2903328,19112,2140929,17590,1759158,15809,381771,8610,115348,5261,266423,6704,762399,12822,984666,14105,453299,9545,187614,6946,265685,9037,53478,4053,212207,8339,531367,12543,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1530659,9897,1132401,10724,970054,10408,162347,5887,58714,3259,103633,4578,398258,7999,489485,9638,196645,7100,94174,4506,102471,5265,22436,2077,80035,4839,292840,7504,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,757446,10943,571712,10792,428207,9802,143505,6175,34127,3627,109378,4886,185734,6360,326588,7944,188287,6871,75425,4157,112862,6296,17776,2404,95086,5632,138301,5452,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1614217,14314,1200202,14064,999500,13435,200702,6359,58928,4110,141774,5060,414015,8522,671063,13073,320357,8328,150939,6456,169418,6973,36860,3838,132558,6051,350706,9034,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,254458,4764,183897,4223,160207,4437,23690,2362,7540,1250,16150,1926,70561,3394,113810,4404,52896,3063,31754,2201,21142,2126,5635,1114,15507,1733,60914,3543,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,474682,6469,354615,6273,309699,5641,44916,2785,13562,1437,31354,2392,120067,4062,220910,5577,100514,3669,54591,3000,45923,3001,10846,1402,35077,2656,120396,4847,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,550125,8469,398973,7473,323024,7039,75949,4294,26880,3168,49069,3578,151152,4964,356594,7890,190318,7595,107774,6026,82544,5164,24435,3678,58109,4250,166276,6432,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,362854,5819,275718,5727,235535,5673,40183,2603,12644,1706,27539,2166,87136,3972,134200,4792,61897,3596,34457,2990,27440,2900,7314,1649,20126,2288,72303,3521,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2114072,15341,1621916,13261,1350382,14719,271534,9439,77296,4857,194238,7905,492156,11540,1027884,13709,550363,13549,278279,9337,272084,9814,70921,5032,201163,8694,477521,12472,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,504354,8037,364067,7786,286337,7602,77730,4504,22353,2697,55377,3923,140287,5226,223466,7239,118692,5583,62084,4555,56608,4267,14391,2495,42217,3917,104774,5631,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,3936378,24667,2957209,20749,2393639,20626,563570,13377,166522,6736,397048,12018,979169,15898,3178053,20688,1658594,20861,801330,16792,857264,17046,188285,8910,668979,13343,1519459,16716,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2325140,18958,1717879,17987,1412235,16837,305644,9258,91180,4654,214464,7862,607261,10539,1084700,16006,572320,11987,268474,7261,303846,9463,64054,5091,239792,8041,512380,12008,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,182490,3399,133212,3566,116730,3211,16482,1577,5455,781,11027,1217,49278,2672,87947,3417,32594,2378,21202,1912,11392,1387,3090,763,8302,1368,55353,3099,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,3152610,19830,2331698,18770,1944233,18376,387465,8266,113140,4716,274325,7201,820912,11356,1355211,15969,655208,11153,284089,8524,371119,10265,73359,4795,297760,9732,700003,13167,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,937051,10825,697704,9906,584298,9857,113406,4749,33996,2900,79410,3545,239347,7055,443544,6948,236420,6078,120164,5309,116256,5900,27603,3088,88653,5161,207124,6564,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,909113,10907,660367,9860,565617,10141,94750,3994,28278,2612,66472,3825,248746,6901,516227,9154,248468,7361,138144,5366,110324,5959,33265,3117,77059,4965,267759,7582,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3474048,20820,2576414,19515,2126056,19551,450358,10969,137960,5965,312398,9541,897634,13234,1386092,17657,623184,14601,293213,10171,329971,10376,69877,5301,260094,9276,762908,13599,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,254639,4769,188822,4729,156903,4793,31919,2737,8092,1465,23827,2189,65817,3739,151450,4785,70226,3601,33173,2757,37053,3453,9945,1731,27108,2841,81224,3867,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1146620,13840,835884,13440,671365,12385,164519,5733,40461,3174,124058,4571,310736,8333,489287,10310,267443,8756,116329,5651,151114,7525,26978,2942,124136,7149,221844,7614,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,214246,3793,160236,3400,137467,3522,22769,2033,7769,1178,15000,1703,54010,2453,96085,3191,43655,2411,23584,1939,20071,1837,5129,982,14942,1504,52430,2968,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1638837,16782,1217125,15657,999103,15706,218022,7582,62530,5075,155492,5727,421712,9819,727293,13475,387185,10818,179081,7054,208104,8973,43897,4417,164207,7775,340108,9798,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5162604,28008,4026308,26712,3293986,27883,732322,15204,208941,8189,523381,13595,1136296,15387,2815491,25661,1571577,21788,828989,14641,742588,16304,179309,9880,563279,15032,1243914,21354,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,558769,7876,454364,8786,394691,8608,59673,3908,17610,2223,42063,3074,104405,4945,233160,6586,138739,5465,92491,4670,46248,4800,14929,2256,31319,3980,94421,4420,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,176860,3377,127380,3449,106850,3670,20530,1381,7512,1189,13018,1038,49480,2857,71965,3084,29452,2354,13834,1719,15618,1926,4004,1009,11614,1650,42513,2546,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,2012391,18661,1490413,17760,1249388,17649,241025,8498,68637,4480,172388,7126,521978,11268,877297,13767,448553,11406,229248,8062,219305,8614,48698,4337,170607,7386,428744,10960,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,1584549,14207,1166759,13012,997275,11936,169484,6417,56117,3496,113367,5328,417790,9973,865925,11710,407673,10222,222410,8887,185263,8319,48164,4309,137099,6826,458252,9964,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,558289,7108,408113,6978,339116,7535,68997,3517,20474,2429,48523,3028,150176,4765,182413,6083,92034,5113,49627,3457,42407,3766,9854,2031,32553,2968,90379,4405,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,1556441,11920,1159051,11563,993167,11016,165884,5385,57733,3471,108151,4407,397390,7885,663130,10387,281586,9469,134677,5778,146909,6466,36201,3832,110708,5541,381544,7766,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,146504,3363,107409,3341,92395,3248,15014,2143,5897,1251,9117,1522,39095,2496,58431,3013,26493,2374,17103,1855,9390,1507,3139,944,6251,1228,31938,2531,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,934479,10320,729376,9809,502427,8895,226949,6762,42159,2768,184790,6103,205103,6389,319839,7515,227594,6275,99282,5178,128312,4974,18088,2071,110224,4322,92245,4587,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
