GEO_ID,B08528_001E,B08528_001M,B08528_002E,B08528_002M,B08528_003E,B08528_003M,B08528_004E,B08528_004M,B08528_005E,B08528_005M,B08528_006E,B08528_006M,B08528_007E,B08528_007M,B08528_008E,B08528_008M,B08528_009E,B08528_009M,B08528_010E,B08528_010M,B08528_011E,B08528_011M,B08528_012E,B08528_012M,B08528_013E,B08528_013M,B08528_014E,B08528_014M,B08528_015E,B08528_015M,B08528_016E,B08528_016M,B08528_017E,B08528_017M,B08528_018E,B08528_018M,B08528_019E,B08528_019M,B08528_020E,B08528_020M,B08528_021E,B08528_021M,B08528_022E,B08528_022M,B08528_023E,B08528_023M,B08528_024E,B08528_024M,B08528_025E,B08528_025M,B08528_026E,B08528_026M,B08528_027E,B08528_027M,B08528_028E,B08528_028M,B08528_029E,B08528_029M,B08528_030E,B08528_030M,B08528_031E,B08528_031M,B08528_032E,B08528_032M,B08528_033E,B08528_033M,B08528_034E,B08528_034M,B08528_035E,B08528_035M,B08528_036E,B08528_036M,B08528_037E,B08528_037M,B08528_038E,B08528_038M,B08528_039E,B08528_039M,B08528_040E,B08528_040M,B08528_041E,B08528_041M,B08528_042E,B08528_042M,B08528_043E,B08528_043M,B08528_044E,B08528_044M,B08528_045E,B08528_045M,B08528_046E,B08528_046M,B08528_047E,B08528_047M,B08528_048E,B08528_048M,B08528_049E,B08528_049M,B08528_050E,B08528_050M,B08528_051E,B08528_051M,B08528_052E,B08528_052M,B08528_053E,B08528_053M,B08528_054E,B08528_054M,B08528_055E,B08528_055M,B08528_056E,B08528_056M,B08528_057E,B08528_057M,B08528_058E,B08528_058M,B08528_059E,B08528_059M,B08528_060E,B08528_060M,B08528_061E,B08528_061M,B08528_062E,B08528_062M,B08528_063E,B08528_063M,B08528_064E,B08528_064M,B08528_065E,B08528_065M,B08528_066E,B08528_066M,B08528_067E,B08528_067M,B08528_068E,B08528_068M,B08528_069E,B08528_069M,B08528_070E,B08528_070M,NAME,B08528_001EA,B08528_001MA,B08528_002MA,B08528_002EA,B08528_003MA,B08528_003EA,B08528_004MA,B08528_004EA,B08528_005EA,B08528_005MA,B08528_006EA,B08528_006MA,B08528_007MA,B08528_007EA,B08528_008MA,B08528_008EA,B08528_009MA,B08528_009EA,B08528_010EA,B08528_010MA,B08528_011EA,B08528_011MA,B08528_012EA,B08528_012MA,B08528_013MA,B08528_013EA,B08528_014MA,B08528_014EA,B08528_015EA,B08528_015MA,B08528_016EA,B08528_016MA,B08528_017EA,B08528_017MA,B08528_018MA,B08528_018EA,B08528_019MA,B08528_019EA,B08528_020EA,B08528_020MA,B08528_021EA,B08528_021MA,B08528_022MA,B08528_022EA,B08528_023EA,B08528_023MA,B08528_024MA,B08528_024EA,B08528_025MA,B08528_025EA,B08528_026EA,B08528_026MA,B08528_027MA,B08528_027EA,B08528_028EA,B08528_028MA,B08528_029MA,B08528_029EA,B08528_030MA,B08528_030EA,B08528_031EA,B08528_031MA,B08528_032EA,B08528_032MA,B08528_033EA,B08528_033MA,B08528_034EA,B08528_034MA,B08528_035MA,B08528_035EA,B08528_036MA,B08528_036EA,B08528_037EA,B08528_037MA,B08528_038EA,B08528_038MA,B08528_039EA,B08528_039MA,B08528_040EA,B08528_040MA,B08528_041MA,B08528_041EA,B08528_042MA,B08528_042EA,B08528_043EA,B08528_043MA,B08528_044MA,B08528_044EA,B08528_045EA,B08528_045MA,B08528_046EA,B08528_046MA,B08528_047MA,B08528_047EA,B08528_048MA,B08528_048EA,B08528_049EA,B08528_049MA,B08528_050EA,B08528_050MA,B08528_051EA,B08528_051MA,B08528_052MA,B08528_052EA,B08528_053MA,B08528_053EA,B08528_054EA,B08528_054MA,B08528_055EA,B08528_055MA,B08528_056EA,B08528_056MA,B08528_057MA,B08528_057EA,B08528_058MA,B08528_058EA,B08528_059MA,B08528_059EA,B08528_060EA,B08528_060MA,B08528_061EA,B08528_061MA,B08528_062MA,B08528_062EA,B08528_063MA,B08528_063EA,B08528_064MA,B08528_064EA,B08528_065EA,B08528_065MA,B08528_066EA,B08528_066MA,B08528_067EA,B08528_067MA,B08528_068MA,B08528_068EA,B08528_069MA,B08528_069EA,B08528_070EA,B08528_070MA,state
0400000US13,4096689,20052,2987050,26229,2806437,24492,180613,8409,207526,9486,308329,10888,175267,8604,151777,7721,258645,9237,8095,1685,3286627,21694,2416783,23316,2291142,22682,125641,7156,169222,8062,262839,9648,143614,6424,134239,7425,155389,7952,4541,1170,458753,14342,330960,13070,310675,12119,20285,2941,24491,2862,33299,3732,19322,3366,10893,2019,38865,4126,923,562,91139,6343,71597,5808,71174,5790,423,352,3823,1066,5425,1238,5919,1622,2748,883,1627,685,0,268,52638,4999,35117,3753,31528,3550,3589,1311,2921,780,2380,1041,2419,928,1477,728,7721,1924,603,411,61544,4817,47462,4395,44847,4256,2615,1068,3133,1081,3462,1061,2021,790,1317,684,4063,1260,86,107,145988,6413,85131,5138,57071,4586,28060,3285,3936,958,924,524,1972,821,1103,637,50980,4011,1942,750,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,585016,7207,358143,8777,337967,8755,20176,2104,37897,3377,20331,2439,58093,4048,61890,4272,46865,3895,1797,729,400334,7857,246332,7448,234648,7534,11684,1622,25101,2622,15646,2027,40817,3259,49562,3887,22191,2451,685,365,91739,4305,57297,4075,53907,3966,3390,1061,8029,1480,3319,1052,10439,1735,6897,1510,5353,1195,405,279,33096,3109,25004,2620,24902,2628,102,121,1579,708,807,509,2385,746,1839,812,1427,649,55,89,19295,2481,12326,1767,11474,1670,852,457,1559,565,210,179,2335,722,1463,1322,1189,499,213,294,13876,2004,8406,1615,8279,1614,127,122,688,358,319,253,1546,758,1866,750,1025,689,26,52,26676,2873,8778,1427,4757,1061,4021,1094,941,478,30,50,571,370,263,312,15680,2151,413,398,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,640463,8582,435616,7868,407570,7811,28046,2799,40431,3375,47485,3019,31296,2924,22540,1715,60027,4068,3068,768,489270,8530,345392,7468,327786,7360,17606,1944,29518,2735,38911,2678,24555,2719,17312,1653,32283,2545,1299,531,77734,4290,52586,3263,49210,3234,3376,1036,6170,1697,5581,1049,4018,981,3153,794,5828,1129,398,277,5579,1274,3811,1146,3811,1146,0,268,313,196,239,183,328,289,803,332,85,156,0,268,21968,2963,12166,2067,10865,1866,1301,727,2011,757,1096,508,1255,426,561,393,4643,1518,236,238,13573,2355,9304,1957,8724,1869,580,303,1214,665,1073,511,778,479,254,191,950,408,0,268,32339,2911,12357,1610,7174,1193,5183,1113,1205,456,585,444,362,222,457,298,16238,2324,1135,513,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5777753,24231,4256738,28625,4034840,28903,221898,7300,458512,13181,430428,12132,185567,7442,121410,6123,313602,12114,11496,1345,4324440,27526,3225517,27856,3074167,28152,151350,6323,333101,9361,361321,10066,134917,6408,92247,5613,171844,7188,5493,937,543256,13820,412060,12805,392394,12252,19666,2223,43211,5412,30454,3177,18829,2233,9549,1878,27682,3509,1471,566,479584,13143,360903,11331,354488,11150,6415,1413,48987,3855,23878,2867,17174,2804,15448,2166,13072,2057,122,145,150557,8548,97788,6991,89238,6475,8550,1719,20469,2530,7814,1263,7931,1574,1227,470,14336,2077,992,451,85086,5437,62098,4647,59517,4460,2581,758,6113,1441,4918,1211,3818,922,1808,650,6200,1288,131,138,194830,7714,98372,4842,65036,4531,33336,2994,6631,1324,2043,656,2898,837,1131,470,80468,5030,3287,832,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2794139,16998,2094993,17372,2001256,16837,93737,5140,226213,7644,178811,7153,94079,3696,42092,2908,151559,5423,6392,1184,2324810,18148,1773920,16536,1706369,16178,67551,4040,190848,6524,158823,6720,76379,3283,37437,2730,84411,4149,2992,945,264456,8352,198981,7268,192401,7000,6580,1368,19795,2341,13792,1868,9396,1820,3080,804,18495,2556,917,387,20881,3364,12828,2117,12767,2096,61,103,3611,1876,1668,565,1276,742,613,444,885,508,0,268,53947,4022,33898,3440,30146,3305,3752,875,6751,1398,1829,612,4086,1199,494,369,6322,1471,567,344,43478,4535,34921,4618,33665,4586,1256,573,2099,693,1401,549,1938,726,193,131,2813,1012,113,140,86567,5021,40445,3911,25908,2901,14537,2232,3109,715,1298,707,1004,415,275,194,38633,2549,1803,672,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1470173,10519,1027411,11279,980434,11509,46977,2952,116839,5206,109969,4759,67394,3609,26005,2427,115838,4331,6717,1213,1178182,12459,853773,11846,821682,11473,32091,2336,96558,4845,93388,4056,50817,3525,22541,2149,57934,3503,3171,813,147233,5541,107753,5064,103737,5016,4016,953,10746,1412,10427,1508,6428,1102,1902,488,9539,1414,438,241,11327,1733,4984,1009,4984,1009,0,268,1610,652,550,317,3583,1038,503,457,97,115,0,268,45997,3464,25191,2421,23012,2394,2179,505,4560,1102,3617,698,3718,985,406,247,7299,1107,1206,709,23800,2742,15289,2257,14522,2075,767,362,1211,704,1487,470,2202,748,273,157,3288,988,50,66,63634,3067,20421,1947,12497,1381,7924,1274,2154,644,500,260,646,293,380,320,37681,2372,1852,503,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1343607,10976,927587,13004,883040,12850,44547,3361,95915,5181,113632,5507,64843,4294,41450,2632,96033,4112,4147,843,1110172,12208,788324,12827,755612,12252,32712,2786,80382,4249,98760,5213,50813,3495,36018,2364,53841,2761,2034,623,122320,5726,85114,4977,82541,4911,2573,935,8471,1592,9291,1567,7566,1177,3697,857,7901,1428,280,203,5122,1166,3180,989,3180,989,0,268,901,491,551,422,317,254,108,127,65,107,0,268,33252,3383,16896,2355,14825,2330,2071,636,3234,862,2979,729,4092,1718,1063,456,4772,808,216,164,20047,2324,13829,1974,13379,1938,450,347,1432,599,1374,488,1078,402,389,255,1919,668,26,48,52694,4116,20244,2369,13503,1829,6741,1235,1495,502,677,293,977,607,175,137,27535,2929,1591,597,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1770840,13867,1248261,13778,1187090,13610,61171,4381,117486,5316,120322,4583,104916,4706,58584,4186,115910,4683,5361,1134,1468709,13082,1055387,12796,1008927,12662,46460,3560,97079,4683,103054,4362,86661,4607,51608,3600,72434,4153,2486,873,192218,6715,134634,5703,129218,5721,5416,1286,13023,1936,12144,1542,12025,1956,5307,1407,14127,2380,958,456,14417,2377,9681,2021,9617,2020,64,106,993,522,1711,629,1457,717,530,419,45,76,0,268,29573,3639,17079,2646,15199,2530,1880,688,3015,865,1423,592,2298,1000,273,226,5035,1192,450,346,16921,1970,11212,1800,10775,1752,437,262,1236,592,1349,529,941,472,715,395,1406,536,62,104,49002,3169,20268,2139,13354,1847,6914,1379,2140,658,641,423,1534,693,151,185,22863,2445,1405,550,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1870598,14803,1323405,16269,1254606,16836,68799,3990,112159,6402,147384,6844,114641,6378,59908,4862,107780,5791,5321,1305,1514556,16158,1077016,16452,1024716,16949,52300,3274,94453,5689,127304,5943,92876,5610,50051,4824,69710,4528,3146,1074,209395,9711,150565,7856,144550,7526,6015,1366,9911,1511,14295,2065,13729,2754,7064,1745,13042,2138,789,457,35458,4699,27045,4277,26734,4221,311,280,2114,813,2166,769,3047,1131,618,418,468,412,0,268,32234,3933,21167,2777,19042,2693,2125,855,2199,878,1256,513,2213,944,571,290,4389,1355,439,355,36494,3708,28108,3107,27392,3045,716,470,2036,1189,1906,632,1259,609,1258,673,1905,584,22,38,42461,3382,19504,2016,12172,1545,7332,1530,1446,644,457,272,1517,535,346,260,18266,2266,925,422,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627734,6467,402249,7203,377211,7189,25038,2159,66774,3393,46912,3239,27459,2820,23426,2335,59594,3569,1320,444,500153,7913,325111,6882,309869,6613,15242,1777,56786,3456,41897,3126,22583,2306,19573,2175,33566,2798,637,313,64017,4291,44512,4058,41181,3860,3331,969,5496,1147,3503,901,2329,593,2050,591,5885,962,242,168,3929,876,2047,731,2038,730,9,16,668,459,381,229,97,160,300,258,436,407,0,268,23229,3060,14272,1998,12635,1815,1637,559,1986,766,548,280,1775,1145,842,601,3695,1037,111,102,7103,1245,4236,973,4082,952,154,138,725,377,236,164,376,304,333,317,1118,569,79,131,29303,2788,12071,1648,7406,1214,4665,1096,1113,432,347,291,299,233,328,298,14894,1935,251,156,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2454466,16186,1613038,14847,1514899,15591,98139,5076,188906,7923,192091,8188,105564,5356,203942,9129,145616,7101,5309,1783,1873304,14373,1236499,13910,1171151,14475,65348,4452,145627,7323,162866,6723,85944,4674,163776,7901,75879,4438,2713,1506,262939,10074,182065,9022,172564,8686,9501,1916,18316,2026,18917,2987,9743,1707,19200,2675,13504,1895,1194,550,127146,7151,89343,5480,88044,5336,1299,736,9022,1630,4608,1721,6305,1615,14888,2759,2980,1071,0,268,56290,4776,35571,3896,33020,3778,2551,901,7103,1501,2947,1101,2119,736,2613,877,5697,1542,240,257,34295,4252,22950,3213,21417,3001,1533,861,3814,1144,1719,722,589,300,1359,491,3798,1940,66,112,100492,6490,46610,3782,28703,2552,17907,2726,5024,984,1034,514,864,547,2106,845,43758,3871,1096,373,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3105432,18785,2164608,21240,2067152,21528,97456,5466,329678,10159,222424,7119,107836,5944,64715,4255,210453,9232,5718,1183,2335422,20782,1645155,19578,1577275,19824,67880,4476,233678,8280,192706,6974,82699,4881,50391,4066,127028,7411,3765,1076,260776,10472,188838,8973,180644,8845,8194,1643,25253,3297,16049,2098,7345,1538,4134,1269,18493,3439,664,468,252148,9210,180148,7738,177640,7640,2508,861,40627,3789,5935,1283,12688,2149,7859,1262,4826,1199,65,109,115847,7856,77332,6795,74388,6779,2944,957,19862,2682,5134,1239,2762,951,1096,615,9506,1524,155,129,38516,3764,25760,2992,24404,2938,1356,596,5663,1243,1847,793,991,533,613,374,3603,1194,39,65,102723,5345,47375,3650,32801,2907,14574,2341,4595,1102,753,362,1351,605,622,563,46997,3007,1030,377,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4358915,19377,3231180,21014,3062303,22057,168877,6471,353709,9056,302684,9350,139381,6148,65900,4247,256116,8245,9945,1551,3673648,19357,2775293,18841,2647368,18790,127925,5613,302926,8216,271733,9099,111957,5453,56599,3816,150560,6493,4580,1073,377830,11035,283403,9189,269963,9009,13440,2023,28838,2817,19912,2078,13261,1809,6685,1285,24140,2553,1591,543,49186,4469,34112,3900,33781,3870,331,371,5632,1065,2947,1353,4407,1064,1059,472,1029,491,0,268,77791,3817,48425,3321,43525,3204,4900,928,7425,1038,4432,1007,5344,1166,802,385,10894,1588,469,237,43681,3095,32786,2713,30433,2638,2353,654,3763,876,1342,464,1763,649,273,225,3629,924,125,100,136779,5919,57161,3432,37233,2939,19928,2068,5125,1105,2318,649,2649,743,482,231,65864,4187,3180,903,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2618412,12539,1863854,14721,1764785,14448,99069,4264,250225,6921,189652,6112,86787,4124,40162,2966,181161,5287,6571,962,2068695,13705,1512451,14454,1443588,14401,68863,3383,198612,6196,158593,5609,67724,3674,34667,2612,93453,3649,3195,748,250687,7999,179097,6938,172024,7008,7073,1221,26768,2883,17590,1566,9443,1505,3373,1019,13727,1678,689,269,72965,5510,53325,4558,53005,4557,320,235,8505,1488,4865,1190,3771,862,1444,813,1035,418,20,32,69932,4306,43778,3579,39712,3571,4066,1041,8094,1255,4694,923,3049,906,363,220,9270,988,684,381,34855,2858,24729,2277,23576,2250,1153,394,3748,1039,2331,669,1430,584,171,118,2380,428,66,87,121278,4397,50474,3021,32880,2557,17594,1663,4498,777,1579,521,1370,511,144,143,61296,3228,1917,409,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1143315,11454,780708,11528,744470,11108,36238,3430,64047,4449,87998,5364,85011,5459,45090,3651,76811,4902,3650,1281,943957,11774,654600,11516,625475,11476,29125,2813,52852,3918,74601,4990,72710,4968,37826,3202,49363,3916,2005,888,139268,6946,94578,5132,91582,4927,2996,1226,8105,1768,10334,1774,9855,2066,4556,1248,11386,2184,454,351,5074,1476,2921,1076,2921,1076,0,268,242,306,1081,515,615,410,46,87,169,198,0,268,15537,2216,8920,1871,7802,1590,1118,823,1572,618,517,326,648,404,796,423,2892,1062,192,240,17437,2729,10840,1975,10593,1947,247,247,357,257,1316,650,976,652,1677,685,2198,1186,73,120,22042,2747,8849,1468,6097,1133,2752,775,919,550,149,189,207,225,189,189,10803,1955,926,817,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2731050,15826,1948195,17007,1849627,17325,98568,5235,236367,7355,169658,6074,114403,5329,74175,3906,181247,6203,7005,1256,2232849,17295,1624336,17125,1553041,17046,71295,4013,196292,6881,147629,5564,92805,4828,63031,3927,105421,4900,3335,914,281936,9963,201617,8201,192741,8269,8876,1593,24878,2411,16551,2036,13324,1993,6119,1027,18648,2667,799,339,38062,3357,27545,2862,27375,2859,170,166,4323,1371,1428,620,1594,583,2400,738,720,458,52,87,48091,3960,27218,2826,25194,2810,2024,831,5547,1512,1403,443,4150,1102,856,386,8352,1416,565,287,32936,2922,23513,2480,22247,2404,1266,555,1924,653,1829,1029,1295,802,1214,649,3051,808,110,100,97176,4559,43966,2919,29029,2475,14937,2212,3403,877,818,352,1235,443,555,291,45055,2934,2144,818,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,454500,5423,287311,5476,262071,5406,25240,2632,32736,2540,39400,2462,26570,2231,17682,1978,48015,2720,2786,757,341194,5940,222612,5408,207628,5120,14984,2139,25893,2220,30994,2341,19222,1884,13951,1760,27232,2047,1290,561,50994,4263,32458,3167,29950,3136,2508,649,2725,766,5358,1319,3751,955,2246,814,4231,975,225,177,2879,838,1865,704,1865,704,0,268,180,230,320,283,386,241,64,87,64,85,0,268,20728,2240,11580,1771,9763,1657,1817,647,2182,743,1709,536,1847,572,719,315,2422,536,269,178,11557,1704,7441,1353,7194,1447,247,260,938,641,710,350,1184,465,426,225,797,390,61,95,27148,2156,11355,1586,5671,1266,5684,999,818,551,309,266,180,133,276,199,13269,1583,941,392,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
