GEO_ID,C10059_001E,C10059_001M,C10059_002E,C10059_002M,C10059_003E,C10059_003M,C10059_004E,C10059_004M,C10059_005E,C10059_005M,C10059_006E,C10059_006M,C10059_007E,C10059_007M,NAME,C10059_001EA,C10059_001MA,C10059_002EA,C10059_002MA,C10059_003MA,C10059_003EA,C10059_004MA,C10059_004EA,C10059_005MA,C10059_005EA,C10059_006EA,C10059_006MA,C10059_007EA,C10059_007MA,state
0400000US01,111975,6719,25848,3200,16822,2709,9026,1561,86127,5561,49001,4408,37126,3531,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,13181,2042,1856,564,1237,453,619,325,11325,2068,5632,1319,5693,1418,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,122247,7082,20363,3038,11744,2443,8619,1860,101884,5886,43927,3946,57957,4920,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,57802,4390,10935,1894,7926,1586,3009,861,46867,4053,27497,2941,19370,2640,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,885034,21469,106064,7536,42982,5038,63082,5523,778970,20110,226514,9055,552456,17154,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,63960,5035,6825,2047,4071,1420,2754,1234,57135,4771,26162,3125,30973,3302,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,50107,4224,3379,1192,1153,516,2226,1165,46728,4276,15053,2625,31675,3106,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,18645,2411,1822,718,578,329,1244,644,16823,2300,6663,1340,10160,1761,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,11078,1940,3236,863,2124,787,1112,473,7842,1641,3640,952,4202,1287,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,357729,13298,53405,5024,30218,3317,23187,3467,304324,12448,123811,9124,180513,7612,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,193219,8097,38444,4334,26747,3821,11697,1904,154775,6720,66442,5365,88333,5048,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,53462,4007,4355,1299,1914,689,2441,958,49107,4082,12319,2089,36788,3493,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,19735,2457,2814,932,1842,707,972,568,16921,2337,8403,1760,8518,1508,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,239281,9398,36264,3790,19592,2164,16672,2831,203017,9723,79782,5487,123235,7503,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,98394,7031,13165,2075,8519,1751,4646,1153,85229,6504,40441,4292,44788,4335,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31131,3486,3495,852,2089,663,1406,693,27636,3283,14609,2870,13027,1785,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,39372,3330,4308,1109,2532,760,1776,708,35064,3333,16441,2895,18623,2299,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,82199,5036,18337,2762,11607,2392,6730,1635,63862,4048,32565,3306,31297,3501,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,115164,6745,27332,3081,18111,2724,9221,1737,87832,5941,45462,4631,42370,4090,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13410,2045,1494,604,768,481,726,363,11916,1886,4424,1164,7492,1646,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,117654,7778,10006,1889,5895,1383,4111,1034,107648,7430,38229,3650,69419,6330,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,98304,8122,7984,1893,3948,1391,4036,1103,90320,7985,24029,3052,66291,6885,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,154402,7868,25768,3081,13812,2432,11956,1940,128634,7278,56028,4942,72606,4636,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
