GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001EA,C25122_001MA,C25122_002EA,C25122_002MA,C25122_003MA,C25122_003EA,C25122_004MA,C25122_004EA,C25122_005EA,C25122_005MA,C25122_006EA,C25122_006MA,C25122_007EA,C25122_007MA,C25122_008MA,C25122_008EA,C25122_009MA,C25122_009EA,C25122_010EA,C25122_010MA,C25122_011EA,C25122_011MA,C25122_012EA,C25122_012MA,C25122_013MA,C25122_013EA,C25122_014MA,C25122_014EA,C25122_015EA,C25122_015MA,C25122_016EA,C25122_016MA,C25122_017EA,C25122_017MA,C25122_018MA,C25122_018EA,C25122_019MA,C25122_019EA,C25122_020EA,C25122_020MA,C25122_021EA,C25122_021MA,C25122_022EA,C25122_022MA,C25122_023MA,C25122_023EA,C25122_024MA,C25122_024EA,C25122_025MA,C25122_025EA,C25122_026EA,C25122_026MA,C25122_027EA,C25122_027MA,C25122_028EA,C25122_028MA,C25122_029MA,C25122_029EA,C25122_030MA,C25122_030EA,C25122_031MA,C25122_031EA,state
0400000US01,527217,11869,131097,6865,71277,5270,33289,3500,2895,901,23636,2468,122976,5582,60896,4246,47308,3732,2498,869,12274,1661,121516,6666,41985,3857,61691,4829,4553,1092,13287,2202,71524,5191,16649,2448,42476,3931,4985,1546,7414,1330,52781,4228,7075,1598,36494,3809,4169,1134,5043,1121,27323,2724,2999,934,14794,2173,6657,1394,2873,810,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,86233,3244,8950,1485,2164,698,3497,1166,1488,638,1801,595,11697,1369,2346,683,6218,1046,1870,738,1263,448,19570,2010,1532,511,12163,1662,3328,1089,2547,907,14614,1837,576,260,8252,1430,3608,864,2178,619,17602,2155,663,311,9111,1497,6140,1167,1688,550,13800,1666,581,332,4466,1018,7043,1280,1710,591,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,701556,12519,96821,5754,32799,3582,46927,3454,8153,1461,8942,1454,134948,5896,34666,3369,78749,4852,13143,2266,8390,1866,180929,8112,25733,3226,119373,6104,25383,2648,10440,1774,123435,7122,8993,1698,82633,6078,25500,2544,6309,1390,99883,7224,6729,1752,58028,5607,29970,3359,5156,1126,65540,5144,2173,735,27413,4239,32468,3464,3486,1210,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,350717,8790,76673,4343,41093,3001,21894,2443,1481,770,12205,1712,84023,4551,38955,3502,35020,2970,1790,849,8258,1238,92603,5023,29251,3099,50508,3916,2277,800,10567,1861,48368,4487,10390,2199,32240,3894,1636,568,4102,1008,32979,3410,5044,1408,20605,2737,3665,1272,3665,961,16071,1941,1699,593,9689,1653,3010,836,1673,540,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,5027756,31936,591722,14946,163371,6550,254402,11319,140407,7336,33542,4550,814003,17704,157544,7432,432888,12367,190392,9069,33179,3106,1069645,18445,73470,5346,591683,14063,364491,11120,40001,3310,831792,15797,27327,3124,387303,10791,390577,14158,26585,3063,862235,14508,17885,2615,289545,9948,529307,12647,25498,3131,858359,20785,9758,1642,151106,7338,670043,19801,27452,3106,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,585342,11059,85520,4372,29658,2638,40276,3052,11071,1797,4515,1140,109038,5881,30422,3811,58575,4121,14145,2579,5896,1331,147063,6348,20324,2686,94345,5825,25777,2989,6617,1414,100261,5338,7321,1512,63358,4555,25404,2876,4178,890,88926,5722,3324,1031,45578,3874,36334,3970,3690,1081,54534,3951,1568,760,16743,2657,33168,3160,3055,1000,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,403895,8863,64977,5132,27859,3240,25095,3674,8004,1677,4019,1288,68791,4933,22920,2898,30945,2866,11135,2387,3791,1072,83329,5445,7552,1683,52358,4368,19157,2606,4262,1115,63943,5105,4131,1392,35547,3635,21857,3007,2408,683,65294,4267,2196,797,32284,3505,27312,3074,3502,1288,57561,4215,874,376,17344,2091,36811,3607,2532,714,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,87780,3942,10644,1676,3867,828,4952,1287,1027,489,798,456,14758,1957,3740,1095,8119,1505,1703,648,1196,507,18957,2203,2526,977,12813,1986,2868,784,750,397,18212,2100,1036,587,11308,1587,4599,1119,1269,520,15344,2006,749,348,8285,1536,5503,1346,807,315,9865,1596,357,328,4469,1170,4173,1076,866,561,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,142695,3688,28937,2512,13232,1942,9365,1663,5747,1017,593,396,19691,2403,5636,1297,10588,1714,3407,1025,60,102,26952,2822,2594,821,18138,2379,5729,1397,491,314,20585,2684,1534,631,11686,1879,6857,1387,508,269,23161,2190,970,609,11193,1649,10724,1684,274,254,23369,2413,498,369,6078,1579,16402,1694,391,239,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2144851,23516,320169,11388,100751,5203,155643,7975,37854,4064,25921,3204,383491,9827,78173,4907,230430,7796,51503,5246,23385,3062,552484,14030,51123,5034,380218,12185,98653,6739,22490,2838,376962,12799,16065,2386,239797,10263,106764,7279,14336,1920,315496,10216,11779,2187,159188,7550,131507,6262,13022,2347,196249,8755,4235,1080,63953,5515,118007,6877,10054,1837,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1102061,16638,198546,7899,87901,5247,75871,5838,15492,2691,19282,2552,210370,8559,67204,4388,111743,7261,15252,2991,16171,2493,262158,10089,43145,4018,174865,8293,28135,3374,16013,2829,181444,8023,14012,1909,127401,7287,29187,2620,10844,1934,154653,7561,11335,1961,95071,5600,40747,4517,7500,1336,94890,5581,2090,718,44512,4209,42464,3707,5824,1159,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,173429,5114,19045,2438,6169,1270,7470,1521,4379,1254,1027,555,20703,2121,6433,1168,7537,1164,4883,1230,1850,592,33188,2960,3363,832,15239,2177,10833,1760,3753,991,30814,2986,1627,784,13136,2030,12430,2075,3621,893,35262,2989,470,352,10875,1691,19854,2500,4063,1140,34417,3304,340,242,5751,1225,24646,2761,3680,975,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,152187,5032,26570,2768,14726,2213,8422,1470,952,489,2470,770,34666,3164,14794,1937,16324,2519,1191,475,2357,780,40413,3257,10396,1702,24756,2633,1755,802,3506,849,24851,2601,4225,1022,16017,2306,2975,858,1634,489,18049,2425,1965,729,12054,1839,2441,747,1589,745,7638,1225,202,166,4075,995,2655,763,706,396,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1413447,16614,256316,8466,103651,5504,111653,6002,26089,3012,14923,2153,271102,9452,85850,4421,139691,7509,31282,3019,14279,2546,323266,10680,51426,3551,207251,8755,50627,4275,13962,2302,219704,9683,22030,2597,142600,7656,44661,4242,10413,1651,199941,7594,10416,1592,123376,6406,57786,4291,8363,1408,143118,6967,5985,1563,58212,5482,70799,4630,8122,1885,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,683921,13453,132029,6757,61704,4276,55130,4488,4391,975,10804,1705,147834,7124,59154,4491,74320,4998,6609,1246,7751,1414,170230,7418,42202,3395,106721,5595,10725,1621,10582,1753,110343,6150,15570,2092,80670,5621,9358,1665,4745,969,79832,4786,6958,1322,57998,4152,9739,1632,5137,826,43653,4256,3022,854,26939,3420,11228,1775,2464,648,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,323037,6427,54371,3919,28806,2460,20436,2218,1436,556,3693,738,75527,3883,35541,2781,31588,2510,3727,822,4671,878,85308,4093,27929,2078,45766,3378,4939,1041,6674,1285,50120,2977,9931,1452,33257,2459,2369,890,4563,892,40404,3077,7926,1689,25339,2456,3134,755,4005,757,17307,1801,2014,518,9643,1504,3247,963,2403,597,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
