GEO_ID,B19119_001E,B19119_001M,B19119_002E,B19119_002M,B19119_003E,B19119_003M,B19119_004E,B19119_004M,B19119_005E,B19119_005M,B19119_006E,B19119_006M,B19119_007E,B19119_007M,NAME,B19119_001MA,B19119_001EA,B19119_002EA,B19119_002MA,B19119_003EA,B19119_003MA,B19119_004MA,B19119_004EA,B19119_005MA,B19119_005EA,B19119_006MA,B19119_006EA,B19119_007EA,B19119_007MA,state
0400000US20,53998,760,48672,1007,54114,1819,64929,1944,63618,3518,60539,7062,55541,6753,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,46214,508,40260,844,49183,1360,54992,1557,53370,2895,52908,5950,51260,2901,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45730,686,39296,999,47075,1511,55945,1351,55561,2482,48861,5698,47953,10558,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,52338,1076,45750,1150,58175,2901,64806,2142,60372,3452,59291,10601,30852,29203,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,74879,1064,63761,1281,75764,2019,89608,1922,87714,2726,81892,6515,76623,11001,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,71655,747,58479,1325,72749,1681,85420,1976,89458,3744,82922,8496,91682,5861,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,57277,519,49080,604,59142,1234,71542,969,66431,1660,63255,3157,52734,6422,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,63998,616,55338,639,68689,1435,77395,1400,72046,1540,72631,3943,56307,4248,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,40917,798,36950,977,41620,1488,47726,1859,41242,2758,40519,6761,36187,7605,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,51477,427,44799,670,54488,1459,63847,1217,61165,2580,57166,4058,51531,2813,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,47959,1287,44566,1625,48733,3017,55641,3499,50512,4716,49558,10006,50497,4959,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,55073,791,48818,961,56991,1528,64800,2342,62320,3705,60223,3239,55332,6782,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,57079,1062,53846,1677,55510,3109,61777,3665,62782,3219,63858,4489,65063,9207,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,67354,1440,55303,1583,70587,2777,81522,2351,82812,5927,76205,11570,92396,12646,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,75311,751,61375,909,77728,1671,90261,1989,90504,3653,93995,5150,78951,6464,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,44097,855,43106,1437,43081,2185,48223,3144,45424,2880,37479,4352,50046,7746,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,59686,520,50367,543,60850,931,72170,926,71568,1716,69768,4152,68617,3931,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,49339,512,44625,681,50528,1192,59481,1188,52308,1669,47646,3052,47940,7670,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,53103,1408,47036,1769,56848,3975,59926,3332,61547,3522,59288,11545,54609,7594,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,54086,438,46376,445,56645,1212,66734,954,67300,1425,62129,2664,58397,2705,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,45990,776,41971,770,46908,1809,53138,1872,50522,2048,50901,4205,38502,4549,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,52698,797,48876,971,53380,1472,61945,2328,57982,2707,55497,4147,54570,5860,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,55904,330,47091,505,60223,1015,68646,1189,68532,1727,64014,3352,60422,5339,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,64657,1547,54834,2465,65666,4259,78297,4072,75082,5560,76679,12259,75518,34564,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,48100,665,43653,786,48286,1842,57932,1516,57091,2862,50258,3370,42722,5246,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,50461,980,44310,1387,54911,3565,61309,2134,61648,3990,48427,9450,45625,9172,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,47950,690,42126,665,50741,1095,56874,1733,54308,2014,51327,4418,56298,6796,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,49769,409,47321,489,50061,755,57511,1259,48505,1430,42471,1966,44422,2389,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,54595,1039,47570,1308,53229,2262,57999,1987,62966,2965,64193,3153,66917,2944,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,57170,1691,50381,1839,63753,3473,71382,2534,62040,6511,63283,10510,52094,30061,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,65174,719,56975,849,67511,1457,77430,1620,78531,3161,79673,4067,83344,10156,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,60077,664,54370,1219,58701,1640,72103,1453,66918,2972,61053,4257,57757,3797,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,42821,988,37493,1061,46123,1955,52292,2261,51857,2451,42622,8265,53343,4052,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,58647,612,51123,620,61286,1167,71064,1012,70594,1879,61538,2960,52237,5029,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,55343,1549,49887,2055,58893,3832,62933,4037,63281,5442,60252,7564,56289,10879,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,20107,449,16216,440,21268,729,25950,1296,25587,1334,23322,2191,23077,4131,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
