GEO_ID,B12005_001E,B12005_001M,B12005_002E,B12005_002M,B12005_003E,B12005_003M,B12005_004E,B12005_004M,B12005_005E,B12005_005M,B12005_006E,B12005_006M,B12005_007E,B12005_007M,B12005_008E,B12005_008M,B12005_009E,B12005_009M,B12005_010E,B12005_010M,B12005_011E,B12005_011M,B12005_012E,B12005_012M,B12005_013E,B12005_013M,B12005_014E,B12005_014M,B12005_015E,B12005_015M,B12005_016E,B12005_016M,NAME,B12005_001EA,B12005_001MA,B12005_002EA,B12005_002MA,B12005_003MA,B12005_003EA,B12005_004MA,B12005_004EA,B12005_005MA,B12005_005EA,B12005_006EA,B12005_006MA,B12005_007EA,B12005_007MA,B12005_008MA,B12005_008EA,B12005_009MA,B12005_009EA,B12005_010MA,B12005_010EA,B12005_011EA,B12005_011MA,B12005_012EA,B12005_012MA,B12005_013EA,B12005_013MA,B12005_014MA,B12005_014EA,B12005_015MA,B12005_015EA,B12005_016EA,B12005_016MA,state
0400000US13,6853654,3604,1957491,20310,1768344,21313,189147,9642,3633725,26960,3177180,26546,456545,13495,156386,7700,136363,7041,20023,2976,368507,8864,346731,8556,21776,2985,737545,16034,692124,15448,45421,5120,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,989280,756,291363,6785,254260,7437,37103,4121,529501,9035,400560,8917,128941,5974,11454,1892,8923,1655,2531,931,62733,3039,45858,2925,16875,1932,94229,5141,77530,4679,16699,2344,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1087412,1357,255338,6581,238662,6808,16676,2781,641413,9391,596401,8810,45012,3954,14465,2029,13392,2025,1073,562,51993,2810,50369,2733,1624,564,124203,6081,119173,6023,5030,1461,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9754093,2702,2919297,18996,2567811,21554,351486,13273,5160203,25335,4118534,24667,1041669,19245,179004,7506,137836,6015,41168,4021,604676,9255,530886,8901,73790,5256,890913,15621,803503,15730,87410,6127,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4770011,2206,1226809,15735,1170248,14997,56561,4737,2639333,21247,2501424,20301,137909,5863,70879,5234,66106,5289,4773,986,290870,6441,281849,6402,9021,1327,542120,13026,529161,13226,12959,2088,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2314614,1510,571182,9573,547866,8920,23316,2468,1341091,12478,1280903,12407,60188,3995,28430,3047,25834,2897,2596,1076,142668,3425,140483,3435,2185,656,231243,7661,226255,7435,4988,1130,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2107069,1769,521173,7707,491001,7869,30172,3158,1202389,12677,1112368,11913,90021,4499,35292,3506,29317,3138,5975,1759,119615,3773,114837,3598,4778,1100,228600,7803,219350,7655,9250,1835,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3249055,2069,761604,10242,740383,10565,21221,2744,1822869,15097,1766772,15344,56097,3904,71837,4326,69761,4114,2076,893,213901,6506,211132,6507,2769,755,378844,11172,372003,10778,6841,1468,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3446929,2264,1038109,15736,1012691,15471,25418,3645,1701399,20972,1633650,20756,67749,5126,89335,5313,85794,5018,3541,969,246546,6915,239022,6957,7524,1576,371540,13539,359788,13429,11752,2094,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1062493,835,266444,6125,260788,5901,5656,1270,584142,8806,563087,8831,21055,2207,12314,1879,11251,1748,1063,586,67869,3507,63450,3453,4419,837,131724,6075,127792,6022,3932,801,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4310819,1916,1300100,14379,1146486,13566,153614,8157,2232284,19395,1864892,18590,367392,9453,122183,7187,104363,6945,17820,3242,250863,6565,225801,6085,25062,2520,405389,10964,369381,10467,36008,4004,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4987751,1817,1561129,17559,1342932,18100,218197,12834,2564678,22351,2062642,20264,502036,14847,102225,6703,76483,5608,25742,3832,316504,7283,271826,6536,44678,2973,443215,12218,392767,11344,50448,4446,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7805489,1906,2233047,14975,2121176,15248,111871,6224,4157383,23574,3786887,24134,370496,9832,110332,5657,103070,5238,7262,1525,474737,9228,441491,8636,33246,2419,829990,14814,800238,14123,29752,3295,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3982744,1795,1140151,12878,1056844,12687,83307,5163,2230127,18356,2066657,17693,163470,6218,46077,3573,37076,3006,9001,1547,202025,5077,190600,4792,11425,1603,364364,10185,347029,9965,17335,2228,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2206975,2230,625965,9346,615822,9285,10143,2213,1115696,13788,1090543,14057,25153,3172,76604,5189,75108,5205,1496,722,153958,5177,152147,5167,1811,771,234752,8697,232194,8657,2558,853,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4505334,2252,1169877,11798,1131015,12243,38862,4144,2462456,19499,2348622,20119,113834,6787,86766,4898,83311,4768,3455,1035,278048,5690,271027,5371,7021,1475,508187,11951,496362,12009,11825,2612,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,745582,1290,178871,5105,176771,4930,2100,739,425578,7331,415215,7495,10363,1412,10116,1710,9777,1631,339,453,42327,2101,40855,2180,1472,573,88690,4619,87407,4667,1283,516,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1352270,1210,350914,6599,327471,6153,23443,2482,768099,8695,715561,9319,52538,3798,17553,1855,14994,1705,2559,707,81749,3067,77974,3049,3775,850,133955,5312,129389,5133,4566,1030,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1859500,999,502903,9906,423809,9620,79094,5238,975324,13813,727103,12541,248221,8370,38714,3387,28584,3358,10130,1648,101895,4702,84708,4150,17187,2475,240664,7939,206043,7406,34621,2951,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1028259,1243,261179,6252,247934,5895,13245,2210,579864,8601,537557,8524,42307,3654,13134,2306,11409,2165,1725,814,55010,2977,51688,2833,3322,865,119072,5199,113381,4746,5691,1487,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6737812,1396,1986091,17931,1634161,20130,351930,11441,3614681,25685,2621653,24126,993028,15607,156124,8326,106445,6804,49679,5178,443335,10437,361876,8728,81459,5457,537581,11000,435357,9883,102224,5991,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1488578,2123,427782,8823,396150,8827,31632,4612,767543,12056,667607,10735,99936,6245,27905,3357,22710,2900,5195,1582,84956,4194,78175,4058,6781,1432,180392,7208,168664,6597,11728,1809,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14924034,2722,4866291,27032,3893404,29051,972887,20259,7334080,36721,5155865,33385,2178215,27244,463731,15720,298211,10423,165520,9683,995697,13292,768429,12405,227268,7358,1264235,20481,985815,17082,278420,9855,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6636024,3733,1741078,18382,1588905,16790,152173,6646,3607193,22727,3303977,21435,303216,9604,226849,9452,210125,9011,16724,2243,415936,8605,400813,8477,15123,2328,644968,13582,622269,13325,22699,2395,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,499470,611,132747,3870,131056,3948,1691,791,286087,4611,278589,4743,7498,1335,3480,691,3439,689,41,63,32201,1650,31315,1641,886,386,44955,2580,44241,2524,714,375,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8890622,2741,2402111,19443,2332621,19003,69490,4676,4757133,25860,4521330,24392,235803,8719,157567,7364,151236,7509,6331,1663,583029,9662,560665,9592,22364,2011,990782,16287,968936,15775,21846,2360,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2730958,2130,634307,10993,600743,11477,33564,3501,1532521,14718,1441548,13870,90973,4333,52211,3225,47730,3364,4481,1091,177672,5520,172591,5518,5081,999,334247,8714,324453,8536,9794,1887,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2860907,1962,755012,11708,675844,12224,79168,6728,1544250,16285,1355547,16093,188703,8272,57076,4896,42795,4230,14281,2902,157898,4842,143676,4963,14222,1690,346671,9348,328114,9299,18557,2577,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9697976,2125,2757206,19119,2631795,20367,125411,8288,5157036,29234,4800316,27493,356720,12190,217207,8800,204137,8354,13070,1746,718710,10173,683091,9725,35619,2699,847817,13378,815469,13640,32348,2998,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,831996,1218,248064,6053,217339,6180,30725,3889,421314,8427,350363,7856,70951,4335,16237,2274,10450,1736,5787,1647,58159,3430,51133,3078,7026,1501,88222,4247,77845,4342,10377,1744,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3271506,1841,884238,12370,847560,12067,36678,3896,1731985,16479,1634363,17537,97622,5778,110345,6428,105369,5730,4976,1879,226637,6202,219791,5838,6846,1816,318301,9288,310096,9230,8205,1300,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,591550,976,157906,3706,154327,3758,3579,1073,333716,5578,325462,5934,8254,1776,5453,975,5325,966,128,148,35868,2095,35061,2008,807,443,58607,3374,57608,3396,999,481,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4665284,2730,1152593,18148,1098092,16950,54501,4703,2542533,22932,2416631,21332,125902,6123,106359,7158,101702,6842,4657,1687,295814,7007,289334,7002,6480,1261,567985,14300,556123,14286,11862,1949,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16981542,4406,4548313,28985,3848248,23829,700065,20036,9377362,42473,7223636,42799,2153726,27342,466500,16248,344893,12746,121607,8835,882387,13348,759240,10591,123147,6704,1706980,26895,1520968,24201,186012,10166,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1799970,1354,480304,10322,439164,10162,41140,4534,1077853,14385,961914,12852,115939,5479,21012,2744,17830,2340,3182,1150,64152,3223,58243,3132,5909,1402,156649,7675,146195,7423,10454,1764,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496750,495,135709,3865,132612,3930,3097,894,261543,6116,247584,5733,13959,1843,8305,1521,8160,1493,145,149,27952,1521,26155,1476,1797,491,63241,4036,61546,4008,1695,514,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5833784,3945,1580909,17554,1419143,16559,161766,8779,3198879,24102,2774848,24059,424031,11833,159287,8189,136615,7334,22672,2876,337999,6500,311998,6257,26001,2602,556710,13933,514259,13031,42451,3792,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4930977,2257,1357854,16526,1194248,15012,163606,9812,2659124,21299,2223661,20020,435463,13229,84182,6185,67320,5511,16862,2729,242521,8097,210160,7493,32361,3023,587296,13214,539861,11986,47435,4028,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1459909,1004,331409,6584,328031,6702,3378,985,821314,10177,809047,10145,12267,1777,21554,2212,21272,2214,282,247,116770,4325,115150,4324,1620,493,168862,7260,167585,7203,1277,609,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4323769,1751,1215206,11223,1162646,11349,52560,5217,2365690,15749,2237715,15728,127975,4571,51811,3727,47663,3868,4148,1109,252970,5289,241638,5426,11332,1711,438092,10100,426163,9879,11929,1677,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,403128,1067,92396,3306,90237,3266,2159,931,233983,5032,227579,5308,6404,1458,4450,1059,4345,1039,105,133,21891,1781,21031,1857,860,560,50408,3910,49379,3899,1029,383,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3013917,0,938051,11374,913827,11093,24224,3159,1424374,14831,1361843,14449,62531,4417,111028,5893,106858,5595,4170,1076,206078,5980,200071,5906,6007,1051,334386,8619,319612,8500,14774,1881,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
