GEO_ID,B25045_001E,B25045_001M,B25045_002E,B25045_002M,B25045_003E,B25045_003M,B25045_004E,B25045_004M,B25045_005E,B25045_005M,B25045_006E,B25045_006M,B25045_007E,B25045_007M,B25045_008E,B25045_008M,B25045_009E,B25045_009M,B25045_010E,B25045_010M,B25045_011E,B25045_011M,B25045_012E,B25045_012M,B25045_013E,B25045_013M,B25045_014E,B25045_014M,B25045_015E,B25045_015M,B25045_016E,B25045_016M,B25045_017E,B25045_017M,B25045_018E,B25045_018M,B25045_019E,B25045_019M,NAME,B25045_001EA,B25045_001MA,B25045_002MA,B25045_002EA,B25045_003MA,B25045_003EA,B25045_004MA,B25045_004EA,B25045_005EA,B25045_005MA,B25045_006EA,B25045_006MA,B25045_007MA,B25045_007EA,B25045_008MA,B25045_008EA,B25045_009MA,B25045_009EA,B25045_010MA,B25045_010EA,B25045_011EA,B25045_011MA,B25045_012EA,B25045_012MA,B25045_013MA,B25045_013EA,B25045_014MA,B25045_014EA,B25045_015MA,B25045_015EA,B25045_016EA,B25045_016MA,B25045_017EA,B25045_017MA,B25045_018MA,B25045_018EA,B25045_019MA,B25045_019EA,state
0400000US13,3320278,14891,2218217,18944,56891,3768,5148,1322,23550,2690,28193,2437,2161326,18637,338116,10162,1424867,13379,398343,6778,1102061,16638,172824,6856,55248,4890,82090,5277,35486,2877,929237,18345,433668,12760,434857,12150,60712,3620,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,256578,4620,10215,1098,44,74,3350,772,6821,989,246363,4643,15883,1743,161432,4053,69048,2770,173429,5114,27107,2420,5858,1373,11836,1632,9413,1293,146322,4846,52507,2791,81595,3583,12220,1706,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,379948,6577,8074,1285,469,252,2914,864,4691,978,371874,6579,59933,2831,228123,5326,83818,2909,152187,5032,15346,2139,4368,1145,6135,1552,4843,1282,136841,4607,68958,3381,56966,3753,10917,1508,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3277573,19759,132411,5939,12930,1618,43268,3779,76213,4011,3145162,20423,472131,8399,1997756,14373,675275,8350,1413447,16614,344742,11394,103794,6785,147180,7682,93768,5096,1068705,17135,459118,10462,505001,13172,104586,4667,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,1759089,16467,47085,3341,5838,1447,15182,1676,26065,2520,1712004,16334,260706,6520,1070480,13034,380818,5548,683921,13453,107729,5904,28738,3229,46786,3993,32205,2256,576192,12760,265918,7108,254436,8106,55838,3409,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,877796,9351,20251,1887,1284,497,5812,906,13155,1467,857545,9320,125237,3659,524669,6437,207639,3798,323037,6427,42822,3722,10702,1819,16012,2485,16108,1735,280215,5917,134928,4337,110590,4841,34697,1792,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,744580,9549,15658,1684,807,444,5756,1107,9095,1254,728922,9794,107960,3883,453560,7587,167402,3590,327358,8076,36205,3128,9451,1758,14054,1740,12700,1461,291153,8151,145269,4854,115477,5812,30407,2264,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1167973,12668,46593,3725,3304,1116,16544,2372,26745,1973,1121380,12789,157288,5703,717583,8980,246509,4634,485925,9577,76221,4310,19284,2587,35572,3032,21365,2139,409704,9910,183855,6536,188788,6779,37061,2793,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1136873,14727,48897,3906,3478,1224,17981,2474,27438,2483,1087976,14409,157103,5829,685731,10350,245142,5214,539726,13040,117893,6645,33560,3985,56853,4632,27480,3016,421833,11835,189966,7876,198806,8611,33061,2914,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,389203,6053,8361,1238,282,195,2958,698,5121,910,380842,6134,38645,2338,254885,4884,87312,2113,152955,5619,23513,2307,4698,1101,9452,1466,9363,1439,129442,5530,51275,3215,60865,3912,17302,1393,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1438614,13207,50175,3033,2401,779,19391,1964,28383,2294,1388439,13432,172183,5668,943601,11173,272655,5591,647033,13028,145125,8127,43203,4435,63806,5531,38116,2946,501908,11468,196388,7060,253186,8556,52334,3125,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1567885,15921,55009,3597,4539,826,18078,1921,32392,2415,1512876,15298,159835,6080,1019061,14221,333980,6038,880147,14720,227218,8190,68195,5083,89580,5246,69443,3619,652929,13896,244940,8583,325110,10360,82879,4368,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,2903328,19112,84020,4190,5640,1083,32405,2556,45975,2884,2819308,19735,396961,8030,1809268,15040,613079,7061,984666,14105,170429,6948,40239,4048,72757,4859,57433,3540,814237,13127,375091,9694,357668,10571,81478,3395,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1530659,9897,33717,2371,3575,788,12342,1539,17800,1541,1496942,9987,244459,5432,971074,7885,281409,3756,489485,9638,93719,5382,24466,3511,35627,3563,33626,2468,395766,8492,192158,6514,152596,6184,51012,2630,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,757446,10943,29043,2275,1743,731,10469,1376,16831,1779,728403,10533,102291,5205,451398,7840,174714,3920,326588,7944,51176,3541,14841,2065,24930,2311,11405,1499,275412,7940,122183,5592,130306,5435,22923,2413,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1614217,14314,45362,3240,4006,1030,14839,1965,26517,2506,1568855,14520,228474,7274,977175,10890,363206,5319,671063,13073,109567,5445,28309,2993,49990,3843,31268,2654,561496,12056,257813,8173,243749,8487,59934,3032,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,254458,4764,4262,797,324,295,1777,557,2161,516,250196,4788,31439,2356,158294,3641,60463,1837,113810,4404,12826,1727,4652,1412,4051,991,4123,985,100984,4196,43507,2545,46860,3431,10617,1270,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,474682,6469,9219,1274,386,275,2716,661,6117,960,465463,6501,67239,2810,286033,4972,112191,2948,220910,5577,26515,2692,5655,1258,10548,1463,10312,1434,194395,5552,94518,4063,80671,3529,19206,1453,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,550125,8469,11980,2129,1234,585,5064,1575,5682,1182,538145,8263,82203,4684,335111,7329,120831,3250,356594,7890,52592,4230,15505,2235,23588,2544,13499,2160,304002,7932,129875,5427,146786,5720,27341,2695,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,362854,5819,5847,1037,214,207,2227,767,3406,737,357007,5954,37604,2784,248929,5038,70474,2881,134200,4792,17120,2133,3879,1149,6600,1540,6641,1072,117080,4710,44384,3224,56588,3361,16108,1708,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2114072,15341,82634,4385,3618,847,26920,2923,52096,3118,2031438,15168,211515,6077,1363462,11911,456461,6150,1027884,13709,280365,10773,72228,5371,127690,6650,80447,5244,747519,13000,248398,8350,412258,8636,86863,4638,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,504354,8037,17531,2183,874,506,6479,1323,10178,1564,486823,7979,65498,3998,304662,6142,116663,3515,223466,7239,24648,3064,8395,1892,10754,1979,5499,1069,198818,6786,86647,4133,94982,5374,17189,2402,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,3936378,24667,370659,8384,38192,3249,176103,6704,156364,6098,3565719,22953,356431,9688,2384981,17489,824307,9475,3178053,20688,1657749,16326,455932,10449,837260,13865,364557,9042,1520304,18440,508314,10844,828978,16236,183012,5705,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2325140,18958,66945,4259,4829,1330,24556,2850,37560,2895,2258195,19351,325771,9116,1423842,15030,508582,6828,1084700,16006,152830,6807,40483,3977,74652,5550,37695,2820,931870,15756,439535,12323,420790,9318,71545,3264,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,182490,3399,3534,651,99,92,1110,389,2325,516,178956,3414,24857,1633,110593,2730,43506,1760,87947,3417,9928,1332,1972,584,3643,964,4313,852,78019,3351,40524,2283,27609,2111,9886,1146,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,3152610,19830,93253,3948,7773,1387,27817,2203,57663,3338,3059357,19535,414149,8321,1938847,14075,706361,7183,1355211,15969,252135,8867,70843,4868,108428,5615,72864,4070,1103076,15812,472702,10840,508745,10213,121629,4023,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,937051,10825,22235,2084,1819,701,7460,1116,12956,1386,914816,10658,130056,5388,554679,8362,230081,4479,443544,6948,55372,4448,15269,1913,25495,3328,14608,1372,388172,7105,186125,5050,167119,5224,34928,2823,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,909113,10907,21237,1916,1883,750,7417,1109,11937,1565,887876,11351,112094,5228,565959,7830,209823,4573,516227,9154,81947,4415,23628,2294,34550,3009,23769,2224,434280,9103,203223,6628,189486,5778,41571,2874,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3474048,20820,195976,6879,14002,1968,71509,4324,110465,4708,3278072,19949,369403,7821,2118867,14420,789802,9339,1386092,17657,356459,9374,96157,5149,151626,7359,108676,5173,1029633,16545,405562,10969,471116,11609,152955,5283,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,254639,4769,6540,1100,406,307,1803,634,4331,857,248099,4827,26420,2227,165292,4486,56387,2768,151450,4785,26297,2438,5491,1325,10777,1620,10029,1441,125153,4419,49285,3030,59118,3383,16750,1970,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1146620,13840,39781,2747,2528,936,14668,1564,22585,2241,1106839,13789,147676,4997,695622,10453,263541,5038,489287,10310,84262,6073,25650,4034,41868,3749,16744,1882,405025,9808,183151,6735,189455,7547,32419,2406,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,214246,3793,3419,713,183,177,1219,459,2017,524,210827,3796,33614,2320,128131,2996,49082,1685,96085,3191,11989,1474,3503,910,3730,850,4756,731,84096,3298,37903,2301,33101,2593,13092,1245,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1638837,16782,50219,3501,3070,854,16514,1945,30635,2399,1588618,16426,222554,6703,1004395,12537,361669,5896,727293,13475,101209,5368,25061,3411,49032,4373,27116,2324,626084,12370,291911,8972,284321,9301,49852,3004,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5162604,28008,134279,5733,11457,1642,47662,3385,75160,3860,5028325,27253,730946,13411,3257953,21892,1039426,10720,2815491,25661,365839,12542,116709,7654,158977,8092,90153,4330,2449652,24708,1187200,18620,1110501,16426,151951,5402,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,558769,7876,11228,1516,1613,606,4637,1051,4978,884,547541,7746,120062,4736,322725,5697,104754,2808,233160,6586,23155,2182,9580,1595,8272,1421,5303,967,210005,6266,124432,4818,74117,4971,11456,1335,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,176860,3377,4121,963,171,198,1508,636,2442,519,172739,3383,17049,1404,118486,2687,37204,1617,71965,3084,12818,1652,3741,1173,5537,1027,3540,709,59147,2802,25334,1775,26810,2299,7003,1094,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,2012391,18661,56954,4068,3192,884,19843,2448,33919,2410,1955437,18260,258454,7363,1297929,12091,399054,6259,877297,13767,127232,6252,31276,3216,55356,3951,40600,3273,750065,13892,334416,10314,354563,10094,61086,3512,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,1584549,14207,33459,2550,3215,763,11684,1616,18560,1736,1551090,14290,195156,6816,1027945,11671,327989,5334,865925,11710,132103,5897,35759,3205,57519,3862,38825,3378,733822,11484,340726,8826,335953,7807,57143,3333,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,558289,7108,27188,2341,1074,498,8055,1247,18059,1852,531101,7170,64292,3740,328341,5763,138468,3138,182413,6083,36090,3349,10482,1800,15915,2015,9693,1323,146323,5425,64134,3386,67813,4385,14376,1904,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,1556441,11920,39058,2335,2693,703,13407,1398,22958,1733,1517383,11920,208231,6202,983814,10196,325338,5078,663130,10387,108889,4922,28958,2809,39695,3762,40236,2817,554241,9972,246067,6393,238379,7754,69795,3068,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,146504,3363,3229,716,46,81,814,365,2369,585,143275,3302,19714,1804,93285,2874,30276,1144,58431,3013,5162,1135,1585,682,1857,702,1720,490,53269,3026,24551,2113,24781,2455,3937,730,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,934479,10320,168765,4798,6549,1062,61776,3204,100440,4439,765714,9388,89886,4022,486224,8728,189604,5387,319839,7515,101083,4392,25804,2142,49137,2991,26142,2115,218756,6927,88116,4619,111735,4927,18905,2102,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
