GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001MA,C25121_001EA,C25121_002EA,C25121_002MA,C25121_003EA,C25121_003MA,C25121_004EA,C25121_004MA,C25121_005MA,C25121_005EA,C25121_006MA,C25121_006EA,C25121_007EA,C25121_007MA,C25121_008EA,C25121_008MA,C25121_009EA,C25121_009MA,C25121_010MA,C25121_010EA,C25121_011MA,C25121_011EA,C25121_012MA,C25121_012EA,C25121_013MA,C25121_013EA,C25121_014EA,C25121_014MA,C25121_015EA,C25121_015MA,C25121_016MA,C25121_016EA,C25121_017MA,C25121_017EA,C25121_018MA,C25121_018EA,C25121_019MA,C25121_019EA,C25121_020MA,C25121_020EA,C25121_021EA,C25121_021MA,C25121_022EA,C25121_022MA,C25121_023EA,C25121_023MA,C25121_024MA,C25121_024EA,C25121_025MA,C25121_025EA,C25121_026EA,C25121_026MA,C25121_027EA,C25121_027MA,C25121_028EA,C25121_028MA,C25121_029MA,C25121_029EA,C25121_030MA,C25121_030EA,C25121_031EA,C25121_031MA,state
0400000US13,2218217,18944,115809,5698,43355,3983,27855,2626,30892,3380,13707,1889,177924,5363,57942,3331,46856,3536,54417,3946,18709,1933,316637,9110,74301,4517,78285,4788,123851,6232,40200,3021,332208,9316,46368,3452,70767,3676,161729,6384,53344,3727,479363,9679,40167,3164,79402,3944,249062,7607,110732,4903,796276,12451,16987,2519,55968,4117,286003,8097,437318,9189,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,256578,4620,8574,1283,275,220,762,437,1626,682,5911,1065,14260,1810,393,225,336,218,1734,577,11797,1625,26222,2158,980,439,814,338,4504,861,19924,1897,32541,2673,714,327,566,311,4913,937,26348,2494,52396,3151,683,289,646,264,5401,1025,45666,2973,122585,4679,348,235,500,244,5446,1130,116291,4520,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,379948,6577,17050,2115,5433,1089,4006,778,5442,1078,2169,830,37860,2880,9217,1376,12091,1410,12335,1817,4217,1086,68091,3734,9938,1366,21479,2189,27064,2472,9610,1459,68167,3407,6450,1016,16347,1898,34725,2386,10645,1348,91019,4667,3932,856,15175,1624,51353,3646,20559,2064,97761,3884,1845,723,7663,1334,39461,2863,48792,3161,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3277573,19759,114858,5803,31086,2431,21246,1504,33851,2924,28675,2879,243756,6245,66670,3405,53320,2906,68642,4170,55124,3933,444364,10250,85008,4210,98136,4277,147405,6262,113815,5033,459193,9255,62510,3662,89943,4196,169583,6485,137157,6218,719212,12979,50564,3152,109145,4678,277070,7577,282433,7296,1296190,14163,23565,2419,70268,3259,328277,9280,874080,11473,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1759089,16467,66371,3630,24140,2198,20533,2021,17123,1862,4575,892,154195,5254,53729,2700,56448,3319,35502,2588,8516,1408,298206,7267,71347,3646,115559,5160,94405,4663,16895,1978,289246,7698,45881,3896,99943,4235,120152,4842,23270,2321,418829,9044,34002,2648,122780,5549,216188,6591,45859,2912,532242,11084,16020,2327,66510,3585,267281,7919,182431,6039,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,877796,9351,33468,2279,17543,1540,8938,1183,5648,930,1339,477,79748,3344,32259,2033,27391,1823,17074,1802,3024,632,146358,4782,45799,2460,52127,2808,40057,2674,8375,1170,154864,4969,31543,2411,54443,2668,57120,2860,11758,1608,215679,5326,26530,1813,66067,3265,101483,3990,21599,1729,247679,5652,10334,1259,31885,2216,121085,4480,84375,3130,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,744580,9549,28573,2132,15390,1339,6389,1097,5296,1092,1498,599,64536,3630,31715,2646,16875,1627,13009,1661,2937,752,122913,4641,47922,2889,41259,2970,27387,2125,6345,1122,123203,4598,34804,2339,37632,2573,41098,3035,9669,1377,169010,4926,27385,1856,46909,2766,76080,3551,18636,2070,236345,6478,11961,1321,29161,2223,105767,4278,89456,3583,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1167973,12668,86918,4786,50480,3433,18757,2035,12606,1976,5075,1097,138449,5440,64778,3778,40578,3466,27029,2009,6064,1006,214638,6213,69827,3970,68697,4416,63566,3299,12548,1272,187129,6612,39242,2500,61473,3889,71877,4403,14537,1767,247263,6286,30572,2696,67184,3839,117576,4465,31931,2714,293576,7099,14229,1881,35316,2532,131679,5616,112352,4726,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1136873,14727,88627,4900,44479,3319,22525,3130,17122,2155,4501,1074,137368,5374,57630,3608,43248,3369,29293,2641,7197,1506,195724,7088,69467,3954,60541,3852,54259,3884,11457,1584,177690,7000,44079,3229,56828,3823,63002,3734,13781,1949,221376,7567,34713,3149,61714,4212,99388,5657,25561,2714,316088,9081,19357,2045,44208,2963,143133,5718,109390,5171,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,389203,6053,19114,1853,5266,1031,3946,937,5846,900,4056,925,39124,2444,11212,1360,9367,1241,11660,1538,6885,1169,65134,3240,13005,1470,14948,1718,23032,1888,14149,1535,63585,3845,8318,1239,12860,1455,26206,2231,16201,1892,93796,4051,7123,1209,14149,1250,39851,2713,32673,2493,108450,4822,2047,585,9795,1545,34224,2257,62384,3268,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1438614,13207,38750,3319,5332,1016,6495,1316,12127,2051,14796,2148,69980,3894,8364,1318,15779,2323,23416,2243,22421,1838,137492,5212,13698,1659,21445,2380,45584,3156,56765,3752,165540,6801,8154,1258,17798,2187,57050,3453,82538,5088,282545,8948,9072,1588,20229,2305,78851,4224,174393,6786,744307,10998,6065,1607,17201,2072,91581,4523,629460,9651,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1567885,15921,45413,3283,2342,711,1903,548,9117,1318,32051,3050,86495,4766,2685,788,4464,775,21018,2040,58328,3639,167366,5498,4318,843,5871,919,33206,2478,123971,5024,174874,5750,3110,958,3767,895,34034,2788,133963,4826,307119,9836,1588,635,3865,875,46890,3422,254776,8972,786618,12963,2825,835,4495,1103,46700,3414,732598,12159,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2903328,19112,125400,5155,34027,2516,32390,2369,43228,2949,15755,1879,249002,6652,67737,3314,66831,3173,86601,3936,27833,2186,458763,9250,85632,3996,115922,4817,194321,6126,62888,3940,443213,10208,50724,3477,96819,4899,221211,7337,74459,3511,642360,12938,45468,3933,98247,4469,345253,9264,153392,6189,984590,11760,23374,2535,57081,3137,362354,7831,541781,8569,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1530659,9897,45348,2634,10551,1115,7488,972,14922,1583,12387,1312,102025,3865,20949,1410,18399,1526,39250,2333,23427,2299,198324,5448,33064,2280,31581,1864,84402,3423,49277,2612,230136,5858,21521,1820,29909,1969,102375,3578,76331,4104,360982,6993,17374,1612,31028,2037,152482,5097,160098,4673,593844,6212,7793,1280,16648,1346,132732,4336,436671,6599,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,757446,10943,72100,4407,42873,3603,17517,2058,9478,1682,2232,743,105742,5143,55688,4181,30878,2723,15185,2063,3991,1009,154588,5794,65327,4725,53661,3476,28893,3237,6707,1143,116402,5651,40678,3536,37407,3065,31590,2898,6727,1361,146590,6265,30789,2717,45741,3624,55473,3410,14587,1599,162024,5577,12106,1362,30930,2911,72238,4153,46750,3101,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1614217,14314,74148,4226,30897,2582,20280,2185,16759,2029,6212,1511,153356,4985,59120,3322,45417,2685,37383,2435,11436,1671,277468,7910,73761,3937,87729,4085,90344,4617,25634,2593,266207,7187,43110,2704,82139,3493,111620,5037,29338,2982,366489,8762,35244,2310,82805,4719,186980,6388,61460,3667,476549,8970,13839,1511,44370,3022,206454,6059,211886,5273,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,254458,4764,12689,1309,4089,851,3065,733,3246,892,2289,570,29001,2122,11258,1520,6334,1074,8243,1135,3166,610,47520,2805,12236,1455,9899,1470,17424,1685,7961,1012,45983,3021,7636,1146,10333,1430,17558,1789,10456,1417,61229,2762,7176,1085,9177,1258,28375,2094,16501,1704,58036,2819,3049,773,5139,875,21543,1824,28305,1799,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474682,6469,19689,1954,8266,1125,6264,1228,4122,899,1037,440,41702,2099,16891,1577,13758,1400,9309,1327,1744,489,78389,3462,23875,1803,24953,1953,25511,2299,4050,797,72770,3557,15171,1413,21576,1877,29936,1991,6087,916,117957,3946,14148,1284,32614,2384,58330,2812,12865,1385,144175,4030,4882,655,16920,1540,71144,3225,51229,2611,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,550125,8469,22042,2330,3036,822,2003,753,5663,1309,11340,1782,35536,2889,7172,1581,2147,626,10536,1700,15681,2116,75061,4330,9232,1729,4465,925,24065,2619,37299,3214,82387,4477,5487,1279,3453,880,22242,2278,51205,3536,122406,5649,4749,1035,4915,1412,25253,2447,87489,4992,212693,5909,3002,1120,2851,889,20464,2227,186376,4998,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,362854,5819,10915,1606,2171,758,1244,581,2769,715,4731,1085,20432,2192,3700,898,2355,558,6129,1322,8248,1380,42714,3213,5123,1085,5083,1124,14604,1832,17904,1945,49050,3157,3083,846,3896,822,17262,1814,24809,2663,83486,4161,2702,654,3802,848,25567,2448,51415,3072,156257,4572,1508,518,2640,783,23223,1924,128886,4617,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2114072,15341,57725,3770,4026,955,5052,1081,13486,1537,35161,3305,125331,5267,11114,1675,12117,1558,36156,2829,65944,4064,199276,5309,8556,1221,17081,2392,53892,3122,119747,4110,222998,6567,6497,1202,13460,1674,60279,3640,142762,5860,391197,9802,6935,1210,14893,1917,87326,4253,282043,8230,1117545,12956,6360,1240,13486,2377,107851,5360,989848,12796,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,504354,8037,35995,2577,15586,1880,7783,1264,8820,1390,3806,866,62901,4088,25381,2578,14341,1636,16064,1991,7115,1530,89431,4602,25262,2713,22410,2353,31096,2638,10663,1597,85406,4770,17343,2185,18291,2028,35765,3126,14007,1928,100721,4413,11413,1647,17280,1985,48387,3177,23641,2725,129900,5141,5211,1334,10005,1534,50735,2987,63949,3409,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3936378,24667,135314,5936,26690,2011,25235,2312,22954,2370,60435,4547,279641,5909,63347,3714,60138,3513,53071,3283,103085,4475,483326,11350,92825,4768,106560,4287,96364,4403,187577,6975,505213,11060,66605,4127,114621,5324,112429,5204,211558,8067,799163,12925,60990,3079,138933,5223,195681,6073,403559,10685,1733721,17358,35566,2864,107648,4536,297294,7203,1293213,15226,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2325140,18958,129833,4581,49003,3346,35261,2823,33030,3080,12539,1937,243078,8905,78091,4504,75123,4741,68846,3627,21018,2365,394460,8714,92589,4706,118182,5218,141856,5906,41833,2980,377988,9404,54553,3906,103497,5067,169583,7223,50355,3576,501164,9960,42444,3399,110754,5040,255868,7969,92098,4236,678617,11430,18324,2287,50262,3338,272369,7112,337662,8385,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,182490,3399,9759,1150,5065,801,2322,562,2046,665,326,146,16981,1562,9390,1042,4270,712,2483,655,838,403,30528,2067,13910,1266,9684,1304,5945,941,989,369,33477,2284,11277,1238,11487,1213,9208,1158,1505,471,44375,2232,10111,959,14228,1151,17481,1552,2555,449,47370,2235,5201,834,8980,1068,23397,1698,9792,1129,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3152610,19830,126000,5239,38623,2979,38356,2464,39647,3183,9374,1517,276165,7630,72032,3803,96036,4964,87827,4327,20270,2207,506325,10369,92567,4739,172071,5861,201065,5337,40622,3073,507894,9514,56399,3194,147168,4657,250874,6913,53453,3484,728042,12443,44303,3281,162205,5940,408590,9649,112944,4920,1008184,12799,17475,2006,92515,4901,472225,8735,425969,7405,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,937051,10825,61164,3425,35395,2939,14702,1675,8570,1396,2497,536,107140,4188,55769,3092,29876,2321,17671,1831,3824,901,176544,5853,72873,3938,60784,3743,35915,2494,6972,1266,162526,6198,46394,2807,58131,3285,48824,3342,9177,1485,201496,6644,36572,2297,69260,4071,80632,3512,15032,1783,228181,6256,14603,1599,44294,2812,106357,4093,62927,3421,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
