GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001MA,B20005H_001EA,B20005H_002MA,B20005H_002EA,B20005H_003MA,B20005H_003EA,B20005H_004EA,B20005H_004MA,B20005H_005EA,B20005H_005MA,B20005H_006EA,B20005H_006MA,B20005H_007MA,B20005H_007EA,B20005H_008EA,B20005H_008MA,B20005H_009EA,B20005H_009MA,B20005H_010EA,B20005H_010MA,B20005H_011EA,B20005H_011MA,B20005H_012MA,B20005H_012EA,B20005H_013EA,B20005H_013MA,B20005H_014MA,B20005H_014EA,B20005H_015MA,B20005H_015EA,B20005H_016EA,B20005H_016MA,B20005H_017EA,B20005H_017MA,B20005H_018EA,B20005H_018MA,B20005H_019EA,B20005H_019MA,B20005H_020MA,B20005H_020EA,B20005H_021EA,B20005H_021MA,B20005H_022EA,B20005H_022MA,B20005H_023EA,B20005H_023MA,B20005H_024EA,B20005H_024MA,B20005H_025MA,B20005H_025EA,B20005H_026MA,B20005H_026EA,B20005H_027EA,B20005H_027MA,B20005H_028EA,B20005H_028MA,B20005H_029MA,B20005H_029EA,B20005H_030EA,B20005H_030MA,B20005H_031MA,B20005H_031EA,B20005H_032EA,B20005H_032MA,B20005H_033EA,B20005H_033MA,B20005H_034MA,B20005H_034EA,B20005H_035EA,B20005H_035MA,B20005H_036MA,B20005H_036EA,B20005H_037MA,B20005H_037EA,B20005H_038EA,B20005H_038MA,B20005H_039EA,B20005H_039MA,B20005H_040MA,B20005H_040EA,B20005H_041MA,B20005H_041EA,B20005H_042MA,B20005H_042EA,B20005H_043EA,B20005H_043MA,B20005H_044EA,B20005H_044MA,B20005H_045MA,B20005H_045EA,B20005H_046MA,B20005H_046EA,B20005H_047MA,B20005H_047EA,B20005H_048MA,B20005H_048EA,B20005H_049EA,B20005H_049MA,B20005H_050EA,B20005H_050MA,B20005H_051MA,B20005H_051EA,B20005H_052MA,B20005H_052EA,B20005H_053MA,B20005H_053EA,B20005H_054EA,B20005H_054MA,B20005H_055EA,B20005H_055MA,B20005H_056MA,B20005H_056EA,B20005H_057MA,B20005H_057EA,B20005H_058MA,B20005H_058EA,B20005H_059EA,B20005H_059MA,B20005H_060EA,B20005H_060MA,B20005H_061MA,B20005H_061EA,B20005H_062MA,B20005H_062EA,B20005H_063MA,B20005H_063EA,B20005H_064MA,B20005H_064EA,B20005H_065MA,B20005H_065EA,B20005H_066EA,B20005H_066MA,B20005H_067EA,B20005H_067MA,B20005H_068MA,B20005H_068EA,B20005H_069MA,B20005H_069EA,B20005H_070MA,B20005H_070EA,B20005H_071EA,B20005H_071MA,B20005H_072EA,B20005H_072MA,B20005H_073MA,B20005H_073EA,B20005H_074MA,B20005H_074EA,B20005H_075MA,B20005H_075EA,B20005H_076EA,B20005H_076MA,B20005H_077EA,B20005H_077MA,B20005H_078EA,B20005H_078MA,B20005H_079MA,B20005H_079EA,B20005H_080MA,B20005H_080EA,B20005H_081EA,B20005H_081MA,B20005H_082EA,B20005H_082MA,B20005H_083EA,B20005H_083MA,B20005H_084MA,B20005H_084EA,B20005H_085MA,B20005H_085EA,B20005H_086MA,B20005H_086EA,B20005H_087EA,B20005H_087MA,B20005H_088EA,B20005H_088MA,B20005H_089MA,B20005H_089EA,B20005H_090MA,B20005H_090EA,B20005H_091MA,B20005H_091EA,B20005H_092EA,B20005H_092MA,B20005H_093EA,B20005H_093MA,B20005H_094MA,B20005H_094EA,B20005H_095MA,B20005H_095EA,state
0400000US01,2494163,2720,1206795,2112,635737,8399,264,187,635473,8406,1844,648,1293,493,4506,1093,4370,1361,13425,2049,11218,2079,21810,2610,14993,1948,31177,2955,25305,3334,59198,4026,61145,4517,53230,3977,50722,4101,37645,3210,41405,2859,51527,3619,35831,2738,52092,3877,62737,3964,571058,8839,303320,6672,267738,8116,50059,4031,28545,2764,26572,2576,17883,2391,20902,2389,9822,1466,13734,2286,9516,1925,11420,1808,5737,1152,11410,1675,12279,1881,7390,1542,9496,1419,5458,1026,5055,904,5428,967,4516,1181,6076,1220,6440,1017,1287368,2063,397009,8311,11,19,396998,8308,888,380,712,354,4931,1324,8544,1953,21560,2376,17608,2159,28674,2680,24721,3093,29573,3089,23733,2773,46458,3659,39868,3519,29657,2664,30761,3137,18986,2164,18212,2563,17837,1929,10599,1363,14510,1918,9166,1441,890359,8574,535361,7841,354998,7809,71204,4038,48393,3235,43690,3044,28445,3089,34511,3426,13833,1761,20164,2388,10596,1499,11571,1794,8178,1372,16522,2306,12242,1628,8628,1460,10650,1430,4841,1298,4014,1015,2576,676,1707,642,1931,756,1302,479,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,334592,1047,173657,911,81638,3228,0,233,81638,3228,317,235,154,182,440,251,284,216,675,375,280,173,1071,508,797,434,2344,646,2448,759,5021,1116,4576,1045,4422,983,5938,1124,6624,1202,6333,1302,10268,1282,8875,1314,10226,1446,10545,1572,92019,3373,29833,2214,62186,3102,6350,1250,4252,1016,5637,1235,3173,746,4121,1034,1372,596,2275,757,1430,514,2566,795,1842,621,3786,1013,3396,897,1866,641,3267,767,1951,566,2213,663,2359,609,2801,772,4445,1124,3084,787,160935,745,55000,2659,0,233,55000,2659,469,269,117,135,318,318,292,309,1113,408,824,394,1211,574,533,276,3758,819,2331,755,3885,980,6711,1251,5371,1052,5174,1086,4069,944,3279,676,5289,1059,3432,835,4268,838,2556,838,105935,2730,41149,2434,64786,2670,10230,1517,5486,895,5894,1099,4606,936,6826,1258,3364,862,3493,871,2350,774,3135,753,1287,571,2767,702,3176,932,2462,764,2009,491,1397,401,1762,607,2016,594,1184,493,560,299,782,376,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2867210,3840,1394955,2601,673499,10316,0,291,673499,10316,1838,626,393,271,3249,1395,3624,1043,12831,2138,7016,1984,13798,2080,13756,2626,25011,3006,21177,2779,48609,4227,53740,4208,49438,4018,61085,4006,41199,3552,48093,4206,61958,3545,45422,3491,69799,4484,91463,4785,721456,10371,372263,6486,349193,9138,50423,3365,34566,3287,30217,2630,20249,2165,29396,3742,13049,2244,20340,2872,11327,2284,14756,2413,8661,1727,20143,2467,14970,1998,11992,2120,11755,1498,7750,1460,7528,1465,8785,1492,6694,1291,10229,1722,16363,1672,1472255,2679,458898,7491,0,291,458898,7491,1971,809,618,310,4776,1236,4998,1512,8836,1755,9664,1743,15438,2411,12345,1984,25286,3720,21158,2371,54039,3543,53501,3715,44469,3405,44227,3168,29985,3522,28397,2789,32946,3117,20219,2057,24738,2348,21287,2542,1013357,8077,576115,7519,437242,9680,68006,4016,46277,3359,42778,3011,29748,2922,41555,3535,18841,2102,25669,3170,14662,1848,22430,2274,10402,1438,20317,2010,23601,2462,17319,1794,15285,1964,9123,1461,7701,1314,8324,1062,5712,1277,4467,1313,5025,983,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1669667,2426,808936,2001,399881,6472,12,20,399869,6474,1702,596,1412,564,2861,815,3578,1018,10164,1543,9374,1438,16882,2698,16829,1951,25887,2544,21792,2608,40480,2948,41921,3585,32646,3347,34017,2681,25125,2643,24351,2124,26174,2312,16520,2003,24069,2130,24085,1923,409055,6416,212441,5115,196614,6239,33414,2547,22347,2177,20170,2140,15050,1949,17950,2491,8637,1557,8205,1249,5555,1207,8652,1318,7012,1474,11994,1675,8513,1387,3834,880,5032,1167,2800,792,3552,910,3232,848,2578,901,3681,1200,4406,900,860731,1578,275901,6994,80,99,275821,6994,454,300,892,452,3640,950,5059,1195,17087,2197,14326,2362,20122,2199,16115,1791,24391,2259,18203,2036,34534,3118,31902,2778,19615,2291,17869,1894,10803,1386,10240,1531,11961,1521,6320,1238,7847,1352,4441,886,584830,7073,326831,6735,257999,6323,51496,3396,32132,2617,31660,2644,21138,2102,27180,2199,10476,1588,13855,1908,8068,1196,9640,1342,6797,1333,8826,1765,9872,1600,7021,1317,6347,967,4588,1334,2621,637,2568,732,1202,493,1139,480,1373,459,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12555904,9728,6131434,6264,2992198,18348,513,339,2991685,18366,8978,1763,6407,1635,15649,2626,13538,1944,38516,3770,22666,3281,47664,4555,33879,3225,75361,4845,58476,5105,121490,7037,159135,7448,166476,7034,200718,8407,147983,7459,210167,9332,284096,8928,256811,9864,426029,9565,697646,12856,3139236,20622,1486436,15663,1652800,19718,199753,6699,129776,5923,130426,6553,83845,5149,116396,6613,46352,3758,69076,4633,37941,3118,70605,4647,40010,3244,74102,5023,80937,5023,60236,4340,64009,4649,43112,3516,58173,4130,77862,4089,56141,3979,86486,4806,127562,4734,6424470,6306,1880722,17926,337,244,1880385,17895,6447,1234,4202,1107,12255,1753,13535,2022,36737,3480,29986,3551,48123,4625,38746,3920,74298,5386,65851,5531,135506,7012,168805,7869,148994,6779,157940,7638,114879,5614,130263,5951,184967,6615,129853,5711,187668,6499,191330,7829,4543748,18812,2445754,18101,2097994,21003,286965,8653,196394,7155,194233,9133,120764,6338,186520,6991,77733,4383,104664,5929,62834,4265,103116,6116,57832,4253,102311,4338,99565,5334,72035,4703,72941,4385,53812,4263,58948,4153,82153,4908,57828,3382,60411,3830,46935,3284,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2627451,3089,1296574,2125,693043,8162,106,128,692937,8147,3677,1089,1158,435,4811,1096,3316,794,12539,2201,5942,1163,14528,2690,11537,2096,25108,2655,19036,2298,38851,3566,57273,4839,49858,3483,56057,3553,45620,3087,50746,3633,69020,4434,50535,3628,76940,4118,96385,4608,603531,8122,225191,5338,378340,8443,53416,2957,31845,2874,30185,2773,21800,2634,30654,3132,11491,1661,19092,2360,10872,2129,18906,2235,9568,1643,21703,2666,19443,2209,15917,2140,15620,2603,8366,1508,9170,1327,11823,1888,6917,1069,11817,1401,19735,1844,1330877,2092,464082,8275,314,289,463768,8297,1842,734,977,432,4317,1209,4531,929,12245,1956,7441,1475,16230,2601,15498,2254,25419,2764,21280,2579,45980,3318,59629,4048,42784,3810,41045,3236,27262,2294,32415,2723,35181,3132,21746,2400,26803,2440,21143,2130,866795,8551,385122,6065,481673,8485,77090,4528,50059,3187,47576,3585,31503,2520,44562,3181,22222,2217,26945,2829,17404,2309,25872,2249,12959,1639,24472,2403,24745,2284,14552,1880,14830,1581,8388,1340,8837,1388,10186,1683,6081,1157,7607,1431,5783,1108,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2065140,2660,988473,1615,530931,7854,49,81,530882,7842,511,284,795,406,1910,580,2275,691,4335,977,2400,653,5960,1179,4541,1017,10850,1354,8690,1575,26824,3397,30182,3289,31738,2701,44997,4149,28279,2821,42977,2956,58821,3581,45885,3078,68473,3655,110439,4521,457542,8318,210630,5752,246912,6639,36261,2910,24838,2609,19027,2470,12457,1540,16473,2173,6953,1210,10711,2015,5020,1161,9877,1541,6032,1348,12102,2092,11958,1725,8982,1542,10790,2142,5758,1074,8538,1365,9225,1573,6982,974,8809,1213,16119,1737,1076667,2197,352474,7234,0,274,352474,7234,479,248,531,258,3017,1063,1303,493,4046,971,3116,832,7376,1538,6170,1304,14857,1993,9832,1563,30876,2425,36547,2904,32900,3048,34266,2583,23536,2284,26722,3082,32315,2752,24677,2223,32017,3150,27891,2303,724193,7321,363838,6218,360355,7856,49023,3223,32288,2989,31521,2992,21689,2632,32621,2367,14127,1653,20267,2158,13362,1889,17763,2239,9599,1539,21208,2170,16605,1765,12189,1433,13293,2042,7872,1300,9835,1500,10758,1421,12326,1645,7110,1419,6899,1364,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,466360,1329,225037,769,122693,3299,55,94,122638,3315,183,184,135,133,566,356,669,541,1195,521,1285,610,1712,735,2816,872,4892,1084,2932,867,7833,1427,9202,1633,9646,1671,10705,1953,7856,1229,9574,1680,11641,1563,9724,1495,13848,1610,16224,1782,102344,3426,51670,2481,50674,3214,6758,1345,6543,1161,4188,890,3101,727,3562,855,1312,488,2792,866,1577,570,2040,678,1943,767,3046,662,2651,704,1388,547,1047,415,1020,426,1719,672,1964,623,951,359,1421,455,1651,519,241323,913,86436,3312,42,68,86394,3292,139,146,219,200,570,385,821,524,1849,616,1331,535,2477,828,2813,782,6390,1367,3718,871,9160,1432,10410,1537,6903,1164,8901,1408,4729,1103,5884,1248,7983,1459,4181,1027,4376,1001,3540,890,154887,3482,83769,3319,71118,3208,11749,1450,7704,1308,6278,1085,4385,986,6744,1090,3234,891,3205,777,2725,685,4372,834,2471,754,3004,763,3652,851,2380,643,2682,818,1382,458,1207,520,1287,422,1339,534,991,393,327,222,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,138346,970,68490,488,43971,1851,0,286,43971,1851,0,286,63,102,0,286,0,286,146,145,100,120,201,243,432,435,1514,844,469,401,661,425,1291,560,2298,753,2608,850,1569,619,3075,780,3298,778,2581,772,6039,1097,17626,1829,24519,1869,7489,980,17030,1742,978,449,744,365,1693,571,667,390,786,306,211,181,627,419,277,276,981,438,291,242,1599,711,852,456,601,306,496,252,940,480,934,504,912,492,491,378,756,378,2194,618,69856,595,33200,1899,0,286,33200,1899,0,286,77,130,33,58,168,162,459,321,75,90,48,79,0,286,315,213,37,62,1266,595,1990,757,1944,616,2354,811,1798,633,1913,566,4913,1012,2358,577,5640,1023,7812,956,36656,1849,15762,1368,20894,1823,2020,555,1492,478,1403,487,491,235,1580,500,326,259,708,372,270,231,1008,425,1238,485,833,440,1435,611,1190,455,1245,449,838,406,845,432,771,323,639,334,1512,615,1050,383,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8939702,7713,4309810,5164,2025343,14995,251,272,2025092,14957,4585,1180,3676,1012,13351,1956,12453,2062,40827,4542,27436,2932,61584,4729,49021,4749,89934,6121,72914,5674,172095,7961,192932,6950,155837,6544,165007,6888,114427,5948,153588,7381,158341,6335,119458,5200,171707,6069,245919,7984,2284467,15909,1308837,12710,975630,13861,134571,5703,89570,4942,88894,5071,61262,4089,88521,5196,33800,3134,45510,3336,27613,2711,44797,3307,26341,2663,53502,4685,47288,3325,32420,3013,32258,2767,21558,2377,23726,2727,28012,3045,17779,2139,26969,2837,51239,3748,4629892,4521,1389186,15649,232,146,1388954,15650,3086,802,4327,1130,12633,2016,14372,1820,42316,3291,37406,3187,64082,3943,61818,4224,94542,4918,82038,6405,167393,7815,171699,8056,124250,6293,112445,6145,74570,3954,78002,4924,79787,5147,49204,3876,60895,4250,54089,3488,3240706,15977,1976359,16578,1264347,17100,195078,6603,142992,6941,130570,5417,85796,4003,136926,6744,60339,5312,74491,4201,42287,3276,61388,4229,29640,2707,58947,4113,64662,4211,39912,3448,34224,3122,21136,2313,26806,2964,23971,2466,10168,1549,12597,1740,12417,1856,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
