GEO_ID,C14005_001E,C14005_001M,C14005_002E,C14005_002M,C14005_003E,C14005_003M,C14005_004E,C14005_004M,C14005_005E,C14005_005M,C14005_006E,C14005_006M,C14005_007E,C14005_007M,C14005_008E,C14005_008M,C14005_009E,C14005_009M,C14005_010E,C14005_010M,C14005_011E,C14005_011M,C14005_012E,C14005_012M,C14005_013E,C14005_013M,C14005_014E,C14005_014M,C14005_015E,C14005_015M,C14005_016E,C14005_016M,C14005_017E,C14005_017M,C14005_018E,C14005_018M,C14005_019E,C14005_019M,NAME,C14005_001MA,C14005_001EA,C14005_002MA,C14005_002EA,C14005_003MA,C14005_003EA,C14005_004EA,C14005_004MA,C14005_005EA,C14005_005MA,C14005_006EA,C14005_006MA,C14005_007MA,C14005_007EA,C14005_008MA,C14005_008EA,C14005_009MA,C14005_009EA,C14005_010EA,C14005_010MA,C14005_011EA,C14005_011MA,C14005_012MA,C14005_012EA,C14005_013MA,C14005_013EA,C14005_014MA,C14005_014EA,C14005_015EA,C14005_015MA,C14005_016EA,C14005_016MA,C14005_017MA,C14005_017EA,C14005_018MA,C14005_018EA,C14005_019MA,C14005_019EA,state
0400000US26,539836,5594,277691,3536,231921,4108,45770,2600,27065,2326,22810,2198,4255,989,18705,2223,10456,1593,8249,1579,262145,3826,222615,4043,39530,2991,22995,2434,18797,2186,4198,979,16535,2194,8369,1496,8166,1708,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,271116,3642,141704,2736,120952,2782,20752,1658,13573,1520,12031,1430,1542,487,7179,1024,5285,920,1894,614,129412,2764,114470,2908,14942,1485,10763,1395,9035,1281,1728,623,4179,745,2753,664,1426,514,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,159757,4842,78546,3497,62130,3462,16416,2104,8857,1758,7585,1667,1272,518,7559,1699,4751,1267,2808,1062,81211,3231,67300,3401,13911,2081,7171,1493,4027,1116,3144,1174,6740,1553,3090,1218,3650,1164,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,295484,4874,153952,3573,122419,4416,31533,2394,18089,2048,15674,1854,2415,865,13444,1891,9709,1679,3735,742,141532,3158,116302,3304,25230,2367,15713,2065,11695,1669,4018,1572,9517,1335,5013,1052,4504,820,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,48819,2030,24956,1251,20529,1421,4427,858,2692,686,2572,697,120,109,1735,619,1081,504,654,481,23863,1395,18086,1400,5777,1132,3977,911,3401,913,576,327,1800,715,1157,477,643,445,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,89930,2548,46990,1731,40001,1753,6989,1104,4046,866,3451,788,595,353,2943,834,2453,784,490,273,42940,1787,36954,1801,5986,1120,4312,1007,3517,937,795,385,1674,568,1203,509,471,279,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,118842,3207,62001,2234,45070,3265,16931,2545,11455,2314,10360,2232,1095,655,5476,1342,4230,1185,1246,483,56841,2565,42647,2914,14194,1928,6906,1363,4922,991,1984,817,7288,1376,3833,1027,3455,1113,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,65296,2043,33782,1602,28113,1508,5669,1209,3681,911,3372,877,309,232,1988,825,1647,758,341,419,31514,1259,27559,1547,3955,964,2182,635,1910,590,272,215,1773,833,824,462,949,650,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,450907,5003,232399,3542,200135,4341,32264,2898,18478,1856,14344,1715,4134,1023,13786,2373,8055,1918,5731,1557,218508,4022,189247,4740,29261,3122,18204,2216,12133,2057,6071,1400,11057,1973,5844,1711,5213,1273,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,118147,4775,61734,3585,48436,3554,13298,1976,8201,1678,6535,1501,1666,937,5097,1163,3443,928,1654,722,56413,3166,43768,3191,12645,1965,6348,1518,4807,1368,1541,749,6297,1519,2754,1098,3543,1190,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,939064,7269,477836,5620,405030,7034,72806,4466,37621,2941,29678,2765,7943,1368,35185,3430,22043,2756,13142,2047,461228,4675,399044,5444,62184,3605,36393,3012,25353,2302,11040,2086,25791,2739,10376,1770,15415,2155,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,418468,6808,218359,5659,172566,5956,45793,3918,23619,3032,19565,2914,4054,1133,22174,2709,14600,2138,7574,1703,200109,5037,164859,5013,35250,3042,20381,2517,15697,2057,4684,1258,14869,2281,7389,1745,7480,1551,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31311,1274,15907,860,13336,826,2571,560,1806,471,1662,443,144,119,765,279,441,227,324,207,15404,1023,13372,1012,2032,585,1380,512,1186,483,194,194,652,283,354,242,298,187,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,585410,6716,298462,4590,244906,4811,53556,2940,30863,2457,25274,2239,5589,1131,22693,2186,14514,1811,8179,1631,286948,4377,246024,5303,40924,3114,26237,2502,20008,2192,6229,1092,14687,2312,8689,1935,5998,1314,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,187124,4182,94955,3055,74700,3224,20255,2282,10722,2079,8586,1954,2136,654,9533,1442,6112,1276,3421,978,92169,3487,74423,3506,17746,2401,9131,1607,5605,1261,3526,890,8615,1614,4665,1264,3950,898,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,180746,3680,93326,2766,73472,2832,19854,2205,13368,1919,11506,1816,1862,744,6486,1367,5058,1153,1428,501,87420,2898,71347,2890,16073,1953,10352,1488,7990,1417,2362,791,5721,1151,3098,878,2623,829,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,602152,6040,311765,4786,262465,5406,49300,3264,30840,2759,25491,2710,5349,1283,18460,1862,12163,1522,6297,1247,290387,4389,246601,4497,43786,3175,22901,2157,17868,1628,5033,1190,20885,2563,9386,1680,11499,2208,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,45784,2127,22861,1389,18669,1566,4192,1004,2103,727,1638,610,465,481,2089,728,1516,597,573,373,22923,1619,20283,1707,2640,897,1185,525,654,332,531,375,1455,706,818,447,637,453,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,210699,5153,107440,3207,82662,3492,24778,3123,12177,1916,9552,1624,2625,1016,12601,2285,8764,1839,3837,1114,103259,3692,86014,3459,17245,1935,10239,1643,7800,1400,2439,835,7006,1478,3774,947,3232,1088,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,41142,1895,21439,1272,17073,1197,4366,945,2538,665,1828,565,710,357,1828,586,1140,445,688,406,19703,1340,16646,1163,3057,733,2084,710,1705,646,379,281,973,466,534,373,439,248,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,294981,5733,158038,4386,121209,4499,36829,3223,23621,2682,18602,2393,5019,1385,13208,2044,8690,1857,4518,1110,136943,4113,105563,4044,31380,2721,20279,2156,14878,1812,5401,1155,11101,1965,5117,1236,5984,1538,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1254509,12106,645732,7867,516334,8389,129398,6028,71970,4471,57962,3652,14008,2306,57428,4600,41322,3624,16106,2953,608777,8005,501138,8745,107639,5346,66729,4906,46680,3821,20049,2704,40910,3382,18540,2357,22370,2840,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,144683,2933,74321,2572,55730,2485,18591,2487,12511,1773,10813,1831,1698,618,6080,1545,4986,1432,1094,505,70362,2167,56770,2280,13592,1486,9383,1315,8032,1291,1351,562,4209,1066,3036,1020,1173,463,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,30804,1407,15557,1089,12018,1161,3539,550,2489,505,2440,504,49,67,1050,407,805,303,245,226,15247,1025,13170,989,2077,606,1622,513,1202,449,420,292,455,281,311,242,144,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,375530,8342,196332,6036,160560,5455,35772,3197,22624,2173,19494,1953,3130,921,13148,2455,9743,2219,3405,1088,179198,5768,152231,5309,26967,2616,19130,2347,15133,2128,3997,1060,7837,1468,4290,1111,3547,864,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,332146,4921,169799,3595,134147,4563,35652,3037,20991,2524,17729,2332,3262,852,14661,2469,10315,2104,4346,1262,162347,3638,137085,3553,25262,2699,15813,2573,11423,1948,4390,1527,9449,1902,5972,1657,3477,1044,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,83765,2996,42537,2319,34032,2120,8505,1475,5765,1135,4904,1070,861,438,2740,788,1568,610,1172,609,41228,2167,32297,2294,8931,1480,4334,1052,2926,855,1408,690,4597,1144,2167,900,2430,815,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,288467,3445,149306,3061,122905,3504,26401,2138,17050,1557,14708,1539,2342,687,9351,1573,6395,1201,2956,968,139161,2433,119077,2867,20084,2157,13365,1672,11395,1449,1970,545,6719,1340,2933,731,3786,1059,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,26688,1687,13299,1112,10230,1007,3069,925,1646,658,1594,658,52,87,1423,576,1242,526,181,213,13389,1160,11514,1165,1875,714,1150,552,864,476,286,343,725,377,432,286,293,233,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,233825,2935,117633,2343,93326,2936,24307,2146,10727,1615,6185,1213,4542,974,13580,1702,5845,1083,7735,1324,116192,2340,97311,2736,18881,1830,7798,1410,3665,997,4133,931,11083,1499,2959,789,8124,1333,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
