GEO_ID,C17017_001E,C17017_001M,C17017_002E,C17017_002M,C17017_003E,C17017_003M,C17017_004E,C17017_004M,C17017_005E,C17017_005M,C17017_006E,C17017_006M,C17017_007E,C17017_007M,C17017_008E,C17017_008M,C17017_009E,C17017_009M,C17017_010E,C17017_010M,C17017_011E,C17017_011M,C17017_012E,C17017_012M,C17017_013E,C17017_013M,C17017_014E,C17017_014M,C17017_015E,C17017_015M,C17017_016E,C17017_016M,C17017_017E,C17017_017M,C17017_018E,C17017_018M,C17017_019E,C17017_019M,NAME,C17017_001EA,C17017_001MA,C17017_002MA,C17017_002EA,C17017_003MA,C17017_003EA,C17017_004MA,C17017_004EA,C17017_005EA,C17017_005MA,C17017_006EA,C17017_006MA,C17017_007MA,C17017_007EA,C17017_008MA,C17017_008EA,C17017_009MA,C17017_009EA,C17017_010MA,C17017_010EA,C17017_011EA,C17017_011MA,C17017_012EA,C17017_012MA,C17017_013MA,C17017_013EA,C17017_014MA,C17017_014EA,C17017_015MA,C17017_015EA,C17017_016EA,C17017_016MA,C17017_017EA,C17017_017MA,C17017_018MA,C17017_018EA,C17017_019EA,C17017_019MA,state
0400000US13,3320278,14891,471704,11590,264016,8042,79343,4630,184673,6779,26840,3314,157833,6562,207688,8719,79509,5518,128179,5743,2848574,16993,2021340,16632,1564564,16668,456776,10043,129764,6531,327012,8432,827234,14608,418183,10073,409051,9722,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,45092,2980,23445,2364,9595,1321,13850,2069,2573,784,11277,1994,21647,2170,8022,1254,13625,1859,384915,4205,282344,5042,220071,4940,62273,3233,19703,1913,42570,2817,102571,4199,51696,3024,50875,2760,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,73269,4107,38217,2566,18154,1799,20063,2392,2637,771,17426,2273,35052,3184,14427,2021,20625,2323,458866,5012,334013,5371,281313,6461,52700,4228,18533,2297,34167,3368,124853,4799,59587,3298,65266,3526,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,554254,12371,286603,8945,96041,5509,190562,8102,22471,2679,168091,8036,267651,8838,107123,5534,160528,6843,4136766,16312,2839528,17258,2234077,17344,605451,11519,180441,7263,425010,9561,1297238,16444,603147,11564,694091,12637,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,293700,9829,148206,6424,49853,3763,98353,6005,14102,1646,84251,5740,145494,6962,57594,4584,87900,4732,2149310,14484,1491743,15106,1211924,16458,279819,8313,86306,4741,193513,6592,657567,10852,311838,8335,345729,7777,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,132116,4591,59201,3204,22913,2000,36288,2907,5506,1164,30782,2620,72915,3553,28929,2341,43986,2618,1068717,8234,730931,8525,615887,9205,115044,4419,32525,2939,82519,3567,337786,7518,164515,5409,173271,5345,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,130462,4770,60394,3618,22420,1974,37974,3240,5893,1476,32081,2801,70068,3759,28081,2190,41987,2743,941476,7830,655447,8112,542284,9566,113163,4831,34751,2636,78412,4360,286029,6893,138537,5081,147492,5051,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,288688,7954,149521,6061,65750,4404,83771,4697,10271,1524,73500,4491,139167,6156,55035,4193,84132,4535,1365210,11673,969722,11907,786101,11747,183621,6660,54843,4191,128778,5720,395488,8486,188221,6325,207267,6025,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,330399,9424,183193,7692,50281,3401,132912,6927,13362,2021,119550,6524,147206,6541,53069,4154,94137,5024,1346200,12348,953812,13268,718470,13862,235342,8418,62015,5057,173327,6723,392388,10926,191988,7590,200400,6697,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,70644,4116,32066,2640,12331,1823,19735,2367,4338,1013,15397,2052,38578,3080,16356,2160,22222,1968,471514,5243,323403,5989,265744,6294,57659,3754,21250,2030,36409,3275,148111,5284,70314,3160,77797,3702,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,173390,8755,83703,5927,24255,2771,59448,5119,6316,1483,53132,4665,89687,5598,35508,3787,54179,3443,1912257,11745,1314268,13510,997594,12424,316674,8666,83589,4439,233085,8064,597989,12686,270516,9070,327473,8687,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,277487,9057,118636,5983,34123,3214,84513,5593,10558,2477,73955,5063,158851,7661,62277,5518,96574,5735,2170545,11701,1451036,12071,1132086,14616,318950,8350,91473,5707,227477,7787,719509,12989,320951,8929,398558,9257,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,498177,10371,257314,7987,81653,3799,175661,7155,27460,2968,148201,6859,240863,8633,98526,4729,142337,6481,3389817,16415,2336914,16419,1865119,17496,471795,9373,141366,6082,330429,8196,1052903,14918,501847,10619,551056,10689,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,190442,6848,81468,5045,30547,2731,50921,4187,8775,1468,42146,3807,108974,4956,43733,3293,65241,3447,1829702,8524,1247578,11120,1033681,11078,213897,6908,72375,3718,141522,5353,582124,10390,283665,6786,298459,7407,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,228237,6811,127358,4700,32796,2979,94562,4581,10465,1992,84097,4224,100879,5166,38738,3839,62141,3392,855797,8362,632641,9500,470836,9795,161805,6075,41438,3885,120367,4903,223156,6814,117768,6155,105388,4755,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,307863,8742,151576,6397,51887,3394,99689,5059,14262,1929,85427,4818,156287,5303,62572,3983,93715,4481,1977417,13047,1368983,13811,1098552,14139,270431,7436,81526,4838,188905,6589,608434,10428,287615,7388,320819,7269,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,51964,3434,24840,2399,11143,1427,13697,1849,2936,833,10761,1748,27124,2273,11389,1535,15735,1631,316304,4127,211953,4560,180818,4514,31135,2626,10239,1453,20896,2114,104351,4333,55707,3447,48644,2952,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,80934,4295,37281,2497,11364,1110,25917,2517,3607,1010,22310,2383,43653,3339,18322,2200,25331,2347,614658,5998,417848,6425,352926,5870,64922,3071,20801,1586,44121,2633,196810,5212,95393,3863,101417,3528,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,97481,5955,52195,4379,23874,3521,28321,3221,4633,1345,23688,3112,45286,3660,20958,2822,24328,2605,809238,7718,537096,7960,406924,7802,130172,5696,46682,3986,83490,4313,272142,8119,146397,5447,125745,5357,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,40381,3525,17776,2249,5802,1022,11974,2008,1338,618,10636,1919,22605,2293,8847,1677,13758,1740,456673,5223,319839,5433,264190,6088,55649,3559,18620,2232,37029,2895,136834,5590,65822,3635,71012,3952,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,289133,10450,147341,7687,51914,4831,95427,6244,12933,2045,82494,5947,141792,7785,48202,4141,93590,6721,2852823,14114,2024938,15433,1576747,15642,448191,10518,135284,5977,312907,8804,827885,13607,376508,9840,451377,9610,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,128277,5869,69023,3784,26872,2432,42151,3551,7216,1460,34935,3278,59254,4427,29951,3594,29303,3216,599543,6779,413736,7566,321549,7799,92187,4738,29528,3275,62659,3566,185807,5717,86868,3761,98939,4735,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,997578,15232,513009,13070,171369,7781,341640,10410,46578,3815,295062,9460,484569,9944,182346,8120,302223,7252,6116853,22224,4102794,23048,3023600,21641,1079194,19677,308229,10538,770965,16571,2014059,21545,930255,15553,1083804,16061,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,503648,10170,268889,8684,87399,5672,181490,7640,25539,2578,155951,7045,234759,7794,94624,5239,140135,5409,2906192,15396,2021310,17145,1593310,16722,428000,11439,129695,5879,298305,10002,884882,14004,425519,10272,459363,8703,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,34732,2165,12368,1749,4569,931,7799,1312,1225,491,6574,1262,22364,1750,8097,1254,14267,1537,235705,2861,153438,3602,133363,3389,20075,1860,7320,1042,12755,1473,82267,3305,41981,2294,40286,2082,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,588513,13499,296649,9302,91112,5453,205537,7647,29867,3174,175670,7359,291864,8893,117947,5822,173917,6245,3919308,18232,2690257,20164,2137210,19461,553047,10720,156632,6444,396415,9546,1229051,16127,575395,12653,653656,10210,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,229191,7492,122312,5905,46418,3116,75894,5135,11670,2149,64224,4596,106879,5274,43216,3000,63663,3960,1151404,9760,811812,10164,658044,10212,153768,5727,49929,3700,103839,4231,339592,7716,165966,4966,173626,6047,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,197829,6002,91400,4303,35326,2991,56074,3857,9392,1584,46682,3532,106429,4975,46196,4148,60233,3030,1227511,8571,817435,8882,668435,9850,149000,6090,52151,3956,96849,5142,410076,7730,195412,5659,214664,5813,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,592066,10777,273725,6857,87935,5577,185790,6273,27472,2758,158318,5928,318341,8357,118496,4667,199845,7113,4268074,16352,2925873,18446,2331334,19785,594539,13239,180365,7749,414174,11400,1342201,15809,607613,9323,734588,11433,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,50185,3360,24624,2761,5698,1364,18926,2514,2612,1020,16314,2275,25561,2356,10034,1971,15527,1700,355904,4521,234424,5299,184378,5695,50046,3553,15425,2018,34621,2733,121480,5355,58345,3490,63135,3924,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,256272,7491,138152,6066,40051,3050,98101,5964,10674,2062,87427,5450,118120,5973,45198,3866,72922,4091,1379635,10900,965175,12050,747643,12182,217532,7234,56765,4160,160767,5806,414460,7986,200361,7051,214099,6296,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,41814,2505,19721,2126,7212,1391,12509,1623,2188,721,10321,1577,22093,1688,9109,1363,12984,1283,268517,3483,184170,3769,153839,4034,30331,2470,10710,1405,19621,1992,84347,3070,43017,2105,41330,2029,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,378863,11397,200166,9068,75478,4575,124688,7316,16815,2283,107873,6976,178697,6238,66471,4157,112226,4827,1987267,14857,1404144,16043,1102706,16472,301438,10681,89612,6250,211826,7697,583123,11918,278142,9069,304981,8699,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,1294675,20241,795699,15565,354309,10437,441390,12971,65151,6062,376239,11592,498976,12888,196853,8752,302123,9356,6683420,23793,4802186,28612,3768666,29899,1033520,18223,323099,12022,710421,12824,1881234,26054,948182,17709,933052,15976,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,83871,4474,47313,3236,24831,2211,22482,2468,4221,898,18261,2300,36558,3072,12953,2041,23605,2628,708058,5931,545790,7876,462351,9409,83439,5961,28318,2942,55121,4527,162268,6544,83074,4997,79194,3768,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,30008,2424,12090,1706,4518,986,7572,1323,1481,509,6091,1142,17918,1697,7294,1266,10624,1183,218817,2826,144742,3624,116166,4015,28576,1894,10035,1421,18541,1665,74075,3135,33648,2072,40427,2539,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,299277,8244,142638,5644,47210,3293,95428,4504,11860,1766,83568,4408,156639,6569,56856,3467,99783,5617,2590411,13185,1796328,15948,1431426,16787,364902,10856,105475,5853,259427,9304,794083,13182,373047,10222,421036,8472,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,292066,8732,132984,6180,53986,3439,78998,4665,11919,1760,67079,4115,159082,7006,70055,5155,89027,5340,2158408,12430,1441448,14688,1165699,14064,275749,9537,92362,5008,183387,7236,716960,11664,362002,9025,354958,8274,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,134892,5938,69897,4648,31491,2798,38406,3488,6987,1403,31419,3069,64995,3934,25673,2515,39322,2851,605810,7512,430250,7313,357252,7448,72998,4037,23341,2781,49657,3149,175560,5607,80184,3726,95376,3530,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,226515,6512,100381,4575,30441,2227,69940,4471,11289,1934,58651,3914,126134,5452,47315,3094,78819,4068,1993056,8889,1340256,10773,1097403,11349,242853,7112,82645,4573,160208,6030,652800,10051,313952,7371,338848,7617,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,20972,2190,8465,1445,3798,994,4667,1056,623,369,4044,1015,12507,1870,4816,1162,7691,1336,183963,3099,125437,3365,105700,3266,19737,2062,8413,1269,11324,1559,58526,3211,30635,2131,27891,2308,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,557970,8953,392942,9177,196006,6239,196936,6068,26520,2531,170416,5049,165028,5392,59996,3876,105032,4296,696348,10054,564028,9020,405703,8364,158325,5503,33727,2705,124598,4718,132320,5502,66616,4307,65704,3688,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
