GEO_ID,C22002_001E,C22002_001M,C22002_002E,C22002_002M,C22002_003E,C22002_003M,C22002_004E,C22002_004M,C22002_005E,C22002_005M,C22002_006E,C22002_006M,C22002_007E,C22002_007M,C22002_008E,C22002_008M,C22002_009E,C22002_009M,C22002_010E,C22002_010M,C22002_011E,C22002_011M,C22002_012E,C22002_012M,C22002_013E,C22002_013M,C22002_014E,C22002_014M,C22002_015E,C22002_015M,NAME,C22002_001EA,C22002_001MA,C22002_002EA,C22002_002MA,C22002_003MA,C22002_003EA,C22002_004MA,C22002_004EA,C22002_005MA,C22002_005EA,C22002_006EA,C22002_006MA,C22002_007EA,C22002_007MA,C22002_008MA,C22002_008EA,C22002_009MA,C22002_009EA,C22002_010MA,C22002_010EA,C22002_011EA,C22002_011MA,C22002_012EA,C22002_012MA,C22002_013MA,C22002_013EA,C22002_014MA,C22002_014EA,C22002_015MA,C22002_015EA,state
0400000US13,3320278,14891,281724,8863,177763,7198,43178,4161,134585,6518,103961,5608,14906,2170,89055,5140,3038554,15586,1088094,13415,770447,12771,317647,8715,1950460,14029,815376,13874,1135084,13428,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,28485,2668,14919,2155,6053,1152,8866,1696,13566,1541,3873,994,9693,1375,401522,4150,136991,4202,101526,4196,35465,2844,264531,4989,118214,3860,146317,5115,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,39699,3700,24734,2322,10299,1398,14435,1978,14965,2478,1719,606,13246,2353,492436,5077,173835,4414,133667,4740,40168,3586,318601,5182,153782,4456,164819,5049,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,358607,9765,218186,8472,61365,4070,156821,7263,140421,6356,18313,2218,122108,5993,4332413,17501,1439966,14364,1067971,14664,371995,10086,2892447,16190,1182469,13867,1709978,16093,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2443010,11121,213201,8534,127912,6608,37134,3708,90778,6052,85289,4813,13375,1743,71914,4375,2229809,13237,713224,10992,526685,11265,186539,7939,1516585,10810,684583,10080,832002,12251,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,86574,4615,52814,3850,17358,2142,35456,3283,33760,2371,4273,896,29487,2327,1114259,8557,329707,6306,252459,6147,77248,4311,784552,8209,364710,6917,419842,7617,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,67309,3642,39745,3127,11287,1909,28458,2571,27564,2328,3477,859,24087,2256,1004629,7299,329382,5392,244722,5708,84660,4299,675247,6985,305218,5733,370029,7754,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,208720,6235,116673,4948,43476,3364,73197,4361,92047,4514,18203,1945,73844,4058,1445178,11054,445357,8848,332102,8104,113255,5197,999821,10493,458070,8086,541751,9819,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,294669,9224,175940,7006,56792,4071,119148,6537,118729,6186,28995,3090,89734,5608,1381930,11425,437174,8153,300127,8390,137047,5589,944756,10109,382837,8873,561919,11626,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,62142,3417,31604,2692,10576,1786,21028,2496,30538,2318,5960,1058,24578,2128,480016,5048,131693,4244,95276,3873,36417,3184,348323,5558,166263,4879,182060,5486,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,98598,5694,58563,4696,10999,2192,47564,4401,40035,3275,7323,1677,32712,3033,1987049,9063,684028,11766,477168,10003,206860,8589,1303021,12164,526359,10218,776662,12909,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,130036,6922,72940,5197,13024,2192,59916,4928,57096,4665,7014,1364,50082,4391,2317996,12703,737290,9967,539188,9995,198102,7609,1580706,12749,606983,11667,973723,14419,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,354306,9749,209947,7084,58175,3735,151772,6575,144359,6237,19594,2306,124765,5706,3533688,15734,1112471,11837,817542,10096,294929,8526,2421217,16656,1051461,13706,1369756,15476,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,103848,5406,58412,3861,15770,1712,42642,3521,45436,3396,4684,976,40752,3553,1916296,7938,622593,8158,472316,8058,150277,6207,1293703,9667,571458,7869,722245,10211,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,163851,6256,100239,4566,23830,2627,76409,4377,63612,4179,11408,1696,52204,3990,920183,8531,312194,7419,204944,6538,107250,5948,607989,7990,263450,7017,344539,7731,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,234902,7611,137971,5787,40866,3137,97105,5022,96931,5117,15969,1922,80962,5037,2050378,11629,633633,9087,463116,8524,170517,5872,1416745,9488,630488,8441,786257,10266,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,30032,2736,17377,2035,6496,1029,10881,1634,12655,1740,1536,536,11119,1634,338236,3850,92753,3002,69891,2638,22862,2193,245483,4203,114038,4328,131445,4683,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,46226,2728,27072,1928,7986,1391,19086,1786,19154,2169,1780,605,17374,2016,649366,5124,207079,4126,160673,4120,46406,2585,442287,5526,193851,5354,248436,5127,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,38595,3556,21963,2870,6529,1702,15434,2379,16632,1967,2528,858,14104,1749,868124,6668,290917,7287,192941,6106,97976,6008,577207,7809,228800,6741,348407,8555,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,24214,2431,13905,1797,4687,1079,9218,1500,10309,1670,611,253,9698,1632,472840,4807,158992,4191,119947,3816,39045,2995,313848,5215,144747,4726,169101,5470,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,129203,6708,76142,4806,17188,2448,58954,4335,53061,4523,5924,1244,47137,4387,3012753,11364,1063902,11774,785791,10318,278111,9629,1948851,13724,819758,12524,1129093,14992,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,70230,3863,46920,3027,13329,1858,33591,2732,23310,2514,4159,901,19151,2379,657590,5693,206407,5274,140747,5495,65660,4519,451183,6703,190186,6044,260997,6808,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,663074,13781,323531,9785,83843,4887,239688,9324,339543,9826,49687,4164,289856,9050,6451357,20848,2078559,17218,1428146,17533,650413,15125,4372798,23412,1633293,17334,2739505,25874,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,294728,9795,183988,8629,49974,4371,134014,7133,110740,5887,15124,2392,95616,4943,3115112,15792,1004496,12286,704542,11448,299954,10822,2110616,14416,911069,13361,1199547,12541,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,16954,1643,8981,1296,3047,831,5934,1038,7973,1113,701,236,7272,1112,253483,2599,70177,2906,56304,2619,13873,1592,183306,3253,77880,2538,105426,3322,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,398030,10378,233268,7964,60086,5028,173182,6567,164762,6594,21886,2328,142876,6360,4109791,15985,1281898,15290,922442,13584,359456,10146,2827893,19437,1223908,14202,1603985,17064,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,151861,6625,95319,5391,31639,2630,63680,4888,56542,4094,9030,1851,47512,3465,1228734,10412,385529,7706,282528,7455,103001,5109,843205,9626,381265,7263,461940,8407,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,164750,6729,84537,4909,29032,3213,55505,4109,80213,4854,12348,1532,67865,4402,1260590,9377,370111,6916,277545,6733,92566,5237,890479,9094,384836,7267,505643,9409,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,373802,8667,204796,7567,50490,3794,154306,6656,169006,6836,25135,2597,143871,6101,4486338,16525,1335796,14661,976858,13521,358938,10620,3150542,14612,1366786,14794,1783756,16397,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,25076,2281,15702,1850,3710,1147,11992,1920,9374,1479,953,388,8421,1478,381013,3789,111740,3817,80083,3741,31657,2817,269273,4735,105330,4430,163943,5539,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,163205,6635,102360,5923,25303,3001,77057,5746,60845,4311,9304,1711,51541,4147,1472702,11573,453204,9903,312244,8547,140960,6411,1019498,11679,440843,9044,578655,10582,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,23915,2093,14312,1563,3933,1134,10379,1263,9603,1273,1192,443,8411,1267,286416,3498,88278,3011,66102,2965,22176,2265,198138,3627,89824,2841,108314,3771,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,291110,9829,167689,7819,55038,4113,112651,6585,123421,5136,23730,2428,99691,4735,2075020,14130,646799,9366,464279,9602,182520,7723,1428221,13816,635137,11206,793084,12580,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,795194,14206,554494,13046,216576,7546,337918,10137,240700,7710,51059,3720,189641,6983,7182901,21339,2641988,21329,1921558,20168,720430,14545,4540913,24278,1933782,20150,2607131,25564,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,47285,3443,29835,2819,13708,1794,16127,2477,17450,2013,2907,1258,14543,1828,744644,5818,315642,6002,257237,6498,58405,4814,429002,6352,213330,6917,215672,7099,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,20696,2020,9618,1415,3519,812,6099,1192,11078,1325,1228,463,9850,1256,228129,2462,65448,2453,45347,2536,20101,1697,162681,2929,70590,3189,92091,3367,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,184373,7415,104596,5869,26829,2682,77767,5059,79777,4687,13006,1852,66771,4361,2705315,14868,878845,11448,646933,10232,231912,8148,1826470,15502,791868,12008,1034602,14488,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,207478,6974,107866,5033,39646,3579,68220,4089,99612,5662,15905,2319,83707,5216,2242996,11410,705169,11521,509512,10144,195657,7919,1537827,13206,654622,10474,883205,12534,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,89820,5019,46458,3824,19291,2127,27167,3072,43362,3602,7900,1598,35462,3258,650882,7066,174239,5740,133062,4901,41177,3476,476643,6610,228490,6453,248153,5817,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,120273,5199,77175,4493,18398,1999,58777,4423,43098,2703,4378,981,38720,2500,2099298,8079,638166,8808,470098,7094,168068,6226,1461132,9284,634970,9142,826162,10399,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,11527,1521,7002,1291,2950,871,4052,987,4525,1073,557,394,3968,1021,193408,2779,55538,2663,41470,2173,14068,1786,137870,3565,64521,2740,73349,3713,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,359095,7789,158937,6297,57686,3390,101251,5018,200158,6191,61253,3328,138905,5127,895223,10328,326670,7004,217401,5802,109269,4532,568553,9753,265369,6335,303184,7941,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
