GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001EA,B17022_001MA,B17022_002MA,B17022_002EA,B17022_003EA,B17022_003MA,B17022_004EA,B17022_004MA,B17022_005EA,B17022_005MA,B17022_006EA,B17022_006MA,B17022_007MA,B17022_007EA,B17022_008EA,B17022_008MA,B17022_009EA,B17022_009MA,B17022_010EA,B17022_010MA,B17022_011EA,B17022_011MA,B17022_012EA,B17022_012MA,B17022_013MA,B17022_013EA,B17022_014EA,B17022_014MA,B17022_015EA,B17022_015MA,B17022_016EA,B17022_016MA,B17022_017EA,B17022_017MA,B17022_018MA,B17022_018EA,B17022_019EA,B17022_019MA,B17022_020EA,B17022_020MA,B17022_021EA,B17022_021MA,B17022_022EA,B17022_022MA,B17022_023EA,B17022_023MA,B17022_024MA,B17022_024EA,B17022_025EA,B17022_025MA,B17022_026EA,B17022_026MA,B17022_027EA,B17022_027MA,B17022_028EA,B17022_028MA,B17022_029MA,B17022_029EA,B17022_030EA,B17022_030MA,B17022_031EA,B17022_031MA,B17022_032EA,B17022_032MA,B17022_033EA,B17022_033MA,B17022_034EA,B17022_034MA,B17022_035MA,B17022_035EA,B17022_036EA,B17022_036MA,B17022_037EA,B17022_037MA,B17022_038EA,B17022_038MA,B17022_039EA,B17022_039MA,B17022_040MA,B17022_040EA,B17022_041EA,B17022_041MA,B17022_042EA,B17022_042MA,B17022_043EA,B17022_043MA,B17022_044EA,B17022_044MA,B17022_045MA,B17022_045EA,B17022_046MA,B17022_046EA,B17022_047EA,B17022_047MA,B17022_048EA,B17022_048MA,B17022_049EA,B17022_049MA,B17022_050EA,B17022_050MA,B17022_051MA,B17022_051EA,B17022_052EA,B17022_052MA,B17022_053EA,B17022_053MA,B17022_054EA,B17022_054MA,B17022_055EA,B17022_055MA,B17022_056EA,B17022_056MA,B17022_057MA,B17022_057EA,B17022_058EA,B17022_058MA,B17022_059EA,B17022_059MA,B17022_060EA,B17022_060MA,B17022_061EA,B17022_061MA,B17022_062MA,B17022_062EA,B17022_063EA,B17022_063MA,B17022_064EA,B17022_064MA,B17022_065EA,B17022_065MA,B17022_066EA,B17022_066MA,B17022_067EA,B17022_067MA,B17022_068MA,B17022_068EA,B17022_069EA,B17022_069MA,B17022_070EA,B17022_070MA,B17022_071EA,B17022_071MA,B17022_072EA,B17022_072MA,B17022_073MA,B17022_073EA,B17022_074EA,B17022_074MA,B17022_075EA,B17022_075MA,B17022_076EA,B17022_076MA,B17022_077EA,B17022_077MA,B17022_078EA,B17022_078MA,B17022_079MA,B17022_079EA,B17022_080EA,B17022_080MA,B17022_081EA,B17022_081MA,state
0400000US13,2285356,15485,368744,9183,132337,5899,84773,5122,18465,2406,26859,2734,39449,3576,47564,3524,236407,7527,36504,3615,24456,3068,6965,1643,5567,1506,11924,2436,12048,2399,199903,7251,170180,6544,34584,3555,47076,4715,88520,5273,29723,2894,72985,4222,41076,3740,26258,3137,4481,1238,8625,1761,13152,2209,14818,1740,31909,2912,5933,1265,4229,1157,1011,675,764,566,2454,972,1704,608,25976,2817,18890,2649,2820,1117,3110,1663,12960,1999,7086,1330,138996,6412,85782,4878,53611,3968,11017,2363,14400,2135,28194,2979,32171,2579,53214,3823,12818,1930,9111,1647,2478,1140,1353,925,5280,1273,3707,1019,40396,3082,29548,2594,2646,833,4846,1260,22056,2407,10848,1738,1704631,16377,1384712,16703,646977,12897,142036,6072,113961,6890,390980,10126,737735,13211,319919,9227,101349,6027,52791,3899,8190,1681,4684,1299,39917,3525,48558,4356,218570,7135,129181,5597,18116,2700,13863,2257,97202,5235,89389,4687,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,30984,2861,14409,1738,7753,1483,1662,558,2160,692,3931,1004,6656,1103,16575,2377,3214,914,1825,692,409,381,238,166,1178,470,1389,569,13361,2207,11067,1854,1789,581,3154,1095,6124,1413,2294,738,5568,1258,3572,1020,2257,795,610,494,852,463,795,382,1315,663,1996,610,492,240,268,182,0,264,0,264,268,182,224,176,1504,511,1206,413,97,100,139,137,970,367,298,262,15934,2167,9725,1674,6243,1181,1208,649,2097,645,2938,761,3482,1048,6209,1415,1824,850,1161,686,256,223,131,212,774,608,663,510,4385,1173,3177,1108,735,549,251,262,2191,897,1208,548,253303,5096,201960,4607,90387,4048,17061,1771,17958,2236,55368,3212,111573,4154,51343,3086,16746,1613,7155,1471,1294,602,965,520,4896,1250,9591,1108,34597,2560,17303,1891,2600,828,2369,707,12334,1664,17294,1838,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,58611,3406,31224,2886,21445,2305,4717,1157,6847,1258,9881,1536,9779,1644,27387,3001,4100,998,3487,944,1184,648,761,421,1542,588,613,404,23287,2836,21292,2649,5788,1420,5157,1180,10347,1607,1995,723,12612,1743,8468,1178,5417,1050,1287,505,1685,552,2445,787,3051,631,4144,1338,1086,462,1050,461,452,399,41,67,557,299,36,65,3058,1234,2657,1202,354,299,637,551,1666,1059,401,256,26622,2397,19945,2011,12283,1685,2147,625,4894,1169,5242,1087,7662,1254,6677,1481,2470,1024,2254,1016,539,495,338,284,1377,772,216,168,4207,1080,3196,945,403,372,501,517,2292,563,1011,419,274385,5740,239830,6156,103565,3887,17199,1625,18955,2271,67411,3410,136265,4450,34555,2940,13514,1896,7407,1527,1831,795,410,261,5166,1211,6107,1137,21041,2127,10888,1624,927,507,1214,531,8747,1327,10153,1528,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,400506,10386,156191,7088,103418,6162,19275,2705,36953,3756,47190,4216,52773,3938,244315,9316,33097,3261,25325,2885,7359,1592,5878,1395,12088,2153,7772,1361,211218,9115,181583,8307,38697,4122,46549,3913,96337,5537,29635,3081,82903,5280,45999,3595,28911,2901,4876,1352,10421,1975,13614,1948,17088,1924,36904,3290,7828,1807,5523,1630,1416,653,1038,537,3069,1352,2305,792,29076,2595,21118,2011,2744,793,4559,1148,13815,1992,7958,1655,162834,6387,96215,4652,57072,3559,8624,1677,18894,2038,29554,2739,39143,2768,66619,4776,15088,2014,10132,1612,2111,731,2210,835,5811,1228,4956,1174,51531,4179,39503,3880,3621,792,6842,1684,29040,3575,12028,1841,2479888,17273,2031713,16184,935286,13212,182212,7136,174344,6834,578730,11027,1096427,13151,448175,11145,146899,6576,69787,4277,13341,2061,6896,1617,49550,3872,77112,4544,301276,8717,160999,6406,21773,2585,15952,2217,123274,5776,140277,6249,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,210501,6856,82585,5136,50495,3935,8942,1941,17520,2194,24033,2578,32090,2676,127916,6277,19751,2013,16383,1883,5019,1207,2566,743,8798,1344,3368,720,108165,5893,98029,5804,21483,2924,24718,3211,51828,4073,10136,1497,43273,3331,26922,2560,15162,2070,2413,675,5721,1451,7028,1292,11760,1619,16351,1871,4199,1076,3202,952,597,365,400,274,2205,803,997,487,12152,1707,9385,1604,1458,711,1505,629,6422,1278,2767,667,99651,5518,58124,3559,33425,2651,6153,960,10703,1645,16569,2316,24699,2443,41527,3727,10048,1792,8169,1763,1989,761,1693,1085,4487,1067,1879,545,31479,3329,23335,2920,4461,1163,2598,807,16276,2380,8144,1916,1286524,15718,1094146,15823,461753,11207,83802,4488,85248,4608,292703,7807,632393,10414,192378,7179,66410,4171,37996,3251,7229,1467,4884,1362,25883,2715,28414,2463,125968,5703,66516,4765,8592,1627,6538,1561,51386,3969,59452,3459,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,88019,3783,39533,2264,22769,2072,5413,1052,6478,1180,10878,1655,16764,1632,48486,3235,8129,1272,6450,1157,1742,560,2002,875,2706,818,1679,594,40357,2908,35962,2850,8770,1198,9348,1491,17844,2066,4395,933,23873,2216,14194,1646,7403,1185,1627,519,3051,927,2725,556,6791,1157,9679,1566,1668,664,1254,578,511,412,0,221,743,296,414,215,8011,1467,6305,1298,1052,597,855,389,4398,1204,1706,517,44387,2567,29546,2224,15352,1616,2266,560,5139,1033,7947,1042,14194,1708,14841,1892,2874,648,2341,584,449,231,326,259,1566,568,533,268,11967,1733,10279,1795,2533,1030,1226,624,6520,1267,1688,555,633853,8992,555527,8961,223112,5707,42647,3031,40597,2560,139868,4069,332415,6720,78326,3954,25360,2617,16334,2304,3822,1079,968,424,11544,1998,9026,1229,52966,2920,29217,2558,4280,943,2836,766,22101,2241,23749,2045,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,90856,3929,38308,2398,24884,2128,4408,1009,10588,1681,9888,1579,13424,1297,52548,3644,9501,1878,7546,1644,2664,1279,995,494,3887,1043,1955,676,43047,3082,38384,2930,10270,1672,9666,1390,18448,2152,4663,884,20761,2095,12484,1772,8669,1614,1612,676,2536,848,4521,1022,3815,937,8277,1300,1912,741,1464,687,489,395,375,408,600,421,448,276,6365,1139,5124,1121,1461,656,513,339,3150,868,1241,465,45113,3505,30159,3024,17289,2329,3118,831,5215,1229,8956,1773,12870,1769,14954,2366,3747,1113,3104,1088,492,291,512,411,2100,960,643,302,11207,2046,8379,1820,2427,1322,877,485,5075,1210,2828,798,559111,8161,483753,8102,202740,5217,36101,2288,36288,2625,130351,4557,281013,5798,75358,4135,25484,2273,14655,1876,2515,721,1096,503,11044,1590,10829,1445,49874,3597,30564,3062,3495,1029,2620,728,24449,2705,19310,1849,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,210580,6822,100411,4751,57220,3726,10197,2000,17865,2230,29158,2747,43191,2927,110169,5485,15722,2259,12174,1901,2415,869,2443,998,7316,1168,3548,903,94447,5070,82120,4665,18797,2633,16157,2523,47166,3786,12327,2052,42685,3533,27757,2645,14330,2045,2632,833,3465,968,8233,1633,13427,1681,14928,2033,4200,1189,2449,950,1201,854,293,236,955,415,1751,693,10728,1809,8016,1599,1550,721,1938,913,4528,994,2712,817,75415,3766,52425,2818,27389,2211,5063,1337,7974,1699,14352,1609,25036,2374,22990,2202,6264,1281,3889,1073,403,237,411,324,3075,1011,2375,711,16726,1802,10730,1508,1641,720,1312,518,7777,1407,5996,1104,790563,11024,671258,11242,274890,7339,52592,3381,46805,3254,175493,5463,396368,7569,119305,5639,38928,3512,18269,2383,2986,870,1091,575,14192,2103,20659,2525,80377,4939,41591,3369,4900,1209,3664,1160,33027,2940,38786,3241,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,243975,7610,79860,3990,45697,3442,7925,1556,12552,2036,25220,2756,34163,2643,164115,7210,17541,2447,12859,2258,2370,958,3288,1190,7201,1777,4682,813,146574,6669,124124,6008,23233,2957,31100,3265,69791,5393,22450,2334,42267,3405,23114,2370,11182,1674,1973,630,2809,791,6400,1307,11932,1445,19153,2764,3847,1258,2125,770,774,549,143,139,1208,559,1722,1005,15306,2398,10772,2132,1377,644,1975,989,7420,1671,4534,1148,73368,4853,43113,3539,22476,2616,3815,1129,5891,1295,12770,1997,20637,2017,30255,3335,5684,1472,3152,1103,1594,831,283,315,1275,511,2532,878,24571,3099,16469,2515,2420,940,2730,1010,11319,1994,8102,1664,777395,11684,622664,12193,275232,7930,48973,3759,48740,4130,177519,5943,347432,8202,154731,6981,48305,4255,22717,2383,5685,1577,2188,716,14844,1806,25588,3192,106426,5360,55075,3749,7418,1521,5258,1232,42399,3753,51351,3680,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,46918,2958,20230,2145,9385,1691,1421,724,3691,951,4273,964,10845,1433,26688,2607,6131,1340,5333,1298,1942,745,475,352,2916,993,798,421,20557,2052,18356,2006,3627,825,3197,999,11532,1672,2201,683,10816,1540,7352,1378,2863,699,575,321,632,399,1656,491,4489,1140,3464,902,895,390,458,346,70,75,62,114,326,321,437,268,2569,823,1891,690,112,120,358,233,1421,640,678,356,18700,2097,12404,1760,5813,1105,1232,433,1549,561,3032,850,6591,1061,6296,1112,1526,543,878,409,116,188,219,187,543,320,648,305,4770,962,3504,801,310,216,931,606,2263,655,1266,513,279035,5872,238089,5855,87039,3460,13469,1513,12744,1591,60826,3071,151050,4606,40946,2932,17036,1924,10145,1580,2352,858,613,445,7180,1351,6891,1300,23910,2421,12730,1783,1364,597,631,303,10735,1675,11180,1737,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,119761,5814,39940,3641,22357,2658,3631,1330,6867,1485,11859,2018,17583,2505,79821,5442,10073,1787,7462,1722,2767,1037,1390,846,3305,939,2611,678,69748,4932,61957,4863,12176,1919,15570,2657,34211,3798,7791,1518,29729,3498,14606,2431,9362,2435,1827,1124,3473,1700,4062,1122,5244,1052,15123,2368,2763,953,1742,753,616,577,251,229,875,370,1021,627,12360,2461,9304,2229,1398,968,2122,1309,5784,1420,3056,1080,52707,3652,25273,2833,14460,1984,2158,680,4152,1053,8150,1484,10813,1703,27434,2787,6356,1472,4710,1254,2069,1051,1208,564,1433,598,1646,666,21078,2485,15985,2247,2432,851,2394,923,11159,1657,5093,1050,1195774,12983,942030,11961,439980,10323,89885,5040,76469,5352,273626,7236,502050,9751,253744,7470,70713,3708,36639,3491,6509,1458,3667,964,26463,2965,34074,3270,183031,6987,107614,6620,17136,2287,9634,1654,80844,5565,75417,4094,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,165543,7858,55401,4922,28479,3024,4338,1141,8613,2128,15528,2238,26922,3732,110142,6195,14408,2652,9848,1756,2669,1202,1548,706,5631,1259,4560,1977,95734,5785,83692,5217,15959,2808,18885,3004,48848,3407,12042,2325,30897,3081,14976,2165,8008,1720,1019,557,2729,1131,4260,1217,6968,1251,15921,2128,2853,950,1531,795,521,472,253,241,757,529,1322,546,13068,1978,9067,1582,1204,960,976,436,6887,1453,4001,1306,59318,4385,34614,3234,16977,2471,2049,752,5296,1455,9632,1993,17637,2242,24704,2972,4337,1097,2412,887,859,613,278,223,1275,625,1925,594,20367,2562,14542,2482,2304,799,3629,1400,8609,1851,5825,1301,1313914,11442,1061218,14308,497178,9592,107681,5209,86173,5187,303324,7533,564040,11650,252696,7743,80433,5175,38260,3705,8195,1884,2454,937,27611,3154,42173,3946,172263,6821,89745,5389,12209,2043,6079,1237,71457,4178,82518,4280,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,351455,9023,130941,4537,79913,4001,11706,1537,26515,2565,41692,3610,51028,3220,220514,8089,36466,3399,28311,3275,9632,1624,5310,1343,13369,2012,8155,1417,184048,7316,162182,7141,29800,3282,40487,4298,91895,5343,21866,2204,67279,3781,37379,2596,21458,2240,3159,1058,8130,1491,10169,1476,15921,1469,29900,2766,6422,1059,4355,973,1026,595,931,468,2398,623,2067,551,23478,2695,16847,2402,2753,908,3314,1312,10780,1515,6631,1062,131444,5158,81046,4074,44768,2964,8037,1448,12495,1669,24236,2075,36278,2364,50398,3960,12556,1679,8977,1510,2135,815,1998,824,4844,1014,3579,835,37842,3619,27703,3034,4205,1165,3953,1349,19545,2181,10139,1654,2044050,17523,1697406,17625,726174,9754,131014,5054,135632,5738,459528,8747,971232,13904,346644,9294,113382,5840,58873,4500,11546,2079,5869,1665,41458,4121,54509,3890,233262,7587,123199,5513,16878,2333,10729,1736,95592,4805,110063,4593,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,124017,6021,52659,3278,30644,2192,5428,966,11813,1752,13403,1619,22015,2147,71358,4362,12846,1877,10234,1722,2558,819,1926,749,5750,1246,2612,658,58512,3854,53142,3835,13656,1996,13263,1941,26223,2953,5370,1045,30815,2551,19150,1766,10644,1451,2057,666,4248,1053,4339,869,8506,1000,11665,1726,3042,890,2545,871,661,434,876,705,1008,511,497,303,8623,1493,7184,1364,1440,602,1748,779,3996,902,1439,459,58960,2909,37356,2289,19380,2129,3600,1050,5603,1043,10177,1295,17976,1557,21604,2165,6163,1284,4413,1068,1494,692,540,497,2379,668,1750,850,15441,1784,12579,1588,2424,698,1675,642,8480,1377,2862,702,1115254,10865,955063,10885,425462,7422,87357,4199,78877,4386,259228,5352,529601,7787,160191,5827,59099,3325,33921,2766,7666,1375,3380,942,22875,2517,25178,2280,101092,4761,60178,3975,7832,1404,5142,962,47204,3584,40914,3068,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
