GEO_ID,B19049_001E,B19049_001M,B19049_002E,B19049_002M,B19049_003E,B19049_003M,B19049_004E,B19049_004M,B19049_005E,B19049_005M,NAME,B19049_001EA,B19049_001MA,B19049_002EA,B19049_002MA,B19049_003MA,B19049_003EA,B19049_004MA,B19049_004EA,B19049_005EA,B19049_005MA,state
0400000US01,36879,529,17093,1207,41331,910,46631,996,24286,562,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,56234,1807,31310,3969,59151,2409,67103,2873,36788,4849,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,44282,646,26936,1412,48126,1047,54749,1294,31716,625,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,34999,599,20094,1195,39382,1070,43252,1128,23508,686,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,53629,324,30820,688,56907,451,66577,562,33782,483,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,50652,553,25635,1218,53440,1252,63329,1028,31151,1092,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,60941,812,30685,3323,66828,1451,77574,1376,32751,1061,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,52499,1416,27442,2318,59299,2180,66392,2503,33838,2251,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,47221,1934,26607,3585,53091,2867,51739,2430,29957,2543,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,42433,272,26212,1112,48422,546,51135,502,30079,420,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,45604,438,22274,1244,50417,606,55142,681,26727,531,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,58112,1969,31406,3271,59418,3814,69931,3289,44391,2218,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,41443,841,24274,2171,45522,1042,50698,1225,28789,1424,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,50260,338,23243,1554,56044,698,61911,688,29390,457,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,43993,503,23021,1703,49631,854,55271,836,27883,451,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,43609,520,23190,1463,50593,714,55284,812,27361,638,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,42920,732,22411,1558,47999,1015,56432,1363,27993,813,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,37369,479,20174,1145,43092,935,45733,966,23262,682,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,36729,575,17311,1626,42531,1359,45431,951,22792,602,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,42801,969,28703,2801,47864,1701,52769,1894,26511,1068,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,61592,595,33803,2345,66350,1250,75984,1136,37251,1166,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,57184,694,28083,2828,66202,990,71109,1130,29559,749,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,46039,449,21585,857,52169,579,58558,811,28200,423,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,52024,366,27610,1406,59427,892,63924,920,29431,635,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,32938,615,18262,1566,36401,1260,40949,1155,21908,896,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,41974,360,22786,1123,47793,973,51823,710,27122,497,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,39301,965,21915,2215,42867,1437,49032,1546,26839,1089,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,43849,762,26317,1514,50505,905,55037,1032,26838,848,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,49169,890,34080,3225,53156,1554,55818,1434,34054,1328,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,56768,999,35583,3086,63919,1525,66063,1936,31706,1599,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,61672,526,31142,2341,69362,1210,76913,1000,32731,660,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,37492,749,20264,2417,39188,1484,48008,2385,27472,1181,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,49480,422,24333,1201,55379,650,60216,648,28215,431,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,40729,321,21705,979,44568,588,49696,819,26156,577,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41030,705,21698,2678,47179,1647,52329,1407,23888,1079,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,43493,340,22021,642,49767,660,54350,618,27043,340,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,37063,566,20740,983,40831,902,47402,1017,25937,787,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,42944,582,21844,1376,47303,1036,53353,969,29635,728,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,44537,392,23048,1121,51363,472,56689,509,25977,343,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51458,1374,28005,2796,57300,1848,65288,2280,27408,1887,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,39316,614,20796,2253,44753,919,46967,946,26148,682,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,40310,890,19745,1549,47454,1795,50968,1469,25687,1490,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,38874,481,20633,1337,42725,1003,48567,1016,24721,544,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,42139,247,22094,885,44980,485,53214,691,28285,448,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,47934,946,27050,1650,49018,1584,63014,1914,32726,1294,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,45686,1196,21145,3921,49838,1750,55423,2233,28331,1578,Vermont,null,null,null,null,null,null,null,null,null,null,50
