GEO_ID,B19201_001E,B19201_001M,B19201_002E,B19201_002M,B19201_003E,B19201_003M,B19201_004E,B19201_004M,B19201_005E,B19201_005M,B19201_006E,B19201_006M,B19201_007E,B19201_007M,B19201_008E,B19201_008M,B19201_009E,B19201_009M,B19201_010E,B19201_010M,B19201_011E,B19201_011M,B19201_012E,B19201_012M,B19201_013E,B19201_013M,B19201_014E,B19201_014M,B19201_015E,B19201_015M,B19201_016E,B19201_016M,B19201_017E,B19201_017M,NAME,B19201_001MA,B19201_001EA,B19201_002MA,B19201_002EA,B19201_003EA,B19201_003MA,B19201_004MA,B19201_004EA,B19201_005MA,B19201_005EA,B19201_006MA,B19201_006EA,B19201_007MA,B19201_007EA,B19201_008EA,B19201_008MA,B19201_009MA,B19201_009EA,B19201_010MA,B19201_010EA,B19201_011MA,B19201_011EA,B19201_012EA,B19201_012MA,B19201_013MA,B19201_013EA,B19201_014EA,B19201_014MA,B19201_015MA,B19201_015EA,B19201_016MA,B19201_016EA,B19201_017EA,B19201_017MA,state
0400000US13,1034922,14995,184289,7780,107186,5399,87418,5203,80944,5301,75360,5692,72009,4751,60937,4539,55773,4530,46131,4021,70410,4696,74331,4535,58811,4465,29577,2954,10905,1891,10503,1671,10338,1482,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,124218,4615,17645,2077,11241,1633,7194,1357,9089,1295,7184,1258,9479,1670,8963,1749,5865,1127,5944,1154,9371,1436,12613,2130,8023,1269,5093,1124,2459,865,2683,734,1372,636,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,159905,5192,29247,2825,20828,1914,17096,2193,16157,2026,13632,1954,10339,1738,8980,1367,8313,1573,5758,1134,8938,1645,9697,1507,5980,1176,3162,986,449,257,697,360,632,322,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1564889,16197,236759,8701,170558,7109,136231,5793,127556,5431,108561,6416,107493,5152,85668,5933,87868,4851,68795,5291,115264,5800,121232,6581,95713,4935,44488,3847,19905,2741,19605,2456,19193,2633,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,803061,12199,129031,6250,103670,4974,83727,3831,76352,4445,67939,4024,63154,4507,47284,3494,40618,3216,33399,3057,52328,3242,43590,2602,34788,2812,13250,1599,6076,1283,4702,1124,3153,802,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,410701,7581,62459,3428,52696,2909,46605,3067,43249,3166,33815,2577,33303,2786,24501,2099,25772,2446,17137,2053,25401,2295,21489,2134,14216,1946,4585,960,2104,780,1485,417,1884,636,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,356097,7481,61194,3982,45504,3076,34780,2675,39229,3124,31597,2568,27887,2232,20610,2468,19300,1934,12975,2047,20565,2395,15224,1728,15016,1806,5719,1182,2920,849,1516,778,2061,626,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,534655,10214,128377,5620,79389,4739,49590,3509,46219,3616,36560,3474,38120,3247,24739,2684,25729,2502,19434,2190,29916,2969,24354,2177,16280,1973,8262,1447,2478,839,2579,1022,2629,679,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,539594,11246,136300,6068,74461,4487,54849,4101,47239,4152,34325,3766,31881,3418,28030,3085,22177,2609,18801,2385,28339,3195,25333,3080,18914,2623,8595,1571,4372,1132,2751,714,3227,1133,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,186689,6291,33883,2851,24807,2303,18550,2037,16581,1936,15360,1801,15575,2109,9370,1392,8450,1300,7687,1495,12076,1434,10824,1532,6365,955,2997,850,1222,524,1109,557,1833,631,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,687676,12530,80500,4785,58854,3787,43793,3509,50319,4527,47452,4031,38679,3455,36080,3269,41877,3729,34988,3760,59801,4388,65480,4302,64225,4100,29923,2956,14893,1833,9819,1445,10993,1723,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,878360,14218,139021,7225,86700,4185,67811,4539,58866,3829,47742,3970,50421,4513,48166,4092,45822,4108,34802,3511,68947,4207,72092,4656,72840,4642,41158,3590,15782,2337,16393,2154,11797,1644,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1293766,14965,210808,7797,152559,5564,126403,5255,119812,6052,99142,4557,92752,4510,71199,4530,71493,5323,52213,3518,85246,4012,89740,4722,68534,3836,27595,2519,10377,1988,8272,1310,7621,1147,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,691098,11019,90022,4321,72872,3995,58052,3202,58916,3658,49693,3252,53588,3891,44840,3076,45680,2711,32549,2597,55210,3294,51071,3627,38702,2944,18633,2042,9199,1586,7446,1114,4625,994,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,324035,7701,94246,5078,48326,3347,31934,3120,28343,2962,24204,2441,22618,2841,14499,2210,12898,2048,8348,1563,14625,1753,10603,1499,8024,1685,3030,748,655,407,669,413,1013,567,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,764721,10445,138274,4944,92541,4142,73904,4286,76642,4997,61623,3678,56243,4387,40357,2928,43288,3244,29979,2608,49090,3781,42172,3390,32537,3389,15383,2181,4053,1108,3441,819,5194,1030,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,131475,4161,23219,2244,18413,1834,15425,1864,13579,1669,9091,1161,9217,1415,6592,1091,7136,1436,4338,842,7811,1188,7960,1560,4573,1243,2276,738,700,413,474,351,671,400,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,240463,6122,38379,3042,30136,2183,27051,2131,23315,1911,22514,2260,20281,1996,13883,1612,12787,1458,7605,1383,15929,2156,13407,1725,8349,1359,2763,657,1715,575,1007,434,1342,523,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,317428,8148,38725,3633,30848,2953,24119,2527,30082,2530,22616,2931,22999,2724,21233,2625,15901,2299,13089,1811,26743,3213,23136,2890,25864,2976,9775,1750,5677,1250,3444,930,3177,975,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,159439,5186,20424,2069,15174,2041,11883,1544,12340,1972,11779,1695,12936,2107,9578,1597,7532,1075,7152,1253,13885,1997,14833,1937,12572,1860,4288,1069,1503,446,2179,830,1381,424,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,969677,15329,129541,7442,97203,4870,78631,3687,63827,3927,56348,4454,56240,3659,53722,4156,50180,3514,42819,3746,77611,4615,84761,5823,85312,4967,40321,3150,18532,1902,17157,2014,17472,2570,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,245061,6870,51807,3717,29373,2750,23590,2891,22427,2900,17690,2156,17569,2167,12886,1796,11446,1893,7806,1289,14946,1954,12662,1905,11669,1882,4701,1052,2345,707,1885,666,2259,730,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2498628,23128,444235,8932,247258,8474,201078,8237,185249,6930,147297,7237,146132,6139,122853,6339,122967,6550,103538,5303,173044,7603,189836,7220,177168,6107,99481,5947,42578,3527,45090,3623,50824,4210,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1119641,14613,216468,7276,135600,5820,109569,5236,100244,6186,82452,4193,82534,4395,65260,4673,60627,4393,40113,3178,70202,4540,62711,4062,47077,3876,21164,2977,8037,1536,8083,2001,9500,1964,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,104631,3425,19847,1392,12115,1485,11079,1485,12081,1561,10190,1599,7032,1165,6009,920,6373,792,3893,773,6269,1113,4636,910,2203,592,1611,703,663,346,419,234,211,177,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1520915,16315,261502,8282,187537,6451,156011,7041,152055,6057,118992,5621,106801,4469,87388,4584,83892,5196,60318,3864,96401,4687,89232,5179,66245,4275,26980,2622,11410,1445,8150,1628,8001,1202,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,446471,9124,97922,4976,62552,3556,47232,3299,44067,3332,34590,2787,31229,2624,23521,2327,24873,2875,16642,2353,23082,2545,18266,1924,13736,2028,3701,952,1268,580,1631,524,2159,651,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,516505,8605,86787,4287,63541,3990,49164,3400,46838,4248,40008,2973,36411,2791,30553,2900,26214,2435,20570,2595,35727,3403,31613,2687,26326,2562,11260,1882,4346,1018,4151,990,2996,919,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1660542,17966,285849,7695,224646,6986,171590,6187,158467,5794,118427,5011,110728,5503,91093,5067,88685,4632,63706,4163,105601,4793,99400,4957,74325,5068,32321,3088,11027,1429,13112,1673,11565,1525,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,147041,5294,21788,2229,19369,1945,12058,1682,11240,1764,10092,1832,9897,1844,8304,1502,8363,1424,4963,1161,9916,1493,10396,1707,11056,1994,4884,1103,1707,674,1388,524,1620,540,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,532580,9785,108818,5854,67575,4580,52143,3331,46558,3572,44692,3389,36718,3038,30549,2655,26102,2715,19383,2743,31053,3074,30608,3263,19518,2255,9618,1771,3445,1482,2161,626,3639,855,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,106440,3466,19713,1583,13173,1654,13558,1635,11472,1339,9559,1502,7636,1111,6478,1094,4330,997,4302,902,6392,1192,4816,968,2778,723,1063,453,318,211,143,147,709,330,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,761820,12189,164287,5878,102754,6425,73371,4453,69491,4055,58185,3914,56109,3838,40293,3014,40382,3244,27424,2692,42693,3774,34710,3740,26597,2740,11932,1915,4570,919,4402,1076,4620,1143,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2380210,26594,438923,12493,269276,8372,203088,8083,190957,7234,170780,7023,166282,6731,140351,7194,129999,6584,102235,5827,156766,6765,155312,6818,124622,5440,57782,4471,27850,3093,22004,2359,23983,2206,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,198826,6592,29702,2884,21901,2461,16921,2158,20169,2278,16704,2091,14779,2298,10737,1761,11264,1598,9569,1861,16115,2553,13042,1762,9635,1552,4641,1127,1381,506,1137,517,1129,422,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,91993,3588,14438,1588,11644,1374,8188,1424,7501,1105,7084,1110,7999,1248,5769,973,4656,912,3902,889,5847,1128,5579,1128,3855,691,3106,721,1074,409,701,411,650,300,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,950722,15147,137492,5518,86164,4097,70969,4844,70530,4072,63053,3845,62072,3220,52881,3888,52512,3805,42982,3559,73503,3761,75693,3784,72098,3969,40734,3691,19500,2248,17509,2267,13030,1634,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,876042,12831,128618,6202,85200,4090,72830,4244,75371,4674,53943,3379,63015,4349,51410,3945,53030,3862,38355,3051,66227,4650,69973,4537,57620,3737,27822,2779,13137,1893,11308,1809,8183,1224,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,240555,6133,61328,3961,39286,2591,30198,2187,24186,2195,17395,1625,13988,1796,11102,1450,7934,1546,6107,1262,9671,1615,8630,1530,5558,938,1994,785,737,346,744,401,1697,723,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,778934,9889,107852,5008,94327,4185,72206,3743,75468,3469,63761,3730,63163,3459,50748,3258,44632,3169,34551,2611,56679,3717,50099,3097,38382,2548,13636,1613,4133,854,4866,779,4431,984,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,71033,3670,9764,1582,9028,1360,6080,1131,7443,1419,4941,1268,4770,1198,4924,1010,3551,983,2388,777,5601,1305,5085,1183,5088,1364,1063,559,265,222,485,301,557,439,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,297348,7427,161358,5193,41230,3044,22254,2250,16838,2008,11552,1559,8723,1140,6869,1251,4354,1094,3925,961,5919,1123,6118,1111,4350,1084,1002,448,1110,541,812,468,934,407,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
