GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001EA,C16004_001MA,C16004_002EA,C16004_002MA,C16004_003EA,C16004_003MA,C16004_004MA,C16004_004EA,C16004_005MA,C16004_005EA,C16004_006MA,C16004_006EA,C16004_007EA,C16004_007MA,C16004_008EA,C16004_008MA,C16004_009MA,C16004_009EA,C16004_010MA,C16004_010EA,C16004_011MA,C16004_011EA,C16004_012MA,C16004_012EA,C16004_013EA,C16004_013MA,C16004_014EA,C16004_014MA,C16004_015EA,C16004_015MA,C16004_016EA,C16004_016MA,C16004_017MA,C16004_017EA,C16004_018EA,C16004_018MA,C16004_019EA,C16004_019MA,C16004_020EA,C16004_020MA,C16004_021EA,C16004_021MA,C16004_022MA,C16004_022EA,C16004_023MA,C16004_023EA,C16004_024EA,C16004_024MA,C16004_025EA,C16004_025MA,C16004_026EA,C16004_026MA,C16004_027MA,C16004_027EA,C16004_028MA,C16004_028EA,C16004_029EA,C16004_029MA,C16004_030EA,C16004_030MA,C16004_031EA,C16004_031MA,C16004_032MA,C16004_032EA,C16004_033MA,C16004_033EA,C16004_034EA,C16004_034MA,C16004_035EA,C16004_035MA,C16004_036EA,C16004_036MA,C16004_037MA,C16004_037EA,C16004_038MA,C16004_038EA,C16004_039EA,C16004_039MA,C16004_040EA,C16004_040MA,C16004_041EA,C16004_041MA,C16004_042MA,C16004_042EA,C16004_043MA,C16004_043EA,state
0400000US13,8125787,3431,1657320,3222,1473353,6569,122325,4521,80825,4344,41500,3108,31779,3332,25120,3293,6659,1786,23515,2464,16780,2297,6735,1600,6348,2026,5716,1940,632,381,5656964,4434,4938789,12693,417465,9192,138865,8275,278600,8420,155065,8354,106214,6360,48851,5228,109268,5370,56288,4659,52980,5336,36377,4466,26760,3877,9617,2191,811503,3754,772191,3889,13499,2019,5567,1131,7932,1871,16660,2352,8504,1479,8156,1930,8497,1162,1731,581,6766,945,656,421,358,248,298,313,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1148331,472,208744,691,175103,3791,3632,1230,2667,925,965,658,1247,705,1093,648,154,186,28648,3475,19934,2901,8714,2021,114,189,114,189,0,264,770692,817,582574,7439,17466,2548,12053,2067,5413,1818,9736,1760,7674,1507,2062,642,160458,6790,77843,5003,82615,5468,458,375,458,375,0,264,168895,685,115525,3162,1168,426,572,263,596,391,2917,840,2372,763,545,394,49061,3058,17687,2099,31374,2837,224,271,72,98,152,252,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1289728,1117,267030,1240,240445,2424,22104,2113,16005,2091,6099,1267,1550,590,1436,603,114,108,1653,770,1600,732,53,87,1278,612,1278,612,0,256,865978,1497,774837,4201,68268,3240,31731,2938,36537,3197,10976,2110,7822,1514,3154,1011,7150,1231,4191,989,2959,1024,4747,1373,3714,1046,1033,592,156720,1218,149701,1159,3423,891,1901,823,1522,541,2157,961,1539,758,618,572,721,338,166,174,555,331,718,286,263,189,455,287,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11541146,1763,2332381,2169,1839226,12115,354252,8804,246374,9933,107878,7805,91558,5767,74661,5444,16897,2371,32622,3543,24811,3348,7811,1888,14723,4015,12899,3619,1824,894,7772612,2658,5990489,20618,1030919,10002,443195,15432,587724,17345,474558,18166,289212,10989,185346,12758,218806,7802,126366,6302,92440,5752,57840,7492,39413,5404,18427,3691,1436153,2109,1234487,5514,63244,2099,19241,2406,44003,2572,104709,5131,54604,4028,50105,4060,28813,1846,11378,1517,17435,1888,4900,1137,1914,592,2986,975,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5663249,2027,1162893,2322,1073408,5200,54797,3181,36688,3254,18109,2003,24940,3610,16597,3019,8343,1551,7278,1251,5189,1214,2089,680,2470,1370,1781,1037,689,569,3773185,2321,3483913,6988,165174,5421,76161,4808,89013,4299,76052,5399,55124,4913,20928,2972,38866,2859,19721,2357,19145,2154,9180,2031,6302,1407,2878,1294,727171,1996,694864,2643,10652,1423,5092,1331,5560,1222,18578,2269,12170,1588,6408,1505,2184,447,711,286,1473,386,893,432,580,343,313,230,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2679362,1413,484747,1651,446706,2518,25732,1590,16761,1799,8971,1439,8111,1928,6799,1622,1312,479,3435,765,2425,690,1010,469,763,501,608,424,155,188,1792448,1658,1676756,4200,61369,3181,27659,2786,33710,3106,30047,3866,20325,2894,9722,2042,20539,2106,10070,1794,10469,1565,3737,1146,2429,880,1308,717,402167,1534,390732,1716,3242,708,2424,618,818,427,6515,1182,5276,1033,1239,472,1363,631,245,193,1118,640,315,193,228,154,87,124,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2474976,1383,483807,1985,431377,3809,40446,2984,28411,3123,12035,1899,6550,1160,5048,1058,1502,524,4588,1139,3685,1025,903,469,846,425,576,314,270,217,1661041,2165,1495951,5583,103671,3996,44278,4286,59393,3303,26915,3197,19966,2794,6949,1392,27314,2307,13011,2069,14303,1937,7190,1972,4464,1433,2726,1398,330128,1631,314541,1972,6266,1212,2415,697,3851,1019,7119,1200,4754,859,2365,836,1795,546,509,271,1286,450,407,305,162,155,245,245,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3787480,1985,704958,2276,672500,3497,18528,2090,12432,1759,6096,1135,9410,2295,5117,1409,4293,1849,3241,795,2400,692,841,399,1279,590,893,562,386,202,2586637,2354,2477959,6032,54443,3147,25941,2772,28502,3065,32460,3891,21604,3229,10856,2104,17419,1882,9688,1717,7731,1662,4356,1279,2933,961,1423,787,495885,1811,488694,1951,1809,613,894,411,915,404,3082,782,2126,652,956,440,1881,790,1296,790,585,345,419,324,355,304,64,108,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4070976,1871,821857,2165,778612,3833,21108,2436,15960,2164,5148,1283,13972,1521,11429,1520,2543,807,6491,1334,4412,1264,2079,845,1674,1143,845,533,829,1016,2750236,2680,2524316,8106,77099,4154,47218,2998,29881,3592,111726,5462,93273,4597,18453,2465,28866,2881,13271,2160,15595,2328,8229,2335,5457,1881,2772,1690,498883,2359,426428,4914,10611,1335,4479,840,6132,1367,58331,3389,43255,3071,15076,1763,2553,929,945,598,1608,648,960,1156,148,179,812,1157,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1216504,715,209050,1006,197489,1759,2497,651,1926,590,571,321,5593,1150,4963,1102,630,439,1998,920,1306,1042,692,624,1473,731,481,245,992,702,826139,838,768160,3882,7680,1616,5719,1417,1961,546,42545,3338,33475,2896,9070,1480,5081,1186,2683,1013,2398,908,2673,930,1324,457,1349,617,181315,684,158977,2304,541,354,541,354,0,229,21178,2039,15403,1729,5775,1121,468,399,144,149,324,364,151,124,140,122,11,21,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5079545,1425,1015890,1811,883880,6617,67678,3843,49911,4054,17767,2784,30720,4005,25785,3610,4935,1539,22158,2168,15085,1977,7073,1215,11454,2187,7834,1844,3620,1176,3454205,2432,2910563,10660,212963,5723,92043,5968,120920,6383,152859,8293,110666,7166,42193,4817,119335,4964,63828,4509,55507,3878,58485,5395,45641,4328,12844,2308,609450,1888,549857,3279,13106,1389,5529,1104,7577,1314,26672,3171,13268,1917,13404,2265,16069,1510,4588,1149,11481,1485,3746,928,1885,575,1861,784,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5787790,985,1055601,1373,854094,8239,95151,4443,73333,4839,21818,3201,66117,5650,53448,4768,12669,3359,31600,2754,22349,3118,9251,1786,8639,2442,6261,1951,2378,1340,3935401,1903,3095829,18071,285016,6323,138926,8507,146090,7958,362561,15707,207643,10616,154918,11631,152221,6397,69081,4967,83140,5767,39774,5702,28369,4777,11405,2077,796788,1392,661893,5967,18580,1287,4597,922,13983,1261,97248,5600,51960,4144,45288,3986,14353,1369,2917,900,11436,1428,4714,1733,2351,1130,2363,1204,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9214148,1661,1861228,1999,1694380,7955,68560,3624,45156,3372,23404,2342,42845,4266,34149,3744,8696,1418,22356,2372,14294,1791,8062,1784,33087,5442,24244,4140,8843,2597,6158418,2360,5597581,12497,187538,6440,99666,5256,87872,5476,182213,7139,124846,5211,57367,4243,96663,4517,49377,3525,47286,3709,94423,8360,56261,5194,38162,5392,1194502,2166,1104332,3689,13828,1491,8346,1275,5482,878,54089,2891,34759,2323,19330,1870,7445,1066,2603,587,4842,1029,14808,1954,6030,1253,8778,1498,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4652645,1843,889516,2061,787949,5315,41188,2853,30633,2779,10555,1623,15651,2134,12764,2174,2887,756,30334,1981,20093,2226,10241,1668,14394,3500,10288,2798,4106,1560,3185811,1947,2883913,6083,113833,4613,52401,3754,61432,3726,67504,4978,49586,3752,17918,2658,81233,3599,37197,3196,44036,2703,39328,4424,20864,2763,18464,3068,577318,1511,543534,2717,3862,824,2673,672,1189,434,19893,2276,12374,1603,7519,1677,5855,907,656,344,5199,947,4174,899,2606,692,1568,550,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2613859,1661,533649,1838,517465,2339,9088,1657,6622,1499,2466,714,2972,1298,1749,666,1223,847,2762,943,2463,917,299,287,1362,440,865,216,497,398,1742748,2484,1683562,4085,33800,2884,16668,2285,17132,2761,11663,1796,9605,1696,2058,714,9412,2006,4591,1298,4821,1272,4311,1059,2932,893,1379,647,337462,2123,332666,2162,1980,619,1164,527,816,384,1791,577,1413,481,378,322,693,424,261,216,432,333,332,305,254,270,78,111,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5253164,2150,992398,2339,933653,3757,30005,2399,23055,2201,6950,1173,17700,3209,13163,2622,4537,2075,8922,1366,6711,1382,2211,775,2118,1116,1508,862,610,469,3539628,2505,3338494,7932,90389,3759,49889,3956,40500,2670,61725,5567,39741,3559,21984,4257,38791,3069,19736,2137,19055,2599,10229,2413,7109,1998,3120,936,721138,2255,701306,2441,6488,1171,4251,998,2237,790,9312,1411,6386,1083,2926,857,3244,937,1354,778,1890,678,788,748,589,676,199,191,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
