GEO_ID,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,NAME,B03002_001EA,B03002_001MA,B03002_002EA,B03002_002MA,B03002_003EA,B03002_003MA,B03002_004EA,B03002_004MA,B03002_005MA,B03002_005EA,B03002_006EA,B03002_006MA,B03002_007EA,B03002_007MA,B03002_008EA,B03002_008MA,B03002_009MA,B03002_009EA,B03002_010EA,B03002_010MA,B03002_011MA,B03002_011EA,B03002_012EA,B03002_012MA,B03002_013EA,B03002_013MA,B03002_014MA,B03002_014EA,B03002_015EA,B03002_015MA,B03002_016MA,B03002_016EA,B03002_017MA,B03002_017EA,B03002_018EA,B03002_018MA,B03002_019EA,B03002_019MA,B03002_020MA,B03002_020EA,B03002_021EA,B03002_021MA,state
0400000US13,8821142,0,8196114,2899,5264447,4386,2554183,10081,16959,1981,235168,4026,3178,1258,26381,5353,95798,7566,6336,1779,89462,7159,625028,2899,252473,16289,17213,3849,3264,1413,5664,2677,1223,984,320458,15040,24733,4401,20047,4018,4686,1323,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1238158,0,1139459,0,284455,907,23897,1080,2251,777,510354,9271,98628,4685,2703,1066,217171,12063,2498,1049,214673,11968,98699,0,24457,3670,342,354,965,477,10210,2004,6414,2008,12941,2745,43370,3803,5492,1506,37878,3700,Hawaii,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1395634,0,1268849,244,1212911,1341,5174,1114,13841,1858,14941,1392,1054,576,1405,756,19523,2697,765,639,18758,2525,126785,244,68368,5100,757,602,1976,962,176,251,0,256,47702,4691,7806,1668,4791,1304,3015,1079,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12440351,0,10635732,1156,8165057,4399,1790619,6968,19270,1949,503276,3689,2769,1095,25980,4721,128761,8198,7414,2156,121347,7712,1804619,1156,820975,26148,12994,2750,3905,1038,4411,1435,1223,1127,902630,24364,58481,6593,43926,6015,14555,2651,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6093372,0,5815814,1543,5131723,3276,515651,5434,13123,1488,71014,2056,960,663,11582,2334,71761,5861,2538,801,69223,5674,277558,1543,115881,8187,6726,2231,2038,1022,1480,747,650,677,133365,8259,17418,2724,13491,2434,3927,1124,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2862541,0,2756489,832,2619948,1656,62637,2791,5429,1137,41004,1385,452,242,1872,907,25147,3390,1376,785,23771,3182,106052,832,55930,5478,190,183,1082,698,506,511,68,94,42043,4968,6233,1538,4559,1213,1674,780,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2662616,0,2438464,517,2172803,2321,143415,2678,20167,1651,52603,1669,1117,557,2809,1575,45550,3556,1112,869,44438,3611,224152,517,96679,6659,4040,3594,3480,2129,526,304,52,90,105991,6569,13384,2219,9173,2109,4211,1248,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4058633,0,3988931,2148,3608732,1821,290159,3991,7151,1595,35496,1914,3178,1696,3748,1375,40467,3722,1244,680,39223,3588,69702,2148,37958,4428,1853,822,1192,878,65,71,6,11,24947,4041,3681,1229,2864,1097,817,485,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4389747,0,4266681,1607,2716471,2412,1419100,4854,23122,2048,58201,2144,266,213,7258,2265,42263,4775,2410,1214,39853,4400,123066,1607,78792,4262,6585,1801,1799,785,191,228,81,120,29820,3833,5798,1483,3669,1116,2129,940,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1283673,0,1271614,762,1231743,1226,8570,981,7039,892,10775,957,14,27,2170,1293,11303,1410,182,186,11121,1402,12059,762,7782,1175,218,276,21,45,132,218,0,229,2602,1028,1304,833,1049,817,255,192,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5461318,0,5145061,1696,3228401,2216,1549442,6155,12655,2127,257453,3575,1823,1010,15652,3892,79635,5821,4112,1485,75523,5535,316257,1696,128088,10673,15472,3122,4056,2514,1076,567,731,639,153257,10649,13577,3300,9776,2883,3801,1234,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6182860,0,5692021,584,4929550,7913,343060,10611,11594,1612,292099,3292,341,268,52548,13496,62829,5777,8627,1725,54202,5360,490839,584,226876,13236,20035,4411,2114,1215,438,303,285,298,217016,13129,24075,4939,12562,3026,11513,3606,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9865583,0,9493956,910,7699573,4609,1369877,8641,52596,2462,226153,2777,2058,1076,15034,4835,128665,9395,5987,4766,122678,6889,371627,910,191035,8819,9133,1743,5244,1762,1432,668,1488,1563,136636,7714,26659,3757,19730,3589,6929,1561,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4989848,0,4807889,1350,4301409,4082,202552,3945,50930,2500,176881,3174,1994,929,9772,3748,64351,4943,2086,1257,62265,4693,181959,1350,88631,6822,2608,1190,2643,984,764,531,466,498,77740,6460,9107,1606,6582,1375,2525,1008,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2824156,0,2780881,2378,1695319,830,1027837,6222,11338,1410,21523,3179,511,443,1743,891,22610,4058,486,373,22124,3992,43275,2378,21125,2957,2238,926,942,831,0,288,77,198,16936,2718,1957,1050,1502,931,455,389,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5631910,0,5482916,1680,4675423,2144,625103,5678,21581,2491,77928,2300,2923,726,7229,2572,72729,5283,1704,806,71025,5359,148994,1680,84904,5992,2875,1264,1510,820,626,496,177,229,48612,5215,10290,2180,7115,1651,3175,1162,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,910651,0,890419,877,812226,628,4054,1010,53651,2283,5508,904,648,466,262,373,14070,2218,267,235,13803,2214,20232,877,12495,1562,81,136,1428,578,0,231,0,231,4497,1214,1731,718,908,480,823,535,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1706976,0,1584458,433,1457549,1223,67919,2542,11257,1441,24423,1195,557,468,1387,694,21366,2786,694,417,20672,2749,122518,433,71922,3997,470,318,1993,1077,397,490,0,216,43482,4063,4254,1378,3376,1262,878,456,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2381281,0,1817282,0,1423101,1954,166745,3259,24120,1954,135740,2817,11300,965,4685,1864,51591,5151,3399,1829,48192,5012,563999,0,388434,14014,4109,1458,4043,1202,2314,943,190,172,142040,12008,22869,5667,14046,4235,8823,3251,Nevada,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1272486,0,1244553,536,1195415,1239,10181,989,3276,725,22850,1362,247,253,2066,1211,10518,1520,267,222,10251,1548,27933,536,19201,2540,275,275,1223,1591,0,253,79,130,5205,1747,1950,930,1027,613,923,633,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8521427,0,7214015,0,5371394,4608,1092400,6533,13667,4026,614632,5559,2284,1537,36797,5254,82841,6836,8046,2177,74795,6681,1307412,0,583532,19120,38567,5045,7078,2856,5956,2448,1342,1219,628478,20177,42459,4222,30388,3852,12071,2013,New Jersey,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1887200,0,1064976,0,807552,1911,32710,2039,172564,3054,21572,1527,1467,834,3547,1448,25564,3349,2243,859,23321,3216,822224,0,504277,12449,2894,1143,8500,1936,882,558,244,398,270657,12426,34770,4666,25525,3908,9245,2215,New Mexico,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18655275,0,15626617,538,11315746,5380,2718127,9486,48733,3258,1238351,6192,3887,1427,110710,8960,191063,9726,18576,3266,172487,9051,3028658,538,1192897,32421,139935,12233,18727,4135,8216,1990,2236,1225,1573852,35200,92795,8020,62914,6187,29881,4430,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8411041,0,7877954,2261,5753812,2098,1754116,8339,102621,3382,145692,3760,2605,786,15932,2889,103176,8273,2918,1117,100258,8053,533087,2261,251659,14012,11582,2155,4310,1963,1103,742,739,802,241237,12813,22457,3481,14629,2630,7828,2079,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,609645,0,601092,764,554110,577,4866,685,29389,1797,5459,1146,486,396,0,203,6782,1332,118,148,6664,1330,8553,764,3842,669,115,138,596,380,0,203,0,203,3505,715,495,418,421,384,74,114,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11155606,0,10901717,2161,9284543,2699,1272661,6562,20695,2445,161289,2922,1898,855,14259,2626,146372,7381,4504,1311,141868,7065,253889,2161,123477,6673,11247,2564,1987,944,828,1070,754,887,95458,6061,20138,2663,14689,2213,5449,1394,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3433496,0,3205729,696,2491692,1069,239885,4297,244723,5534,53215,2318,2892,1542,2097,702,171225,6740,2693,934,168532,6783,227767,696,97968,6896,3209,2071,9060,2302,1055,747,706,772,91572,7083,24197,3999,9784,1911,14413,3674,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3560109,0,3206676,0,2897961,2349,56220,2043,36239,2895,123960,2998,6515,1043,6426,2217,79355,4465,2097,722,77258,4482,353433,0,191768,10599,2089,802,11566,3970,1089,719,64,80,118847,10416,28010,5810,10935,2736,17075,5286,Oregon,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11979147,0,11494468,1165,9908913,3696,1179790,6282,13804,1558,265052,3043,1609,816,20032,3870,105268,6140,4868,1456,100400,5977,484679,1165,223231,12244,28746,5937,1503,574,1421,702,203,270,205646,10797,23929,2752,17312,2710,6617,1424,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1032662,0,919940,0,817252,2906,46499,2437,4372,891,26671,1813,68,109,10101,3607,14977,2931,2017,1061,12960,2532,112722,0,39062,5797,5344,2812,1017,701,132,158,724,785,61584,5474,4859,2098,1781,1081,3078,1881,Rhode Island,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4113961,0,3978920,2138,2704013,1910,1170710,4964,13736,1972,44161,2115,1210,774,5409,2345,39681,4589,1449,1039,38232,4456,135041,2138,70416,5403,3778,1390,123,221,399,337,275,327,54705,4838,5345,1798,4011,1592,1334,696,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,746033,0,731893,712,649303,967,5881,519,61800,2274,4659,803,36,62,198,238,10016,1904,238,262,9778,1838,14140,712,6862,1329,285,342,1116,545,97,117,138,175,4249,1094,1393,615,511,415,882,418,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5810590,0,5637886,2424,4534901,1892,949787,5442,14201,1992,72989,2901,1200,995,6922,1719,57886,4613,2851,1105,55035,4465,172704,2424,90814,6209,4500,1602,1569,865,835,610,0,282,65577,5613,9409,2214,6774,2042,2635,1587,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22270165,0,14367086,0,10898613,5452,2408694,10676,71386,4390,715751,5605,9967,1828,51219,6398,211456,11597,15011,3036,196445,10875,7903079,0,5122643,51113,33656,4825,42512,7903,10276,2241,2758,1525,2529250,49217,161984,10337,130916,9095,31068,5153,Texas,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2427350,0,2163266,0,2028330,1108,17470,1412,27316,1309,46524,2048,14282,1784,2285,1097,27059,2841,1275,641,25784,2753,264084,0,150447,8364,855,594,2559,1181,438,432,711,737,99805,8615,9269,2078,7371,1715,1898,1134,Utah,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602290,0,597076,649,578212,270,2825,442,1138,473,6561,660,65,78,326,270,7949,951,242,324,7707,891,5214,649,3662,705,107,105,30,56,98,177,0,211,634,332,683,342,273,263,410,286,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7332608,0,6893819,3186,5011025,3690,1386248,8702,19980,2323,339617,4665,3436,1153,18526,4444,114987,8350,5186,1496,109801,8307,438789,3186,248256,11182,10944,2460,4281,2201,2622,1108,756,870,152602,10890,19328,3562,12286,2636,7042,2320,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6146338,0,5604616,0,4723932,4677,197000,4118,75691,4610,399757,4986,26568,1675,12137,3098,169531,7852,6027,3679,163504,7265,541722,0,264085,12149,5286,1779,12672,3525,5273,1454,1832,1089,217693,12559,34881,3865,19341,2845,15540,2845,Washington,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1771750,0,1761611,1124,1676602,1839,53911,2807,2215,881,7898,1216,1121,644,457,481,19407,2737,479,468,18928,2738,10139,1124,5887,1429,359,327,54,59,69,123,0,266,2824,1143,946,567,658,468,288,349,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5375751,0,5133464,1287,4622432,2297,304226,3658,43137,2061,105908,2539,845,433,6669,2647,50247,3969,2182,817,48065,3848,242287,1287,111925,7111,3724,1134,2379,868,1609,869,0,211,110487,6939,12163,2112,8697,1620,3466,1169,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,495226,0,461789,0,439924,1177,3149,745,8961,875,3148,1286,0,258,309,274,6298,1155,91,109,6207,1142,33437,0,17757,2130,168,201,476,291,0,258,23,40,11763,2162,3250,1234,1294,562,1956,1027,Wyoming,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3865280,0,56239,5233,42542,4212,4117,1057,29,50,3737,1827,60,104,3804,1166,1950,1083,140,180,1810,1075,3809041,5233,2910473,19656,272386,13877,7913,2304,5804,1703,238,292,426390,14170,185837,10840,21483,3085,164354,10094,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
