GEO_ID,B07008_001E,B07008_001M,B07008_002E,B07008_002M,B07008_003E,B07008_003M,B07008_004E,B07008_004M,B07008_005E,B07008_005M,B07008_006E,B07008_006M,B07008_007E,B07008_007M,B07008_008E,B07008_008M,B07008_009E,B07008_009M,B07008_010E,B07008_010M,B07008_011E,B07008_011M,B07008_012E,B07008_012M,B07008_013E,B07008_013M,B07008_014E,B07008_014M,B07008_015E,B07008_015M,B07008_016E,B07008_016M,B07008_017E,B07008_017M,B07008_018E,B07008_018M,B07008_019E,B07008_019M,B07008_020E,B07008_020M,B07008_021E,B07008_021M,B07008_022E,B07008_022M,B07008_023E,B07008_023M,B07008_024E,B07008_024M,B07008_025E,B07008_025M,B07008_026E,B07008_026M,B07008_027E,B07008_027M,B07008_028E,B07008_028M,B07008_029E,B07008_029M,B07008_030E,B07008_030M,B07008_031E,B07008_031M,B07008_032E,B07008_032M,B07008_033E,B07008_033M,B07008_034E,B07008_034M,B07008_035E,B07008_035M,B07008_036E,B07008_036M,NAME,B07008_001MA,B07008_001EA,B07008_002MA,B07008_002EA,B07008_003EA,B07008_003MA,B07008_004EA,B07008_004MA,B07008_005EA,B07008_005MA,B07008_006MA,B07008_006EA,B07008_007MA,B07008_007EA,B07008_008EA,B07008_008MA,B07008_009EA,B07008_009MA,B07008_010EA,B07008_010MA,B07008_011EA,B07008_011MA,B07008_012MA,B07008_012EA,B07008_013MA,B07008_013EA,B07008_014EA,B07008_014MA,B07008_015EA,B07008_015MA,B07008_016EA,B07008_016MA,B07008_017MA,B07008_017EA,B07008_018MA,B07008_018EA,B07008_019EA,B07008_019MA,B07008_020EA,B07008_020MA,B07008_021EA,B07008_021MA,B07008_022EA,B07008_022MA,B07008_023MA,B07008_023EA,B07008_024MA,B07008_024EA,B07008_025EA,B07008_025MA,B07008_026EA,B07008_026MA,B07008_027EA,B07008_027MA,B07008_028MA,B07008_028EA,B07008_029MA,B07008_029EA,B07008_030EA,B07008_030MA,B07008_031EA,B07008_031MA,B07008_032EA,B07008_032MA,B07008_033MA,B07008_033EA,B07008_034MA,B07008_034EA,B07008_035MA,B07008_035EA,B07008_036EA,B07008_036MA,state
0400000US13,6853654,3604,1957491,20310,3633725,26960,737545,16034,156386,7700,368507,8864,5632610,28564,1454713,21737,3146794,28480,590749,13902,111371,6047,328983,8270,611258,19143,253493,13592,234132,12868,78942,6048,23929,3233,20762,3061,330709,14805,143141,9602,127731,9923,41162,4514,9231,1934,9444,2170,237291,12964,89683,6997,104844,8299,25227,3028,9483,2067,8054,1287,41786,4553,16461,3057,20224,2905,1465,547,2372,915,1264,708,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,989280,756,291363,6785,529501,9035,94229,5141,11454,1892,62733,3039,846245,6943,240600,6641,461289,9713,76413,4590,8649,1541,59294,3134,88136,6021,31446,3609,39778,4813,12859,2032,1989,731,2064,592,4850,1515,2776,1167,1617,792,247,175,90,97,120,141,40217,4490,13633,2263,21985,3296,3208,968,469,444,922,439,9832,1678,2908,924,4832,1345,1502,820,257,235,333,445,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1087412,1357,255338,6581,641413,9391,124203,6081,14465,2029,51993,2810,870497,9289,178262,6922,544532,9381,93012,5258,7858,1637,46833,2654,118697,7733,42453,4398,52087,5032,18134,2528,3464,977,2559,783,38347,4263,13965,2044,16331,2710,5959,1435,1067,581,1025,437,53577,5073,18147,2909,24987,3550,6945,1429,2076,745,1422,507,6294,1823,2511,902,3476,1499,153,152,0,256,154,164,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9754093,2702,2919297,18996,5160203,25335,890913,15621,179004,7506,604676,9255,8350576,30039,2304607,22282,4617753,27126,740845,14606,129369,6645,558002,9326,911447,24309,402249,16150,338662,13666,102662,6711,38108,3995,29766,3085,264944,12396,115867,7366,105707,6635,28505,3488,5586,1150,9279,1660,170052,9492,72851,5614,69041,6420,16807,2138,4852,1220,6501,1394,57074,6687,23723,3737,29040,5538,2094,856,1089,515,1128,506,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4770011,2206,1226809,15735,2639333,21247,542120,13026,70879,5234,290870,6441,4044415,18612,927085,14976,2368188,20711,437587,12591,44506,4095,267049,6209,459414,13696,195733,8427,163962,8358,67043,5054,17664,2405,15012,2010,143741,8303,56562,4806,54294,6360,23216,2669,4664,1107,5005,1111,103566,7089,39754,4711,43783,3866,12934,2002,3651,938,3444,949,18875,2739,7675,1610,9106,2097,1340,501,394,285,360,233,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2314614,1510,571182,9573,1341091,12478,231243,7661,28430,3047,142668,3425,1966826,10554,418460,9072,1212769,12578,186084,6720,17255,2227,132258,3295,206741,8364,91351,6110,73288,5094,28776,3248,7485,1425,5841,1156,71905,5131,35276,3499,23032,3051,9519,1678,1741,588,2337,692,63347,5077,23322,2777,29494,3870,6582,1521,1873,752,2076,572,5795,1023,2773,763,2508,739,282,161,76,95,156,123,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2107069,1769,521173,7707,1202389,12677,228600,7803,35292,3506,119615,3773,1735005,13188,370906,9333,1054901,12324,181059,7182,19383,2517,108756,3501,226616,12437,93511,6997,86546,7945,29923,2989,10369,1999,6267,1112,72714,5141,31053,3289,26522,3064,10182,1923,2913,978,2044,668,62810,5673,22827,3325,28900,3504,6850,1218,1733,607,2500,774,9924,1957,2876,974,5520,1454,586,364,894,706,48,81,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3249055,2069,761604,10242,1822869,15097,378844,11172,71837,4326,213901,6506,2762967,16628,589826,9828,1620091,17234,308683,9513,47508,3487,196859,5759,295361,13245,105604,7434,119212,8316,45919,4212,14204,2053,10422,1890,99573,6937,35674,3999,40895,4266,13615,2276,5976,1506,3413,945,78963,5172,26924,3014,36138,3415,9879,1860,2992,1192,3030,866,12191,2116,3576,992,6533,1558,748,477,1157,755,177,140,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3446929,2264,1038109,15736,1701399,20972,371540,13539,89335,5313,246546,6915,2923601,17876,807353,16553,1514386,19797,307524,11511,64868,4639,229470,6847,312866,13933,145437,9712,102006,7721,40161,4804,15854,2394,9408,1678,143807,9967,63646,6299,51862,5850,16195,2353,6572,1526,5532,1182,60121,4985,19082,3142,30126,4001,7158,1500,1846,814,1909,886,6534,1456,2591,862,3019,1095,502,327,195,207,227,227,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1062493,835,266444,6125,584142,8806,131724,6075,12314,1879,67869,3507,912457,7154,203649,6011,529333,9214,108323,5230,8501,1648,62651,3357,90923,5709,39959,3938,31350,3776,13824,2103,2699,932,3091,747,25693,3076,11286,1771,8313,1839,4782,1256,642,389,670,389,30884,4122,10512,1795,14035,2808,4618,1239,472,275,1247,581,2536,812,1038,493,1111,536,177,164,0,229,210,282,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4310819,1916,1300100,14379,2232284,19395,405389,10964,122183,7187,250863,6565,3672255,17189,1027674,15226,1975941,18738,344088,10933,91919,5942,232633,6482,327007,13274,137279,8718,129986,7889,30690,3253,18560,3210,10492,1543,140876,8626,62967,5525,52329,5186,15901,2560,5999,1256,3680,1101,136141,7641,58680,5224,56714,5022,13256,1738,4452,1361,3039,926,34540,4507,13500,2209,17314,3358,1454,642,1253,744,1019,528,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4987751,1817,1561129,17559,2564678,22351,443215,12218,102225,6703,316504,7283,4304705,20492,1233139,19111,2307233,22238,386693,11076,82169,6060,295471,6050,421328,16433,197419,10695,158226,11798,38953,4437,13471,2239,13259,1911,128470,8113,63986,5222,45482,5137,10922,1906,4041,1053,4039,1086,93486,8308,46509,4851,36428,5692,5755,1309,2096,896,2698,714,39762,4631,20076,3293,17309,3023,892,377,448,389,1037,540,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7805489,1906,2233047,14975,4157383,23574,829990,14814,110332,5657,474737,9228,6733719,22170,1732979,18030,3788079,23757,694601,13695,78537,4318,439523,9340,694823,18218,332881,12595,223918,10855,91795,5104,24653,3227,21576,2653,244620,11284,113105,6502,87493,6673,31546,3015,4518,1023,7958,1570,101632,6557,41265,3553,42598,4888,10771,1434,2309,795,4689,1417,30695,3580,12817,2039,15295,2477,1277,494,315,302,991,465,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3982744,1795,1140151,12878,2230127,18356,364364,10185,46077,3573,202025,5077,3406730,14688,859027,12778,2027542,17131,304817,8127,31032,2812,184312,4764,297000,11477,146212,8077,99835,6445,31747,3081,9165,1580,10041,1649,178496,9485,87669,6190,63145,5191,19317,2274,3621,864,4744,999,83046,5940,39679,3972,31247,4060,8177,1450,1915,814,2028,540,17472,2957,7564,1854,8358,2012,306,178,344,262,900,340,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2206975,2230,625965,9346,1115696,13788,234752,8697,76604,5189,153958,5177,1867458,12939,486349,11449,988862,13734,191891,7309,57948,4566,142408,5296,191800,10283,83382,6251,69969,5878,22550,3243,9646,1716,6253,1249,81061,7259,33309,4622,29860,4147,10151,1972,5098,1347,2643,697,60637,5669,20161,3010,24992,3493,9111,1927,3797,994,2576,971,6019,1746,2764,1029,2013,804,1049,642,115,146,78,121,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4505334,2252,1169877,11798,2462456,19499,508187,11951,86766,4898,278048,5690,3784326,18532,870883,13425,2194508,19878,408488,10287,57394,3891,253053,5689,396876,12661,164025,8567,143724,7195,56474,4116,18454,2206,14199,1793,193722,10076,84954,5940,69626,6218,26402,3687,6750,1509,5990,1161,115551,7361,44494,4360,47680,4311,15314,2326,4060,1075,4003,1005,14859,2210,5521,1077,6918,1795,1509,761,108,181,803,492,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,745582,1290,178871,5105,425578,7331,88690,4619,10116,1710,42327,2101,611234,6987,124360,5273,372172,7733,70664,4071,6201,1251,37837,1815,80046,6062,33811,3279,30403,3404,11231,2154,2500,1022,2101,849,23217,2750,9026,1484,9826,2069,2516,845,498,285,1351,614,28723,3576,10522,1776,12504,2493,4037,1127,743,377,917,393,2362,708,1152,508,673,334,242,218,174,181,121,140,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1352270,1210,350914,6599,768099,8695,133955,5312,17553,1855,81749,3067,1134371,8663,253438,5458,686502,9440,108962,4476,11452,1644,74017,3265,130545,7522,60236,5418,46649,4182,14847,2061,3943,893,4870,874,46538,4562,20778,2769,17881,2837,5576,1191,1004,457,1299,499,33697,3415,12598,1862,14555,2127,4028,1006,1113,404,1403,543,7119,1489,3864,1182,2512,847,542,259,41,68,160,147,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1859500,999,502903,9906,975324,13813,240664,7939,38714,3387,101895,4702,1461622,15636,359887,9148,804135,14784,184491,7234,25711,3166,87398,4382,251527,13438,91442,6678,102137,8750,39814,3925,10073,2143,8061,1685,21233,3329,7082,1733,10352,2567,2789,935,126,125,884,525,107325,6537,36895,4181,49809,4524,13001,1832,2545,783,5075,1528,17793,3946,7597,2284,8891,2572,569,518,259,314,477,432,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1028259,1243,261179,6252,579864,8601,119072,5199,13134,2306,55010,2977,887895,8039,203268,6432,523316,9055,100304,4461,9354,1809,51653,2769,73476,6247,27350,3469,29638,4318,12615,2218,2034,746,1839,610,23077,3311,11642,2235,7969,2066,2590,772,544,386,332,183,38623,4471,16280,3337,17224,2752,2906,992,1108,865,1105,551,5188,1590,2639,1319,1717,703,657,656,94,124,81,99,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6737812,1396,1986091,17931,3614681,25685,537581,11000,156124,8326,443335,10437,5948986,21572,1670718,20456,3266247,25044,472873,11034,125655,7099,413493,10136,439601,17155,181910,11749,182476,10019,38318,3969,20525,2995,16372,2065,157819,10962,60079,5941,71464,6978,16279,2697,3959,952,6038,1282,138590,8108,56318,4408,64025,5782,9039,1565,4276,1618,4932,1567,52816,5852,17066,3119,30469,4278,1072,543,1709,864,2500,970,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1488578,2123,427782,8823,767543,12056,180392,7208,27905,3357,84956,4194,1227473,12732,323888,8903,664763,11295,143758,5861,18891,2602,76173,4181,156240,11114,65760,6062,56651,6818,23418,3908,4921,1429,5490,1415,32184,5097,15051,2661,10048,2897,5287,1507,1065,626,733,503,59679,5020,18592,2752,28803,3909,7667,1623,2571,843,2046,1031,13002,3321,4491,1503,7278,2325,262,299,457,469,514,421,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
