GEO_ID,B17008_001E,B17008_001M,B17008_002E,B17008_002M,B17008_003E,B17008_003M,NAME,B17008_001EA,B17008_001MA,B17008_002EA,B17008_002MA,B17008_003MA,B17008_003EA,state
0400000US01,1036269400,54274047,430860300,33210538,605409200,37455528,Alabama,null,null,null,null,null,null,01
0400000US02,139933200,19168697,79298700,16089047,60634400,10191761,Alaska,null,null,null,null,null,null,02
0400000US04,1339550600,76739768,576143200,38897836,763407400,57897648,Arizona,null,null,null,null,null,null,04
0400000US05,636914500,42366008,292145200,25592847,344769300,28324072,Arkansas,null,null,null,null,null,null,05
0400000US06,7365321700,187383269,3231057900,113764435,4134263900,115161233,California,null,null,null,null,null,null,06
0400000US08,985798900,52718266,456101100,32961375,529697800,35281227,Colorado,null,null,null,null,null,null,08
0400000US09,516855000,39209988,239905800,26217405,276949200,25781392,Connecticut,null,null,null,null,null,null,09
0400000US10,186189800,22681505,83790100,15615853,102399700,22499319,Delaware,null,null,null,null,null,null,10
0400000US11,203662000,20256926,90385000,13379033,113277000,15592995,District of Columbia,null,null,null,null,null,null,11
0400000US12,3944412000,112313404,1595801200,62290670,2348610700,79289322,Florida,null,null,null,null,null,null,12
0400000US13,1958178300,93468002,863037800,57165139,1095140500,59058827,Georgia,null,null,null,null,null,null,13
0400000US15,248272400,24923748,107686700,17541255,140585600,18100894,Hawaii,null,null,null,null,null,null,15
0400000US16,313840800,28389110,133203300,19837029,180637400,20938716,Idaho,null,null,null,null,null,null,16
0400000US17,2467688400,87068248,1097406800,61652796,1370281500,60779580,Illinois,null,null,null,null,null,null,17
0400000US18,1380488800,68396232,581582600,44339414,798906200,43789633,Indiana,null,null,null,null,null,null,18
0400000US19,648764100,31908674,294966900,21683409,353797300,22028501,Iowa,null,null,null,null,null,null,19
0400000US20,614136200,39053343,273123700,25741743,341012500,24951465,Kansas,null,null,null,null,null,null,20
0400000US21,974059800,41846378,442035300,31289217,532024500,26235700,Kentucky,null,null,null,null,null,null,21
0400000US22,1151333800,59427977,470398100,36454514,680935700,41203718,Louisiana,null,null,null,null,null,null,22
0400000US23,302812100,21161854,123952200,13586542,178859900,15333194,Maine,null,null,null,null,null,null,23
0400000US24,940151500,63319671,414930000,40561848,525221500,37813061,Maryland,null,null,null,null,null,null,24
0400000US25,1378638200,73780246,620358200,52777271,758280000,48738740,Massachusetts,null,null,null,null,null,null,25
0400000US26,2363673700,88138453,1095374000,50307292,1268299700,63509880,Michigan,null,null,null,null,null,null,26
0400000US27,948725600,44415960,441285100,32682613,507440500,28930098,Minnesota,null,null,null,null,null,null,27
0400000US28,763557800,40090424,320086500,30633126,443471300,28720423,Mississippi,null,null,null,null,null,null,28
0400000US29,1276878000,57326852,578367700,35751079,698510300,41792453,Missouri,null,null,null,null,null,null,29
0400000US30,214880300,21976454,97091100,16797464,117789200,14156066,Montana,null,null,null,null,null,null,30
0400000US31,308190400,30074952,146909200,21145560,161281200,16613186,Nebraska,null,null,null,null,null,null,31
0400000US32,512985500,44417673,246248300,32086670,266737300,29535902,Nevada,null,null,null,null,null,null,32
0400000US33,215714600,22148165,97612200,15400966,118102400,15071640,New Hampshire,null,null,null,null,null,null,33
0400000US34,1261811400,80489542,523448900,48864069,738362500,59506399,New Jersey,null,null,null,null,null,null,34
0400000US35,540805800,37142556,250594700,25048143,290211200,28482211,New Mexico,null,null,null,null,null,null,35
0400000US36,4087693200,123499013,1753599600,82514206,2334093600,80801474,New York,null,null,null,null,null,null,36
0400000US37,1992531500,80977612,867580800,50953231,1124950700,57910787,North Carolina,null,null,null,null,null,null,37
0400000US38,148560900,13342935,65352600,9556530,83208300,9569814,North Dakota,null,null,null,null,null,null,38
0400000US39,2604485500,99899174,1243330400,65074407,1361155100,57736285,Ohio,null,null,null,null,null,null,39
0400000US40,905574500,44543707,378556400,27929748,527018100,31736337,Oklahoma,null,null,null,null,null,null,40
0400000US41,1076801100,57316123,503358600,41260248,573442600,34401153,Oregon,null,null,null,null,null,null,41
0400000US42,2678450100,99264515,1159035500,65332694,1519414700,50134763,Pennsylvania,null,null,null,null,null,null,42
0400000US44,207569100,25181967,85583800,15193643,121985300,20477734,Rhode Island,null,null,null,null,null,null,44
0400000US45,950910300,53318523,417136200,36272321,533774100,31558755,South Carolina,null,null,null,null,null,null,45
0400000US46,164672500,15127150,74799100,9625447,89873400,10370357,South Dakota,null,null,null,null,null,null,46
0400000US47,1338784400,59339032,569092000,36614151,769692300,42755297,Tennessee,null,null,null,null,null,null,47
0400000US48,4679435500,150428212,1945574300,91437115,2733861200,88971724,Texas,null,null,null,null,null,null,48
0400000US49,456853600,37897462,180408400,26516933,276445200,29079945,Utah,null,null,null,null,null,null,49
0400000US50,151564400,15835923,68736200,11292424,82828200,10546661,Vermont,null,null,null,null,null,null,50
0400000US51,1394495400,71347946,587283900,42784479,807211600,44503650,Virginia,null,null,null,null,null,null,51
0400000US53,1567285600,66117614,712320900,47349635,854964700,39733117,Washington,null,null,null,null,null,null,53
0400000US54,541206100,33376866,237174000,22341902,304032100,23188566,West Virginia,null,null,null,null,null,null,54
0400000US55,1060040900,40371047,450349100,26346343,609691700,31866475,Wisconsin,null,null,null,null,null,null,55
0400000US56,105844800,14481180,40446200,8054419,65398500,10023155,Wyoming,null,null,null,null,null,null,56
0400000US72,1550067700,57582946,628113800,41635993,921953900,34756518,Puerto Rico,null,null,null,null,null,null,72
