GEO_ID,C16002_001E,C16002_001M,C16002_002E,C16002_002M,C16002_003E,C16002_003M,C16002_004E,C16002_004M,C16002_005E,C16002_005M,C16002_006E,C16002_006M,C16002_007E,C16002_007M,C16002_008E,C16002_008M,NAME,C16002_001EA,C16002_001MA,C16002_002EA,C16002_002MA,C16002_003MA,C16002_003EA,C16002_004MA,C16002_004EA,C16002_005MA,C16002_005EA,C16002_006EA,C16002_006MA,C16002_007EA,C16002_007MA,C16002_008EA,C16002_008MA,state
0400000US32,906719,6595,667815,8485,151382,4857,50156,4274,101226,5346,87522,3524,12636,2040,74886,3647,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,435232,5198,12916,1456,1852,1038,11064,1499,48906,2885,5426,1052,43480,2705,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2243242,13143,410777,6780,120326,4775,290451,6732,487937,8793,93438,5141,394499,8032,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,429163,6801,236337,5688,38780,3171,197557,5551,62320,2886,11350,1330,50970,2649,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,5043085,19193,979709,10661,285790,9181,693919,11537,1091637,14525,277870,8263,813767,12551,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,3074797,15558,203365,5962,71516,4354,131849,5392,131678,5435,21251,2663,110427,5340,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,248416,2544,5083,1001,273,204,4810,1024,16938,1419,1779,435,15159,1303,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,4150965,14676,127136,4575,17882,1976,109254,4519,229720,7249,39007,2852,190713,6859,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,1250177,9576,76856,3249,21878,2303,54978,3062,53562,3469,8373,1563,45189,3275,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,1219272,8841,111271,4470,32019,3083,79252,4953,94797,4459,19662,2293,75135,4214,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,4343135,16140,192505,5093,36077,2934,156428,5072,324500,7922,60533,3945,263967,6871,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,315514,4484,37581,2174,11677,1966,25904,2072,52994,2829,9313,1446,43681,2682,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1520316,9452,66321,2859,17978,1686,48343,2869,49270,3220,8568,1721,40702,2964,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,285885,3097,7797,1152,965,342,6832,1190,16649,1455,2296,763,14353,1215,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,2210672,13101,84306,3933,24156,2762,60150,4291,71152,4078,9862,1636,61290,4080,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5298478,16590,2243209,15099,608616,14807,1634593,15638,436408,8941,80667,5087,355741,9170,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,653554,5626,81913,3617,21345,2312,60568,3412,56462,2805,5894,1497,50568,2878,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,229294,2566,2822,526,75,68,2747,520,16709,1803,1450,473,15259,1714,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,2492297,12037,165337,5775,40632,3379,124705,5691,232054,6702,39804,2755,192250,6228,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,2033018,10980,160414,4828,45051,3449,115363,4997,257042,7352,57847,3776,199195,6847,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,715317,5728,10337,1334,537,310,9800,1250,15048,1760,1711,623,13337,1598,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,2008606,9055,103166,3742,20208,2137,82958,3755,107799,4738,13973,1585,93826,4798,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,186953,2919,10486,1279,1495,583,8991,1338,7496,1356,278,216,7218,1327,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,43761,2452,1207893,8597,867892,9532,340001,6920,2664,677,742,378,1922,569,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
