GEO_ID,B07010_001E,B07010_001M,B07010_002E,B07010_002M,B07010_003E,B07010_003M,B07010_004E,B07010_004M,B07010_005E,B07010_005M,B07010_006E,B07010_006M,B07010_007E,B07010_007M,B07010_008E,B07010_008M,B07010_009E,B07010_009M,B07010_010E,B07010_010M,B07010_011E,B07010_011M,B07010_012E,B07010_012M,B07010_013E,B07010_013M,B07010_014E,B07010_014M,B07010_015E,B07010_015M,B07010_016E,B07010_016M,B07010_017E,B07010_017M,B07010_018E,B07010_018M,B07010_019E,B07010_019M,B07010_020E,B07010_020M,B07010_021E,B07010_021M,B07010_022E,B07010_022M,B07010_023E,B07010_023M,B07010_024E,B07010_024M,B07010_025E,B07010_025M,B07010_026E,B07010_026M,B07010_027E,B07010_027M,B07010_028E,B07010_028M,B07010_029E,B07010_029M,B07010_030E,B07010_030M,B07010_031E,B07010_031M,B07010_032E,B07010_032M,B07010_033E,B07010_033M,B07010_034E,B07010_034M,B07010_035E,B07010_035M,B07010_036E,B07010_036M,B07010_037E,B07010_037M,B07010_038E,B07010_038M,B07010_039E,B07010_039M,B07010_040E,B07010_040M,B07010_041E,B07010_041M,B07010_042E,B07010_042M,B07010_043E,B07010_043M,B07010_044E,B07010_044M,B07010_045E,B07010_045M,B07010_046E,B07010_046M,B07010_047E,B07010_047M,B07010_048E,B07010_048M,B07010_049E,B07010_049M,B07010_050E,B07010_050M,B07010_051E,B07010_051M,B07010_052E,B07010_052M,B07010_053E,B07010_053M,B07010_054E,B07010_054M,B07010_055E,B07010_055M,B07010_056E,B07010_056M,B07010_057E,B07010_057M,B07010_058E,B07010_058M,B07010_059E,B07010_059M,B07010_060E,B07010_060M,B07010_061E,B07010_061M,B07010_062E,B07010_062M,B07010_063E,B07010_063M,B07010_064E,B07010_064M,B07010_065E,B07010_065M,B07010_066E,B07010_066M,NAME,B07010_001MA,B07010_001EA,B07010_002MA,B07010_002EA,B07010_003MA,B07010_003EA,B07010_004MA,B07010_004EA,B07010_005EA,B07010_005MA,B07010_006MA,B07010_006EA,B07010_007MA,B07010_007EA,B07010_008MA,B07010_008EA,B07010_009MA,B07010_009EA,B07010_010EA,B07010_010MA,B07010_011MA,B07010_011EA,B07010_012MA,B07010_012EA,B07010_013MA,B07010_013EA,B07010_014MA,B07010_014EA,B07010_015MA,B07010_015EA,B07010_016EA,B07010_016MA,B07010_017MA,B07010_017EA,B07010_018MA,B07010_018EA,B07010_019MA,B07010_019EA,B07010_020MA,B07010_020EA,B07010_021EA,B07010_021MA,B07010_022MA,B07010_022EA,B07010_023MA,B07010_023EA,B07010_024MA,B07010_024EA,B07010_025MA,B07010_025EA,B07010_026MA,B07010_026EA,B07010_027EA,B07010_027MA,B07010_028EA,B07010_028MA,B07010_029MA,B07010_029EA,B07010_030MA,B07010_030EA,B07010_031MA,B07010_031EA,B07010_032EA,B07010_032MA,B07010_033EA,B07010_033MA,B07010_034MA,B07010_034EA,B07010_035MA,B07010_035EA,B07010_036MA,B07010_036EA,B07010_037MA,B07010_037EA,B07010_038EA,B07010_038MA,B07010_039MA,B07010_039EA,B07010_040MA,B07010_040EA,B07010_041MA,B07010_041EA,B07010_042MA,B07010_042EA,B07010_043EA,B07010_043MA,B07010_044MA,B07010_044EA,B07010_045MA,B07010_045EA,B07010_046MA,B07010_046EA,B07010_047MA,B07010_047EA,B07010_048MA,B07010_048EA,B07010_049EA,B07010_049MA,B07010_050MA,B07010_050EA,B07010_051MA,B07010_051EA,B07010_052MA,B07010_052EA,B07010_053MA,B07010_053EA,B07010_054EA,B07010_054MA,B07010_055MA,B07010_055EA,B07010_056MA,B07010_056EA,B07010_057MA,B07010_057EA,B07010_058MA,B07010_058EA,B07010_059MA,B07010_059EA,B07010_060EA,B07010_060MA,B07010_061MA,B07010_061EA,B07010_062MA,B07010_062EA,B07010_063MA,B07010_063EA,B07010_064MA,B07010_064EA,B07010_065EA,B07010_065MA,B07010_066MA,B07010_066EA,state
0400000US01,3541734,2600,405567,9483,3136167,9460,835672,14021,389781,10942,590498,11912,431072,11205,397705,9506,209174,6886,75436,4125,206829,6309,2996394,17934,341940,9335,2654454,16528,681386,12960,327131,9419,491828,10460,364019,10157,351760,9124,185804,6476,67361,3469,185165,5921,341512,14879,37110,3869,304402,12931,98680,7149,39088,4470,66073,6720,42807,3336,29273,3355,12238,1993,4366,1383,11877,1753,104436,6998,13311,2512,91125,6065,29400,3482,11865,2136,16143,1992,13851,2630,9019,1759,4911,1350,1858,1045,4078,1108,86462,6275,10300,1688,76162,5642,23258,2756,10807,1858,14771,2390,8161,1553,6920,1326,5914,1742,1668,609,4663,1017,12930,2214,2906,963,10024,2039,2948,915,890,360,1683,636,2234,1683,733,480,307,223,183,148,1046,492,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,487292,676,22455,2473,464837,2523,120153,4252,41233,2743,63415,3214,55275,3221,66223,3983,48204,2845,21027,2187,49307,3293,396706,4580,16668,2297,380038,4552,98040,3984,32902,2602,46480,3432,43988,2728,54371,3686,41270,2638,18535,2166,44452,3110,50399,4150,1868,700,48531,4022,12022,1984,4454,1028,10109,1798,7016,1294,6917,1493,3860,907,1465,617,2688,841,13722,2398,519,276,13203,2376,4313,1143,1155,533,2429,818,1111,431,1835,683,1202,525,216,158,942,558,23788,3323,2487,971,21301,2989,5291,1303,2693,895,4316,1241,2871,909,2602,780,1560,641,811,362,1157,650,2677,855,913,687,1764,644,487,320,29,51,81,100,289,350,498,450,312,222,0,233,68,84,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4506643,1491,563054,14171,3943589,14130,851483,15313,427314,13264,724264,13341,574339,11768,588726,12641,317898,8941,119541,5293,340024,7733,3529400,20437,442199,12421,3087201,20526,646000,15287,320388,10051,549312,12700,447094,12117,473765,12291,262419,8002,100829,4338,287394,7451,626827,19199,74016,5561,552811,17902,119802,6585,72024,7682,120839,8600,84250,6287,79655,6073,34458,3423,11000,1758,30783,2738,71906,6637,9449,2460,62457,5705,17099,2104,6328,1899,12102,2220,9267,1711,9204,2022,4072,1312,660,328,3725,1052,235736,11143,26611,3107,209125,10476,53582,4672,23126,3229,38356,3924,30539,3276,24072,2400,15472,2116,6678,1495,17300,2453,42774,5640,10779,2550,31995,4909,15000,2760,5448,2819,3655,1183,3189,1119,2030,663,1477,705,374,253,822,356,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2145130,2171,215686,6651,1929444,6684,526873,9709,255433,7843,390746,9188,279109,7808,228163,6198,114463,5640,36677,2854,97980,4092,1766260,14257,174679,5738,1591581,14546,417577,9709,205173,6371,317181,8959,234374,7158,194647,6427,101469,5261,32908,2719,88252,3958,225198,10911,22824,2937,202374,9888,63118,4786,32285,3050,46138,4544,25847,3080,19872,2457,7743,1404,2376,800,4995,1211,71965,5479,6670,1373,65295,5082,23050,2365,8634,1807,13929,2417,9571,1806,5423,1360,2281,751,804,540,1603,573,76077,6077,9957,1855,66120,5503,21250,3257,8615,1874,12980,2481,9082,1999,7820,1546,2821,907,589,466,2963,893,5630,1303,1556,877,4074,886,1878,598,726,387,518,366,235,170,401,297,149,175,0,260,167,175,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,27234841,3105,3985018,29505,23249823,29723,5012096,39542,2520742,27681,3768976,31090,2766781,31027,3093475,32298,2120666,22342,914050,18787,3053037,26194,22838598,56687,3366217,31488,19472381,56729,4121811,36008,2079958,26295,3091661,28345,2287208,28365,2589040,28815,1811401,21323,793297,16853,2698005,26413,2950919,44715,384285,13686,2566634,39748,553352,16948,306083,12737,490608,18353,342007,12860,357721,13524,209514,9541,79662,5198,227687,9449,827481,27015,102714,7407,724767,22790,176353,8795,78676,5702,112549,7443,87741,7435,94945,6680,67918,6085,26298,2887,80287,6744,369352,15026,46066,5476,323286,12242,81219,6070,37005,3387,51994,4456,36809,3648,42874,4334,25848,3190,10921,1668,36616,3068,248491,15966,85736,7526,162755,12743,79361,11600,19020,3005,22164,2853,13016,2841,8895,1816,5985,1205,3872,1384,10442,1716,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3576694,1805,351396,8380,3225298,8447,657238,11053,300766,8418,531441,12749,466341,11744,489844,11843,311761,8306,113268,5268,354639,9913,2854458,17843,286071,7574,2568387,18641,495770,11056,223225,6907,404431,11749,367731,10509,403768,11315,266194,7438,98932,4482,308336,9114,377258,13541,28677,3504,348581,12606,84274,4858,43887,4650,69476,5232,52621,4510,46567,4175,22951,3056,7983,2027,20822,2585,179691,10062,13906,2310,165785,9968,41096,4119,16601,2718,30949,3552,26790,3310,22597,2866,12929,2214,3166,1018,11657,2245,135395,7627,14754,2031,120641,6860,28531,3420,13944,1939,22915,3279,15746,2080,15099,1949,8351,1718,3062,1069,12993,1926,29892,4533,7988,2336,21904,3557,7567,1915,3109,1302,3670,1091,3453,1283,1813,648,1336,969,125,126,831,420,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2713793,1092,261233,7464,2452560,7585,449432,9618,215029,6439,353790,9853,319144,8312,373969,9543,266504,8575,116030,3934,358662,9668,2395139,12533,225706,6451,2169433,13507,393055,9243,188433,6680,308706,8422,275520,7577,328935,9019,240857,8398,105573,3976,328354,9407,195834,11344,20123,3036,175711,10477,33008,3980,18808,2952,28709,3565,29643,3933,27634,2867,16046,2802,6172,1296,15691,2199,42783,3997,3279,1104,39504,3840,6841,1519,2000,800,5861,1655,5037,1491,8403,1808,4860,1290,1955,695,4547,1449,63764,6105,7237,1418,56527,5652,12877,2937,4159,1091,8901,1763,7594,1407,7709,1794,4052,959,2169,708,9066,1672,16273,2461,4888,1364,11385,1988,3651,766,1629,986,1613,911,1350,634,1288,724,689,384,161,258,1004,459,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,656669,732,57835,4030,598834,4089,117781,4469,52415,2651,102048,4741,87390,4295,94472,4920,61898,3578,22195,2166,60635,3391,553752,6324,46097,3387,507655,6474,97652,4175,44265,2420,84991,4286,71972,3982,81298,4575,54223,3353,19962,2020,53292,3293,64905,5486,6427,1362,58478,5139,11833,1911,5148,1230,12473,2255,11618,2163,8343,1719,4481,1131,1135,550,3447,881,4307,1116,487,322,3820,979,743,383,162,125,648,393,522,338,645,323,532,426,77,128,491,320,28531,3642,3550,1789,24981,3507,5586,1409,2297,814,3777,1313,2871,814,3662,1232,2448,862,935,529,3405,1000,5174,1755,1274,688,3900,1375,1967,782,543,328,159,157,407,419,524,506,214,197,86,145,0,262,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,419087,564,37545,3043,381542,2894,76003,3488,28338,2574,51958,4068,46882,3959,55438,4048,38456,3150,14333,1555,70134,3557,340643,5162,32924,2936,307719,5647,60928,3409,22735,2471,42504,3401,37083,3597,42909,3536,30384,2922,11966,1353,59210,3186,38944,3906,3228,1034,35716,3621,7569,1568,2579,1006,4483,1332,4679,1303,5869,1600,4058,1053,1201,456,5278,1198,0,286,0,286,0,286,0,286,0,286,0,286,0,286,0,286,0,286,0,286,0,286,33491,3301,1044,431,32447,3315,6063,1346,2468,835,4458,1681,4209,1120,6012,1361,3563,954,1098,519,4576,1048,6009,1437,349,231,5660,1378,1443,409,556,453,513,547,911,589,648,464,451,353,68,111,1070,582,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14040729,4027,1592613,21497,12448116,21711,2757238,27148,1445389,19379,2379480,25938,1864036,27678,1689919,20188,942125,17656,330241,8297,1039688,17272,11488812,32153,1294218,20934,10194594,33674,2238572,24352,1171520,18971,1899813,22554,1510006,22548,1401076,16890,803408,14965,281585,7928,888614,15639,1467760,30316,164039,8587,1303721,28170,291873,12404,161655,8983,294757,12104,212625,11317,166501,8830,78828,4892,23895,2926,73587,5166,434927,15882,43667,5111,391260,14347,83624,5820,46485,4741,83245,5676,61156,4925,54973,5236,25892,3268,10557,1593,25328,2532,525259,15801,53688,4440,471571,14215,110150,6488,54965,5304,87378,5856,71054,5891,59115,4503,30485,3290,12768,2308,45656,3966,123971,8898,37001,4985,86970,7025,33019,3713,10764,2110,14287,3090,9195,1620,8254,1657,3512,928,1436,625,6503,1645,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
