GEO_ID,B19101H_001E,B19101H_001M,B19101H_002E,B19101H_002M,B19101H_003E,B19101H_003M,B19101H_004E,B19101H_004M,B19101H_005E,B19101H_005M,B19101H_006E,B19101H_006M,B19101H_007E,B19101H_007M,B19101H_008E,B19101H_008M,B19101H_009E,B19101H_009M,B19101H_010E,B19101H_010M,B19101H_011E,B19101H_011M,B19101H_012E,B19101H_012M,B19101H_013E,B19101H_013M,B19101H_014E,B19101H_014M,B19101H_015E,B19101H_015M,B19101H_016E,B19101H_016M,B19101H_017E,B19101H_017M,NAME,B19101H_001MA,B19101H_001EA,B19101H_002EA,B19101H_002MA,B19101H_003EA,B19101H_003MA,B19101H_004MA,B19101H_004EA,B19101H_005MA,B19101H_005EA,B19101H_006MA,B19101H_006EA,B19101H_007MA,B19101H_007EA,B19101H_008EA,B19101H_008MA,B19101H_009EA,B19101H_009MA,B19101H_010MA,B19101H_010EA,B19101H_011MA,B19101H_011EA,B19101H_012MA,B19101H_012EA,B19101H_013EA,B19101H_013MA,B19101H_014EA,B19101H_014MA,B19101H_015MA,B19101H_015EA,B19101H_016MA,B19101H_016EA,B19101H_017EA,B19101H_017MA,state
0400000US13,1458669,11466,50508,3955,41151,3541,46247,3847,60074,3581,62245,4737,71390,4248,67832,4477,79520,5319,69310,4467,139462,5451,186691,6318,224193,6979,139413,5818,70675,3881,73865,3884,76093,3957,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,84130,3316,1366,465,1937,689,1673,567,2023,675,2809,651,4387,990,3498,929,4638,1118,3665,924,6817,1181,10583,1725,14397,1715,10091,1684,5641,1002,6133,994,4472,806,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,332439,5439,12934,1638,12545,1998,15798,2025,19779,2254,17963,1717,20849,1772,20171,1725,20786,1847,21680,2302,38152,2977,44351,3011,45756,2800,18834,1871,9163,1296,6805,1062,6873,1119,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2183364,14274,62413,4133,46970,3953,60078,3751,74343,4253,85386,4675,96371,4672,92894,4105,97763,4804,101585,4712,206181,6981,281451,6717,363955,9231,239773,6884,127124,4568,125179,5038,121898,5061,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1418479,11955,54928,4108,39803,2724,50098,3711,67984,4266,72377,3724,82264,4184,80783,3805,82136,3998,73824,4205,154972,5982,201384,5922,217056,6563,109131,4426,55040,3434,41881,2772,34818,2652,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,735834,8150,23111,2010,22607,2079,28537,2146,34497,2135,36806,2437,41371,2392,42979,2507,45265,3028,40581,2661,87933,3613,105898,4028,113155,4380,52352,3101,24346,1753,19688,2081,16708,2036,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,603201,7346,18613,1850,17558,1855,22781,2194,29205,2756,29688,2459,32891,2717,33123,2871,35230,2453,33165,2351,65330,2888,83571,3175,89432,4037,50068,3276,24936,1911,20112,2061,17498,1692,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1011213,10285,71091,4568,53341,4116,56291,3924,61890,3646,64948,4070,57089,3384,55313,3554,54535,3255,57779,4058,97985,4463,118395,4298,128606,4944,65087,3916,27512,2338,23282,2387,18069,2009,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,738164,9794,33342,3143,28666,2928,32565,2793,37529,3288,37065,3385,40578,2801,41708,3695,38751,2821,36177,3175,68798,4000,96026,4528,108743,4501,63432,3473,29327,2898,21529,2203,23928,2219,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,343677,6290,15266,1899,14753,1809,16269,1794,15746,1649,19736,2074,19144,1854,18665,1958,21555,2030,18813,2049,35886,2407,49079,3137,47601,3116,22186,2217,11031,1700,9554,1324,8393,1399,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,872316,8703,15052,2171,12746,1903,15536,1958,20594,2065,24526,2195,27231,2210,29936,2879,32371,2201,32835,2948,65088,4149,101324,4755,152608,4771,118487,5001,74978,3450,74796,3356,74208,3458,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1282847,12528,36269,4023,26333,3773,30753,3198,38568,3566,41195,3240,46269,3663,45313,3247,46858,3451,47420,3786,107830,4982,152728,6100,219233,6997,164707,7208,93935,4902,93695,4278,91741,4150,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2096099,15180,75155,3725,61590,3799,72374,3385,87361,3896,100230,4159,108351,4579,105999,4473,112502,3949,100984,4533,203603,6757,276156,7764,330370,7238,198398,5804,101404,4172,89554,4294,72068,3713,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1191464,10509,28833,3041,25750,2501,33356,2523,40216,2347,43999,2474,53140,2885,54780,3236,57395,3231,58006,3070,122952,5060,166333,4706,211488,6832,126203,4218,64586,3733,55080,3124,49347,2686,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,483550,7903,20991,2683,20818,2042,25091,3244,26771,2472,28211,2754,31054,3608,28440,2831,26649,3026,28074,2505,51389,3962,59076,3765,62526,3791,35104,2669,14067,1637,14062,1827,11227,1636,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1295158,11359,51837,4288,47840,2995,57212,3420,68667,3183,70708,4242,75972,4551,70695,4467,77485,3570,68515,3707,130269,4892,172373,6112,181142,6573,95957,4504,49295,2995,41327,2839,35864,2066,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,214879,4390,8926,1500,9057,1447,10490,1292,12062,1373,15650,1849,12195,1354,13141,1269,13207,1663,13790,1665,25018,2220,29794,1827,26317,2086,11796,1250,5384,1109,3898,823,4154,921,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,398135,5815,12533,1492,9926,1332,14435,1303,16833,1682,20444,2011,21845,1825,21557,2049,20977,1746,23503,1882,46906,2647,59168,2731,63283,3094,30885,2145,15748,1587,10841,1104,9251,1334,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,377662,6886,12627,2066,8612,2122,9527,1547,14578,2291,15820,2342,15598,1962,17523,2385,19103,2331,19280,2144,36587,3132,51381,3960,62616,4722,39967,3050,22552,2549,15845,2208,16046,1826,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,320350,5302,8293,1435,7768,1684,8097,1567,9691,1616,13265,1915,11639,1262,16413,2015,15707,1680,14296,1592,30493,2558,45394,3099,57300,3371,34531,2419,19292,1674,15384,1837,12787,1621,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1435802,12007,25527,2644,19177,2337,29604,2833,36074,3300,38043,3267,43811,3101,47702,3182,46088,3147,52865,3641,105531,4570,161240,6293,236164,6495,193455,6220,130517,5776,130392,4915,139612,5804,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,229565,5452,7929,1511,8227,1492,9927,1675,10199,1616,9555,1730,13210,2161,10795,1637,14408,1992,10909,1597,21177,2266,33789,2751,32007,2510,18428,2007,10585,1375,9650,1375,8770,1290,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2934826,19830,89993,4367,77977,4973,92342,5077,110877,4583,116819,4933,123373,5565,117299,4973,132630,5550,124088,5007,249821,7680,350018,8346,443938,9548,316997,9131,190461,7544,180321,6844,217872,7268,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1631466,13157,60949,4592,53155,4048,69594,4680,78215,5222,87283,5185,91038,4790,83834,4730,92939,4747,85350,5510,161679,5211,211778,7794,235089,8497,133329,4878,67899,3843,62387,3900,56948,3463,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,154775,3464,5016,1087,5318,973,5872,881,6383,906,8369,998,8180,1120,10072,1366,10686,1311,9518,1433,19625,1788,21791,1625,22500,1527,10330,1072,4486,946,2979,698,3650,715,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2538403,16524,101380,4658,76701,4357,92502,4960,116550,5346,127243,5532,136562,5662,138739,5055,142047,5631,135512,5088,263187,6538,346139,8131,385986,7819,224440,5898,102116,4538,80997,3727,68302,3207,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,703501,8771,37415,2971,30944,3284,34993,2762,39278,2418,41843,3186,45797,3052,41330,2550,41553,2934,38572,3231,71671,4148,85956,4851,90795,4301,47534,2890,19161,1775,19422,2422,17237,1800,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,772789,8766,35670,3021,26121,2309,29868,2690,37556,3196,38171,3292,39652,2875,43134,3590,45736,3434,40998,3052,83307,4642,98568,4610,112930,4737,59882,3907,30655,2490,27752,2321,22789,2003,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2724159,17594,84420,4358,68425,3703,104269,4204,132060,6392,135747,4526,145438,5255,144012,5242,147380,5963,139763,5668,279337,6758,361677,9133,416757,8490,237377,6577,123007,5614,107107,4832,97383,4585,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,212253,4656,6509,1534,4453,1055,4833,998,6271,1279,8593,1396,7763,1462,8828,1374,9039,1579,9261,1360,20170,2074,29468,2287,36293,2476,24545,2440,13138,1483,13955,1531,9134,1287,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,750934,9216,31570,3087,22041,2651,30115,2662,36304,3059,35726,2852,42771,3267,36532,2923,41872,3009,39508,2896,80483,4586,101016,4786,111828,5232,62889,3484,29927,2159,26215,2197,22137,1896,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,182982,3460,5694,990,6926,1170,7643,1161,9185,1302,9832,1209,10888,1319,11016,1267,12218,1337,11203,1261,20417,1837,27198,1892,25287,1911,12551,1340,4596,776,4006,888,4322,772,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1290322,12959,70748,5213,56249,4329,64898,3706,70500,4407,69645,3488,80194,5344,72816,4730,70452,4799,66606,4200,135546,5802,158127,6236,165709,5964,88452,4595,41356,2699,38387,3395,40637,2727,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2978144,19250,95591,5052,75550,4399,101076,5206,119366,5221,120652,6073,133954,6802,139867,6209,144892,5596,132655,5241,264366,8151,377773,9129,475156,10246,305556,7145,169048,6099,163180,6188,159462,5189,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,510157,6948,15957,2224,11716,1549,15354,1695,23629,2464,25848,2360,30701,2241,27210,2740,32951,3302,31167,2555,55031,3636,70436,3909,77547,4135,42703,2938,20511,1709,15449,1540,13947,1456,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,151897,3545,5814,1185,4972,1002,6361,1141,6258,887,7370,1137,7999,1078,7858,1228,8398,1117,7549,966,16598,1595,21609,1917,21904,1926,13910,1334,6150,1057,5172,846,3975,808,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1382874,13808,37171,3589,28575,2606,39582,3192,47326,3106,51830,3500,57625,3558,54250,4130,63712,3654,58523,3883,117652,4970,172630,6468,216209,5979,150330,5208,91747,4809,94957,4064,100755,4111,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1263815,12352,44466,3960,33598,3364,42616,3520,48980,3995,51179,3669,60036,3486,59001,3539,64622,4215,64560,3752,115983,4603,169725,6122,200196,6290,126735,5191,67206,3816,64747,4031,50165,3193,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477705,6551,35547,3227,27127,2812,32740,2950,30779,2441,31453,2418,34119,2664,29539,2707,27409,2568,27893,2636,48148,3318,55511,3759,50124,3271,23633,2461,9530,1306,7538,1235,6615,1381,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1276112,10806,31591,2529,30166,2544,40021,2472,52044,3348,57408,2981,62921,3067,64489,2808,70683,3086,66390,3582,141123,5157,188686,5240,228909,5313,114361,4714,50791,2578,39325,2449,37204,1791,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,122768,3287,3730,1018,2646,682,4293,988,6120,1514,6599,1038,6657,1393,7356,1178,7321,1096,7154,1263,13135,1590,17321,1653,19769,1783,11024,1271,3951,798,2797,633,2895,804,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,12311,1608,1674,570,965,423,1674,583,1298,572,697,402,1300,696,726,352,548,338,436,267,655,329,372,224,619,306,591,340,214,191,70,116,472,332,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
