GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002EA,B17012_002MA,B17012_003EA,B17012_003MA,B17012_004MA,B17012_004EA,B17012_005MA,B17012_005EA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008EA,B17012_008MA,B17012_009MA,B17012_009EA,B17012_010MA,B17012_010EA,B17012_011MA,B17012_011EA,B17012_012EA,B17012_012MA,B17012_013EA,B17012_013MA,B17012_014EA,B17012_014MA,B17012_015MA,B17012_015EA,B17012_016MA,B17012_016EA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019EA,B17012_019MA,B17012_020MA,B17012_020EA,B17012_021MA,B17012_021EA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024EA,B17012_024MA,B17012_025EA,B17012_025MA,B17012_026MA,B17012_026EA,B17012_027MA,B17012_027EA,B17012_028EA,B17012_028MA,B17012_029EA,B17012_029MA,B17012_030EA,B17012_030MA,B17012_031MA,B17012_031EA,B17012_032MA,B17012_032EA,B17012_033MA,B17012_033EA,B17012_034EA,B17012_034MA,B17012_035EA,B17012_035MA,state
0400000US17,3126131,16885,286603,8945,96041,5509,33788,3114,37085,3529,21602,2779,3566,1065,190562,8102,22471,2679,4286,887,13144,1933,4340,1288,701,371,168091,8036,20643,2627,101971,6308,37661,3839,7816,1970,2839528,17258,2234077,17344,1171643,13493,828215,13328,218737,7006,15482,2048,605451,11519,180441,7263,87859,4858,80594,4805,11390,1849,598,320,425010,9561,169255,6540,214824,7608,37551,4247,3380,1240,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,148206,6424,49853,3763,20276,1990,16748,2189,10485,1779,2344,832,98353,6005,14102,1646,2200,667,10099,1391,1530,633,273,285,84251,5740,6906,1288,54775,4263,20582,3000,1988,861,1491743,15106,1211924,16458,680666,10170,411330,10475,111748,5311,8180,1288,279819,8313,86306,4741,32458,2613,48062,3715,5642,1152,144,140,193513,6592,73593,4082,104563,5505,14514,2029,843,430,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,59201,3204,22913,2000,9830,1353,8267,1394,4286,969,530,249,36288,2907,5506,1164,875,398,2930,750,959,414,742,742,30782,2620,2575,716,19882,2149,7617,1506,708,417,730931,8525,615887,9205,360334,6953,193043,5594,58681,3446,3829,707,115044,4419,32525,2939,10777,1344,19507,2387,2156,643,85,108,82519,3567,28963,2111,47460,3163,5963,1112,133,117,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,60394,3618,22420,1974,7867,1114,6922,1152,6341,1300,1290,795,37974,3240,5893,1476,1041,458,4268,1300,550,341,34,42,32081,2801,3085,716,21316,2375,6907,1040,773,498,655447,8112,542284,9566,303255,6105,184372,5626,50325,3127,4332,804,113163,4831,34751,2636,12834,1517,18860,2382,2848,736,209,174,78412,4360,24957,1967,47179,3755,5978,1168,298,276,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,149521,6061,65750,4404,27021,2209,25130,2617,12043,2124,1556,699,83771,4697,10271,1524,1663,687,6723,1187,1540,689,345,419,73500,4491,8103,1663,49958,3661,14352,2141,1087,552,969722,11907,786101,11747,451001,8041,277026,8280,54375,3612,3699,768,183621,6660,54843,4191,26670,2819,25970,2633,1658,672,545,454,128778,5720,51718,3449,68991,4383,7748,1583,321,310,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,183193,7692,50281,3401,18974,1925,19886,2438,9443,1752,1978,801,132912,6927,13362,2021,3050,713,7844,1643,1899,748,569,621,119550,6524,16092,2119,71062,4818,26985,3068,5411,1620,953812,13268,718470,13862,395190,9287,261980,7089,56668,4113,4632,1360,235342,8418,62015,5057,31474,3546,27931,2615,2514,811,96,105,173327,6723,70345,4132,88863,4529,13639,2345,480,361,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,32066,2640,12331,1823,5992,1140,3543,1004,2121,800,675,427,19735,2367,4338,1013,610,370,3499,932,210,308,19,31,15397,2052,1333,580,10516,1736,3534,936,14,23,323403,5989,265744,6294,166983,4892,81595,3632,16619,1886,547,261,57659,3754,21250,2030,8164,1350,12186,1758,900,374,0,229,36409,3275,13992,1846,20400,2472,2017,660,0,229,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,83703,5927,24255,2771,12190,2277,7149,1438,3962,1090,954,499,59448,5119,6316,1483,1254,399,4270,1179,792,606,0,282,53132,4665,4209,1022,35238,4026,12081,2398,1604,718,1314268,13510,997594,12424,523500,10069,383934,8559,82872,4655,7288,1962,316674,8666,83589,4439,38098,3651,40402,3594,4344,1133,745,896,233085,8064,87148,4538,130172,6588,14886,2743,879,457,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,118636,5983,34123,3214,14684,2289,13507,1936,5204,1146,728,512,84513,5593,10558,2477,3896,1904,5283,1359,1241,647,138,177,73955,5063,6884,1786,45448,3959,20625,3127,998,497,1451036,12071,1132086,14616,600883,11655,432336,9517,94661,4726,4206,1058,318950,8350,91473,5707,46084,4069,40522,3806,4671,1352,196,172,227477,7787,97502,5099,116529,6161,13209,2278,237,184,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,257314,7987,81653,3799,31187,2268,27187,2306,18167,1984,5112,1703,175661,7155,27460,2968,5118,1140,17602,2595,4134,1217,606,349,148201,6859,15393,1683,91944,5624,34127,4005,6737,1840,2336914,16419,1865119,17496,1043272,14000,638693,9870,168446,6339,14708,2103,471795,9373,141366,6082,63192,3785,67228,4389,10476,2117,470,219,330429,8196,133306,4833,170709,6057,24706,2683,1708,1014,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,81468,5045,30547,2731,12021,1321,8857,1265,7217,1680,2452,716,50921,4187,8775,1468,1387,526,5463,1111,1550,646,375,281,42146,3807,2731,732,27974,3277,10006,1625,1435,673,1247578,11120,1033681,11078,566077,7895,357624,6688,100644,3598,9336,1740,213897,6908,72375,3718,28650,2641,37784,2926,5756,1179,185,127,141522,5353,47854,3241,78920,4113,13748,2287,1000,522,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,127358,4700,32796,2979,11785,1566,13747,2181,6424,1413,840,416,94562,4581,10465,1992,2827,1040,5501,1550,1704,641,433,354,84097,4224,9461,1456,47809,3915,23425,2585,3402,1039,632641,9500,470836,9795,265236,7139,171140,6294,33670,3073,790,379,161805,6075,41438,3885,18040,2321,19896,2948,3000,1002,502,443,120367,4903,46818,3652,62911,4543,10505,1767,133,148,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,151576,6397,51887,3394,19364,2056,18751,2416,11396,1798,2376,672,99689,5059,14262,1929,3111,922,8985,1601,1966,686,200,240,85427,4818,6488,1109,54297,4127,22613,3042,2029,644,1368983,13811,1098552,14139,629452,8967,376934,8683,86369,4517,5797,1373,270431,7436,81526,4838,31678,3134,44244,3826,5406,1188,198,235,188905,6589,72354,3727,100753,5025,14983,2456,815,356,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,24840,2399,11143,1427,4478,861,3709,841,2557,677,399,200,13697,1849,2936,833,771,490,1590,664,538,358,37,66,10761,1748,682,371,7871,1483,1802,691,406,285,211953,4560,180818,4514,111379,4238,52871,2424,15323,1629,1245,394,31135,2626,10239,1453,4154,946,5130,1014,955,629,0,231,20896,2114,6506,1101,12332,1683,1480,509,578,392,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,37281,2497,11364,1110,4015,651,3345,731,2990,748,1014,434,25917,2517,3607,1010,844,510,2397,739,352,243,14,22,22310,2383,1783,536,14947,1882,4914,1150,666,332,417848,6425,352926,5870,192612,5196,119342,4349,37978,2430,2994,725,64922,3071,20801,1586,9317,1356,10249,1193,1178,397,57,92,44121,2633,15000,1516,25250,2038,3647,748,224,164,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,52195,4379,23874,3521,8501,2017,9078,2285,4480,1247,1815,1229,28321,3221,4633,1345,904,572,3360,1206,369,292,0,297,23688,3112,2118,898,15577,2463,5425,1567,568,401,537096,7960,406924,7802,225625,6955,137229,4858,40816,3114,3254,850,130172,5696,46682,3986,19352,2231,24339,3204,2883,884,108,133,83490,4313,27991,2829,48071,3738,7067,1617,361,321,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,17776,2249,5802,1022,2869,759,1646,562,1082,640,205,321,11974,2008,1338,618,151,156,905,534,282,263,0,253,10636,1919,608,352,7402,1700,2509,956,117,184,319839,5433,264190,6088,142986,4627,100753,4015,19266,1877,1185,518,55649,3559,18620,2232,7472,1236,10209,1664,895,475,44,71,37029,2895,13592,1696,21504,2210,1869,629,64,85,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,147341,7687,51914,4831,22015,3100,19718,2994,8158,1808,2023,788,95427,6244,12933,2045,2987,931,8221,1733,1561,657,164,189,82494,5947,10367,1886,51010,4862,19436,2580,1681,794,2024938,15433,1576747,15642,804971,12085,624093,10422,140392,5997,7291,1248,448191,10518,135284,5977,68582,4178,58208,4976,7642,2069,852,596,312907,8804,134821,5633,150836,6726,25686,3292,1564,719,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,69023,3784,26872,2432,8621,1427,11204,1683,6479,1364,568,376,42151,3551,7216,1460,927,440,5634,1274,624,487,31,52,34935,3278,3080,850,20871,2436,9663,1914,1321,704,413736,7566,321549,7799,186992,6142,107423,5067,25464,2818,1670,793,92187,4738,29528,3275,11186,1948,16339,2677,1961,861,42,69,62659,3566,23215,1963,33737,3124,5603,1294,104,122,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,513009,13070,171369,7781,69769,4838,62370,4735,30539,3555,8691,1608,341640,10410,46578,3815,13966,2061,25617,3062,5378,1486,1617,664,295062,9460,42249,3706,179845,8017,63892,5021,9076,1906,4102794,23048,3023600,21641,1621368,18577,1131239,14531,250945,8589,20048,2021,1079194,19677,308229,10538,163185,7514,130115,6714,13080,1903,1849,728,770965,16571,337284,10089,382442,11261,47962,3261,3277,1444,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
