GEO_ID,B19013I_001E,B19013I_001M,NAME,B19013I_001MA,B19013I_001EA,state
0400000US01,35642,4579,Alabama,null,null,01
0400000US02,51617,4208,Alaska,null,null,02
0400000US04,34743,1149,Arizona,null,null,04
0400000US05,30792,2962,Arkansas,null,null,05
0400000US06,41326,353,California,null,null,06
0400000US08,34684,1425,Colorado,null,null,08
0400000US09,37820,2251,Connecticut,null,null,09
0400000US10,43547,5550,Delaware,null,null,10
0400000US11,44053,8424,District of Columbia,null,null,11
0400000US12,36958,646,Florida,null,null,12
0400000US13,36883,1251,Georgia,null,null,13
0400000US15,52201,6835,Hawaii,null,null,15
0400000US16,28812,2145,Idaho,null,null,16
0400000US17,41640,967,Illinois,null,null,17
0400000US18,35449,1991,Indiana,null,null,18
0400000US19,29350,3774,Iowa,null,null,19
0400000US20,33167,2606,Kansas,null,null,20
0400000US21,31917,4212,Kentucky,null,null,21
0400000US22,37569,2502,Louisiana,null,null,22
0400000US23,31592,2827,Maine,null,null,23
0400000US24,55502,3187,Maryland,null,null,24
0400000US25,29778,1937,Massachusetts,null,null,25
0400000US26,38522,2560,Michigan,null,null,26
0400000US27,35492,3432,Minnesota,null,null,27
0400000US28,31351,4770,Mississippi,null,null,28
0400000US29,38049,2746,Missouri,null,null,29
0400000US30,33604,5951,Montana,null,null,30
0400000US31,35648,1812,Nebraska,null,null,31
0400000US32,41373,1444,Nevada,null,null,32
0400000US33,51612,8852,New Hampshire,null,null,33
0400000US34,42132,1053,New Jersey,null,null,34
0400000US35,32020,942,New Mexico,null,null,35
0400000US36,33472,968,New York,null,null,36
0400000US37,31773,1815,North Carolina,null,null,37
0400000US38,40625,12041,North Dakota,null,null,38
0400000US39,31210,2444,Ohio,null,null,39
0400000US40,29835,1818,Oklahoma,null,null,40
0400000US41,31432,2134,Oregon,null,null,41
0400000US42,28534,1977,Pennsylvania,null,null,42
0400000US44,28324,5818,Rhode Island,null,null,44
0400000US45,35353,2837,South Carolina,null,null,45
0400000US46,34512,5904,South Dakota,null,null,46
0400000US47,31568,2392,Tennessee,null,null,47
0400000US48,30882,361,Texas,null,null,48
0400000US49,36893,2190,Utah,null,null,49
0400000US50,28606,10908,Vermont,null,null,50
0400000US51,49758,1776,Virginia,null,null,51
0400000US53,31968,1140,Washington,null,null,53
0400000US54,27755,6694,West Virginia,null,null,54
0400000US55,32357,1935,Wisconsin,null,null,55
0400000US56,30841,4819,Wyoming,null,null,56
0400000US72,17085,310,Puerto Rico,null,null,72
