GEO_ID,B08114_001E,B08114_001M,B08114_002E,B08114_002M,B08114_003E,B08114_003M,B08114_004E,B08114_004M,B08114_005E,B08114_005M,B08114_006E,B08114_006M,B08114_007E,B08114_007M,B08114_008E,B08114_008M,NAME,B08114_001MA,B08114_001EA,B08114_002EA,B08114_002MA,B08114_003EA,B08114_003MA,B08114_004EA,B08114_004MA,B08114_005EA,B08114_005MA,B08114_006EA,B08114_006MA,B08114_007MA,B08114_007EA,B08114_008MA,B08114_008EA,state
0400000US01,44419105,652629,42193145,611849,1368300,153364,552500,88466,815800,139951,857655,107711,617520,96576,240135,45019,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,5162820,195997,4680820,179285,111265,23527,84425,20981,26845,10357,370735,55817,236265,40003,134465,37493,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,61371165,700682,43195045,626923,14497925,441643,6444515,305865,8053410,418348,3678190,224397,2755215,210804,922980,111772,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,24524820,438859,23132455,431070,1041410,97854,420785,71888,620625,65121,350950,44950,233100,44144,117850,23706,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,401283395,1656564,229632835,1712374,113822350,1407418,49423930,911427,64398420,1192684,57828210,932342,35508745,792889,22319460,608920,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,50335150,530139,41662845,539343,6323550,331694,2745230,230434,3578320,284155,2348755,184112,1537080,156534,811675,127339,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,39679895,535917,32279250,558979,3342220,189431,1893785,138808,1448435,165719,4058420,270472,2524980,180296,1533440,181583,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,9073205,243867,7869780,231889,605960,83513,231715,55523,374245,70885,597465,82513,466255,77865,131210,36227,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,6985030,205364,5685960,178882,756675,94656,347785,71702,408890,79500,542395,97432,409060,84477,133335,45121,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,192589770,1324887,135065535,1197172,43899515,799505,22552740,625949,21346775,595177,13624720,439216,8058295,331660,5566420,311991,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,107703750,1149334,93532485,1102887,8501210,445532,2639270,259390,5861940,379257,5670055,271238,3800790,233688,1869265,199912,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,14323135,313527,10918615,330301,261490,51439,193810,41684,67680,26962,3143030,217650,1638475,167249,1504560,150212,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,12350715,312247,11126365,298370,941385,106307,408425,58770,532955,85414,282960,51100,206955,44788,76005,24004,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,157222075,1465369,120329360,1233775,20450270,456679,9541750,474829,10908520,493068,16442445,561180,10312885,376140,6129560,436815,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,61789500,671128,57460950,646507,2495805,171654,1151560,124620,1344240,123583,1832745,137036,1218940,112329,613805,94586,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,25889715,383903,24405225,377970,822120,76237,375390,52047,446725,66403,662370,65210,370380,51781,291990,50066,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,23546400,312893,21429035,311029,1337830,105025,604035,82619,733795,86825,779535,71625,504705,64532,274830,46270,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,38653290,566872,37005130,564977,875345,76054,412350,60624,463000,64471,772815,85142,521140,77473,251675,49608,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45121045,716613,41359465,748269,1495360,145140,958175,123826,537185,97265,2266225,175490,1702575,145846,563650,107609,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,14243430,323062,13359965,320232,157090,49382,126165,46242,30925,12683,726375,78613,523310,62972,203065,42272,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,80326930,907202,67442970,836765,5340975,335477,2247170,202987,3093800,280447,7542990,383989,5262055,289767,2280935,219222,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,79140450,839222,63634625,788127,4780115,235448,2460700,209093,2319415,237903,10725710,452495,6278275,307360,4447430,353860,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,100192670,710171,91687990,762947,2835470,171083,1500675,138933,1334795,109738,5669210,249168,3829655,205739,1839555,135777,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,54902940,539051,50350700,554957,1859790,125398,865525,92694,994265,94089,2692450,140402,1676160,113162,1016295,97582,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,27214335,539502,26300505,536895,539445,62760,259085,44181,280360,52333,374385,58373,244795,50975,129590,40016,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,59367495,689856,56220760,672536,1426895,115463,834145,91937,592745,75294,1719840,149501,1111970,114624,607870,99138,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,7388730,208210,7118165,208816,89920,22768,72710,21280,17210,7862,180650,32925,163655,32059,16990,7212,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,15082995,259786,13782380,247697,860330,81093,277060,44493,583270,66722,440290,53649,264230,41815,176060,40390,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,25753310,403560,18564235,375871,5285720,225943,1963880,170108,3321840,220393,1903360,127844,1236975,99152,666385,87988,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,16025855,318524,14600965,285533,354035,72562,262850,65081,91185,53484,1070855,119806,837270,109596,233585,57915,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,113810360,1074053,80538405,968532,15068115,517822,7601250,417486,7466865,396276,18203840,548043,12320430,411973,5883410,369068,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,16799500,397154,10694810,364532,4660610,206125,3177580,183091,1483035,144135,1444075,147099,1060360,134464,383715,78481,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,253416970,1816277,172815800,1433343,39648790,818030,20193540,680747,19455250,664198,40952380,946617,23594545,698637,17357835,534205,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,88036695,861437,78535340,868669,6694580,321104,2224530,197070,4470050,268867,2806775,182298,1909405,172128,897370,93515,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,5091305,189824,4849145,190315,69170,21267,38970,12961,30200,15989,172990,46231,116965,21055,56025,38707,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,112246740,832686,105389905,748446,2265230,140998,1448080,113067,817150,84101,4591600,402757,3184160,251546,1407440,190089,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,30552605,445487,28155355,464966,1624240,105954,715415,81806,908830,85716,773010,81352,510510,64152,262500,49262,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,34726235,429459,29472655,409415,3252830,243470,1149245,139342,2103585,199503,2000755,145916,1189615,105716,811135,97329,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,134468955,1062048,122387900,961887,4450645,251318,2642890,216242,1807760,195109,7630410,351012,4893270,239292,2737140,250054,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,11059340,255112,9088590,240244,980355,110884,400920,67289,579430,87063,990395,94086,620795,78965,369605,52043,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,42728780,551176,40007970,544625,1717025,147206,608830,90172,1108200,121673,1003785,135947,639260,74946,364525,90530,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,5954460,172138,5659315,158782,108740,38005,71925,37838,36810,9187,186405,38624,129805,31773,56600,21004,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,61027530,704516,57378855,734877,2041940,124654,829245,110573,1212700,133335,1606735,170642,1085550,140299,521180,87821,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,237178050,1329720,159603870,1242549,66078020,942527,33194935,692746,32883085,829673,11496165,355444,7714780,311993,3781385,203466,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,22551165,303547,19092095,282777,2155100,141945,906645,87896,1248455,131329,1303975,99635,897590,78693,406380,74532,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6335075,183965,6030160,179788,38225,14551,32470,12738,5755,3719,266690,65634,204965,54681,61725,19958,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,93915735,805434,79881620,861168,6535190,284460,2873130,251069,3662060,245100,7498925,380293,4990295,285463,2508625,248864,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,68714660,718509,57829700,726921,4391950,232320,1838740,156738,2553210,210509,6493010,341956,3731505,249438,2761505,223298,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,17520520,378612,17163050,378152,137260,30675,95575,27155,41685,19540,220210,47292,142045,34217,78165,28345,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,54392475,518178,50553030,481026,2072385,107173,1047815,84789,1024570,79381,1767060,121848,1301145,121132,465915,54202,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,4220465,199345,4019970,196565,135365,30106,86185,29558,49180,17056,65130,18596,55720,16840,9410,5741,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,34733425,695415,1038820,110770,33645390,683730,7633565,366881,26011825,623318,49215,18576,31710,14761,17500,11517,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
