GEO_ID,B06010_001E,B06010_001M,B06010_002E,B06010_002M,B06010_003E,B06010_003M,B06010_004E,B06010_004M,B06010_005E,B06010_005M,B06010_006E,B06010_006M,B06010_007E,B06010_007M,B06010_008E,B06010_008M,B06010_009E,B06010_009M,B06010_010E,B06010_010M,B06010_011E,B06010_011M,B06010_012E,B06010_012M,B06010_013E,B06010_013M,B06010_014E,B06010_014M,B06010_015E,B06010_015M,B06010_016E,B06010_016M,B06010_017E,B06010_017M,B06010_018E,B06010_018M,B06010_019E,B06010_019M,B06010_020E,B06010_020M,B06010_021E,B06010_021M,B06010_022E,B06010_022M,B06010_023E,B06010_023M,B06010_024E,B06010_024M,B06010_025E,B06010_025M,B06010_026E,B06010_026M,B06010_027E,B06010_027M,B06010_028E,B06010_028M,B06010_029E,B06010_029M,B06010_030E,B06010_030M,B06010_031E,B06010_031M,B06010_032E,B06010_032M,B06010_033E,B06010_033M,B06010_034E,B06010_034M,B06010_035E,B06010_035M,B06010_036E,B06010_036M,B06010_037E,B06010_037M,B06010_038E,B06010_038M,B06010_039E,B06010_039M,B06010_040E,B06010_040M,B06010_041E,B06010_041M,B06010_042E,B06010_042M,B06010_043E,B06010_043M,B06010_044E,B06010_044M,B06010_045E,B06010_045M,B06010_046E,B06010_046M,B06010_047E,B06010_047M,B06010_048E,B06010_048M,B06010_049E,B06010_049M,B06010_050E,B06010_050M,B06010_051E,B06010_051M,B06010_052E,B06010_052M,B06010_053E,B06010_053M,B06010_054E,B06010_054M,B06010_055E,B06010_055M,NAME,B06010_001MA,B06010_001EA,B06010_002MA,B06010_002EA,B06010_003EA,B06010_003MA,B06010_004EA,B06010_004MA,B06010_005EA,B06010_005MA,B06010_006EA,B06010_006MA,B06010_007EA,B06010_007MA,B06010_008EA,B06010_008MA,B06010_009EA,B06010_009MA,B06010_010EA,B06010_010MA,B06010_011EA,B06010_011MA,B06010_012EA,B06010_012MA,B06010_013EA,B06010_013MA,B06010_014MA,B06010_014EA,B06010_015MA,B06010_015EA,B06010_016EA,B06010_016MA,B06010_017EA,B06010_017MA,B06010_018EA,B06010_018MA,B06010_019EA,B06010_019MA,B06010_020MA,B06010_020EA,B06010_021MA,B06010_021EA,B06010_022EA,B06010_022MA,B06010_023EA,B06010_023MA,B06010_024EA,B06010_024MA,B06010_025MA,B06010_025EA,B06010_026MA,B06010_026EA,B06010_027EA,B06010_027MA,B06010_028EA,B06010_028MA,B06010_029EA,B06010_029MA,B06010_030MA,B06010_030EA,B06010_031MA,B06010_031EA,B06010_032MA,B06010_032EA,B06010_033EA,B06010_033MA,B06010_034EA,B06010_034MA,B06010_035MA,B06010_035EA,B06010_036MA,B06010_036EA,B06010_037MA,B06010_037EA,B06010_038EA,B06010_038MA,B06010_039EA,B06010_039MA,B06010_040MA,B06010_040EA,B06010_041MA,B06010_041EA,B06010_042MA,B06010_042EA,B06010_043EA,B06010_043MA,B06010_044EA,B06010_044MA,B06010_045MA,B06010_045EA,B06010_046MA,B06010_046EA,B06010_047MA,B06010_047EA,B06010_048EA,B06010_048MA,B06010_049EA,B06010_049MA,B06010_050MA,B06010_050EA,B06010_051MA,B06010_051EA,B06010_052MA,B06010_052EA,B06010_053EA,B06010_053MA,B06010_054EA,B06010_054MA,B06010_055EA,B06010_055MA,state
0400000US13,6853654,3604,843720,14400,6009934,14425,1386357,17836,603133,12595,1035754,13723,865497,16656,873447,17183,520310,11758,173974,6806,551462,12505,3425459,27627,450318,10987,2975141,26096,827192,15756,340792,10088,526534,11103,427878,11728,394512,12275,227012,8643,65743,4189,165478,7763,2607105,24498,254812,9622,2352293,23958,436436,12696,186604,7445,341366,9305,333542,12435,387745,11532,244335,7968,91631,4929,330634,8240,88178,6630,11111,1961,77067,6304,14361,2010,4783,1269,12514,2626,12457,2865,14126,3045,8901,2008,3312,1085,6613,1208,732912,14402,127479,7448,605433,11994,108368,5874,70954,7214,155340,8419,91620,5409,77064,5575,40062,3681,13288,2124,48737,3786,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,989280,756,108174,4713,881106,4707,177005,5887,87250,4497,147156,5648,134680,6055,139901,6117,84101,4113,31342,2841,79671,4279,502426,10144,55120,3326,447306,9918,93789,4474,44036,3209,73370,4056,70355,4515,74534,4279,43093,3347,15613,1993,32516,3080,259425,6509,23188,2369,236237,5974,37055,3265,19028,2091,31732,2937,33549,3694,39814,3054,27925,2329,10490,1751,36644,2804,25280,3055,3432,993,21848,2694,5220,1135,1845,684,4495,1236,2539,822,3045,864,1863,594,914,661,1927,714,202149,8608,26434,3208,175715,7908,40941,3389,22341,2297,37559,3522,28237,2626,22508,3048,11220,1577,4325,1127,8584,1500,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1087412,1357,101424,4956,985988,4981,261660,6665,117072,5637,189550,6184,143235,5689,131404,5996,66402,3264,21100,1847,55565,3496,437861,8506,42788,3197,395073,7685,114302,5631,45672,3185,77870,3879,59524,3458,50798,2931,23683,2492,6663,1171,16561,2030,571353,8296,45248,3198,526105,7856,129101,5545,62518,4670,93940,4864,74218,4115,75848,4547,40544,2881,13555,1570,36381,2515,8783,1538,881,406,7902,1421,2627,998,468,262,1132,488,1138,590,1337,559,509,284,39,63,652,326,69415,4345,12507,2099,56908,3783,15630,2116,8414,1695,16608,2097,8355,1493,3421,1096,1666,679,843,433,1971,695,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9754093,2702,1124849,15971,8629244,16401,1878402,19036,857271,14430,1404169,20219,1165433,17922,1286343,20862,815145,14461,314403,8615,908078,15241,5968663,29854,680778,13715,5287885,31282,1201616,16692,501567,10198,831282,14142,725888,14091,813191,16409,518419,11308,193390,7021,502532,10258,2094050,21536,179622,6821,1914428,20992,392205,10112,186603,6512,276750,7932,232748,8026,278224,8423,186815,6725,78937,4332,282146,8130,95857,5919,10679,1582,85178,5714,21742,3244,8541,1521,14649,2302,12339,2200,11057,1693,7099,1227,3152,1282,6599,1349,1595523,24692,253770,10506,1341753,22479,262839,10939,160560,8684,281488,11944,194458,9114,183871,8835,102812,6254,38924,3487,116801,6776,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4770011,2206,472076,10469,4297935,10380,975489,14802,456672,9746,787178,11375,673929,11867,620426,11608,371998,7378,125123,4951,287120,7700,3095513,19289,303984,8840,2791529,17950,649497,11480,287744,8560,514062,11557,451562,11840,416956,9957,238773,6283,76107,3556,156828,6418,1423505,18333,127869,5949,1295636,17663,280134,8875,138986,5278,222158,7594,192267,6637,182778,6271,120566,4395,43405,3463,115342,4385,29770,3400,2797,881,26973,3082,6369,1269,2809,905,5414,1759,4811,1099,3495,874,1973,656,736,440,1366,535,221223,6454,37426,3056,183797,6364,39489,3382,27133,2856,45544,3689,25289,2804,17197,2357,10686,1580,4875,1128,13584,1590,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2314614,1510,153680,5061,2160934,5288,479772,7817,230170,5799,408099,7684,357600,8146,344737,7287,162337,5315,51989,3153,126230,4349,1661134,9503,99549,4436,1561585,8446,342503,5876,168608,5519,296135,5720,269082,8060,255664,6572,115828,4502,36180,2786,77585,3468,550795,9035,37991,2557,512804,8777,116218,4944,53573,2809,89314,3965,73290,3723,79888,3683,41881,2872,14907,1721,43733,2945,9412,1262,940,485,8472,1174,2469,683,1083,478,1645,540,897,485,1140,532,692,286,122,146,424,277,93273,4931,15200,1855,78073,4721,18582,2497,6906,1296,21005,2198,14331,2025,8045,1543,3936,850,780,324,4488,1001,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2107069,1769,180201,5748,1926868,6259,448053,9558,204244,6166,362467,8529,292907,7958,278250,7299,147110,5769,50783,2999,143054,5155,1148844,9800,87961,3704,1060883,10293,258022,7015,113057,4054,205425,6288,169841,6220,155502,5355,76235,4256,23149,2262,59652,3833,802845,9390,67641,4076,735204,8757,158169,5636,74450,3895,123001,5322,105103,4049,109757,5435,64040,3602,24747,2054,75937,3749,15184,2069,1609,655,13575,1796,2914,865,1285,540,2447,707,2587,845,1872,604,878,411,556,371,1036,517,140196,5052,22990,3156,117206,4791,28948,2918,15452,2490,31594,2941,15376,2218,11119,2093,5957,1147,2331,735,6429,1043,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3249055,2069,345155,8619,2903900,8649,794096,12582,353640,9798,522966,12203,411530,11018,390704,9635,200914,6068,71222,3917,158828,5254,2281864,15765,242411,6729,2039453,14797,583307,11429,258505,8703,374730,9900,287910,9327,272042,7885,135144,5007,43559,3023,84256,4174,859234,15319,85865,5257,773369,14215,190315,8323,84165,4489,129539,5906,109934,4862,108609,4418,59776,3656,25124,2369,65907,3869,18953,2211,2498,816,16455,1905,4067,1225,1357,511,2482,668,2557,787,2360,737,1961,665,474,278,1197,498,89004,4759,14381,2244,74623,3895,16407,2024,9613,1812,16215,1931,11129,1764,7693,1426,4033,1086,2065,645,7468,1154,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3446929,2264,438571,9750,3008358,9710,847294,14258,382534,10449,529566,12476,390536,11001,372712,10219,207844,6534,75166,4668,202706,6850,2652654,15151,351679,9672,2300975,15283,687843,13424,300957,9484,412817,13105,296723,9710,274174,9122,150613,6155,51344,3814,126504,5927,655932,14987,67710,4909,588222,13486,128585,5548,66170,4304,95304,4986,78871,4441,84179,4667,48093,3308,20625,2650,66395,3512,22359,2697,3011,875,19348,2505,4252,1034,1827,804,3073,819,2593,1078,2981,950,2305,863,793,362,1524,584,115984,6192,16171,2180,99813,6269,26614,3980,13580,2240,18372,2205,12349,2171,11378,1892,6833,1560,2404,969,8283,1603,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1062493,835,69958,3457,992535,3354,236519,5930,116634,4302,186700,5486,153539,4958,141814,4703,74885,3932,24611,2351,57833,3642,659372,8449,44507,2625,614865,8866,156174,5367,76193,3791,123299,5023,95314,3635,85637,3567,40057,2952,12896,1714,25295,2398,356051,7920,22147,2242,333904,7796,68188,4230,34394,2480,56607,3605,53018,3757,49621,3391,31268,2405,10852,1433,29956,2593,10945,1719,522,292,10423,1690,2634,826,905,384,1622,646,1168,559,2160,774,1115,430,393,305,426,263,36125,3260,2782,871,33343,3028,9523,1782,5142,1004,5172,883,4039,937,4396,1101,2445,632,470,198,2156,842,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4310819,1916,408383,11177,3902436,11529,738569,12958,318450,9806,540784,13044,509509,11542,620116,10399,422713,9437,174383,7069,577912,10825,1787589,20152,190992,7199,1596597,18980,373182,10626,146433,7125,246253,8806,225771,8713,252300,8731,152097,6077,53206,4058,147355,6343,1869284,19957,131947,6074,1737337,19622,265960,8414,116987,5721,203531,8758,198294,7231,281186,9145,220041,8764,99234,5694,352104,8828,54050,4169,5162,1185,48888,4174,8365,1706,2695,1029,5080,1395,6295,1507,9222,1714,5727,1240,2058,599,9446,1412,599896,12363,80282,6325,519614,10740,91062,5434,52335,4523,85920,4726,79149,5473,77408,4909,44848,4071,19885,2439,69007,3692,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4987751,1817,454460,11847,4533291,11799,919828,14730,394197,9890,658817,12976,599889,15273,679099,14447,489515,10471,185960,6989,605986,10902,2980306,20399,261456,9201,2718850,19946,560500,13666,239906,8716,393306,10905,359698,10240,430231,10001,307298,8180,114198,5053,313713,7631,1046966,15652,73376,4758,973590,14903,163636,6740,72355,5724,112560,5119,117275,5906,140356,6802,115783,5663,48156,3318,203469,7892,119378,6202,11400,2234,107978,5652,37917,3740,12633,2071,16175,2856,15839,2695,9476,1927,6647,1506,2402,946,6889,1425,841101,18602,108228,6274,732873,17783,157775,7914,69303,4495,136776,9041,107077,7316,99036,5911,59787,4592,21204,2539,81915,5147,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7805489,1906,843380,11205,6962109,11630,1656868,16742,713882,11388,1153727,17745,956959,14223,972803,13114,620811,11472,252345,8417,634714,10707,5635498,20541,605467,10422,5030031,19256,1214700,13460,506805,9566,826187,15383,705880,12409,732571,11652,456751,8662,179587,7391,407550,9149,1568506,16532,134775,6237,1433731,14956,328859,8114,152275,5908,239640,6614,191924,6389,184953,7405,121556,4716,53732,3678,160792,5815,48858,3155,6255,1183,42603,2995,11536,1769,4203,1042,7566,1322,6165,996,4516,999,4111,968,1033,366,3473,788,552627,12475,96883,5648,455744,10980,101773,6107,50599,3642,80334,4837,52990,4653,50763,3069,38393,3611,17993,2540,62899,4388,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3982744,1795,279455,6704,3703289,6797,773766,10622,339496,9081,596746,9474,547426,9289,611172,9853,364345,8354,131022,4755,339316,7873,2613070,14642,168564,5329,2444506,14099,521318,8910,229868,7038,390244,7595,372682,7526,417618,8005,243330,6821,83462,3559,185984,5523,1063557,14883,68031,4267,995526,14459,187994,6467,81363,3840,149949,5535,134372,5506,163159,5750,104301,4831,39929,3159,134459,4868,21579,2244,1901,718,19678,1978,5408,1126,1023,448,3207,773,2543,612,2739,810,1409,456,1365,711,1984,578,284538,7519,40959,3109,243579,7399,59046,3963,27242,3405,53346,4431,37829,3726,27656,2419,15305,1886,6266,1401,16889,1849,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2206975,2230,268281,7809,1938694,8067,575550,11006,245486,7813,377776,9501,279388,7266,229317,8098,110916,4597,32745,2498,87516,4882,1537449,12876,195154,7750,1342295,13742,425143,9634,176852,7438,263814,8123,190996,7672,148460,5588,68854,3960,17588,1843,50588,3587,616570,12140,66471,4654,550099,11304,138266,6116,62389,3566,102482,4856,83003,4914,76233,4672,39213,2753,14090,1768,34423,2576,11795,2038,1495,736,10300,1753,3607,1598,672,433,1323,651,1359,493,1468,589,998,399,242,303,631,422,41161,4332,5161,1264,36000,3910,8534,1658,5573,1258,10157,2085,4030,1211,3156,1000,1851,658,825,484,1874,633,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4505334,2252,408273,8693,4097061,9328,964234,15551,459421,9579,774565,13112,625312,12671,571246,11553,309365,8305,111921,4651,280997,6114,2840044,19927,261591,7369,2578453,20040,630846,12568,290306,9549,493010,11470,401842,10740,361086,8483,186420,6631,64299,3639,150644,4600,1459925,17715,114741,5472,1345184,17350,294280,9102,147735,5489,244166,8537,200965,7812,188301,6701,111521,5262,42413,3139,115803,4558,30368,2935,4425,1225,25943,2836,5417,1204,2177,928,4646,1100,4033,837,4397,1132,2273,659,999,583,2001,755,174997,9293,27516,2629,147481,8265,33691,3966,19203,2781,32743,2768,18472,2329,17462,2504,9151,1394,4210,1050,12549,2008,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,745582,1290,54239,3143,691343,3444,176286,5296,84024,4264,141821,5059,104292,4279,91967,4541,43290,2806,14932,1642,34731,2679,371590,7178,28123,2459,343467,7229,90469,3524,41723,3248,70629,3673,52447,2928,45216,3173,21670,2227,6773,1258,14540,1955,352241,7436,24261,2309,327980,7423,80567,4304,39328,2706,66991,3569,49187,3327,44541,3711,20514,1742,7838,1335,19014,1965,6194,1303,192,144,6002,1291,1402,614,823,427,1507,560,914,440,696,405,257,223,89,94,314,179,15557,1915,1663,468,13894,1838,3848,853,2150,725,2694,692,1744,610,1514,527,849,384,232,212,863,389,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1352270,1210,97209,4117,1255061,4022,281313,7399,138559,5034,242627,5379,207866,5644,179077,4993,95791,3869,30526,2189,79302,3176,850182,8173,53426,2924,796756,7992,184502,5145,87273,3955,151306,4806,139668,4747,115214,4261,60106,3374,16766,1460,41921,2739,405475,8338,28159,2288,377316,7678,79076,4339,40130,3215,67510,3363,55382,3212,57405,3161,32484,1950,11549,1338,33780,2304,9732,1622,1125,459,8607,1398,1856,645,1046,482,955,343,2109,846,910,352,955,463,184,234,592,281,86881,3861,14499,1998,72382,3603,15879,2050,10110,1909,22856,2513,10707,1614,5548,1302,2246,615,2027,779,3009,966,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1859500,999,224652,8540,1634848,8413,290483,8995,154776,7535,311093,9458,271765,9182,248578,8606,161409,6275,55063,4136,141681,6482,210938,9388,41477,3882,169461,8255,44743,4305,15630,2213,26413,2915,25163,2756,24733,2535,14153,2020,6441,1527,12185,1893,1230940,13129,116735,6886,1114205,12640,187189,7080,100440,6186,185622,6771,185686,7850,178796,7618,121327,5832,41730,3339,113415,5337,28369,3472,4108,1226,24261,3255,2827,954,2143,1116,4992,1516,3708,916,3919,1330,3401,1047,867,461,2404,799,389253,9832,62332,5273,326921,8819,55724,4514,36563,3564,94066,7017,57208,4665,41130,3565,22528,3178,6025,1219,13677,1924,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1028259,1243,79370,3902,948889,4211,182227,5520,90122,4539,146705,5394,144731,5184,155134,6506,98030,4681,32870,2703,99070,4072,367552,8043,30017,2535,337535,7760,79346,4122,34275,2832,57864,4072,54432,3760,55083,3624,30486,2935,8355,1325,17694,2128,583739,8919,37212,2495,546527,8752,89970,4703,50252,3601,79620,4872,81212,4737,90162,4591,61048,3394,21422,2325,72841,3870,10678,2099,1427,741,9251,1877,1622,631,785,498,857,366,830,370,1830,774,909,398,1201,1062,1217,601,66290,4281,10714,2182,55576,3610,11289,2141,4810,1077,8364,1714,8257,1499,8059,1401,5587,1738,1892,693,7318,1314,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6737812,1396,786678,16981,5951134,16744,1164616,16181,522859,10827,864639,14632,696866,12678,898162,13236,612816,14741,269731,7420,921445,13139,3065143,25193,361339,10957,2703804,22979,577444,12451,225403,7521,372707,10015,315180,9366,431690,9703,285438,9416,125866,4550,370076,8779,1918900,22963,163170,8558,1755730,20547,291201,8206,143584,5945,220214,7427,187316,7636,262721,7133,201424,6341,87075,5125,362195,10102,175449,9617,24250,4325,151199,8552,44116,4826,15315,2463,25828,3330,20445,2715,21838,3020,9901,2033,4580,1416,9176,1650,1578320,20220,237919,9600,1340401,18735,251855,9764,138557,6560,245890,11271,173925,7970,181913,7649,116053,6523,52210,4274,179998,7431,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1488578,2123,173099,6136,1315479,6036,362587,8961,161139,7224,243463,8797,169388,6051,161956,6676,95542,4252,30717,2654,90687,4199,695076,11931,90876,4938,604200,11573,190586,6887,77467,5465,115213,6830,77999,5129,73255,4639,36329,3559,9069,1625,24282,2252,623634,10433,54650,3333,568984,9644,126835,5704,60377,3765,95888,5387,76871,4148,78529,4368,52160,3577,18595,2329,59729,3314,14596,2000,1806,627,12790,1884,3300,943,1677,741,1558,557,1981,720,1151,426,1315,670,581,349,1227,501,155272,7595,25767,2897,129505,6980,41866,3591,21618,3075,30804,3733,12537,2100,9021,1468,5738,1376,2472,956,5449,1499,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
