GEO_ID,B19057_001E,B19057_001M,B19057_002E,B19057_002M,B19057_003E,B19057_003M,NAME,B19057_001MA,B19057_001EA,B19057_002MA,B19057_002EA,B19057_003MA,B19057_003EA,state
0400000US01,1788692,9253,24885,2581,1763807,9232,Alabama,null,null,null,null,null,null,01
0400000US02,233252,2012,15346,1889,217906,2740,Alaska,null,null,null,null,null,null,02
0400000US04,2204013,9234,49906,3647,2154107,9537,Arizona,null,null,null,null,null,null,04
0400000US05,1087542,7421,18677,2026,1068865,7499,Arkansas,null,null,null,null,null,null,05
0400000US06,12097894,20853,415990,13506,11681904,25104,California,null,null,null,null,null,null,06
0400000US08,1819037,8199,38661,3248,1780376,7946,Colorado,null,null,null,null,null,null,08
0400000US09,1323838,6482,35960,3379,1287878,7193,Connecticut,null,null,null,null,null,null,09
0400000US10,317640,2835,7408,1302,310232,3331,Delaware,null,null,null,null,null,null,10
0400000US11,248213,2990,11329,1609,236884,3014,District of Columbia,null,null,null,null,null,null,11
0400000US12,7048800,20625,112274,6063,6936526,21242,Florida,null,null,null,null,null,null,12
0400000US13,3320278,14891,59649,4338,3260629,14097,Georgia,null,null,null,null,null,null,13
0400000US15,430007,3658,14875,2067,415132,3820,Hawaii,null,null,null,null,null,null,15
0400000US16,532135,3986,13942,1708,518193,4356,Idaho,null,null,null,null,null,null,16
0400000US17,4691020,12381,106301,6051,4584719,13676,Illinois,null,null,null,null,null,null,17
0400000US18,2443010,11121,63076,4436,2379934,11983,Indiana,null,null,null,null,null,null,18
0400000US19,1200833,6448,34136,3284,1166697,7501,Iowa,null,null,null,null,null,null,19
0400000US20,1071938,6448,26350,2107,1045588,6823,Kansas,null,null,null,null,null,null,20
0400000US21,1653898,9151,37976,3285,1615922,9459,Kentucky,null,null,null,null,null,null,21
0400000US22,1676599,9999,33605,3112,1642994,10371,Louisiana,null,null,null,null,null,null,22
0400000US23,542158,4476,26445,2412,515713,4420,Maine,null,null,null,null,null,null,23
0400000US24,2085647,7404,39631,4020,2046016,8843,Maryland,null,null,null,null,null,null,24
0400000US25,2448032,10748,59519,4222,2388513,11832,Massachusetts,null,null,null,null,null,null,25
0400000US26,3887994,12280,125081,5789,3762913,14036,Michigan,null,null,null,null,null,null,26
0400000US27,2020144,7496,62065,3947,1958079,6985,Minnesota,null,null,null,null,null,null,27
0400000US28,1084034,7745,28121,2543,1055913,7784,Mississippi,null,null,null,null,null,null,28
0400000US29,2285280,10457,58434,4332,2226846,11007,Missouri,null,null,null,null,null,null,29
0400000US30,368268,2828,8564,1508,359704,3323,Montana,null,null,null,null,null,null,30
0400000US31,695592,4475,19718,2307,675874,5059,Nebraska,null,null,null,null,null,null,31
0400000US32,906719,6595,17616,2343,889103,6645,Nevada,null,null,null,null,null,null,32
0400000US33,497054,4541,13198,1914,483856,5087,New Hampshire,null,null,null,null,null,null,33
0400000US34,3141956,9862,65117,4767,3076839,10767,New Jersey,null,null,null,null,null,null,34
0400000US35,727820,5484,22917,2447,704903,5951,New Mexico,null,null,null,null,null,null,35
0400000US36,7114431,15213,241093,8577,6873338,17924,New York,null,null,null,null,null,null,36
0400000US37,3409840,14997,62277,4279,3347563,14476,North Carolina,null,null,null,null,null,null,37
0400000US38,270437,2052,5250,1015,265187,2279,North Dakota,null,null,null,null,null,null,38
0400000US39,4507821,13987,119372,6220,4388449,15205,Ohio,null,null,null,null,null,null,39
0400000US40,1380595,8810,51270,3167,1329325,8915,Oklahoma,null,null,null,null,null,null,40
0400000US41,1425340,7083,39835,3392,1385505,7781,Oregon,null,null,null,null,null,null,41
0400000US42,4860140,14124,155961,6698,4704179,15316,Pennsylvania,null,null,null,null,null,null,42
0400000US44,406089,2961,11117,1768,394972,3415,Rhode Island,null,null,null,null,null,null,44
0400000US45,1635907,9252,24944,2862,1610963,9773,South Carolina,null,null,null,null,null,null,45
0400000US46,310331,2851,7477,1063,302854,3036,South Dakota,null,null,null,null,null,null,46
0400000US47,2366130,12369,67372,5252,2298758,12694,Tennessee,null,null,null,null,null,null,47
0400000US48,7978095,18793,154305,7191,7823790,20287,Texas,null,null,null,null,null,null,48
0400000US49,791929,4640,17571,2511,774358,5138,Utah,null,null,null,null,null,null,49
0400000US50,248825,2206,10412,1593,238413,2388,Vermont,null,null,null,null,null,null,50
0400000US51,2889688,11234,53531,3616,2836157,12226,Virginia,null,null,null,null,null,null,51
0400000US53,2450474,8355,92343,4929,2358131,9360,Washington,null,null,null,null,null,null,53
0400000US54,740702,5802,15332,2033,725370,5949,West Virginia,null,null,null,null,null,null,54
0400000US55,2219571,6843,37744,2845,2181827,7528,Wisconsin,null,null,null,null,null,null,55
0400000US56,204935,2466,3433,889,201502,2476,Wyoming,null,null,null,null,null,null,56
0400000US72,1254318,8503,67471,3906,1186847,9407,Puerto Rico,null,null,null,null,null,null,72
