GEO_ID,B08517_001E,B08517_001M,B08517_002E,B08517_002M,B08517_003E,B08517_003M,B08517_004E,B08517_004M,B08517_005E,B08517_005M,B08517_006E,B08517_006M,B08517_007E,B08517_007M,B08517_008E,B08517_008M,B08517_009E,B08517_009M,B08517_010E,B08517_010M,B08517_011E,B08517_011M,B08517_012E,B08517_012M,B08517_013E,B08517_013M,B08517_014E,B08517_014M,B08517_015E,B08517_015M,B08517_016E,B08517_016M,B08517_017E,B08517_017M,B08517_018E,B08517_018M,B08517_019E,B08517_019M,B08517_020E,B08517_020M,B08517_021E,B08517_021M,B08517_022E,B08517_022M,B08517_023E,B08517_023M,B08517_024E,B08517_024M,B08517_025E,B08517_025M,B08517_026E,B08517_026M,B08517_027E,B08517_027M,B08517_028E,B08517_028M,B08517_029E,B08517_029M,B08517_030E,B08517_030M,B08517_031E,B08517_031M,B08517_032E,B08517_032M,B08517_033E,B08517_033M,B08517_034E,B08517_034M,B08517_035E,B08517_035M,B08517_036E,B08517_036M,B08517_037E,B08517_037M,B08517_038E,B08517_038M,B08517_039E,B08517_039M,B08517_040E,B08517_040M,B08517_041E,B08517_041M,B08517_042E,B08517_042M,NAME,B08517_001MA,B08517_001EA,B08517_002MA,B08517_002EA,B08517_003EA,B08517_003MA,B08517_004EA,B08517_004MA,B08517_005EA,B08517_005MA,B08517_006MA,B08517_006EA,B08517_007MA,B08517_007EA,B08517_008EA,B08517_008MA,B08517_009EA,B08517_009MA,B08517_010EA,B08517_010MA,B08517_011MA,B08517_011EA,B08517_012MA,B08517_012EA,B08517_013EA,B08517_013MA,B08517_014EA,B08517_014MA,B08517_015EA,B08517_015MA,B08517_016MA,B08517_016EA,B08517_017MA,B08517_017EA,B08517_018MA,B08517_018EA,B08517_019EA,B08517_019MA,B08517_020EA,B08517_020MA,B08517_021MA,B08517_021EA,B08517_022MA,B08517_022EA,B08517_023MA,B08517_023EA,B08517_024EA,B08517_024MA,B08517_025EA,B08517_025MA,B08517_026MA,B08517_026EA,B08517_027MA,B08517_027EA,B08517_028MA,B08517_028EA,B08517_029MA,B08517_029EA,B08517_030EA,B08517_030MA,B08517_031EA,B08517_031MA,B08517_032MA,B08517_032EA,B08517_033MA,B08517_033EA,B08517_034MA,B08517_034EA,B08517_035MA,B08517_035EA,B08517_036MA,B08517_036EA,B08517_037MA,B08517_037EA,B08517_038MA,B08517_038EA,B08517_039MA,B08517_039EA,B08517_040MA,B08517_040EA,B08517_041MA,B08517_041EA,B08517_042MA,B08517_042EA,state
0400000US13,3545320,18297,393483,12312,1006790,20503,995671,17332,740155,16298,409221,10728,2877268,19936,268565,10579,812394,17160,834690,15798,620189,13677,341430,9389,368469,12575,79338,5968,118847,8322,89483,5810,48172,3874,32629,2824,70782,5106,14031,2387,25094,3676,16401,2798,8323,1834,6933,1526,39234,3702,7895,1999,12535,2610,9212,1677,5545,1173,4047,1074,49779,3709,12608,2002,14811,2111,10075,1963,8623,1551,3662,1046,139788,6250,11046,2034,23109,2158,35810,3033,49303,3566,20520,2378,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,507101,6606,33484,2889,141325,7193,164954,5991,112864,4974,54474,3533,349602,7146,19330,2215,98022,5401,116067,5615,77812,3770,38371,2978,76867,4007,5890,1387,19765,2744,25900,2841,17922,2132,7390,1366,27595,2906,4858,1256,10515,1931,7074,1252,4262,944,886,331,15563,1947,1427,498,3908,896,4376,1015,3859,1567,1993,662,11241,1609,1047,647,3466,884,2675,714,2003,693,2050,790,26233,2790,932,440,5649,1088,8862,1579,7006,1270,3784,1060,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,528557,7109,52740,3502,140927,5912,192422,5920,97738,5033,44730,3509,407234,7015,36444,2819,109659,5060,152201,5557,74608,4466,34322,2887,60146,3651,9986,1725,16848,1995,19250,1968,9343,1291,4719,1184,4192,939,671,570,478,368,1799,567,1077,406,167,146,15646,2462,2569,820,4482,1351,4247,1013,3124,1076,1224,465,10536,2008,1696,870,2802,1059,2616,776,1993,566,1429,561,30803,2833,1374,546,6658,1455,12309,1823,7593,1220,2869,860,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5001253,21854,450893,14727,1256183,16754,1521437,19179,1099287,15429,673453,13353,3777273,25925,283398,10525,974958,14711,1220820,17934,817715,14014,480382,9899,440765,12379,84751,5900,126360,6792,117209,7031,67642,4053,44803,3909,409406,11095,46238,5009,69099,5340,90301,5744,118016,6486,85752,4836,115456,7162,14590,2056,28965,3579,24646,2545,25640,3809,21615,3021,72759,4784,12422,1868,18501,3234,14903,1696,14970,1983,11963,1948,185594,7271,9494,1906,38300,3631,53558,3784,55304,3688,28938,2481,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2402676,15983,212972,7340,842756,12684,732864,12947,397063,9927,217021,6922,2015640,16643,146977,6246,706263,12369,632520,11195,343570,9548,186310,6650,212877,7537,41300,3034,80410,4630,53900,3874,21652,2150,15615,1845,16613,2926,3779,1070,6404,1978,4162,1427,1375,597,893,533,41006,3141,6909,1667,13888,2277,9758,1271,5757,1178,4694,996,34171,3825,7225,1493,13439,1920,8431,1874,3526,1265,1550,725,82369,4936,6782,1457,22352,2019,24093,2093,21183,2809,7959,1278,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1244926,9544,76160,3877,403689,8753,418949,9063,238633,6011,107495,4128,1002508,10448,51428,2834,318916,7342,346844,8661,198736,5781,86584,3567,119580,4874,14601,2158,40626,3234,36056,2558,19874,2106,8423,1339,8705,1483,961,431,2268,689,2189,755,1214,512,2073,849,35043,2891,2530,735,13103,1492,9454,1549,5330,1145,4626,1071,18753,2228,2934,886,7243,1414,5101,1017,1475,473,2000,760,60337,3033,3706,741,21533,1833,19305,1728,12004,1272,3789,737,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1129900,9596,83683,4177,316167,9391,375835,7782,233953,6573,120262,4813,935908,10722,59574,3762,259909,9072,316570,7309,199323,6415,100532,4614,98940,5270,14656,2134,30288,2568,30047,2597,15181,2001,8768,1368,4449,1056,954,548,2157,764,552,307,464,381,322,228,25236,2590,2529,787,7372,1242,7208,1186,4039,920,4088,1367,15529,1856,3137,1030,4767,1015,3833,849,2453,592,1339,603,49838,3748,2833,786,11674,1393,17625,2131,12493,1647,5213,1160,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1525046,11437,159399,7419,524062,11548,453406,10049,231576,6670,156603,6411,1277293,11244,116772,6104,438645,9150,389832,9046,199993,6434,132051,5894,153449,6404,28002,3279,54782,4204,38605,3522,16486,2095,15574,1597,12339,1940,3020,988,4650,1245,3311,1038,767,484,591,342,22871,2967,4459,1309,6980,1560,6010,1437,3236,1019,2186,781,13399,1715,2148,753,4587,937,3504,1024,1691,624,1469,503,45695,2858,4998,967,14418,1933,12144,1697,9403,1334,4732,924,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1591843,13531,177924,7289,541837,13139,454751,12204,270415,8066,146916,6812,1306910,13986,123782,6259,443330,11984,385648,11673,228670,7264,125480,6283,162803,8070,29304,2637,58115,4377,40728,3041,24756,4119,9900,1550,26130,3820,5234,1412,11896,3044,6548,1681,1669,678,783,417,25760,4055,7707,2413,6873,1683,4934,979,2967,954,3279,969,29575,3235,8723,2170,10452,2062,6234,1311,2594,891,1572,599,40665,3348,3174,1066,11171,1544,10659,1499,9759,1607,5902,1314,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540320,5876,28729,2538,188354,6556,166288,4853,105140,5140,51809,3385,435640,6628,20948,2460,152234,5712,136910,4313,84356,4375,41192,2690,49273,3449,5191,1085,18195,1946,14103,1816,8629,1422,3155,722,3031,717,361,346,1020,490,705,370,548,394,397,355,18963,2934,692,339,7098,1611,4868,1111,3970,1234,2335,1210,5254,1105,353,223,2087,628,1734,692,669,326,411,248,28159,2755,1184,406,7720,1561,7968,1169,6968,1353,4319,1135,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2114072,14179,180000,8940,539503,11922,579005,12415,458843,12235,356721,7869,1651691,13094,107052,6890,415279,10399,467841,11553,372048,9839,289471,7244,204342,7672,36643,3405,60535,4385,51405,3619,32837,3101,22922,2207,95290,6170,18191,2614,28133,3530,21768,3151,14463,2687,12735,1964,41497,4182,7477,1955,11239,1699,7823,1945,7158,1368,7800,1468,26105,3465,4355,1757,7909,1621,5652,1404,4075,1064,4114,1287,95147,5911,6282,1341,16408,2396,24516,2709,28262,3021,19679,1954,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2736759,17930,187979,8793,678088,16806,687991,12741,670497,13011,512204,11894,2099449,18348,127207,7623,539122,13959,556536,11817,506115,11234,370469,9828,209630,8669,29944,3537,61525,4710,51748,4244,38107,3339,28306,2256,210241,8082,16647,2728,38569,4010,36480,3501,63679,4208,54866,3908,86346,6823,6664,1781,18918,2666,15314,2955,22423,4187,23027,3157,31423,3343,3539,1310,5670,1415,6533,1363,7156,1242,8525,1659,99670,5134,3978,1311,14284,2447,21380,2428,33017,2863,27011,2500,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3734753,18587,261619,9965,1038396,15625,1299500,16308,694012,11756,441226,10265,3177191,20464,190545,7932,865103,13812,1132803,14919,604156,11026,384584,9808,303042,9247,42391,3498,100798,5574,93036,5548,41177,3077,25640,2509,37191,3785,6269,1088,13955,2341,9546,2283,3798,898,3623,1083,55211,3115,7298,1394,17942,2148,14636,1803,8083,1400,7252,1265,34238,2711,5176,930,10136,1473,9510,1509,6416,1084,3000,773,127880,5621,9940,1594,30462,2653,39969,3162,30382,2478,17127,2117,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2229954,12111,119077,6165,558899,9688,769398,11439,536325,9870,246255,6774,1778251,12551,78297,4654,438447,8527,632989,10772,429826,8678,198692,6029,197684,6599,20611,2792,54943,3226,62994,3004,39806,3176,19330,2030,59725,4486,6001,1452,13420,2240,15203,2110,17436,2176,7665,1167,52919,3632,4852,994,17831,2384,13752,1571,10151,1724,6333,1110,26230,2507,2543,726,6129,945,7575,1270,6518,1304,3465,803,115145,4118,6773,1080,28129,2021,36885,2588,32588,2600,10770,1267,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,982884,11460,130517,5849,305471,10108,311131,10171,150112,6489,85653,4717,819543,11576,98398,5617,253570,8876,262258,9478,131138,6254,74179,4258,111589,6139,21975,2660,35491,3658,33121,3354,12253,1737,8749,1770,4030,1207,695,432,1818,716,1381,717,136,138,0,268,12596,2123,2898,831,4637,1352,3235,892,1291,746,535,313,14159,2514,4231,1499,4965,1266,3638,1200,996,523,329,280,20967,2630,2320,946,4990,1061,7498,1587,4298,1092,1861,685,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2328441,15421,196028,7438,708340,13612,718656,12631,453660,11089,251757,8197,1920191,16243,138929,6695,572663,13344,604628,10916,385293,9473,218678,7119,227056,8073,33366,3203,77242,5043,65333,4267,33611,3295,17504,1723,30483,3038,6396,1841,10512,1672,8317,1286,3829,1067,1429,485,33884,3423,5938,1055,12523,1820,7016,1392,4801,1045,3606,885,25626,2422,4580,1354,9176,1537,6736,1431,3847,1324,1287,488,91201,4508,6819,1189,26224,2419,26626,2261,22279,2281,9253,1574,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
