GEO_ID,B25120_001E,B25120_001M,B25120_002E,B25120_002M,B25120_003E,B25120_003M,B25120_004E,B25120_004M,B25120_005E,B25120_005M,NAME,B25120_001EA,B25120_001MA,B25120_002MA,B25120_002EA,B25120_003EA,B25120_003MA,B25120_004EA,B25120_004MA,B25120_005MA,B25120_005EA,state
0400000US01,90763450900,1133607212,75917259200,1231941384,53054264700,1070718602,22862994600,737522223,14846191600,513469631,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16532438300,535439468,12605240800,566174044,9596814300,351299953,3008426400,424530139,3927197500,215766789,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,130614740700,1564186280,104910146300,1601557949,83160527600,1430667514,21749618700,740829933,25704594500,713631747,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,50437095300,719317019,40556621600,870806684,27812303000,760965837,12744318600,437043024,9880473700,312973146,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,895763394900,4954562869,662135269900,6028617654,550973800400,5535283586,111161469500,2125644821,233628125100,2896289692,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,120039923900,1418748575,98298461100,1350835052,80691759900,1348236253,17606701200,788189998,21741462900,642610642,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,111542130200,1953718221,94083179100,2010524476,74568720400,1902192065,19514458800,912288285,17458951000,719995239,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,21482320200,608436024,17924377500,616102358,13926355700,549614998,3998021800,310453440,3557942700,228302338,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,18630354400,655614309,12243464400,643759228,9853153500,589351430,2390311000,381225056,6386889900,370891117,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,416554340500,3315286393,337487670100,3526939689,246125629000,2893507570,91362041100,1835729586,79066670300,1254889088,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,202036337400,1957600645,163525999500,2073973570,130926178900,2038758804,32599820600,1039738974,38510338000,826959342,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,30858078600,589492614,22130267200,605210084,16477482500,539500000,5652784700,394378867,8727811400,354032580,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,27535297200,633618598,22806461100,654255014,17431920700,623103876,5374540400,294483241,4728836100,230736080,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,313040704400,2512807428,261232766700,2623080428,198767238200,2355891191,62465528400,1632178199,51807937700,990185923,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,135993108000,1507096119,114648465800,1573019172,87938978100,1393167728,26709487700,890694616,21344642200,637632493,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,65384920500,897546764,55217262400,906791112,38529382300,735183168,16687880100,526062098,10167658200,330918871,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,60367503500,853567784,50045169400,939894261,36217077300,760771688,13828092100,518655389,10322334000,447132604,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,81119081900,947896947,67612482600,1056450931,49012646600,1009245742,18599836000,641869360,13506599400,413583915,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,84975239800,1157570514,69449547400,1280398709,46837154800,1052848161,22612392600,762889487,15525692400,568058613,Louisiana,null,null,null,null,null,null,null,null,null,null,22
