GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001EA,B01001G_001MA,B01001G_002EA,B01001G_002MA,B01001G_003EA,B01001G_003MA,B01001G_004MA,B01001G_004EA,B01001G_005MA,B01001G_005EA,B01001G_006MA,B01001G_006EA,B01001G_007EA,B01001G_007MA,B01001G_008MA,B01001G_008EA,B01001G_009EA,B01001G_009MA,B01001G_010MA,B01001G_010EA,B01001G_011MA,B01001G_011EA,B01001G_012EA,B01001G_012MA,B01001G_013MA,B01001G_013EA,B01001G_014EA,B01001G_014MA,B01001G_015MA,B01001G_015EA,B01001G_016EA,B01001G_016MA,B01001G_017EA,B01001G_017MA,B01001G_018MA,B01001G_018EA,B01001G_019MA,B01001G_019EA,B01001G_020EA,B01001G_020MA,B01001G_021MA,B01001G_021EA,B01001G_022EA,B01001G_022MA,B01001G_023EA,B01001G_023MA,B01001G_024EA,B01001G_024MA,B01001G_025EA,B01001G_025MA,B01001G_026MA,B01001G_026EA,B01001G_027EA,B01001G_027MA,B01001G_028EA,B01001G_028MA,B01001G_029EA,B01001G_029MA,B01001G_030EA,B01001G_030MA,B01001G_031MA,B01001G_031EA,state
0400000US16,27329,3195,13740,2110,1436,636,1119,452,2541,719,1388,599,680,383,953,577,1697,660,445,369,899,382,1826,907,321,194,266,245,169,173,0,256,13589,1949,1251,490,1742,619,2129,709,1159,573,380,281,764,521,759,496,983,439,1475,589,1791,650,609,374,547,363,0,256,0,256,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,187242,9220,88465,5710,18162,2346,14520,1887,11552,1681,5451,1358,3599,1011,4669,999,6000,1122,3089,1056,8208,1679,6709,1234,3243,943,2247,687,841,349,175,198,98777,6537,19969,2758,12848,1939,12541,2428,7046,1452,3665,1139,6649,1708,6614,1717,4110,1226,9610,1532,8121,1515,4137,1075,2434,822,752,361,281,287,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,89179,6965,45986,4456,9416,1657,7256,1644,5731,1325,2611,724,1424,595,3408,1079,3212,1008,2166,667,3509,817,3339,756,2629,740,936,537,194,160,155,131,43193,3983,7340,1400,5821,1300,5829,1377,3638,983,1546,706,2928,841,2380,772,2577,832,4382,1140,3326,762,1671,607,1107,436,538,272,110,120,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31380,3683,15599,2502,2895,840,2254,858,1938,772,864,418,975,482,1350,612,1112,538,393,242,1992,736,869,458,564,305,177,143,178,127,38,105,15781,1876,3642,878,2348,665,1944,583,735,352,259,199,1716,630,1064,459,575,364,660,346,824,470,1115,548,534,451,324,227,41,69,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,58934,4133,30956,3036,4807,1155,4090,943,3807,960,2231,645,1570,651,2967,973,2159,793,1002,451,3448,1081,2516,657,1490,407,544,292,309,262,16,29,27978,2485,5365,1043,3656,890,3204,866,1283,387,1453,637,2307,753,1600,556,1218,525,3131,799,2672,881,935,433,658,384,433,245,63,85,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,44148,3768,20694,2354,4263,1035,3309,800,2677,732,1683,732,566,295,1155,641,1025,581,870,499,1236,661,1862,636,1439,613,410,238,199,163,0,270,23454,2564,4292,972,4012,1195,2595,719,504,324,454,286,1484,638,1559,842,475,338,2057,656,2970,915,1910,533,716,323,302,203,124,157,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,48061,4999,22320,2809,2978,928,3304,841,3011,913,1269,485,403,264,1898,708,1247,676,1100,728,2429,758,2524,768,1098,387,612,326,447,272,0,278,25741,3187,3882,1180,2840,1099,2509,871,1603,720,765,367,2013,751,1256,549,1277,569,2104,760,3392,846,2239,685,1148,431,446,299,267,210,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,12607,1550,6207,982,549,218,930,414,503,317,406,257,121,123,457,315,408,304,429,318,795,317,728,277,443,245,309,193,109,128,20,35,6400,1006,416,198,635,368,783,339,277,156,145,130,341,223,1067,630,447,252,1183,427,735,352,264,196,78,75,29,39,0,229,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,93212,6752,46792,4262,9200,1950,9161,2255,5485,1323,2801,820,1109,565,2306,914,2981,1091,1898,749,4785,951,3762,1004,1574,557,1217,611,469,330,44,73,46420,4348,7761,1294,5237,1115,4715,999,2518,857,870,313,2641,866,3512,1029,2629,827,6476,1452,5054,1202,3153,1053,1414,513,308,189,132,155,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,86904,7510,42893,4630,7090,1453,5657,1276,5452,1234,2926,930,1183,482,3072,1095,3357,1247,2490,891,4162,1006,4167,1117,1944,579,1077,439,187,181,129,130,44011,4431,6854,1395,6459,1279,5453,1211,2822,882,1010,499,2829,1002,2993,1042,2658,731,3709,870,4852,1153,2439,711,1387,634,546,367,0,282,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,155324,10248,76365,5370,13443,1743,12364,2258,9548,2060,5011,932,2151,796,5309,1531,4761,1226,4650,1157,6607,1105,6426,1330,3771,847,1535,422,702,256,87,97,78959,5879,12876,2298,10159,1488,10141,1843,4730,1877,1790,550,5525,1002,5294,1098,4608,1005,9414,1546,5915,867,4691,1044,2356,600,1081,395,379,236,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,73458,5270,36448,3623,7234,1371,6216,1226,5639,1224,2663,680,1574,599,2982,1134,2243,825,1706,606,2699,816,1856,644,892,372,314,233,403,325,27,43,37010,3415,6823,1118,5683,1149,4994,1097,3127,1187,1621,815,2226,701,3038,811,1749,635,2769,641,2869,779,1435,498,477,266,175,246,24,45,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,24567,4392,11125,2426,1899,700,2059,915,828,481,113,85,553,409,379,297,830,625,957,689,1302,728,703,375,631,318,470,311,372,279,29,50,13442,2771,2026,799,2239,953,1438,630,274,342,507,400,643,470,223,200,1574,1111,1965,946,1246,590,417,275,636,365,254,254,0,288,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,83019,5831,41120,3172,6256,1102,5689,1320,4733,1345,3219,968,1939,738,2905,971,2014,721,1578,642,4176,822,3697,840,2433,737,1330,496,1047,447,104,124,41899,3758,6648,1179,5624,1460,4778,1246,2796,807,1255,467,2500,732,2281,724,2344,707,3501,868,4912,1019,2314,581,1549,473,817,359,580,499,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,15801,2286,8356,1312,997,453,1235,572,693,281,831,426,300,237,532,281,476,304,631,449,805,470,903,474,633,282,302,195,0,231,18,31,7445,1495,1227,663,597,303,905,353,412,250,275,263,257,222,692,384,420,355,1286,607,451,257,589,338,170,125,115,117,49,82,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25620,3415,12575,1904,2604,841,1998,626,2324,766,1207,598,636,365,601,390,807,333,537,355,895,449,432,299,307,225,91,95,87,108,49,85,13045,2260,1905,541,2324,887,1971,674,567,356,136,110,1667,722,684,436,617,500,883,416,1382,689,477,344,282,190,139,118,11,20,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,74460,8317,37271,4398,5699,1952,5952,1454,5376,1484,2504,898,978,573,3517,884,3180,1400,1208,568,3406,984,2383,691,753,350,1677,538,498,329,140,152,37189,4822,6828,1914,3244,1009,5648,1636,2961,1160,1339,682,2286,686,2512,1145,2565,919,3803,968,2056,751,1815,718,1349,562,710,447,73,121,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,12468,1763,6082,1143,1148,492,1127,444,946,402,369,209,48,65,208,207,184,195,190,182,885,397,746,493,73,131,139,171,19,36,0,253,6386,1218,973,420,1555,605,454,249,421,306,132,170,307,220,375,321,334,283,1013,517,515,358,215,205,92,108,0,253,0,253,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,125300,8112,62483,4490,12747,1734,8501,1542,6888,1294,2778,847,2136,956,4168,1461,3012,916,4241,1070,7626,1852,4912,1208,2540,841,1777,655,595,387,562,325,62817,5413,10355,1653,9923,2172,6646,1492,2681,735,921,391,4533,1589,3703,949,3738,842,7426,1527,6276,1292,3316,806,1568,540,1114,546,617,420,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,60334,5849,30597,3198,4566,1368,4365,1027,4376,1134,2430,816,1325,748,2374,973,525,279,852,422,2876,799,2859,661,2604,1056,871,338,453,297,121,148,29737,3880,5692,1761,2525,868,2657,896,2706,843,808,466,2776,1022,1881,693,1693,747,2800,681,3189,911,1321,458,1076,499,246,149,367,283,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,283858,12077,141094,7829,24339,2893,19336,2250,16051,1981,7399,1413,3961,974,9402,1587,9322,1905,7438,1577,15788,2284,12901,1684,8451,1647,4293,933,1675,470,738,428,142764,6636,19499,2442,16131,1850,15451,1995,8648,1548,4485,1014,10628,1781,10152,1853,7613,1342,17581,1953,15008,1945,8839,1439,5325,1007,2562,750,842,502,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,125633,8378,64651,5541,14005,2678,10811,2057,7641,1461,4851,1594,2211,1116,3617,1147,3695,1255,3624,1313,5017,1175,5889,1302,1745,628,628,386,483,301,434,445,60982,4694,11732,2116,7362,1417,8060,1824,2716,853,2121,943,4223,1200,4259,1049,2494,801,5915,1227,6008,1373,3448,750,1515,553,1025,368,104,143,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7277,1455,3934,982,578,316,955,439,606,334,464,329,212,156,107,135,259,322,0,203,144,143,414,341,22,34,145,177,14,22,14,33,3343,885,462,298,332,228,928,453,186,140,167,217,194,220,282,206,53,64,270,136,178,150,118,112,105,142,53,64,15,33,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,166510,7173,77570,4441,15321,1846,13111,1727,9754,1698,5317,1166,2301,693,4753,1137,3952,1012,3498,845,6523,1481,7295,1184,2964,736,1461,506,1024,466,296,214,88940,4826,16204,2237,15146,2229,12046,1615,5761,1262,2778,814,5117,1233,4655,1090,3959,1140,8229,1721,7561,1048,3360,846,2229,1114,1371,414,524,248,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,195422,8050,97601,4974,11043,1301,11888,1511,10299,1174,4610,928,2981,794,9583,2003,8075,1659,5663,1193,10268,1644,10205,1370,7237,1281,3947,790,1485,450,317,199,97821,5149,11222,1319,9486,1330,10348,1558,5213,989,3614,1026,8695,1675,6921,1242,4374,876,11523,1642,9749,1081,7819,1154,5290,900,2629,681,938,408,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,107365,5923,54766,3892,7736,1245,7641,1409,6503,1400,4046,1024,2094,809,4260,1329,3443,1323,3239,1074,5875,1431,4728,1003,3510,857,1124,466,506,282,61,101,52599,3846,7116,1259,8072,1361,5781,1337,3138,921,1620,554,5033,1047,3581,1053,3337,916,5118,1001,4844,968,2991,772,715,325,834,522,419,319,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,129197,6847,61719,4252,12627,1954,9979,1523,8338,1352,3939,965,2025,693,3343,834,3415,1042,2943,901,5947,1288,4250,793,2586,703,1548,565,745,388,34,58,67478,4700,11782,1627,11900,1927,6785,1459,4234,1134,2345,697,4850,1119,4130,1149,3155,807,7414,1219,4807,1052,3449,817,1636,509,806,293,185,183,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,19836,3621,9494,2009,2041,772,1581,705,1392,616,773,551,396,395,613,396,759,546,168,188,754,461,398,364,440,314,115,113,64,104,0,284,10342,2170,1682,808,1292,523,1046,516,956,640,586,389,729,457,624,354,427,355,787,527,733,395,365,317,845,613,246,236,24,42,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
