GEO_ID,C25043_001E,C25043_001M,C25043_002E,C25043_002M,C25043_003E,C25043_003M,C25043_004E,C25043_004M,C25043_005E,C25043_005M,C25043_006E,C25043_006M,C25043_007E,C25043_007M,NAME,C25043_001MA,C25043_001EA,C25043_002MA,C25043_002EA,C25043_003MA,C25043_003EA,C25043_004EA,C25043_004MA,C25043_005EA,C25043_005MA,C25043_006MA,C25043_006EA,C25043_007MA,C25043_007EA,state
0400000US01,1788692,9253,1261475,13183,1218872,14088,42603,3917,527217,11869,450079,10489,77138,5760,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,233252,2012,147019,3283,144247,3207,2772,623,86233,3244,81129,3397,5104,1369,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2204013,9234,1502457,13503,1451429,12820,51028,3865,701556,12519,599597,12442,101959,6225,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1087542,7421,736825,11065,704007,11085,32818,2836,350717,8790,284742,7568,65975,5020,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12097894,20853,7070138,36338,6997334,35627,72804,4430,5027756,31936,4736214,31158,291542,9916,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1819037,8199,1233695,10904,1208640,10809,25055,2402,585342,11059,521346,10950,63996,5100,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1323838,6482,919943,9808,912190,9808,7753,1363,403895,8863,376224,8079,27671,3504,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,317640,2835,229860,4042,226979,4213,2881,884,87780,3942,82681,3787,5099,1208,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,248213,2990,105518,3324,103760,3274,1758,590,142695,3688,132655,3828,10040,1871,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7048800,20625,4903949,29804,4780542,30057,123407,7779,2144851,23516,1848331,25147,296520,11534,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3320278,14891,2218217,18944,2160885,19109,57332,4536,1102061,16638,923924,14883,178137,8808,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,430007,3658,256578,4620,252679,4550,3899,1002,173429,5114,158413,5284,15016,2155,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,532135,3986,379948,6577,371552,6595,8396,1561,152187,5032,140349,5146,11838,1585,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4691020,12381,3277573,19759,3195731,19819,81842,4903,1413447,16614,1230375,16573,183072,7530,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
