GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001MA,B17013_001EA,B17013_002MA,B17013_002EA,B17013_003MA,B17013_003EA,B17013_004EA,B17013_004MA,B17013_005EA,B17013_005MA,B17013_006MA,B17013_006EA,B17013_007MA,B17013_007EA,B17013_008MA,B17013_008EA,B17013_009MA,B17013_009EA,B17013_010EA,B17013_010MA,B17013_011EA,B17013_011MA,B17013_012EA,B17013_012MA,B17013_013MA,B17013_013EA,B17013_014EA,B17013_014MA,B17013_015MA,B17013_015EA,B17013_016EA,B17013_016MA,B17013_017EA,B17013_017MA,B17013_018MA,B17013_018EA,B17013_019MA,B17013_019EA,B17013_020MA,B17013_020EA,B17013_021EA,B17013_021MA,B17013_022EA,B17013_022MA,B17013_023EA,B17013_023MA,B17013_024MA,B17013_024EA,B17013_025MA,B17013_025EA,B17013_026EA,B17013_026MA,B17013_027EA,B17013_027MA,B17013_028EA,B17013_028MA,B17013_029MA,B17013_029EA,B17013_030MA,B17013_030EA,B17013_031MA,B17013_031EA,B17013_032EA,B17013_032MA,B17013_033EA,B17013_033MA,B17013_034EA,B17013_034MA,B17013_035MA,B17013_035EA,state
0400000US13,2285356,15485,264016,8042,79343,4630,26574,2881,29567,2994,17689,2462,5513,1550,184673,6779,26840,3314,13052,2606,10615,2175,2544,905,629,572,157833,6562,54715,4516,79731,4961,20674,2669,2713,833,2021340,16632,1564564,16668,643424,11867,717570,13595,183892,8492,19678,2307,456776,10043,129764,6531,73167,4734,47536,3764,7700,2247,1361,710,327012,8432,167991,5863,132679,6572,23168,2910,3174,1453,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,23445,2364,9595,1321,4099,983,2932,745,1691,624,873,504,13850,2069,2573,784,1409,592,726,385,392,294,46,76,11277,1994,4605,1373,5214,1304,1261,563,197,181,282344,5042,220071,4940,82997,3654,95116,4041,31203,2299,10755,1417,62273,3233,19703,1913,10402,1556,7150,1259,1431,613,720,477,42570,2817,21230,2135,14842,1494,4451,867,2047,648,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,38217,2566,18154,1799,4531,892,6894,1319,5113,947,1616,826,20063,2392,2637,771,1072,498,1396,612,41,70,128,174,17426,2273,6247,1373,9075,1646,2050,902,54,85,334013,5371,281313,6461,132130,4167,104235,3773,38317,3133,6631,1182,52700,4228,18533,2297,10454,1628,7332,1396,684,360,63,110,34167,3368,18546,2041,14045,2518,1543,625,33,41,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,286603,8945,96041,5509,29137,2640,36553,3354,24186,2782,6165,1506,190562,8102,22471,2679,9672,1843,10234,1619,2013,709,552,404,168091,8036,58869,4846,80447,5461,21176,2669,7599,2014,2839528,17258,2234077,17344,908509,12839,968297,13630,317873,9286,39398,3698,605451,11519,180441,7263,98732,5510,65673,4335,12419,1899,3617,1425,425010,9561,214746,7524,174873,7273,29543,3114,5848,1381,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,148206,6424,49853,3763,17837,1855,17274,2390,11189,1809,3553,1052,98353,6005,14102,1646,7099,1324,5700,1083,1000,441,303,286,84251,5740,32008,3433,41884,3974,8499,1817,1860,997,1491743,15106,1211924,16458,559057,9361,490500,11572,148592,5990,13775,1708,279819,8313,86306,4741,49851,3350,33051,3094,3026,906,378,260,193513,6592,105461,4572,78741,4993,8381,1608,930,347,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,59201,3204,22913,2000,8984,1224,8371,1354,4758,1036,800,383,36288,2907,5506,1164,2454,719,1723,650,1172,808,157,117,30782,2620,12569,1408,14287,1765,3292,1239,634,451,730931,8525,615887,9205,312827,6266,224970,6081,71663,3812,6427,986,115044,4419,32525,2939,20250,2227,11172,1597,1018,486,85,108,82519,3567,46550,3130,32415,2628,3426,827,128,131,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,60394,3618,22420,1974,7073,1057,7256,1235,6607,1294,1484,806,37974,3240,5893,1476,2831,1240,3019,1020,9,16,34,42,32081,2801,13334,1596,15526,1965,2793,888,428,354,655447,8112,542284,9566,256386,6198,213584,6076,65597,3584,6717,1124,113163,4831,34751,2636,19230,2175,14054,1763,1263,507,204,189,78412,4360,42394,2854,31034,2808,4542,1055,442,309,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,149521,6061,65750,4404,23759,2103,27025,2682,12617,2162,2349,794,83771,4697,10271,1524,5307,1283,3639,956,1325,570,0,270,73500,4491,31582,3178,36064,3296,4860,1376,994,597,969722,11907,786101,11747,369841,8267,333650,8101,74861,4151,7749,1345,183621,6660,54843,4191,36649,3225,16417,2148,1407,667,370,437,128778,5720,75526,4531,47545,3333,5447,1429,260,239,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,183193,7692,50281,3401,16301,1729,20197,2331,10523,1796,3260,1044,132912,6927,13362,2021,5853,1365,6082,1705,927,510,500,610,119550,6524,42846,4157,57568,4767,16157,2760,2979,950,953812,13268,718470,13862,307352,8023,320507,7942,80546,4698,10065,1988,235342,8418,62015,5057,39259,4202,19631,2688,2712,896,413,357,173327,6723,85875,4736,75066,5019,10710,1585,1676,717,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,32066,2640,12331,1823,5637,1108,3532,996,2043,643,1119,582,19735,2367,4338,1013,2769,806,1550,719,0,229,19,31,15397,2052,6609,1208,7834,1470,954,515,0,229,323403,5989,265744,6294,141295,4536,101051,4653,22286,2332,1112,413,57659,3754,21250,2030,13356,1787,7333,1547,561,337,0,229,36409,3275,21042,2447,13966,1875,1385,587,16,28,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,83703,5927,24255,2771,10726,1815,7481,1747,4616,1086,1432,575,59448,5119,6316,1483,3319,982,2818,1071,118,136,61,100,53132,4665,21413,2657,24807,3257,5924,1594,988,580,1314268,13510,997594,12424,411103,8180,446179,8996,125873,5490,14439,2458,316674,8666,83589,4439,46043,3457,32106,3195,4353,1205,1087,968,233085,8064,121386,5651,94941,5332,14885,2488,1873,733,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,118636,5983,34123,3214,13067,2147,13412,1777,6734,1315,910,554,84513,5593,10558,2477,5945,1903,3716,1258,759,518,138,177,73955,5063,25452,2934,39296,4089,8807,2092,400,252,1451036,12071,1132086,14616,461056,10918,514073,10016,144495,6291,12462,2057,318950,8350,91473,5707,53594,4816,31677,3471,5439,1639,763,550,227477,7787,120466,5057,93885,4853,11710,2286,1416,603,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,257314,7987,81653,3799,28098,2137,27455,2363,19580,2020,6520,1840,175661,7155,27460,2968,13823,2114,10978,2036,2074,829,585,371,148201,6859,54922,4064,70840,4996,18297,2844,4142,976,2336914,16419,1865119,17496,837063,12093,772286,11153,231328,6968,24442,2500,471795,9373,141366,6082,88258,4758,46635,3424,5903,1229,570,293,330429,8196,179057,6405,128959,5615,19447,2561,2966,1084,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,81468,5045,30547,2731,11394,1304,8977,1298,7195,1605,2981,827,50921,4187,8775,1468,4702,966,3071,919,922,479,80,93,42146,3807,16886,2774,18851,2126,5148,1254,1261,648,1247578,11120,1033681,11078,473511,7887,417501,6947,128461,3874,14208,1835,213897,6908,72375,3718,43873,3019,25476,2280,2773,906,253,193,141522,5353,74934,4098,58004,3662,7035,1462,1549,697,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,127358,4700,32796,2979,10153,1522,12939,2026,8303,1717,1401,600,94562,4581,10465,1992,5238,1543,3691,926,1428,600,108,140,84097,4224,25353,2615,41780,3633,13850,2048,3114,899,632641,9500,470836,9795,215336,7046,201996,6852,49204,3782,4300,1033,161805,6075,41438,3885,23140,2598,15919,2453,1799,829,580,497,120367,4903,58424,4171,52874,3638,8421,1530,648,345,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,151576,6397,51887,3394,17594,1838,18768,2077,12117,2083,3408,822,99689,5059,14262,1929,6952,1443,6105,1295,832,412,373,289,85427,4818,33590,2873,40966,3903,9482,2059,1389,526,1368983,13811,1098552,14139,523132,8299,447717,9741,116136,5934,11567,1840,270431,7436,81526,4838,51583,4148,26619,3123,3177,935,147,210,188905,6589,101360,4917,76723,5001,9908,2365,914,333,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,24840,2399,11143,1427,4154,836,3477,808,2973,802,539,250,13697,1849,2936,833,1633,684,904,441,275,273,124,164,10761,1748,4870,1274,4583,1161,1118,557,190,165,211953,4560,180818,4514,97833,4126,62404,2660,18541,1743,2040,480,31135,2626,10239,1453,6621,1272,2615,650,988,576,15,28,20896,2114,12269,1537,7306,1405,988,432,333,332,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,37281,2497,11364,1110,3824,641,3218,748,3262,781,1060,439,25917,2517,3607,1010,2103,779,1375,534,115,144,14,22,22310,2383,9036,1610,10010,1643,3060,894,204,146,417848,6425,352926,5870,165146,4932,136684,4502,46420,2546,4676,900,64922,3071,20801,1586,13668,1660,6169,938,907,352,57,92,44121,2633,23423,1911,18794,1844,1405,545,499,238,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,52195,4379,23874,3521,7966,1991,9274,2320,4424,1285,2210,1283,28321,3221,4633,1345,2248,732,2176,1100,209,182,0,297,23688,3112,8301,1736,12172,2225,2712,1112,503,387,537096,7960,406924,7802,187667,6045,155053,5915,55583,3790,8621,1208,130172,5696,46682,3986,27179,3276,16161,2353,2600,805,742,479,83490,4313,46592,3664,31225,2993,5000,1149,673,408,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,17776,2249,5802,1022,2734,778,1590,587,1139,624,339,355,11974,2008,1338,618,677,475,572,341,89,136,0,253,10636,1919,4975,1494,4829,1058,715,625,117,184,319839,5433,264190,6088,116737,4112,117470,4356,27737,2322,2246,602,55649,3559,18620,2232,11486,1698,6259,1279,875,641,0,253,37029,2895,20137,2297,14901,1757,1861,629,130,135,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,147341,7687,51914,4831,19119,2980,20465,3061,9401,1843,2929,879,95427,6244,12933,2045,6787,1638,4629,1310,1364,709,153,188,82494,5947,28615,3374,43784,4752,8668,1959,1427,838,2024938,15433,1576747,15642,585972,10256,747290,10988,221546,7008,21939,2100,448191,10518,135284,5977,73809,4490,51290,4154,8684,2163,1501,719,312907,8804,151590,5513,134781,6844,21083,2325,5453,1969,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,69023,3784,26872,2432,7491,1321,10918,1655,7425,1517,1038,568,42151,3551,7216,1460,3006,924,3539,1044,671,438,0,282,34935,3278,11629,1902,17588,2427,4913,1255,805,488,413736,7566,321549,7799,157712,5120,124193,5541,34948,3604,4696,1128,92187,4738,29528,3275,16347,2174,11859,2070,922,445,400,368,62659,3566,30981,2643,27728,3266,3402,879,548,385,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,513009,13070,171369,7781,57553,5012,64572,4798,36757,3061,12487,2035,341640,10410,46578,3815,24635,3019,17223,2455,3716,974,1004,423,295062,9460,107375,6050,143653,6574,37913,3439,6121,1804,4102794,23048,3023600,21641,1200328,16707,1361913,16580,405575,11407,55784,3782,1079194,19677,308229,10538,167413,8969,116289,5521,21522,2856,3005,755,770965,16571,389477,11171,322342,12201,49497,4656,9649,2066,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
