GEO_ID,C16008_001E,C16008_001M,C16008_002E,C16008_002M,C16008_003E,C16008_003M,C16008_004E,C16008_004M,C16008_005E,C16008_005M,C16008_006E,C16008_006M,C16008_007E,C16008_007M,C16008_008E,C16008_008M,C16008_009E,C16008_009M,C16008_010E,C16008_010M,C16008_011E,C16008_011M,C16008_012E,C16008_012M,C16008_013E,C16008_013M,C16008_014E,C16008_014M,C16008_015E,C16008_015M,C16008_016E,C16008_016M,C16008_017E,C16008_017M,C16008_018E,C16008_018M,C16008_019E,C16008_019M,C16008_020E,C16008_020M,NAME,C16008_001MA,C16008_001EA,C16008_002MA,C16008_002EA,C16008_003EA,C16008_003MA,C16008_004EA,C16008_004MA,C16008_005EA,C16008_005MA,C16008_006MA,C16008_006EA,C16008_007MA,C16008_007EA,C16008_008EA,C16008_008MA,C16008_009EA,C16008_009MA,C16008_010EA,C16008_010MA,C16008_011EA,C16008_011MA,C16008_012MA,C16008_012EA,C16008_013MA,C16008_013EA,C16008_014MA,C16008_014EA,C16008_015EA,C16008_015MA,C16008_016EA,C16008_016MA,C16008_017MA,C16008_017EA,C16008_018MA,C16008_018EA,C16008_019MA,C16008_019EA,C16008_020MA,C16008_020EA,state
0400000US13,8125787,3431,7341218,17211,7043180,17604,198231,9026,62705,4761,28039,3459,9063,2103,784569,17192,244817,10092,69977,5773,54727,6276,57868,5783,50551,4573,11694,2188,539752,16982,71176,6494,300331,9640,82931,8181,62690,5273,22624,3764,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1148331,472,937865,9771,837771,10527,14150,2194,6147,1457,79397,5415,400,345,210466,9763,118050,5984,21956,2630,2133,671,3626,1038,90157,5744,178,228,92416,8391,13475,1994,5983,2163,4127,1283,68613,7559,218,250,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1289728,1117,1214380,5112,1150492,5804,47623,3705,7270,1371,3891,889,5104,1327,75348,4984,24862,3616,6687,1272,11525,2374,3413,1144,3019,1301,218,155,50486,4578,7804,2344,34647,3978,4000,1498,2614,849,1421,1037,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11541146,1763,9859954,26535,8899079,26652,677198,17507,213866,7847,43116,3624,26695,5173,1681192,26516,732420,15155,104751,6337,214591,9579,249430,12162,131685,6264,31963,5368,948772,23888,60372,4386,556626,18491,207529,14305,105440,8564,18805,3884,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5663249,2027,5425086,7533,5208295,10017,122737,5719,80410,6129,8988,1367,4656,1248,238163,7480,79403,5033,24619,2994,17419,1946,19526,3026,14783,2298,3056,1231,158760,6687,19271,2935,90467,5439,19634,2946,24557,2790,4831,1966,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2679362,1413,2577742,5717,2492742,6091,52720,3148,25719,3525,5032,1565,1529,746,101620,5357,33166,2665,11363,1377,6858,1306,5509,1317,8838,1413,598,404,68454,5103,10089,2405,30765,3422,13445,3163,11467,1686,2688,953,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2474976,1383,2322408,5657,2221206,6852,71558,4132,22167,2431,4887,1117,2590,967,152568,5343,51507,4042,11621,1550,17060,2648,6979,1573,14088,2046,1759,774,101061,4895,9042,1954,61765,4029,11438,2102,14722,2413,4094,1458,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3787480,1985,3690269,5618,3615808,8362,43656,3346,23505,3482,4728,1282,2572,969,97211,5004,35501,3218,12341,2046,3725,1032,10041,2387,8126,1499,1268,646,61710,4769,11004,1962,27399,3099,11406,2866,9687,1893,2214,968,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4070976,1871,3950672,6589,3704966,10696,64918,4654,165870,6853,10022,1812,4896,2746,120304,6405,61873,4204,16185,2228,19118,1753,7850,1802,15877,2241,2843,1445,58431,5170,8205,1703,24782,3320,10309,2082,12011,2356,3124,1535,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1216504,715,1177957,3553,1108612,5195,9268,1668,55765,3622,2822,1190,1490,432,38547,3447,20783,1920,10289,1324,315,185,7640,1308,2322,699,217,212,17764,2613,5725,1108,1135,569,5911,1464,2403,833,2590,1273,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5079545,1425,4445183,13694,4202935,12691,123299,6670,75263,5690,27598,2709,16088,2615,634362,13918,284778,9889,81024,6067,40780,4155,67226,5290,72600,4523,23148,3268,349584,12203,60341,6349,129668,7652,67762,8185,57364,4848,34449,5324,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5787790,985,4906411,19927,4435787,22916,239975,9456,178337,8417,39234,4115,13078,4012,881379,19780,390979,11337,105074,6763,48160,5162,150572,8206,69595,4876,17578,3115,490400,16429,70955,5160,110612,7530,197017,13466,89345,6408,22471,4891,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9214148,1661,8618635,14657,8254768,20538,166851,6818,123980,5799,24499,2568,48537,6956,595513,14405,281342,9856,79606,5118,27062,3672,79421,4151,37860,2769,57393,6319,314171,13086,61919,7114,76013,5960,75746,5311,64105,4795,36388,5354,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4652645,1843,4341209,8803,4148453,9837,83890,4551,55874,3379,34223,2746,18769,2730,311436,8791,125041,6964,39682,2977,12767,2662,20428,2967,40782,3297,11382,2599,186395,9270,27261,4012,62226,4676,26746,4291,42417,3934,27745,4953,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2613859,1661,2571180,4682,2524742,5307,26490,2681,10201,1746,4327,1276,5420,1054,42679,4429,19595,2579,5948,1396,5327,1714,3594,1044,4445,1224,281,270,23084,3526,3003,947,13051,2467,2631,1153,4095,1275,304,322,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5253164,2150,5062345,10495,4934046,10870,73800,4972,41591,4470,10530,2000,2378,864,190819,10286,82258,6123,24635,3442,14164,3241,18130,2359,20228,2341,5101,1765,108561,8312,14772,2308,38918,3859,29016,5650,20199,2669,5656,2023,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,856752,866,840446,2236,811443,3785,9423,1496,10402,1902,653,358,8525,1636,16306,1953,9567,1524,5666,1166,714,430,2286,835,901,370,0,231,6739,1266,3895,998,705,388,1367,604,714,431,58,124,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1584316,984,1489349,4606,1427099,5612,44602,3728,13158,1831,2107,672,2383,1029,94967,4210,32153,2704,8604,1468,10552,1613,5423,1602,5868,1086,1706,856,62814,4171,5362,1399,41133,3110,5940,1816,7410,2176,2969,1130,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2208391,1108,1797873,10466,1576364,11332,179597,8455,20373,3062,15645,2293,5894,1560,410518,10144,156299,7662,31196,3058,57697,4689,21410,3136,41704,3607,4292,1505,254219,10513,22196,2940,179931,8336,16222,3040,32848,3733,3022,1196,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1198995,1145,1127870,4348,1073516,5832,14777,2624,36215,3330,1733,569,1629,750,71125,4535,36020,3799,13305,2005,3948,1748,11283,1944,6435,1962,1049,596,35105,4175,7698,1523,4122,1681,14755,2802,5625,1749,2905,1364,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7940313,1136,6291562,22474,5492470,26111,510673,15439,206363,10760,56055,4969,26001,3788,1648751,22494,821127,19483,178546,9246,202578,10418,254909,9655,149404,7195,35690,3697,827624,20570,94042,7272,361437,14271,204858,12224,132203,8710,35084,5200,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1755649,1718,1589973,8882,1103425,11864,368273,9396,10754,1690,1915,667,105606,5036,165676,8633,53175,4012,11976,1908,32590,3401,3331,760,4454,1103,824,508,112501,7828,6740,1408,92339,7686,5368,1352,7293,1932,761,785,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17407992,1631,13437430,35902,11467254,35819,1248910,15989,517986,15702,132445,9185,70835,6052,3970562,35564,2037190,25348,615841,17643,427995,13173,590067,18651,323251,11085,80036,6716,1933372,34780,413137,16512,762896,18530,415901,18455,268635,9882,72803,6358,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7810389,2904,7256429,11904,6998491,14208,180421,8282,48500,4889,20707,2804,8310,1497,553960,12379,150058,6707,43669,3652,41242,4246,29678,3397,28491,3240,6978,1619,403902,12240,46102,4726,255621,7410,48276,7936,39806,3837,14097,2776,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,573060,642,561336,1819,535818,3240,6611,1241,15180,1535,739,502,2988,831,11724,1740,5339,1163,3125,913,84,147,1469,586,661,344,0,203,6385,1446,1610,590,1052,522,2711,1213,580,343,432,339,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10420402,2054,10038362,10126,9692294,16969,150880,6666,153863,8918,16450,2167,24875,5451,382040,10062,186444,7936,56832,3311,13923,2402,60149,4469,33501,2923,22039,4327,195596,8820,34948,3072,43222,4091,49222,5380,43909,3994,24295,4252,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3188478,1471,3033958,6212,2910013,8055,80036,4823,13474,1953,9491,1784,20944,3403,154520,6200,47117,3499,12604,1906,12904,1984,5316,1099,15133,1827,1160,592,107403,6477,9090,1690,71897,4369,12632,3555,11125,1802,2659,1050,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3334045,1462,2992817,9992,2816249,13821,116710,6855,34363,3386,20202,1899,5293,1211,341228,9901,115066,6866,33677,3049,24499,3489,21140,2926,32305,3337,3445,1371,226162,10404,20365,2586,137960,7433,33769,4531,31819,4210,2249,890,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11253570,1604,10658680,17656,10077307,19825,297197,10432,236105,11005,30635,3157,17436,3072,594890,17602,295347,10708,88397,4912,31169,3488,100281,7696,60424,4488,15076,2521,299543,12464,60583,6105,70548,7209,75016,7065,74033,6042,19363,3761,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,968612,753,838839,7029,750371,7719,41158,3720,40513,3602,5826,1252,971,560,129773,6990,60825,4328,13319,2360,15101,2190,23172,2983,7672,1141,1561,692,68948,5802,8303,1765,35974,4102,17748,3610,5053,951,1870,888,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3835500,1914,3667631,8673,3574530,8993,64195,4592,22763,2501,4173,766,1970,767,167869,8203,48170,3869,18036,2357,7934,1827,10054,2013,10328,1493,1818,809,119699,7973,18313,3110,65421,3392,20068,4734,10868,1778,5029,3842,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,692220,891,675649,3489,647764,4709,8092,1406,10993,1731,416,232,8384,1290,16571,3545,4963,867,1923,533,1293,513,1147,437,446,272,154,171,11608,3345,699,331,2778,677,3758,2491,1675,788,2698,1540,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5422454,2406,5203534,9153,5079476,12138,79045,5680,31253,4473,9712,1897,4048,1705,218920,8513,67986,4731,19724,2345,10998,1705,15176,2805,16324,2014,5764,1677,150934,7572,19821,3157,75467,5346,23746,4607,19533,2294,12367,3481,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20403745,3358,16895916,36556,13256886,34006,3392457,33171,139813,6879,84802,4832,21958,3243,3507829,36743,1090642,23834,138399,7928,613293,19275,110294,7877,199192,8416,29464,3825,2417187,36654,161701,8797,1915422,33998,128231,7620,167393,9193,44440,5521,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2191308,1072,2000457,6612,1857134,9144,87673,5800,26800,2957,16334,2178,12516,1384,190851,6376,59907,4695,15260,2087,19278,3562,13803,2517,10746,1895,820,514,130944,6792,14668,2629,88119,5522,11193,2226,14699,2489,2265,1289,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570045,430,548441,2280,531400,2987,3598,746,12101,1673,1026,775,316,216,21604,2295,11913,1571,5457,960,319,194,4256,1104,1500,710,381,314,9691,1626,4144,921,260,220,3262,965,1582,606,443,290,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6826604,2798,6109635,14461,5835040,15868,162286,8854,68518,4957,31960,3409,11831,2662,716969,14140,307563,10880,72645,4380,51074,4812,67391,5605,92644,4838,23809,3861,409406,13935,54201,4666,173516,8926,75285,8061,77858,6562,28546,4628,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5751180,1544,5010537,17385,4683259,21172,183902,8800,66909,5098,62452,4509,14015,3459,740643,17389,310777,12029,81482,4384,43841,4693,51884,5202,118674,6368,14896,3574,429866,15131,65998,5092,160375,8607,91056,9701,97790,6656,14647,2713,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1672814,935,1653512,2449,1628553,3770,13741,2518,8267,1424,1666,714,1285,593,19302,2223,10940,1733,4652,1177,867,487,3093,974,1606,589,722,430,8362,1597,2579,964,1110,498,2275,837,1758,872,640,694,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5035768,1640,4811111,7477,4587855,9625,122185,5800,72552,4406,19402,2171,9117,2603,224657,7646,93394,4395,28733,2804,16034,2705,22334,2420,24223,2459,2070,851,131263,7952,14144,2204,67265,5040,19463,2971,25286,3459,5105,2239,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464197,904,452962,2238,433667,3296,12127,2137,4881,1159,333,420,1954,848,11235,2044,4312,990,1874,590,583,383,965,407,811,528,79,121,6923,1652,1438,725,4123,1270,569,519,383,311,410,514,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3609858,756,3494828,6838,160450,8325,3332370,11085,1886,638,72,100,50,83,115030,6823,45670,4391,1916,613,43053,4343,139,142,363,302,199,261,69360,5842,2896,1008,63937,5498,2109,1287,418,410,0,280,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
