GEO_ID,C17015_001E,C17015_001M,C17015_002E,C17015_002M,C17015_003E,C17015_003M,C17015_004E,C17015_004M,C17015_005E,C17015_005M,C17015_006E,C17015_006M,C17015_007E,C17015_007M,C17015_008E,C17015_008M,C17015_009E,C17015_009M,C17015_010E,C17015_010M,C17015_011E,C17015_011M,C17015_012E,C17015_012M,C17015_013E,C17015_013M,C17015_014E,C17015_014M,C17015_015E,C17015_015M,NAME,C17015_001MA,C17015_001EA,C17015_002EA,C17015_002MA,C17015_003EA,C17015_003MA,C17015_004MA,C17015_004EA,C17015_005MA,C17015_005EA,C17015_006MA,C17015_006EA,C17015_007EA,C17015_007MA,C17015_008EA,C17015_008MA,C17015_009MA,C17015_009EA,C17015_010MA,C17015_010EA,C17015_011MA,C17015_011EA,C17015_012MA,C17015_012EA,C17015_013EA,C17015_013MA,C17015_014EA,C17015_014MA,C17015_015MA,C17015_015EA,state
0400000US01,1223725,12107,167857,7451,35287,3179,9723,1656,25564,2919,132570,7283,19284,2589,113286,6396,1055868,11879,295215,6268,25257,1981,269958,5882,760653,11252,27205,2723,733448,11303,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,157187,3442,12968,1619,1706,627,762,460,944,402,11262,1551,2794,722,8468,1265,144219,3896,25306,1881,3328,772,21978,1691,118913,3717,3689,813,115224,3503,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1459460,12957,158604,7054,22655,2126,4424,1039,18231,1898,135949,6638,22430,2532,113519,6061,1300856,13424,357784,6933,22380,2536,335404,7022,943072,11564,28935,3004,914137,11198,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,742444,9416,99721,4887,24206,2484,6372,1257,17834,2058,75515,4018,10989,1717,64526,3613,642723,8963,185963,5877,14661,1813,171302,5462,456760,8515,14661,1685,442099,8570,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8281119,30567,850405,19044,102165,6517,24403,3255,77762,5444,748240,18067,190334,9429,557906,14483,7430714,33196,1615623,17266,165189,6766,1450434,17312,5815091,32901,277360,9429,5537731,34252,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1164221,11318,96785,5476,11914,1757,2275,729,9639,1652,84871,5222,13479,1880,71392,5121,1067436,11611,204989,4955,12567,1484,192422,4922,862447,11124,20888,2370,841559,11621,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,893288,9593,55456,4438,8665,1527,1986,759,6679,1332,46791,4151,12519,2355,34272,3689,837832,10251,201907,5330,10465,1385,191442,5235,635925,9231,17718,2255,618207,9169,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,216182,4310,16516,1825,2526,826,385,229,2141,790,13990,1700,2340,668,11650,1724,199666,4286,52583,2266,2445,579,50138,2192,147083,4177,4991,883,142092,4176,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,108483,3810,18159,2336,3338,1016,730,439,2608,860,14821,2145,6592,1338,8229,1558,90324,3841,20677,1992,2144,573,18533,1910,69647,3524,3989,914,65658,3475,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4594803,24867,445037,12690,92999,5490,14941,2422,78058,5467,352038,11777,45271,4066,306767,11387,4149766,25646,1317937,14720,81913,4207,1236024,13997,2831829,21067,84170,5003,2747659,21452,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2285356,15485,264016,8042,47584,3466,10826,2172,36758,2848,216432,7795,33896,3357,182536,7532,2021340,16632,425425,9299,34168,2813,391257,9267,1595915,14927,42233,3444,1553682,14874,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,23445,2364,4795,994,1170,547,3625,842,18650,2316,4915,1405,13735,1802,282344,5042,88515,3282,5012,1184,83503,3328,193829,4514,7358,1236,186471,4743,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
