GEO_ID,B17011_001E,B17011_001M,B17011_002E,B17011_002M,B17011_003E,B17011_003M,B17011_004E,B17011_004M,B17011_005E,B17011_005M,NAME,B17011_001EA,B17011_001MA,B17011_002EA,B17011_002MA,B17011_003MA,B17011_003EA,B17011_004EA,B17011_004MA,B17011_005EA,B17011_005MA,state
0400000US01,1294966300,82957527,336836000,46939584,958130400,64186645,93745400,19285884,864385000,61828095,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,99074300,16033676,33575700,9407884,65498700,12568713,16065100,7138309,49433600,11945332,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1345625800,85145899,514726500,48389415,830899300,67256424,126604700,23153296,704294600,63462634,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758421700,45406362,269449500,29148270,488972100,39237740,56540500,12746252,432431600,37980882,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,6592713400,180950872,2765551400,112987138,3827162000,145662049,638934900,58123259,3188227100,129474996,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,755299000,54901733,272525900,30158351,482773100,46540461,68832200,19321975,413940900,40161472,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,447281400,47643038,129396600,23346852,317884700,40174069,33076800,13840682,284808000,36976417,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,120407900,17840955,32473800,9836017,87934100,15968728,7813200,3766695,80120900,15645599,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,167557400,27940432,21952700,7709528,145604700,26245909,11154200,9280535,134450500,25389293,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3290008600,116088467,1100041100,63545108,2189967500,88951010,259039600,30674852,1930927900,87297615,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2104821900,92496854,561580700,43994473,1543241200,78812221,186543400,27954377,1356697800,74926747,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,164902100,20449325,63530300,11467689,101371800,18603930,18063900,7158989,83307900,18014710,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,279394000,28505682,127526900,21401845,151867200,22641385,21235200,7883124,130631900,21365860,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2361941300,99352274,680548000,45834893,1681393300,91185826,170478700,25581125,1510914600,89329370,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1159881200,62977396,362845800,35772068,797035500,57510375,102111700,14916652,694923700,54297461,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,433140800,32124623,140490400,16841255,292650400,30845024,49336800,15081408,243313500,26425057,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,424583500,31009617,136172600,15020015,288410900,29383961,38368300,10618332,250042500,26504577,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1158230700,55434718,459407400,38686555,698823200,46431849,70110000,12044133,628713200,44584134,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1418858300,79019862,360357300,35168124,1058501000,70061759,112658800,25815355,945842200,64950958,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,215039100,25695425,76776900,16341091,138262200,20433294,27075700,7570095,111186400,18152796,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,671184400,58393413,176221600,21814103,494962800,51288855,50815300,15904606,444147500,46880537,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,942265300,62962791,244859400,30197429,697405900,59000748,70270800,18180467,627135100,56735588,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2043735600,82747548,594286400,37153766,1449449100,73814482,212977800,27016133,1236471300,68515405,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,626499200,43472282,215470600,19830210,411028700,39433979,68735100,14576405,342293500,35988510,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1086267900,57916143,223005000,31497605,863262900,57721237,89193100,20901217,774069900,51639691,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1149657100,62696629,358233000,30135051,791424100,53091210,112349300,17580046,679074900,51382831,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,185049200,20910452,80062500,13922629,104986700,17035193,18640900,7252321,86345800,16196518,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,294012700,25767822,83606700,11369811,210406000,24456222,26944800,8917481,183461200,22929532,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,392806600,41403510,147445600,25015706,245361000,37817046,31064900,11118527,214296100,36522816,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,140419600,20021481,45333100,10699155,95086500,17716510,11057700,7016564,84028700,16867872,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1160840500,70424339,380067000,38101114,780773400,62802794,79955900,14458915,700817500,61483683,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,543004700,40578515,183196300,26489851,359808500,36090389,54207400,11562120,305601100,33750622,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4151745800,141063222,1210054700,75090491,2941691200,122487656,344418800,35904277,2597272400,112001918,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2038539200,86087111,565628600,47393829,1472910700,77898368,166336100,20509655,1306574600,73905427,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,88413200,15335150,26559100,7252763,61854100,12648991,7084500,2953391,54769600,12590238,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2347819800,94545036,625784400,47044136,1722035400,81706009,210376300,27990970,1511659100,77712073,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,928265000,53045771,315621800,26645209,612643200,48183790,83166800,16703163,529476400,44841197,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,691365800,44797382,246041400,25108122,445324300,41482014,73613700,16783963,371710600,39056688,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2101238700,83783206,593780500,46612008,1507458200,77954852,208263600,26921137,1299194600,74915723,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,201158600,25288774,37275100,10832873,163883500,23749594,21741300,11116313,142142200,22838803,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1107057300,66704244,277005000,29623830,830052200,60339768,72283600,16613449,757768600,56693234,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,154814000,18175170,52146800,12408129,102667200,15367646,20717700,8193730,81949500,13430799,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1510876700,77340179,489726200,36784226,1021150500,69722607,111631500,17666382,909519000,66613077,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6468387500,166204339,2662127000,103636609,3806260500,138418418,437978400,43758740,3368282100,129951323,Texas,null,null,null,null,null,null,null,null,null,null,48
